1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1973:Q4,5949,8024,-2075,5949,947,559,7,-87,3234,2797,437,3293,20,49,37,99,0,99,-22,0,-22,668,501,167,0,0,0,-520,0,0,0,-22,0,-22,14,0,697,0,119,0,0,-3143,-1832,-1311,775
1974:Q1,2232,4073,-1841,2232,6731,-1514,16,37,-529,-497,-32,-912,-7,-125,21,-72,0,-72,152,0,152,730,548,182,0,0,0,-668,2,0,2,199,0,199,-4,0,-21,0,-1037,0,0,-767,-383,-384,381
1974:Q2,-6729,-6840,111,-6729,-5958,524,15,-293,2355,874,1481,-5581,23,-24,4,-205,0,-205,-247,0,-247,803,602,201,0,0,0,46,3,0,3,-364,0,-364,-24,0,-368,0,-144,0,0,2706,2525,181,4612
1974:Q3,5371,6080,-709,5371,3807,489,12,449,69,-3174,3243,-2362,-49,-21,9,-35,0,-35,-22,0,-22,1323,992,331,1501,1501,0,-371,15,0,15,331,0,331,-28,0,63,0,896,0,0,-705,-535,-170,-1679
1974:Q4,10114,8647,1467,10114,-665,1852,12,265,-295,2665,-2960,3854,87,-54,37,335,0,335,45,0,45,324,243,81,0,0,0,70,92,0,92,283,0,283,-16,0,622,0,533,0,0,2733,1717,1016,562
1975:Q1,16348,4226,12122,16348,-311,-363,-10,468,1976,-678,2654,5383,-64,29,64,310,0,310,213,0,213,1064,798,266,-1501,-1501,0,-26,132,0,132,-324,0,-324,-6,0,2807,0,457,0,0,6050,4903,1147,3260
1975:Q2,16527,4597,11930,16527,2493,1635,-2,-257,1915,1085,830,9653,-13,20,92,339,0,339,127,0,127,893,670,223,0,0,0,656,47,0,47,164,0,164,0,0,-725,0,-900,0,0,390,-1815,2205,5421
1975:Q3,24286,14234,10052,24286,9704,1069,17,449,2525,-1750,4275,9024,10,13,96,486,0,486,109,0,109,1380,1035,345,0,0,0,333,305,0,305,544,0,544,3,0,-499,0,-559,0,0,-723,-1636,913,-1864
1975:Q4,24708,14680,10028,24708,5129,5072,31,600,243,1785,-1542,9836,174,9,77,725,0,725,915,0,915,500,375,125,38,38,0,-8,331,0,331,-427,0,-427,3,0,-89,0,-102,120,0,1531,794,737,1108
1976:Q1,22104,5657,16447,22104,-1724,4995,-25,2827,576,-476,1052,6681,95,-42,55,740,0,740,336,0,336,1217,913,304,36,36,0,518,274,0,274,369,0,369,8,0,1158,0,1567,8,0,2435,135,2300,1425
1976:Q2,7249,-1942,9191,7249,-3779,1173,9,467,3282,1998,1284,2962,156,-29,43,290,0,290,-116,0,-116,1598,1198,400,22,22,0,574,-369,0,-369,-239,0,-239,17,0,-246,0,-148,8,0,1574,686,888,8326
1976:Q3,16266,307,15959,16266,-307,-1898,94,1459,3870,-484,4354,2724,-78,64,35,835,0,835,463,0,463,1160,870,290,28,28,0,268,142,0,142,172,0,172,11,0,358,0,2572,8,0,4286,1862,2424,218
1976:Q4,13941,2487,11454,13941,-8083,3013,163,3245,-1177,326,-1503,9479,379,84,33,715,0,715,-51,0,-51,1704,1278,426,18,18,0,157,75,0,75,-282,0,-282,-6,0,187,0,461,20,0,3807,624,3183,4369
1977:Q1,14566,272,14294,14566,3446,834,171,1021,2404,599,1805,3578,-185,56,35,1186,0,1186,174,0,174,-202,-151,-51,10,10,0,655,-7,0,-7,282,0,282,-28,0,-1190,0,-3980,20,0,6286,2811,3475,2123
1977:Q2,-4352,-9200,4848,-4352,-8550,-4873,192,3792,2491,1657,834,-2315,-101,71,41,-853,0,-853,-205,0,-205,2084,1563,521,-146,-146,0,1856,-244,0,-244,117,0,117,-52,0,-1801,0,366,24,0,3754,556,3198,4868
1977:Q3,16419,1027,15392,16419,2974,-453,245,3741,4242,3221,1021,-2390,178,39,24,1137,0,1137,382,0,382,123,92,31,32,32,0,189,-43,0,-43,255,0,255,-50,0,-571,0,-1842,32,0,8175,-929,9104,9687
1977:Q4,16421,4990,11431,16421,-439,-499,289,3118,-1487,-2487,1000,450,135,42,-19,990,0,990,-404,0,-404,1228,921,307,17,17,0,3,128,0,128,23,0,23,-26,0,131,0,202,28,0,12511,5724,6787,4048
1978:Q1,15577,4571,11006,15577,988,-1563,320,4812,-1028,-3203,2175,-1167,-57,-2,-170,-6,0,-6,-240,0,-240,169,127,42,11,11,0,864,237,0,237,70,0,70,-2,0,-119,0,-1297,-28,0,13785,12134,1651,3983
1978:Q2,1071,-5895,6966,1071,-3584,-1023,269,2224,7969,5722,2247,-1669,151,0,-231,-532,0,-532,-151,0,-151,708,531,177,18,18,0,1471,-55,0,-55,-15,0,-15,20,0,478,0,63,-24,0,-5016,-3936,-1080,3012
1978:Q3,11732,1179,10553,11732,4662,-1278,142,4462,5168,3471,1697,-3128,11,-35,-128,673,0,673,189,0,189,-1096,-822,-274,33,33,0,448,-105,0,-105,-70,0,-70,24,0,-223,0,-18,-24,0,2025,-412,2437,9846
1978:Q4,3869,811,3058,3869,-9164,2378,41,409,-3549,-5393,1844,-2850,156,-36,-168,555,0,555,-291,0,-291,2090,1567,523,23,23,0,-89,-74,0,-74,-164,0,-164,11,0,345,0,-703,-27,0,14976,11510,3466,11854
1979:Q1,9593,3712,5881,9593,5918,-551,8,5760,-218,-917,699,764,-160,-29,45,446,0,446,535,0,535,548,411,137,16,16,0,1223,801,0,801,138,0,138,1,0,-580,0,1161,35,0,-6268,-7493,1225,-612
1979:Q2,-151,-5569,5418,-151,7250,3170,-33,-252,-2828,-2871,43,-1927,236,-37,91,-155,0,-155,-153,0,-153,1201,901,300,30,30,0,2650,301,0,301,-220,0,-220,-5,0,965,0,2442,40,0,-12917,-13164,247,-2377
