date,FU174090005.Q,FU153091003.Q,FU173020005.Q,FU173030005.Q,FU173034005.Q,FU174022005.Q,FU173061105.Q,FU153061705.Q,FU173062005.Q,FU153063005.Q,FU174023005.Q,FU153064105.Q,FU153064205.Q,FU163070005.Q,FU153040005.Q,FU153050005.Q,FU173099005.Q,FU175050005.Q,FU175012005.Q,FU175013005.Q,FU155111003.Q,FU155420003.Q,FU115020005.Q,FU176300005.Q,FU176320005.Q,FU176330005.Q,FU156300103.Q,FU172010005.Q,FU175012865.Q,FU175013865.Q,FU155111005.Q,FU155420003.Q,FU115020005.Q,FU174190005.Q,FU173165105.Q,FU173165205.Q,FU153166000.Q,FU173169005.Q,FU173199005.Q,FU175440005.Q,FU176007025.Q,FU155111005.Q,FU313154015.Q,FU156600075.Q,FU176007005.Q,FU156007015.Q,FU176007085.Q,FU156012005.Q,FU176007026.Q,FU176007006.Q,FU156007016.Q,FU176007086.Q
2018:Q4,526598,59,59775,125580,169587,381216,143280,54138,17708,166090,-28830,-143078,-198018,1384,14191,65048,79684,688327,196693,152191,341345,-3545,1642,519257,132482,104036,282739,169070,64211,48155,58606,-3545,1642,233343,71140,45269,72463,-18470,62940,-6005,456320,58606,-657,-5328,393043,175305,217737,3928348,11.616079711372084,10.005292899886486,4.462573955028711,5.542718944857775
2019:Q1,799325,-910,76608,187550,120967,41333,112787,-18772,-20569,-32113,124,153602,90698,-290,3700,105636,20307,621149,173584,109953,340068,-3532,1077,524797,132975,106127,285695,96353,40610,3826,54373,-3532,1077,63812,35251,30741,-12561,-3520,13901,4267,836133,54373,-532,12703,794995,420363,374632,3982661,20.99433145238322,19.9614055879106,10.554830180366679,9.40657540754392
2019:Q2,458269,-1377,-112284,16033,-38047,301643,116518,72827,-22153,134451,12822,-7862,141675,-290,4319,115823,25814,713012,215702,153330,347503,-3536,14,531358,134883,106883,289593,181654,80819,46447,57911,-3536,14,239598,91814,32101,57640,12871,45172,3709,404034,57911,-186,21465,367774,301137,66637,4027575,10.031688427506678,9.131408834650538,7.476884005408775,1.6545248292417616
2019:Q3,383035,-119,-192254,216381,243146,-34525,22365,-38752,-26613,8475,34418,5897,-52650,-290,13325,125194,24512,721800,220710,151027,353608,-3547,2,537160,136438,108250,292473,184640,84272,42777,61136,-3547,2,239276,96732,31053,72037,2654,36800,3649,332048,61136,-585,-22553,248944,304888,-55944,4069090,8.160245925880034,6.117923596547292,7.492783667872439,-1.3748600713251475
2019:Q4,844359,1206,266371,190577,122879,-162154,-124553,18970,5930,-62501,-7601,175844,124133,-290,-1387,85193,49588,720276,205871,162313,356490,-3563,-835,542128,137597,109500,295031,178149,68274,52813,61459,-3563,-835,227820,75719,31847,68033,14781,37440,3486,798173,61459,-929,-6237,731406,164490,566917,4077630,19.574437895958027,17.937048220660298,4.033952016394329,13.903096204265971
2020:Q1,1122099,9358,118979,373064,467183,-67290,-295818,-2801,10977,220352,140425,55148,-296419,5619,48101,113670,154261,646365,190763,119600,343002,-3552,-3448,550484,140153,109728,300603,95880,50610,9872,42399,-3552,-3448,300748,68806,65465,-49052,23059,192470,3814,921045,42399,-820,14046,893512,455775,437738,4113812,22.38908027953162,21.71981808824583,11.079128405695508,10.64068968255032
2020:Q2,1480391,-6461,459808,604352,219662,-397776,-127848,-315375,-14470,59917,-11158,233076,49145,5619,321,88035,235768,676325,213677,139188,340177,-3581,-13135,554758,141505,110541,302712,121568,72172,28647,37464,-3581,-13135,338149,88502,65380,-50449,27132,207584,-10292,1253518,37464,-1190,17462,1234705,1121560,113146,4536109,27.634212652040667,27.219480864406027,24.725147858675697,2.4943330057303323
2020:Q3,582657,3952,216108,106551,-158659,-238662,9625,13134,-5103,-256318,-43547,254179,39077,5619,22101,102431,273507,793114,248393,136523,409335,-3617,2480,559660,142918,113577,303165,233454,105475,22946,106170,-3617,2480,504478,171263,60160,45315,88163,139577,4388,316021,106170,-986,-27495,183343,699489,-516146,4419286,7.150951071367849,4.148691741658762,15.82808717617898,-11.679395434520218
2020:Q4,1315730,974,1247695,-455985,-90348,102489,82434,7224,-16731,29562,28970,106896,48705,5619,22912,123605,174198,820922,250544,154177,417743,-3659,2117,573755,144828,116335,312593,247167,105716,37843,105151,-3659,2117,533213,151349,85147,42146,100107,154464,5065,1034749,105151,-617,1297,931512,401751,529762,4303334,24.04529587402824,21.64629104431351,9.335796656028695,12.31049438828482
2021:Q1,949165,1352,377130,522507,93177,-718354,-382248,-81808,-22926,-231372,1691,328598,164404,2944,-948,34249,142415,785891,236171,112354,442327,-3658,-1303,591749,155742,111391,324617,194142,80430,963,117710,-3658,-1303,379237,133007,69794,-17633,71418,122651,-50089,713981,117710,127,4204,600348,1074649,-474300,4894077,14.588681149150961,12.266832671043385,21.958146376387408,-9.691313705344024
2021:Q2,766906,-1278,335252,-169900,-12340,-74054,-195982,108609,-28374,41693,22151,416101,44729,2944,8951,32280,162070,897503,292489,142067,473149,-3704,-6497,606404,159203,116296,330905,291099,133286,25771,142244,-3704,-6497,568171,241403,67594,92107,49061,118006,6359,496194,142244,-952,20310,375212,474360,-99149,4602670,10.780557819292293,8.152044204987185,10.306200926329137,-2.154156721341953
2021:Q3,845387,-800,91393,149326,-62365,123275,129746,-69130,-29306,91965,45523,145343,85941,2944,20239,91468,153100,895577,302807,143431,453454,-3748,-367,633313,163481,121043,348789,262264,139326,22387,104666,-3748,-367,560078,250465,66612,75002,35569,132430,-11260,536314,104666,256,-25220,406172,419211,-13040,4608107,11.638481441656618,8.8142890519261,9.097258818917176,-0.282969766991077
2021:Q4,1161745,494,245928,373096,97434,-332051,-201457,21354,-32081,-119867,19251,292710,247148,2944,2636,72119,140036,934288,288278,164818,475856,-3790,9126,654708,167951,125273,361484,279580,120327,39545,114372,-3790,9126,690948,265849,87842,88343,15290,233624,7393,757770,114372,-609,6045,650052,152299,497753,4559547,16.6194235049323,14.256939730330506,3.3402206674717085,10.916719062858798
2022:Q1,901852,2082,244064,95020,-25204,175796,263048,73970,-28044,-133178,107174,269233,-144521,3297,15638,127776,31497,880039,269794,119338,487595,-3829,7140,678342,178645,126241,373456,201697,91149,-6902,114139,-3829,7140,440252,238848,70724,28452,23726,78502,7859,671156,114139,-423,9905,567345,297719,269626,4550744,14.74826543281747,12.467075414849392,6.542204517670316,5.924870897179075
2022:Q2,169239,1156,330180,-431941,56052,266879,30485,200125,25951,10318,-37363,74076,-313109,3297,17140,120366,82506,964824,321053,157751,488100,-3867,1786,701933,183827,130427,387679,262891,137226,27325,100421,-3867,1786,506812,274951,81978,117156,-42795,75522,8028,-66654,100421,-872,25414,-140789,130749,-271538,4639396,-1.4367053802942409,-3.034642525366035,2.8182335012956767,-5.852876026661711
2022:Q3,543746,1549,150021,-342058,88239,421005,423847,210426,-1327,-211941,-59687,160156,-132862,3297,16686,141233,96167,956543,304253,163349,492748,-3904,96,716757,188684,133228,394845,239786,115570,30121,97903,-3904,96,422626,224229,58617,95263,-2458,46975,-27623,333284,97903,-858,-19636,216603,163668,52935,4729404,7.047051433357951,4.579919641997515,3.460642323825674,1.1192773181718416
2022:Q4,600668,-1364,-278824,-49786,164231,656210,408156,188115,30506,29433,-56559,90224,-153312,3297,9397,114932,102222,933674,265045,178362,489503,-3940,4703,728598,191373,133839,403387,205076,73673,44524,86116,-3940,4703,335739,139785,68112,104822,-60702,83722,4281,474286,86116,-482,-9924,378729,30667,348062,4782909,9.916267826683159,7.918375565789491,0.6411683349264842,7.277207230863008
2023:Q1,722943,-614,21551,-392968,342689,656753,419279,112281,33743,91450,-23938,-105684,-42406,3566,24105,179076,60814,872661,236089,136066,504642,-3951,-185,731176,194751,131773,404652,141486,41338,4293,99991,-3951,-185,135316,63942,61341,-7512,-5547,23093,7031,736143,99991,18,15987,652121,343732,308389,4944225,14.88894164123145,13.189553675994533,6.9521918741610635,6.237361801833469
2023:Q2,244754,-3235,-78975,-110663,186762,95605,223551,-56629,22690,-94007,1242,-89603,9100,3566,14784,165205,50966,953886,280345,172159,504350,-3986,1019,738235,197035,131801,409399,215652,83310,40358,94951,-3986,1019,239001,100144,50189,54993,-107,33781,1322,222726,94951,-233,28807,156815,246457,-89642,5056946,4.404357075350966,3.1009852206626793,4.873638039796202,-1.7726528191335227
2023:Q3,255062,2025,-256900,65707,192152,160014,211867,52382,8297,-112532,-66827,98404,-88823,3566,-612,115585,30771,967288,285398,174483,506856,-4021,4572,748463,199484,134093,414886,218825,85914,40390,91970,-4021,4572,229846,127537,46266,21289,28572,6182,-105790,138251,91970,-794,-30737,16338,238133,-221795,5105344,2.7079688896628995,0.32001893927635233,4.664381952901167,-4.344363013624815
2023:Q4,533602,25,49885,37327,183531,290577,24895,52890,36365,176427,24055,-133465,-78563,3566,-9220,121343,44542,965996,266720,194464,506323,-4057,2546,752008,202001,134533,415474,213988,64719,59931,90849,-4057,2546,228256,96072,35708,60707,1750,34018,-6757,512578,90849,-327,-7929,414128,71527,342601,5098439,10.053629214414448,8.122634945114712,1.4029147304428553,6.719720214671857
2024:Q1,397771,3237,236115,-85548,42901,-115582,64754,-87180,23825,-116981,2309,14628,92771,3372,21102,129485,52982,892961,251791,143765,500449,-4067,1023,755084,203886,134238,416960,137877,47905,9527,83489,-4067,1023,139416,46668,51351,-33654,39161,35890,-11270,384963,83489,-366,19904,321744,300470,21274,5167457,7.449753159144458,6.2263515904424835,5.814658931849844,0.4116926585926393
