1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1969:Q4,109894,13679,68805,3448,1068,4688,16775,1431,106734,82950,14016,0,9740,28,3160,10094,-6977,20231,13040,27898,913,-15771,1908,7700,-3868,0,-9036,4552,0,5024,-396,-76,0,880,880,0,0,0,1860,-52,-128,17679,6676,1572,5104,1872,2036,7095,7191
1970:Q1,114150,14017,70610,3756,1072,4951,18283,1461,111144,86160,14704,0,10256,24,3006,10401,-6592,19999,18259,28169,956,-10866,6676,-160,5304,0,-2356,1900,0,3824,-1812,-112,0,1704,1704,0,0,0,-68,356,-4,17542,8576,1252,7324,-164,2088,7042,1740
1970:Q2,117569,14148,72431,3736,1080,5119,19594,1461,115305,88878,15636,0,10767,24,2264,10761,-6312,19337,14058,28506,1029,-15477,5844,-84,12548,0,-8040,268,0,1612,-1688,344,0,436,436,0,0,0,772,-64,8,21321,13360,3748,9612,-504,2124,6341,5279
1970:Q3,121182,14317,74324,3832,1092,5240,20944,1433,119816,91929,16552,0,11311,24,1366,11103,-5940,18409,23777,30295,1136,-7654,11276,-4072,13592,0,4292,-3884,0,-1992,-1900,8,0,664,664,0,0,0,668,132,-116,18930,8852,-1060,9912,776,2244,7058,-5368
1970:Q4,123346,14386,75963,3636,1112,5318,21559,1372,124211,94796,17512,0,11879,24,-865,11517,-6004,16656,-1716,30372,1271,-33359,-6452,448,8576,0,-9956,-7288,0,-3712,-3928,352,0,864,864,0,0,0,1116,-164,-48,26907,17144,5432,11712,200,2292,7271,18372
1971:Q1,127343,14711,78252,4088,1132,5440,22422,1298,129120,98208,18324,0,12560,28,-1777,11814,-6634,16671,11402,30350,1490,-20438,7508,5288,10256,0,-1612,-8376,0,-3720,-4572,-84,0,1224,1224,0,0,0,284,488,-44,27946,17120,4676,12444,372,2328,8126,5269
1971:Q2,131944,15606,80227,4216,1164,5472,24006,1253,133227,101044,19060,0,13091,32,-1283,12105,-7507,18329,13706,30823,1609,-18726,9204,-960,3692,0,7276,-3536,0,-480,-2928,-128,0,624,624,0,0,0,552,1360,196,27930,16992,3408,13584,-272,2384,8826,4623
1971:Q3,135495,16015,82806,4372,1184,5503,24364,1251,137180,103850,19644,0,13650,36,-1685,12339,-7070,17724,23092,30329,1688,-8925,18184,1952,5480,0,7604,-956,0,-168,-604,-184,0,1308,1308,0,0,0,892,1624,280,27109,14028,832,13196,996,2396,9689,-5368
1971:Q4,140202,17276,84719,4460,1216,5533,25728,1270,140596,106014,20300,0,14242,40,-394,12651,-6801,19058,5549,31341,1725,-27517,2160,-2344,9208,0,-11056,1760,0,2956,-584,-612,0,1160,1160,0,0,0,1988,1512,-68,29677,16120,1016,15104,364,2468,10725,13509
1972:Q1,145812,19501,86368,4992,1256,5644,26705,1346,145443,109343,21208,0,14845,47,369,12919,-7005,20293,19688,31468,1660,-13440,17928,4084,3988,0,3200,3180,0,2768,924,-512,0,1340,1340,0,0,0,92,1944,100,31368,16620,2044,14576,1068,2504,11176,605
1972:Q2,158062,20966,88526,5044,1308,5764,35028,1426,149010,111858,21620,0,15481,51,9052,13130,-6628,28810,17798,30371,1655,-14228,11684,-3372,6928,0,252,3948,0,1220,3848,-1120,0,1612,1612,0,0,0,812,1496,8,25912,13972,-1500,15472,-1212,2484,10668,11012
1972:Q3,153572,21217,90350,5224,1336,5983,27977,1485,153400,114678,22516,0,16151,55,172,13424,-8167,21763,35302,30874,1652,2776,27728,3196,4740,0,9256,5868,0,2264,2752,852,0,1148,1148,0,0,0,2024,1676,-180,24952,11828,-1000,12828,504,2528,10092,-13539
1972:Q4,171007,21848,92544,5748,1380,6305,41674,1508,156311,116926,22468,0,16858,59,14696,13782,-7280,35758,21048,32655,1657,-13264,11880,-836,11452,0,-13064,8328,0,2984,5760,-416,0,1448,1448,0,0,0,2888,2000,-336,25144,12052,664,11388,1020,2624,9448,14710
1973:Q1,169727,21899,95060,6036,1424,6928,36879,1501,160742,119793,23248,0,17633,68,8985,14168,-7332,30485,33701,33424,1681,-1404,24960,256,9756,0,2424,8476,0,2112,5464,900,0,1112,1112,0,0,0,1136,1792,8,26364,13424,2268,11156,668,2680,9592,-3216
1973:Q2,171071,22317,96333,6072,1468,7446,35965,1470,165251,122865,23960,0,18350,76,5820,14589,-7644,28053,29747,33327,1704,-5284,19456,-1012,4780,0,1384,8712,0,1860,6872,-20,0,972,972,0,0,0,3044,1548,28,24740,11984,-1352,13336,-968,2712,11012,-1694
1973:Q3,173790,23113,98669,5856,1520,8018,35203,1411,169381,126077,24172,0,19047,85,4409,15018,-6844,26271,37679,33871,1735,2073,31076,-748,11368,0,6824,7832,0,1052,7144,-364,0,1784,1784,0,0,0,2672,1264,80,29003,12036,-596,12632,1664,2784,12519,-11408
1973:Q4,177539,23975,99622,6148,1556,8656,36257,1325,174408,129631,24956,0,19726,95,3131,15585,-7428,26144,17585,35332,1772,-19519,14964,652,2992,0,-4836,7104,0,-348,7052,400,0,2932,2932,0,0,0,4456,1892,-228,34483,17688,940,16748,-220,2908,14107,8559
1974:Q1,179020,23264,101022,6328,1596,9432,36214,1164,178140,134223,23428,0,20385,104,880,16514,-9240,26634,27792,37676,1820,-11704,23660,-32,3432,0,9004,6616,0,148,6540,-72,0,1812,1812,0,0,0,1104,1964,-240,35364,17380,1512,15868,232,3084,14668,-1158
1974:Q2,184408,24082,103992,6632,1644,10023,37097,938,185146,139202,24720,0,21112,112,-738,17765,-10092,27119,28190,40878,1860,-14548,15956,3872,10788,0,-10992,5408,0,-1172,4964,1616,0,1856,1856,0,0,0,2920,2000,104,30504,14572,1004,13568,-772,3296,13408,-1071
1974:Q3,190577,25163,106834,7280,1684,10489,38484,643,192465,144587,25852,0,21906,120,-1888,19084,-8024,25220,32869,41719,1897,-10747,21540,-4348,1596,0,13324,4456,0,1796,2312,348,0,1772,1772,0,0,0,2444,2168,128,32287,12708,4852,7856,1568,3412,14599,-7649
1974:Q4,192576,25583,107504,6476,1736,10827,39985,465,200127,150130,27104,0,22765,128,-7551,20047,-9324,21820,-4184,41728,1927,-47839,-21200,240,6992,0,-18360,-208,0,1060,-1472,204,0,4440,4440,0,0,0,-14620,524,-208,26639,6372,3468,2904,1676,3496,15095,26004
1975:Q1,196858,25724,109021,6112,1752,11232,42672,345,209197,156150,29216,0,23691,140,-12339,20608,-10124,18393,26464,45354,1961,-20851,7224,2756,-9460,0,8848,2908,0,1872,1132,-96,0,2196,2196,0,0,0,-884,920,-60,28075,8656,3840,4816,384,3740,15295,-8071
1975:Q2,206053,26456,111683,6636,1800,11288,47865,325,216868,161680,30476,0,24560,152,-10815,20855,-9337,19377,23488,42336,1963,-20811,6268,-1600,3672,0,-3812,3728,0,-1028,5132,-376,0,1792,1792,0,0,0,764,1784,-60,27079,8744,-24,8768,-40,3688,14687,-4111
1975:Q3,212287,27167,114899,8196,1868,11215,48604,338,222032,165546,30952,0,25370,164,-9745,21076,-12345,23676,38027,43730,1945,-7648,19632,-512,-2420,0,7784,8304,0,1796,3584,2924,0,1192,1192,0,0,0,2700,2592,-8,27280,5264,-8404,13668,460,3808,17748,-14351
1975:Q4,216882,28161,117257,8444,1952,11005,49679,384,226882,168018,32564,0,26124,176,-10000,21366,-12090,23456,7620,46781,1907,-41068,-1168,1260,312,0,-16104,8280,0,2400,-1200,7080,0,1248,1248,0,0,0,2976,1020,-160,39900,21164,3552,17612,-48,3976,14808,15836
1976:Q1,224158,29468,120870,9676,2036,10509,51117,482,230796,170413,33384,0,26819,180,-6638,21659,-11598,26619,29934,49278,1842,-21186,22116,-2620,392,0,2260,16688,0,11308,732,4648,0,3760,-240,4000,0,0,-544,2344,-164,43302,17564,-2156,19720,5036,4096,16606,-3315
1976:Q2,228731,30598,123516,9628,2132,10342,52001,514,233999,172899,33416,0,27500,184,-5268,21968,-11329,28029,26345,45584,1779,-21018,18168,-168,-4188,0,6060,6704,0,1868,1360,3476,0,5876,1876,4000,0,0,2372,1100,412,39186,30848,2836,28012,-5228,3992,9574,1684
1976:Q3,233429,31601,126025,9660,2236,10339,53016,552,238642,175552,34724,0,28170,196,-5213,22140,-12273,29200,37952,43091,1713,-6852,28700,1916,4168,0,2288,11292,0,5836,4064,1392,0,5544,1544,4000,0,0,2040,1248,204,35552,10120,-5408,15528,4948,3948,16536,-8752
1976:Q4,242378,32629,129645,9580,2344,10526,57122,532,243031,178983,35028,0,28824,196,-653,22408,-12884,34639,30654,41612,1650,-12608,22360,-2968,8024,0,-9788,15408,0,12980,2456,-28,0,7660,1820,5840,0,0,3036,1084,-96,34968,7208,-11540,18748,3388,3940,20432,3985
1977:Q1,246287,33530,132880,10516,2512,10910,55459,480,248828,183468,35692,0,29460,208,-2541,22845,-12850,33154,43514,43505,1566,-1557,40220,2752,4496,0,2084,17420,0,4084,14364,-1028,0,10076,620,9456,0,0,1340,2036,16,41777,14812,-8468,23280,1368,4084,21513,-10360
1977:Q2,254692,34719,135500,11388,2704,11359,58560,462,255384,187558,37492,0,30130,204,-692,23211,-13038,35557,45597,44874,1540,-817,41504,152,5172,0,5416,18116,0,15168,3520,-572,0,8560,-884,9444,0,0,2372,1992,-276,42321,33020,3888,29132,-8164,4204,13261,-10040
1977:Q3,263515,35927,138332,11848,2856,11895,62221,436,260610,192314,37264,0,30824,208,2905,23641,-13769,40315,53980,43801,1545,8634,48508,424,8748,0,2860,22916,0,14964,6288,1664,0,10588,1148,9440,0,0,1732,1520,-280,39874,15568,-3148,18716,4864,4216,15226,-13665
1977:Q4,268654,37288,141052,11964,3028,12496,62320,506,266271,196791,37708,0,31552,220,2383,24047,-12691,39121,40702,43659,1581,-4538,31392,968,9464,0,-10740,15936,0,12472,1212,2252,0,10796,1336,9460,0,0,3932,1112,-76,35930,15296,-3932,19228,2752,4264,13618,-1581
1978:Q1,276019,38636,142960,10516,3184,13225,66893,605,272314,200744,39168,0,32182,220,3705,24488,-12840,41033,41065,43050,1671,-3656,53200,-292,9268,0,2352,28644,0,19248,6840,2556,0,12624,2228,10396,0,0,1624,-1008,-12,56856,35796,-1692,37488,1140,4284,15636,-32
1978:Q2,287776,40140,147695,12372,3348,14074,69572,575,278186,204092,40972,0,32894,228,9590,25097,-13480,48167,58792,51192,1752,5848,59748,240,8472,0,5528,26544,0,8896,18500,-852,0,12748,2336,10412,0,0,3488,2532,196,53900,45304,1324,43980,-7372,4680,11288,-10625
1978:Q3,285698,40922,144235,12480,3484,15077,69003,497,283728,208528,41268,0,33692,240,1970,25724,-13964,41658,49419,53628,1823,-6032,51904,112,9812,0,1916,23300,0,17848,6164,-712,0,12528,2120,10408,0,0,2496,1440,300,57936,37676,-516,38192,-12,4840,15432,-7761
1978:Q4,293634,42102,147590,13056,3624,16252,70616,394,289491,212994,41660,0,34569,268,4143,26344,-14556,45043,46046,55428,1882,-11264,51244,228,4784,0,6716,17572,0,1636,19656,-3720,0,13736,3312,10424,0,0,5636,2480,92,62508,45192,3220,41972,20,4984,12312,-1003
