1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2003:Q2,810087,2535,23388,-500,10626,175991,129944,5036,-4514,16468,61928,4176,49838,-8,286394,-8804,57588,-24992,-508227,14400,-10368,-272,192913,38916,-4436,-336,-16280,36116,-3168,24828,-16151,-19017,0,35424,114525,2456,92392,1292,0,835079
2003:Q3,-64339,-117053,23388,260,-21731,187297,-90176,11912,-3180,-3644,-59776,-43576,255239,-1972,-149675,29496,-81148,-89719,-170590,11472,-20,1518,217445,-47336,-2112,-10205,-10616,-60253,-17480,6568,-12248,-50609,0,17964,74657,-1800,-55845,19772,0,25380
2003:Q4,-135560,66949,23388,-336,-5283,84172,-23828,-9448,5950,73564,-85280,-71204,-43760,1960,-119854,-6056,-26494,-244181,-210153,16360,-16764,3578,97080,-15072,-7976,-4784,-58512,-6487,-6296,22532,9861,-83690,0,15164,42377,-852,-45138,4412,180,108620
2004:Q1,605537,161098,68768,1400,16432,-7578,2528,11392,15228,-12528,189964,70392,112971,9212,133493,5260,-172496,658950,161084,187976,12052,-588,-138265,-6220,1400,2660,-46680,83680,-372,-1472,16571,202771,0,-20300,3087,6212,184918,10436,0,-53413
2004:Q2,608493,362549,68768,1716,6043,-71529,-50272,9292,-239,-4844,-9092,-93620,-44932,-10452,327505,1956,115643,397665,292576,188340,-25696,-3186,396146,18756,-3048,6340,-8020,-12847,23652,34012,-49886,-278734,0,-6252,-20658,-9580,-151446,7196,0,210828
2004:Q3,215714,48074,68768,-1892,-6952,-101918,40668,12628,-9230,45712,3080,44708,-8663,5844,32069,728,42088,916429,285967,187820,73392,-22,175831,-2056,10024,-5043,5248,-26163,-11020,-27552,28009,67305,0,26680,29491,7380,99455,-8316,0,-700715
2004:Q4,923132,339697,68768,2724,-10504,476645,-1564,9792,1837,35320,-99484,-49804,-77733,3188,-60416,-12004,296671,730017,46788,193000,-106756,9926,513120,-5556,-4580,-4337,56844,23178,2548,32496,47630,17650,5412,17832,19380,3776,-144759,6260,164,193115
2005:Q1,637209,403317,142696,-7236,1224,205412,56824,1404,6497,-20396,73288,41840,-125930,-7612,-204920,1384,69417,528516,215406,207476,14244,-7702,-129641,-2220,1176,7786,8204,24325,-5132,-1284,-94588,-27794,4960,85384,-1680,-1732,225192,5960,176,108693
2005:Q2,282770,547656,142700,14608,-15195,-81834,-6456,-3220,10315,18972,-26132,-1236,33953,5676,157465,6652,-521153,958221,803157,207916,34200,-2936,213106,12848,-1532,-3512,7368,-14483,-8388,17684,-193624,-3652,116,-42364,26557,7524,-109038,7416,-144,-675450
2005:Q3,90235,192909,142696,-3216,-4052,-346781,91424,-776,-1294,63856,38752,-6180,74751,776,26177,8948,-187754,775024,586711,200888,57544,-3204,-234202,9032,900,2755,4568,19256,-9892,-2036,87102,5404,2012,-194484,156299,748,71058,14456,108,-684788
2005:Q4,460564,189292,142696,16040,22520,249487,-99388,1308,-5046,-29224,-141348,-45128,62666,15188,-205163,4284,282381,1359561,456576,207504,-4960,1120,320997,-5964,-192,-6046,18188,-78,-2120,6916,156102,29526,4348,167376,43856,11908,-57673,12324,-148,-898996
2006:Q1,855974,14830,144608,-11296,12677,405184,60340,-2400,-1449,1380,58276,40932,-94683,-13668,215845,4960,20439,1314315,621394,312620,-69376,-1426,261141,16116,3268,-7705,-71116,-4914,26944,158192,-37593,-29268,9372,-33596,-113814,-12900,278547,8216,212,-458341
2006:Q2,-210905,222296,144608,16744,-48231,-127644,100524,724,-3735,-10528,12800,48628,-29649,2560,138316,3616,-681934,1239953,1129522,310856,45160,3940,68608,8964,9352,-15129,17384,26896,26944,-20648,-158526,-91572,9620,18468,-53696,-1704,-102657,8476,-304,-1450858
2006:Q3,-14538,217881,144608,4844,-27262,-218717,-57400,-11056,1870,9428,46468,-53580,-25822,8008,162046,648,-216502,1027225,498068,310876,18572,-858,-116580,4996,-9332,21170,4976,58476,26944,7216,87906,42855,4280,35120,-59030,12412,88669,-9676,164,-1041763
2006:Q4,-496911,-132271,144608,11948,68680,-378066,-28908,-4920,-7601,12160,-24396,12200,153779,17192,-258648,21656,-104324,230072,259162,314040,5460,-1376,-329901,-16696,-732,22399,-45676,66750,26940,19372,166993,-108120,10628,-32708,105685,15588,-262443,14820,-112,-726983
2007:Q1,1009187,520835,93888,-13384,-40639,167573,75120,-3652,11180,34188,76884,-23112,-29791,-9608,673499,-11808,-511985,1826219,923240,276832,45228,46,136832,14764,1744,1281,31928,5364,32208,-5680,-27589,-51700,8056,35520,-53055,-16080,432532,34680,68,-817032
2007:Q2,978877,372941,93888,22816,-48315,301259,26100,-1292,-14036,13864,-10644,35996,-5320,-7952,286201,8304,-94933,589694,555352,276740,-71404,1566,-89893,13920,9144,10491,-20388,62868,32204,17548,-243573,-183266,1208,67216,-6743,-5908,162548,108,-44,389183
2007:Q3,-4725,254119,93884,-3016,-19681,-82103,15968,-7596,-30150,30404,65152,5188,-36009,11964,-239154,8608,-72303,1017304,554842,277124,41540,2358,41578,33164,-380,11067,-5572,3817,32204,25292,116925,2006,15008,-19476,15461,7296,-112030,-24784,-136,-1022030
2007:Q4,298420,254271,93888,-8792,100603,-142448,-17880,-33776,10547,-48472,-32308,11300,159491,6748,-407691,-460,353399,1007828,478572,280960,23428,1684,-34870,-28452,13960,-3743,812,116907,32204,-8964,254845,193977,11968,24916,99681,-2356,-439321,-8612,232,-709409
2008:Q1,301696,-114277,114288,-19292,-19580,218239,66864,2572,19733,14708,61792,92804,5992,4168,183320,-17096,-312539,242149,-655902,32412,45108,7798,451578,63028,2764,-7857,157820,27408,376,-16216,-117216,85766,14932,-57244,983,6516,161675,37968,452,59547
2008:Q2,-737946,111095,114288,14040,-52355,-406851,-104024,2004,-25850,-43300,36616,-9737,8834,-1080,-331367,31600,-81859,-1676033,-816233,35232,-5556,-6408,-193752,-75844,3064,7451,7344,-20451,376,-3340,-222772,-82477,13136,3964,41051,1748,-382746,20464,-284,938087
2008:Q3,-54988,-75116,114288,-14232,-24197,-74963,45208,-14988,-11997,36324,-232476,48114,-21351,9356,-366330,-20532,547903,-195955,-446612,31800,26296,-7714,133354,43880,-2708,-12460,157028,62857,376,-33368,11929,-6199,7936,-82528,38563,356,-79352,-39688,300,140967
2008:Q4,657460,977636,114284,18172,88003,-330297,170220,-7436,22514,-71896,68792,59548,109377,-1212,-548518,17192,-28917,-523671,-259257,40876,63736,10090,-373840,-18908,-7068,6662,13992,250314,376,-62444,213092,534171,6268,-34520,51111,9500,-982877,15540,-484,1181131
2009:Q1,737089,-15314,32648,-22504,-819,-138750,-109956,512,74535,62128,-79088,193072,-24969,632,301008,-21648,485601,296065,-101849,-47280,-2144,26102,154912,4080,-4260,-12402,107132,-11038,27840,-35208,92986,-92175,58352,42152,-43035,-16368,152488,-4348,128,441024
2009:Q2,-188915,84264,32648,18852,-8130,151993,-154052,-3980,-7255,-36492,-81520,-53705,-113650,9576,65204,10288,-102957,-165389,-123169,-51484,10764,91486,64784,-1868,-3784,12557,-132808,-74370,27844,1016,-63432,-114915,20088,70284,-43262,-6528,149049,2416,-56,-23527
2009:Q3,582961,158428,32648,-6276,-33388,-3694,29212,23644,-6612,23152,64740,75701,-170082,-14668,336176,-16232,90212,-548385,-416603,-52568,-31908,46602,23200,-30936,-4212,-1501,-108040,14184,27844,2824,26289,-114483,7356,-90256,-30131,3736,189156,-9008,68,1131346
2009:Q4,433589,175714,32648,21660,26685,512959,-106436,-7012,-2016,-41788,-131248,32399,-98843,-1664,-115288,50996,84822,177974,108596,-53104,89372,29864,9777,10936,-5924,5774,-70328,-81461,27840,39428,-47456,-72927,27844,-17380,69295,-2592,49139,61152,128,255615
2010:Q1,293241,315600,-70188,-16788,-6635,-284668,54432,-11168,-25308,69204,51344,-164373,-41756,14316,218864,-17472,207836,-72620,-70233,70492,-104792,8514,19222,-1224,3732,-39997,147232,25453,14156,10952,-79280,-234260,-8652,40560,-102061,4812,241892,-19248,108,365861
2010:Q2,313425,317936,-49044,20760,-22875,-244461,51440,15648,-5770,-78628,150780,-147864,15463,-8396,-63068,-4792,366295,694858,574969,66740,21156,-6216,-43096,-2524,23260,25609,55216,51566,14156,6920,-4421,-41127,30776,-37444,57784,2364,-93918,-6872,-40,-381433
2010:Q3,480843,339892,-49044,-5428,-46823,108143,45028,-18212,-745,37344,-62992,29529,-100343,34220,11668,24808,133798,-78448,57822,68140,-9644,4508,-125367,-2724,-4744,15241,-47896,-63904,14152,9380,79098,-31999,-276,105396,-139369,15820,-10553,-11512,-16,559292
2010:Q4,-521356,-312452,-49044,11024,180128,-122881,-146864,-6256,-1261,2596,1288,130980,-143119,-21784,-94765,-15084,66138,-237978,44946,72368,-17492,63246,-216464,-54804,-4304,165067,113812,-74123,14156,33688,-84061,-107038,8756,8764,-171967,-18484,-26148,11940,164,-283379
2011:Q1,251034,436060,-21048,-9068,-248817,-135370,2244,-4904,9853,26896,14160,-117711,-11019,13324,112947,20540,162949,718565,27121,59408,-44456,40928,268152,54020,-560,-4188,-25720,41838,43404,33804,93728,110821,4164,-159240,-63446,3768,196376,38588,56,-467531
2011:Q2,204479,-123528,-21048,24740,85077,-123834,50760,-6412,-5803,7024,33004,-91828,-17215,824,299417,10256,83045,380398,-253064,51580,-26940,50992,5604,20900,4292,-12068,64780,51364,44284,14272,32198,325545,-4088,1472,-13109,15488,-12640,19568,-32,-175919
2011:Q3,266463,130183,-21052,644,-136856,42294,117580,11992,-7227,1252,142908,39459,-2048,7828,-39683,2712,-23523,2136119,885926,53616,67336,-6474,-254327,-11936,18956,-24797,137112,228066,44268,7656,-94698,939708,9136,179176,37816,21564,-66005,-36004,24,-1869656
2011:Q4,616188,644990,-21048,38052,221780,-140926,5028,-21364,8593,-29708,-46088,4507,72227,-11844,-290197,13644,168542,-1973483,-1207846,52420,2520,85258,-255353,-2880,-19516,-10635,-87392,-13248,44252,2432,85640,-792594,1284,-21968,58566,-10652,127381,-11304,152,2589671
2012:Q1,717669,582086,51764,-14412,-151540,-37477,-37572,79912,12893,-18328,-87300,12017,22250,58508,98357,-79564,226075,-23305,50415,151432,-63896,-5272,98135,22764,82376,-3928,-31604,-45852,34112,-31292,-38813,-419110,11468,6268,-41201,16108,266314,-81684,-44,740974
2012:Q2,435343,488076,51760,14868,98256,63340,-20588,4056,-9013,6408,30704,-72509,-588,-16032,27561,-31376,-199580,1206664,1090459,146564,16476,2580,43906,-17288,25584,-2113,40376,44448,34072,20436,-142237,128229,-2256,-56440,-35412,20276,-18077,-132968,48,-771321
2012:Q3,-116661,275276,51764,-14932,-155940,45627,54008,-436,-1130,95336,108856,22718,-85092,78896,-432525,-362748,203661,-1343259,-282912,147288,7124,-1766,-135083,34800,-14212,789,-58824,3040,34048,10984,54868,-46608,14236,14720,-79343,30700,-563133,-513980,4,1226598
2012:Q4,-148348,57402,51764,-18732,229412,-166402,-89784,-2308,-1629,-58680,79968,16226,66874,-37904,-553481,-13600,292525,-1214522,-1088087,143528,-15792,-3532,-162230,-41476,-4824,8332,19912,75785,34020,-11256,56454,-17203,10376,51784,32535,21548,-317248,-7644,496,1066174
2013:Q1,209264,358613,41804,16080,-192847,62891,-4132,2332,21918,50884,3872,-17232,23047,-20540,37153,-24792,-149787,-40119,-250610,217184,-6904,978,63824,35676,6004,-3835,-35216,38213,29992,3968,35379,-145035,-22904,61288,-62882,1700,-4743,-2196,0,249383
2013:Q2,-239271,-43314,41804,7028,105018,214202,-28320,480,-8035,3108,55644,-40241,13687,2324,-222399,5168,-345425,-105480,-214029,211352,-10008,5484,131052,57896,5420,19511,-3280,39851,30044,-980,-111744,-36246,-53240,-756,15402,-39196,-146150,-5596,-268,-133791
2013:Q3,295661,338445,41808,-31980,-161133,-46835,-46092,-5656,-8136,17952,-31284,30604,-26510,-64032,252743,19496,16272,256066,364413,213260,-23624,230,-91206,-14908,10580,-36476,-39404,-33258,30096,744,-18912,2100,-7524,-3496,-52359,-57708,-60425,73904,40,39596
2013:Q4,359897,32069,41804,13920,242890,-15742,-45764,-3304,189,3380,6096,-122,-4808,-16348,101855,-384,4166,17157,-75014,215244,-12780,6258,-164030,5744,-3704,16669,-21796,9792,30144,-4436,38853,-67446,-26848,-4828,27470,1648,45185,1472,-440,342739
2014:Q1,59720,67019,77908,-12772,-239367,34540,-4912,7188,10193,122652,68964,-33729,56332,18476,209426,-21200,-300998,1281391,5105,252188,5740,3252,104221,23116,-4040,5513,100720,105231,27824,6196,162307,317960,-128,-54072,-7744,27164,219998,-19160,0,-1221671
2014:Q2,554834,197243,77908,15976,141658,-24872,-9664,-19084,1908,-64484,-6872,-30626,30204,500,-53940,21388,277591,15439,-31248,248068,-39244,5886,-20299,3180,696,-1304,-91560,15491,27764,3368,-157633,25003,-3716,-2716,22088,11740,5106,-5232,0,539395
2014:Q3,472295,340637,77908,-12496,-184673,102974,39524,-9540,-4856,39988,584,32920,-13281,-8312,-30245,-15884,117048,1245518,585991,248692,-23344,-8722,39923,8652,-6588,-10320,53616,42250,27716,-16596,57594,195147,696,-8624,60295,492,77229,-78580,0,-773223
2014:Q4,1618454,1242891,77908,21344,273522,141746,-8960,472,-2472,-35724,56416,18007,3174,-6644,-94541,17716,-86400,-8161,-262050,252972,12204,-376,-184608,-12320,47380,25179,-57860,172997,27660,11364,-96000,47570,-1412,21544,13645,676,-113,-26648,36,1626615
2015:Q1,471063,365517,20684,-18080,-246643,-596,57300,-3068,14818,32288,90320,-31753,59633,-6008,210629,-29052,-44926,1760234,879461,292336,26748,-12670,141698,20500,-4700,-6886,12780,162015,-11576,6780,108687,-47664,17648,40184,41256,3896,113012,-23272,0,-1289171
2015:Q2,667959,855591,20680,13340,113072,-143594,-97372,8844,-2792,-3636,-120760,-43979,51050,-1940,-197592,9428,207620,1302092,1521050,287584,1056,3736,5200,-23032,29968,9,67336,-53981,-11524,-13292,-68011,-243990,-8760,6196,-70212,-9816,-65029,-52396,0,-634133
2015:Q3,1018501,1184651,20684,-9500,-153774,-173039,29292,-25928,-12191,-15815,79842,38325,-2315,30360,181151,-38372,-114868,2103502,1574999,287120,57628,-2428,34346,-35360,-25696,8370,82640,-47087,-11484,-4148,36496,193107,-1532,-48376,-48061,6044,76568,-29640,-4,-1085001
2015:Q4,407526,213939,20684,28408,293454,-25042,-16412,77408,2353,-52196,-152550,16091,-49880,-44532,-244644,-564,341008,-847797,-866616,291532,7856,2048,-61889,-35588,73276,21239,-43560,-211068,-11428,8592,40881,74986,2340,-24020,67185,-14432,-140479,-30004,1352,1255323
2016:Q1,321862,-308721,201364,-17884,-270097,94469,77088,25200,35304,49319,144288,-21170,114871,24836,-9752,-42760,225507,1094466,28989,234284,6460,934,109635,47020,49812,-11089,67856,131523,31080,-10916,48487,79150,36996,31884,83698,19724,98123,10812,4,-772604
2016:Q2,1920496,925410,201364,7132,90813,42843,54716,-5880,-21042,-3220,103176,-38786,-40357,6956,142417,15816,439136,1569145,1078858,231408,-5012,2556,73518,26384,-18384,39432,25024,87299,31028,54432,-122085,-99061,26396,31592,-14562,14908,111565,-6492,340,351351
2016:Q3,622,672985,201368,-6220,-100499,-151967,-112400,-86416,-10765,36700,-17524,30172,14821,-20484,-361291,-441488,353629,530341,358721,229744,4788,-2984,58581,-26600,-88328,-31367,-13696,-33900,30976,45596,156508,-183950,7864,30072,-76859,6836,49397,9088,-144,-529720
2016:Q4,1542963,1004391,201364,40084,282379,188843,-63440,-9548,1638,-24856,-206288,35299,-55979,14596,-150323,22388,262414,-624780,74265,236308,-3924,54,-85530,-4160,12948,22824,-69864,-59992,30920,41892,-73698,-409251,-26696,-83316,-76161,34188,-167888,-17180,-520,2167743
2017:Q1,-118375,-448556,104388,-44388,-247655,165939,-5640,1724,13175,105044,3524,-52820,27359,-3112,300162,-39380,1861,476834,-139362,418140,-16764,-7958,69132,-31196,596,-10453,74792,1671,74160,65608,20694,-60623,2264,-105180,-26094,-43668,192615,-1756,216,-595210
2017:Q2,176146,-139066,104388,23896,32728,54740,14460,-8020,-3205,45868,64772,-43658,26219,-820,101412,7032,-104599,649588,133924,408160,-18812,5464,-108017,42420,-10972,-1179,-13424,-7679,74228,56092,-58095,-4378,8072,31268,-3220,8832,92056,14824,24,-473441
2017:Q3,716791,883474,104388,12324,-27905,-326798,11776,9372,-4846,31300,-22832,63173,-92660,26432,-83702,-7152,140446,1284512,865066,391300,-20636,678,135810,27072,-21736,-1081,572,18481,74296,31864,51427,-262399,1956,9604,-20723,5720,-47366,44656,-48,-567721
2017:Q4,-1615713,-1664145,104392,21140,242727,308219,34780,-5980,-989,-54612,-37796,19085,-19814,-27540,-409499,12408,-138090,-793901,-734700,421384,-3740,5578,-217658,96320,-5552,15941,-106256,-98766,74364,21760,-42773,288377,-6868,-94700,-38248,-8420,-258664,-101740,460,-821812
2018:Q1,944303,589581,93616,-8108,-222287,-56461,11852,-4608,24243,22416,-1244,-27526,-39157,10220,156832,10920,384014,1061933,1045736,197200,-11676,-2580,40019,-276,-2604,2316,24780,56940,-9448,33888,5885,-303950,12776,-25488,-6043,23192,29694,-49032,604,-117630
2018:Q2,1033734,744215,93620,26452,-11857,171092,-41660,-560,-6502,13920,-48000,-38447,-61890,22240,133989,8920,28203,666674,514967,190888,924,-1150,-92848,11296,4200,-2757,-3836,71601,-9396,38464,7581,-239482,-652,9528,40730,-484,106548,21056,-504,367061
2018:Q3,946216,687028,93616,-8500,42591,47171,12320,14476,-9570,22116,-19876,54048,-89242,13976,26429,26172,33462,231800,34085,188984,-25948,-7584,199463,-36500,14528,3559,2192,56899,-9356,-20756,-33132,-127913,-10936,-24000,-9028,31132,12815,-6604,-100,714416
2018:Q4,655326,627420,93620,-3592,195838,49591,-47952,-14852,-8227,-69912,-49332,14137,-29643,13904,-158926,1608,41644,371793,570875,197296,109820,-502,-491277,-56108,-12588,27126,31672,2340,-9300,-44432,-277642,339206,6104,-22872,77221,30856,-100689,-5288,-24,283532
2019:Q1,1978822,1527798,103984,24360,-182558,371477,-15416,1048,30565,50048,9264,-22645,56682,7536,61849,-9676,-35495,2112337,980215,154672,-54044,-5412,300875,68092,-13116,-418,-35554,-29820,117168,-8880,124709,315410,984,30744,-11976,38140,142555,-2112,104,-133515
2019:Q2,1226023,1215483,103984,26600,-63981,8134,27624,16584,-4078,47656,94328,-35435,49129,-62764,-26317,9968,-180891,2041675,1249107,149556,-46028,4246,48124,6716,-3460,2297,9710,72116,117272,680340,116393,-433128,-612,50240,18740,-30864,73274,-42348,-16,-815652
2019:Q3,1059250,1098087,103988,-46884,85790,-354145,-23184,7696,-19318,49460,151552,69129,-45705,7872,78870,39920,-143879,1720800,1841091,151524,-70796,-11292,27236,-36180,14580,8786,27003,110235,117384,-471260,-189115,219691,35264,79388,-170,-100,-82571,-49808,-92,-661549
2019:Q4,1921891,1726007,103984,11536,162741,-11054,-130532,5544,-2416,-6180,-81156,1827,-18131,3688,-66854,53216,169672,2332985,1793581,149988,-63776,5560,-211752,-8644,-12264,12178,69764,-17022,117492,341144,163233,92851,-5224,-32056,-23638,11048,-7846,-42100,468,-411094
2020:Q1,542323,-866469,496640,-12688,-107435,190141,151100,24456,30697,-31424,421040,-23168,79334,-13264,-390667,-53804,647835,2501711,406928,424376,-56236,11398,283007,88836,8492,27807,-58744,449405,58240,-107632,-23305,482453,44732,91344,69459,28896,287043,-15016,228,-1959388
2020:Q2,-798975,-1096307,350920,384,-151190,-358670,-29348,8040,6673,86316,-27908,-40071,39248,5688,294446,41044,71761,-1898990,-2297107,417048,64300,24448,81738,-75812,-3864,73235,-55537,-102384,58092,259112,-123484,-354591,89528,79460,16604,-35504,-26828,12684,-128,1100015
2020:Q3,104785,-346049,376320,-9804,148684,-394209,-28096,-27836,-19946,67968,-108920,64076,6613,18588,65404,-24060,316053,127554,18990,413988,50860,526,398763,-20648,-25364,-12788,56137,-58698,57940,-452852,-179085,-180248,52020,65756,-35059,-12516,8340,-18464,-44,-22769
2020:Q4,488593,36208,433080,6804,121085,1894,-28072,-9316,-2188,-28044,70232,30292,-34895,8956,-136811,-5652,25019,484192,-178846,426808,13520,7002,-169324,-16880,-5240,42434,111120,134677,57792,-136960,291383,-180990,-21908,12836,-6336,13848,81793,7400,64,4401
2021:Q1,1164568,20949,349200,-21636,-115008,222388,14892,-13908,28467,68500,-41016,-75770,63986,22792,224534,-14916,431115,496266,49546,531120,96056,-8636,351791,22300,23504,-57806,-150609,64535,41800,83840,-130176,-464354,-16768,38320,-41691,32096,24354,6920,124,668302
2021:Q2,472273,236198,549200,10564,-165966,14931,2572,752,-24,56496,-28536,-44050,-22818,-31236,-85105,-22112,1408,631278,-211931,529280,80000,2532,138275,39824,3668,58032,-5600,123573,42048,-74352,-76581,-45771,18436,-98536,-13564,-28072,142232,7856,-72,-159005
2021:Q3,-20307,-553966,509200,-1984,193659,-23145,-4000,-3384,-11215,57440,-21392,82361,-118908,-18924,-151795,43024,2723,2033324,1692221,521452,37157,1746,228346,-28472,-46932,16200,-114568,37440,42308,-884,343628,-288291,-16360,-4380,-84760,-13388,-281219,-7740,-180,-2053630
2021:Q4,885566,152620,399200,3904,88432,-10842,14132,-4120,2772,-49500,68540,19664,-20151,-9728,-117346,-12048,360038,902377,139520,539800,47172,1286,-210612,-36288,-16504,5934,-72804,72604,42564,243484,-177039,207913,136,-57404,-53578,-632,239141,-12748,432,-16810
2022:Q1,1244839,1274928,75912,-4156,-87988,270287,42784,5236,39402,131536,-6188,-42073,66053,22980,-136202,-4892,-402781,2626551,2160280,166112,-1483,-5594,488336,31472,8824,27924,159009,96349,28320,38216,143071,-435169,69184,-54904,-6517,-7404,-295798,16216,108,-1381712
2022:Q2,897706,836272,50536,-724,-224311,-204376,109500,-132,2694,-41816,32160,-16187,133488,-8396,27641,42368,158989,2722605,2402754,206072,9045,160,225482,56732,-8256,-45291,168395,101038,19548,234608,35895,-49572,-10612,-98300,19626,-26912,-509960,-7712,-136,-1824899
2022:Q3,3762469,2566509,19120,12560,252845,254017,112384,5640,-32371,20328,84260,107985,-31484,49360,45673,52552,243090,3076377,3153879,226064,21994,-4920,86268,62148,34440,-54334,166838,167386,4256,-42868,-105842,-269865,-43368,-29204,171,-4684,-307411,15416,12,686092
2022:Q4,2217798,2365330,54188,81588,-33262,-209672,83940,1140,8167,-95376,-197016,21927,50951,-53304,-9233,84388,64043,675697,847527,181420,-25974,17834,-314127,94152,-13828,18309,-159204,-55046,11944,30088,70559,85866,-22564,32608,23436,-24168,-97463,-25964,292,1542101
2023:Q1,510981,448945,86916,-17876,-137458,29628,-194792,-256,75579,103888,-38520,-81133,17648,6948,183308,-21860,50017,-42255,-459975,91656,-18318,-8058,25499,-136332,10936,-37006,77679,129654,-30228,-6392,-13222,50343,-28,-12716,53341,19004,229546,-7528,-112,553236
2023:Q2,1051556,922656,108392,14464,-403903,-3446,61992,2096,70106,18340,35556,11286,75517,8516,-23784,4164,149603,305743,209150,78156,-37395,12122,3357,6388,-7324,-9888,-84085,208763,7964,177568,51043,-374637,-3452,-1156,43499,-5712,39330,-7864,-84,745813
2023:Q3,1235051,382586,53452,69740,205461,410986,47924,89732,12653,21880,79372,125210,41379,-8864,-315321,28532,-9671,-79783,-30571,37268,-15756,8226,246074,53472,19024,-15553,-41354,186065,42528,-138404,-137389,-171114,-26232,26832,44114,3424,-193730,22900,392,1314834
2023:Q4,1512802,737413,21152,37104,-122372,399804,-44848,31288,53278,52340,66672,-23324,147373,20248,20418,11244,105011,-116195,-187098,12288,1604,-6044,-343666,-38004,5872,39667,-162354,38685,19844,108240,-103043,72784,-2772,4808,44821,45496,362041,-28972,-392,1628997
2024:Q1,1274339,927622,95248,31332,-99997,164730,22692,9336,22713,-21438,48836,-62767,29594,4520,107040,-6922,1799,254785,-130553,66628,19010,-11226,264197,3724,-36152,14480,-80549,57373,59316,90224,-8938,11849,-15452,-52664,138947,-11900,-140114,16524,60,1019553
