date,FU893163005.Q,FU103163005.Q,FU793163005.Q,FU763163005.Q,FU673163005.Q,FU613163005.Q,FU643163075.Q,FU663163003.Q,FU733163005.Q,FU503163003.Q,FU263163005.Q,FU893063005.Q,FU153063005.Q,FU123063003.Q,FU313063763.Q,FU213063003.Q,FU763063005.Q,FU763063605.Q,FU763063095.Q,FU753063005.Q,FU743063005.Q,FU473063005.Q,FU473063605.Q,FU473063095.Q,FU513063005.Q,FU513063605.Q,FU513063095.Q,FU543063005.Q,FU543063675.Q,FU543063095.Q,FU573063005.Q,FU343063005.Q,FU223063045.Q,FU633063005.Q,FU653063005.Q,FU553063003.Q,FU563063003.Q,FU403063005.Q,FU403063605.Q,FU403063095.Q,FU613063003.Q,FU643063073.Q,FU663063005.Q,FU733063003.Q,FU503063005.Q,FU263063005.Q,FU263063603.Q,FU263063095.Q
2021:Q1,256083,131440,-24890,-10119,31544,-19887,-812,12458,-38074,0,149533,256083,-231372,1784,0,-16913,122776,4589,118187,2077,2,3198,3058,140,14678,3183,11495,52429,8169,44260,21856,241,23767,-176,164501,2087,28321,-490,-418,-72,334,-2781,-7754,5124,-1839,74233,17293,56940
2021:Q2,171692,52506,132134,-25285,50302,4636,12726,8169,81586,0,-12948,171692,41693,2163,0,-6350,32291,5138,27153,-2948,-2397,-1168,-1189,21,15905,3449,12456,12968,2950,10018,21856,-76,14739,-747,3360,1638,40426,-443,-333,-110,6177,-66,-2037,-2827,11058,-13523,-3365,-10158
2021:Q3,310260,79343,42679,-16938,57566,-4249,3241,10126,-7067,0,188238,310260,91965,3096,0,3308,24197,9700,14497,-583,2134,1061,976,85,12336,2675,9661,76473,11185,65288,21856,-938,-9277,-2791,56238,2514,26815,-127,-54,-73,308,-576,-424,-22,-4808,7505,-4831,12336
2021:Q4,65245,-28266,40824,-12435,57263,-41335,8649,3075,25607,0,52687,65245,-119867,648,0,444,25667,12519,13148,2249,-290,2075,2013,62,12212,2648,9564,72311,9326,62985,21856,-658,21458,-2615,46190,1940,20036,-169,-92,-77,11360,723,-51776,1314,-4314,4451,3985,466
2022:Q1,259888,46383,38180,18353,-4266,-11493,5673,43123,-13210,0,175325,259888,-133178,5167,0,-6493,89839,12366,77473,8732,925,3753,3660,93,21281,-7232,28513,72708,62394,10314,10168,12,33170,-1556,38723,-32,5452,45,149,-104,-3571,912,-12339,-35,8252,117953,5881,112072
2022:Q2,15285,-38337,-8284,20559,5122,-10919,4334,-11592,-15788,0,61906,15285,10318,-2411,0,-1527,-13250,4368,-17618,15728,840,1701,1673,28,6351,6604,-253,52680,24643,28037,16148,-627,10083,-1804,-75435,-562,3132,443,547,-104,-3599,707,894,19,-542,-4002,6967,-10969
2022:Q3,23928,3726,-80014,2949,16058,-25762,-3211,-25649,-44399,0,100216,23928,-211941,198,0,-1799,7761,689,7072,21664,552,-343,-380,37,12103,7472,4631,54133,24893,29240,12718,64,33013,2523,25464,891,16027,533,627,-94,61,958,11104,3068,-6951,42127,1659,40468
2022:Q4,88805,6370,140053,36086,136,16338,6182,12505,68806,0,-57618,88805,29433,-206,0,-642,23396,-3500,26896,-3926,-301,-1922,-1900,-22,-876,2646,-3522,44913,-77856,122769,13230,588,6684,109,-66218,-334,36955,256,397,-141,2860,-600,-12246,1978,-2098,17772,-1327,19099
2023:Q1,203318,157969,12163,-23401,24607,11539,-523,-6789,6730,0,33186,203318,91450,-1009,0,872,12835,-1956,14791,-18776,-358,-1208,-1124,-84,17367,3447,13920,53455,17887,35568,12822,99,9966,2884,-23097,93,9214,492,643,-151,-12551,-371,4295,-3125,2709,45260,20586,24674
2023:Q2,74920,29988,10882,14892,2090,26840,-4698,-18117,-10125,0,34050,74920,-94007,-230,0,1449,-1876,-1967,91,1571,70,-533,-507,-26,6239,1374,4865,19781,7831,11950,16383,349,-24689,493,26362,161,30786,857,954,-97,-2121,-76,10600,-699,-359,84409,4421,79988
2023:Q3,18734,10983,-6,2993,32119,8420,-2845,9839,-50532,0,7757,18734,-112532,911,0,-2054,-55223,-3056,-52167,2401,20057,783,807,-24,14338,2861,11477,23111,9229,13882,11388,-375,-10707,-756,22955,-205,7861,651,714,-63,-1635,846,11517,4713,-1043,81732,6284,75448
2023:Q4,177614,11231,170146,3135,39188,35716,6472,15214,70421,0,-3763,177614,176427,-2397,0,-2240,-30294,-1230,-29064,-17960,3076,-301,-144,-157,2721,1538,1183,-1287,-25448,24161,5896,95,202,-3399,-40146,50,42193,124,200,-76,-9507,38,-4821,487,-919,59576,10537,49039
2024:Q1,304547,111713,76841,-4721,22549,35366,-1541,21962,3226,0,115993,304547,-116981,-270,0,-628,39063,-2526,41589,6629,86,1023,964,59,26781,5694,21087,68234,12512,55722,15856,191,-1307,314,80467,140,41367,189,271,-82,-569,612,14038,-2302,5959,125654,11024,114630
