1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1965:Q2,120868,51868,15652,27104,204,22528,3366,916,-770,122907,63883,26356,11232,18480,2956,-2039,19894,364,1392,16099,26203,26233,154,-184,14768,2128,9192,0,28,28,0,2704,3156,-452,0,0,-20,512,-152,376,14952,0,0,148,-1024,-648,-376,1760,104,1656,1656,136,192,13740,13092,0,648,-10104,11080
1965:Q3,119248,50384,14724,27596,212,22872,3402,960,-902,128665,67517,29588,9920,18672,2968,-9417,20134,376,1112,9229,10581,26959,514,-16892,-10120,-674,-14738,-40,88,88,0,1936,1812,124,0,0,-20,792,2080,456,6772,0,0,192,-10032,-12084,2052,2408,-60,2468,2468,140,1036,13028,13372,0,-344,-1352,-16900
1965:Q4,122611,51516,14964,29424,212,23316,3203,988,-1012,132243,71571,28308,10188,19060,3116,-9632,20352,76,1096,9548,2264,27126,622,-25484,4548,-232,-2764,0,-8,-8,0,3976,3588,388,0,0,0,104,3676,-204,30032,0,0,460,13252,13100,152,1888,-64,1952,1952,136,1032,13264,14016,0,-752,7284,-2516
1966:Q1,131961,54392,13840,30244,216,29684,3614,996,-1025,136056,71988,29080,12012,19440,3536,-4095,20567,284,1192,14996,9224,29214,1014,-21004,-512,-816,-5376,0,88,88,0,4756,3896,860,0,0,208,832,160,-364,20492,0,0,712,4156,2760,1396,1888,-60,1948,1948,116,-52,13672,14220,0,-548,5772,-4828
1966:Q2,136737,58000,14604,30152,216,30132,3750,1012,-1129,142395,75143,28680,14660,20008,3904,-5658,20895,328,1248,13661,32641,28867,546,3228,17376,210,23154,-40,156,156,0,2588,1740,848,0,0,152,652,-9856,360,14148,0,0,1204,-5412,-12464,7052,4236,-60,4296,4296,112,380,13628,14392,0,-764,-18980,24968
1966:Q3,139097,59836,14520,29700,240,31200,3945,1024,-1368,146957,79141,30368,12920,20488,4040,-7860,21199,240,1456,11643,12467,30793,734,-19060,-2472,-512,-14228,-40,1764,1764,0,5864,4692,1172,0,0,56,1884,2228,512,16588,0,0,788,-1188,948,-2136,512,-60,572,572,104,1084,15288,14892,0,396,-824,-20780
1966:Q4,141755,62180,14832,29020,240,31464,4230,1044,-1255,152091,79675,33260,13816,21120,4220,-10336,21533,220,1468,9509,3215,31481,274,-28540,4216,94,-4974,-40,3232,3232,0,2424,1156,1268,0,0,-440,1628,1740,552,32756,0,0,892,12316,13208,-892,2888,-68,2956,2956,96,1720,14844,15372,0,-528,6294,-956
1967:Q1,142613,62856,14888,27808,236,32892,4323,912,-1302,161919,85883,36028,14492,21548,3968,-19306,21849,328,1212,1003,4346,32052,50,-27756,2452,-1874,-2186,120,1656,1656,0,6276,5628,648,0,0,132,1988,-1896,-1764,30208,0,0,852,13788,8292,5496,-568,-52,-516,-516,96,-432,16472,15832,0,640,-3343,644
1967:Q2,143666,62648,15160,27520,240,33820,4518,952,-1192,164163,87043,36556,15092,21624,3848,-20497,22235,476,456,806,9268,30874,-530,-21076,-14988,812,2964,80,-128,-128,0,3296,2900,396,0,0,68,2268,-24856,508,6088,0,0,872,-15232,-22656,7424,1152,-60,1212,1212,96,1672,17528,15836,0,1692,-8462,4024
1967:Q3,147219,65156,15204,27764,248,34460,4549,992,-1154,166058,88290,37632,14572,21908,3656,-18839,22657,160,1252,2406,3177,32671,958,-30452,11964,988,2808,-40,-1568,-1568,0,5768,4516,1252,0,0,320,1244,2604,-160,42416,0,0,664,23572,23656,-84,2020,-68,2088,2088,80,44,16036,16288,0,-252,-771,-1028
1967:Q4,151530,66884,15404,29384,268,35236,4783,1016,-1445,170992,91020,38084,15576,22644,3668,-19462,23113,64,1860,1727,-8992,32190,-1402,-39780,8236,2538,-1662,28,-312,-312,0,2932,1524,1408,0,0,164,372,3600,576,48016,0,0,344,29536,25752,3784,2776,-72,2848,2848,48,1324,13988,15812,0,-1824,10719,1016
1968:Q1,160283,68832,16156,32956,284,36804,5311,980,-1040,177285,95065,39808,14900,23504,4008,-17002,23571,-116,3124,3561,-2709,31345,-2110,-31944,12364,1546,-8038,252,-64,-64,0,6224,4620,1604,0,0,160,908,11896,-520,44308,0,0,896,24624,23556,1068,1888,-72,1960,1960,8,-1132,18024,16412,0,1612,6270,-3452
1968:Q2,165013,71392,16704,33504,304,37636,5497,972,-996,183665,95861,42340,16916,24372,4176,-18652,23930,128,2376,2774,6999,31293,-898,-23396,-2416,1566,-754,-36,1628,1628,0,4720,3316,1404,0,0,216,728,-10892,408,20980,0,0,240,1468,-3196,4664,2792,-72,2864,2864,-32,-616,17128,16424,0,704,-4225,744
1968:Q3,176139,81016,17264,33540,332,38268,5762,936,-979,186229,97405,43416,16248,24968,4192,-10090,24347,40,3092,11125,10950,31132,-894,-19288,21628,1340,15412,116,-68,-68,0,5536,4072,1464,0,0,-584,244,-364,-4,40916,0,0,184,21204,16488,4716,1124,-56,1180,1180,-32,196,18240,17588,0,652,175,7744
1968:Q4,180876,84500,17364,34364,356,38880,5572,924,-1084,190202,99050,44104,17472,25364,4212,-9326,24772,-64,2868,12642,2094,30700,246,-28852,-6948,3138,-15690,72,-960,-960,0,3992,2688,1304,0,0,-480,420,2696,-136,21904,0,0,344,464,-1728,2192,1864,-64,1928,1928,0,1488,17744,17820,0,-76,10548,-9804
1969:Q1,190312,90744,17280,34616,380,42120,5462,964,-1254,188097,97121,45124,15876,25660,4316,2215,25196,104,2440,24867,19457,32488,41,-13072,8712,40,-3104,-72,-1196,-1196,0,4536,3552,984,0,0,88,1744,7596,-920,21784,0,0,184,2876,2388,488,1616,-76,1692,1692,44,-1372,18436,18008,0,428,5410,-992
1969:Q2,193411,93336,17828,33508,392,42888,5733,992,-1266,194972,99536,45924,18408,26664,4440,-1561,25631,-428,2148,22350,32480,30247,177,2056,-12000,1692,4028,8,-2520,-2520,0,4128,3028,1100,0,0,220,1412,-21360,392,-14056,0,0,232,-32940,-31884,-1056,1072,-100,1172,1172,80,-136,17636,18740,0,-1104,-10130,6248
1969:Q3,191113,90776,18228,32244,404,43804,5947,1008,-1298,199772,102336,46720,18248,27824,4644,-8659,26005,700,2132,14514,15008,31055,121,-16168,13164,1848,4624,-208,-472,-472,0,4384,3592,792,0,0,200,1052,1500,236,29332,0,0,128,8384,14400,-6016,2048,-48,2096,2096,88,-644,19328,19020,0,308,-494,-1904
1969:Q4,192503,91944,17912,31812,400,44444,6197,1028,-1234,205097,102865,47596,20292,29708,4636,-12594,26443,-676,2468,12057,3319,29126,77,-25884,5888,2796,664,-356,-1000,-1000,0,4696,3692,1004,0,0,228,-532,-544,-64,31772,0,0,544,8652,11284,-2632,1748,-100,1848,1848,52,1840,18936,20004,0,-1068,8738,-1520
1970:Q1,186403,90556,17856,26952,384,45144,6473,1016,-1978,208693,102717,48912,20828,31524,4712,-22290,26951,524,1928,2209,10751,30842,-95,-19996,13192,-798,16146,-124,64,64,0,3612,3264,348,0,0,264,-672,-5220,-80,33188,3468,1600,252,6380,8188,-1808,1288,-68,1356,1356,276,-660,20584,21012,0,-428,-8542,9320
1970:Q2,187428,91364,18104,27024,380,45408,6717,1020,-2589,220110,101430,58212,22792,32880,4796,-32682,27422,-236,1660,-6684,-1937,30330,-319,-31948,484,-2422,2006,88,-12,-12,0,2812,2292,520,0,0,200,-776,-1560,148,32432,0,0,96,9132,11076,-1944,1484,-96,1580,1580,48,-2128,23800,23312,0,488,-4747,4440
1970:Q3,183819,86340,18188,27904,368,45856,6801,904,-2542,223370,102414,57704,24264,34272,4716,-39551,27865,336,1376,-13398,-23109,29946,-123,-52932,-2760,-2192,-1800,632,-16,-16,0,3144,2952,192,0,0,192,-648,-1896,-176,50172,0,0,284,22936,23332,-396,2804,-104,2908,2908,44,-480,24584,23584,0,1000,9711,-1588
1970:Q4,182861,87152,18176,26608,364,45608,6811,896,-2754,227603,102815,60600,24756,34644,4788,-44742,28297,-412,1348,-17381,-12895,30724,-539,-43080,-4440,-1602,-2234,412,-424,-424,0,2000,1852,148,0,0,276,-1012,-2028,172,38640,0,0,256,9452,9136,316,4300,-32,4332,4332,56,-884,25460,24364,0,1096,-4486,-1156
1971:Q1,187534,83620,19400,29872,356,49632,6808,916,-3070,233120,105648,61784,26208,34744,4736,-45586,28728,36,1856,-18750,-9360,27699,-2335,-34724,1244,234,-4570,68,0,0,0,4516,4872,-356,0,0,140,-1744,2920,-320,35968,2868,0,392,140,2968,-2828,7444,-56,7500,7500,68,-8,25064,23796,0,1268,-9390,-9984
1971:Q2,190401,85108,18720,30680,364,50212,6900,916,-2499,242896,106748,68700,27912,34756,4780,-52495,29013,-468,2604,-25618,-23184,27503,185,-50872,17464,-1972,12136,148,-28,-28,0,3496,3656,-160,0,0,196,-3440,7244,-316,68336,0,0,572,39940,40880,-940,1420,-84,1504,1504,72,-1572,27904,26376,0,1528,-2434,16100
1971:Q3,190828,86292,18868,29752,364,50464,6979,924,-2815,242609,106761,68048,27916,35408,4476,-51781,29199,-156,1760,-24186,-33484,28843,233,-62560,-4900,-4540,92,52,0,0,0,2060,2336,-276,0,0,396,-944,-1992,-24,57660,0,0,456,27192,28956,-1764,5628,-72,5700,5700,76,-316,24624,25560,0,-936,9298,-524
1971:Q4,194062,88192,18980,30092,384,51012,7196,956,-2750,247782,107566,69032,30580,36032,4572,-53720,29314,-316,-776,-23314,-23373,27146,161,-50680,4676,52,6344,-40,100,100,0,1152,1880,-728,0,0,256,-688,-2432,-68,55356,0,0,540,23460,22128,1332,5648,-76,5724,5724,68,-2596,28236,26784,0,1452,59,7148
1972:Q1,213089,100284,18192,31760,396,57264,6895,1032,-2734,258846,112890,71140,32232,36528,6056,-45757,29609,-88,-536,-15524,-9188,28527,257,-37972,-3764,2694,-11870,-80,-84,-84,0,3292,2948,344,0,0,176,16,2524,-432,34208,2840,0,692,-332,-676,344,6432,-100,6532,6532,120,-1132,25588,26024,0,-436,-6336,-11548
1972:Q2,216471,102404,18260,32008,408,57864,6889,1104,-2466,267560,113684,71188,39352,37184,6152,-51089,29866,-248,840,-21815,-9623,30551,250,-40424,-2236,-260,-2288,-32,-4,-4,0,492,672,-180,0,0,276,40,-404,-56,38188,0,0,612,5952,6012,-60,1744,-72,1816,1816,156,-1732,31456,31032,0,424,-12192,-2576
1972:Q3,219399,103060,18512,33120,408,58528,6997,1156,-2382,260264,110424,71236,33592,37892,7120,-40865,30519,300,2036,-12682,-26402,28340,-366,-54376,-4732,-148,-6024,472,0,0,0,3472,3916,-444,0,0,192,-692,-1948,-56,49644,0,0,444,15728,13880,1848,8324,-84,8408,8408,168,968,24012,25192,0,-1180,13720,2344
1972:Q4,227075,105280,18960,36616,400,59376,7183,1188,-1928,285409,112189,81716,45584,38916,7004,-58334,30821,-148,420,-27785,-25484,29978,-2994,-52468,12420,-88,16272,-16,20,20,0,140,2632,-2492,0,0,440,-2640,-1588,-120,64888,0,0,384,26392,24928,1464,7780,-88,7868,7868,164,2700,27468,26156,0,1312,-2301,10524
1973:Q1,242522,104500,19540,39288,388,72720,7694,1248,-2856,283042,113602,83312,39308,40944,5876,-40520,31158,-272,268,-9358,1361,32752,-5231,-26160,23596,-392,9420,656,20,20,0,8672,9316,-644,0,0,360,440,4300,120,49756,0,0,352,15248,14204,1044,6496,-88,6584,6584,172,-984,28472,27540,0,932,-10719,8968
1973:Q2,246522,106864,19852,39356,384,73800,8204,1288,-3226,287360,114308,84772,40008,42644,5628,-40838,31778,-340,1712,-10432,-17764,32209,-1153,-48820,-9244,-4,-8948,-160,-28,-28,0,-2380,1740,-4120,0,0,304,1332,540,100,39576,0,0,772,3732,5400,-1668,2196,-72,2268,2268,188,268,32420,32204,0,216,7332,-8460
1973:Q3,249570,110976,19728,37588,368,75100,8584,812,-3586,286911,113471,86228,38384,44196,4632,-37341,32802,16,720,-5275,-15141,30770,-4803,-41108,-17924,20,-25224,-560,-8,-8,0,7948,4108,3840,0,0,412,-392,4,-124,23184,0,0,256,-7876,-9644,1768,5500,-64,5564,5564,184,964,24156,27480,0,-3324,9866,-19588
1973:Q4,258372,115984,20076,39444,372,76564,8957,844,-3869,292909,116753,88496,37820,45380,4460,-34537,33677,-88,920,-1692,7504,30876,-1632,-21740,22060,116,17728,-604,8,8,0,1192,2624,-1432,0,0,416,-284,1172,2316,43800,0,0,308,6304,5728,576,4716,-60,4776,4776,156,2912,29404,28680,0,724,-9196,12388
1974:Q1,265946,119528,19784,37372,360,82080,9441,1004,-3623,302072,119404,95068,37964,46184,3452,-36126,33992,-196,2752,-4690,-7863,33283,-3762,-37384,-8460,934,-3082,604,8,8,0,-6256,-5960,-296,0,0,388,836,-2616,724,28924,0,0,400,-4844,-6272,1428,5244,-80,5324,5324,132,-1204,29196,29364,0,-168,3173,-4520
1974:Q2,276413,124820,20076,39296,364,83616,9988,1084,-2831,314483,119719,101976,42632,47376,2780,-38070,34633,-36,3952,-7353,-18817,35158,-13939,-40036,1360,1246,-6422,-576,-32,-32,0,6124,2624,3500,0,0,568,896,1920,-2364,41396,0,0,388,9004,9120,-116,5820,-88,5908,5908,108,484,25592,29240,0,-3648,11464,-7264
1974:Q3,287468,129748,20220,43496,368,85236,10384,1120,-3104,324454,123926,107852,40764,48860,3052,-36986,35977,-408,2108,-2709,-4210,36478,216,-40904,4288,3680,-10740,176,0,0,0,6996,5588,1408,0,0,328,1428,2996,-576,45192,0,0,412,16948,17780,-832,1448,-124,1572,1572,104,2112,24168,26712,0,-2544,1501,-2276
1974:Q4,284178,132004,20176,38096,376,85408,10438,1116,-3436,338388,129628,113512,42252,49516,3480,-54210,36928,-556,3712,-20438,-6989,37743,-5208,-39524,19584,-374,2026,-52,0,0,0,18540,12360,6180,0,0,864,832,-2304,52,59108,0,0,580,22324,23324,-1000,2568,-132,2700,2700,116,-3616,37136,30804,0,6332,-13449,-4264
1975:Q1,277795,132264,19800,31480,400,86468,10326,1096,-4039,354024,130948,122348,46356,50292,4080,-76229,37825,4268,4480,-47152,-48179,37686,-773,-85092,9020,1200,9740,692,0,0,0,9116,8044,1072,0,0,608,388,-12608,-116,94112,0,0,668,47908,49080,-1172,16816,-16,16832,16832,4576,-4360,28504,30012,0,-1508,1027,3348
1975:Q2,244782,94612,21328,34184,432,86812,10524,1100,-4210,377665,132561,136116,53408,51468,4112,-132883,38287,496,3168,-98260,-94614,36831,-609,-130836,11672,84,-5408,-632,0,0,0,16448,7964,8484,0,0,476,2088,-1412,28,142508,0,400,844,104408,104604,-196,7048,-168,7216,7216,1516,1688,26604,26032,0,572,-3646,-6040
1975:Q3,288242,125664,23300,43164,488,88480,10652,1104,-4610,379106,134322,138816,48532,53036,4400,-90864,39103,-716,5924,-56969,-60237,41796,-253,-101780,20144,962,-1098,632,0,0,0,14732,6700,8032,0,0,800,1564,2732,-180,121924,0,0,796,91016,91052,-36,4868,-68,4936,4936,156,2628,22460,23920,0,-1460,3268,4184
1975:Q4,296517,130380,23880,43880,564,90456,11040,1124,-4807,388241,137673,139996,50748,55072,4752,-91724,39760,1644,5724,-59332,-55304,43099,-99,-98304,26656,490,7718,-312,0,0,0,13392,4944,8448,0,0,732,720,3612,304,124960,0,0,1040,82732,82740,-8,2608,-108,2716,2716,2876,3140,32564,33004,0,-440,-4028,10000
1976:Q1,312071,133035,20804,49888,656,97540,11792,1260,-2904,393991,137976,143703,50484,56872,4956,-81920,40697,-496,5088,-45815,-46964,43625,-841,-89748,31068,2142,5934,192,0,0,0,13760,10996,2764,0,0,620,16,8196,208,120816,0,0,592,70832,70608,224,9332,-88,9420,9420,-396,6064,34392,32668,0,1724,1149,3072
1976:Q2,318959,138739,21340,48956,720,98924,12026,1188,-2934,395709,139114,142095,51756,58092,4652,-76750,41062,1032,4516,-41236,-57366,43388,-2998,-97756,22792,4784,11268,416,0,0,0,-6276,-1728,-4548,0,0,1456,1532,10212,-600,120548,0,0,1356,71124,70956,168,17916,-88,18004,18004,1336,3368,25448,23492,0,1956,16130,15736
1976:Q3,326737,144527,21668,48488,744,100600,12388,1184,-2862,407495,139252,147911,56020,59440,4872,-80758,41991,-468,5328,-43627,-37032,45621,-4337,-78316,24740,2272,-848,-616,0,0,0,17472,14296,3176,0,0,1376,408,4744,-68,103056,0,1200,-404,58140,57000,1140,16564,-128,16692,16692,212,6700,20644,22812,0,-2168,-6595,-756
1976:Q4,332586,150087,21684,47496,736,102080,12164,1260,-2921,416741,143842,150271,56184,61180,5264,-84155,42934,812,5204,-47237,-42866,46382,-1372,-87876,9744,498,-934,644,0,0,0,6800,6512,288,0,0,952,-140,1996,-72,97620,0,1600,412,38060,39676,-1616,13172,-60,13232,13232,1244,4224,38908,36664,0,2244,-4371,-5432
1977:Q1,347306,155268,21956,51000,708,107488,12715,1264,-3093,420834,146326,152312,54540,62044,5612,-73528,43967,-824,-1148,-27589,-37472,47904,144,-85520,2896,1594,2134,-564,0,0,0,5648,4780,868,0,0,740,-724,-5660,-272,88416,0,0,-44,38416,39032,-616,12356,-132,12488,12488,208,4132,33348,35448,0,-2100,9883,-964
1977:Q2,361277,160972,22528,55712,696,110136,13013,1404,-3184,428835,149587,151432,58388,63776,5652,-67558,44974,104,5448,-28136,-28269,49343,-936,-76676,4660,418,5914,880,0,0,0,3012,-1796,4808,0,0,908,-740,-6124,392,81336,0,0,468,26904,27216,-312,5596,-120,5716,5716,668,3108,44592,43740,0,852,133,14208
1977:Q3,367930,162624,23200,57876,724,112248,13154,1756,-3652,442980,152072,157088,61832,65780,6208,-75050,45615,-4,6368,-35799,-36958,49827,-3465,-83320,23020,-372,-1568,-200,0,0,0,18208,13076,5132,0,0,972,1816,4336,-172,106340,0,0,396,54600,56592,-1992,53796,-100,53896,53896,396,3168,-6016,-3160,0,-2856,1159,4620
1977:Q4,378968,171188,23208,58124,780,114440,13130,1884,-3786,456618,156562,159256,61268,69444,10088,-77650,46521,-28,5476,-36577,-52153,49737,-1426,-100464,5328,-304,-8216,472,0,0,0,12592,6672,5920,0,0,860,-3400,3404,-80,105792,0,200,180,49204,49376,-172,10704,-100,10804,10804,1412,2412,41680,41276,0,404,15576,-13496
1978:Q1,386734,173360,23952,54444,868,121559,14331,2028,-3808,468330,158342,161188,66380,73960,8460,-81596,47744,40,5900,-39792,-33802,50453,85,-84340,17084,-998,-5926,-752,0,0,0,19208,14772,4436,0,0,1168,4756,-544,172,101424,0,0,544,37192,38484,-1292,20808,-96,20904,20904,212,3068,39600,40220,0,-620,-5990,-15756
1978:Q2,416290,182944,25364,66204,940,126541,15410,2180,-3293,478557,163245,160676,69156,77340,8140,-62267,49409,1272,6636,-20766,-18565,53759,-3188,-69136,33544,-1134,18686,1444,0,0,0,11764,8336,3428,0,0,568,1840,424,-48,102680,0,0,388,53772,54160,-388,1580,-108,1688,1688,1224,2076,43640,46296,0,-2656,-2201,33384
1978:Q3,436032,195376,25476,66668,988,130751,16347,2304,-1878,492031,166019,168640,68380,80944,8048,-55999,50078,-516,7032,-12437,-7750,56054,1052,-64856,33592,-542,4326,-420,0,0,0,25800,17872,7928,0,0,768,964,2784,-88,98448,0,200,516,37172,39380,-2208,49948,-104,50052,50052,268,3568,6776,6744,0,32,-4687,10648
1978:Q4,456243,205116,26320,70260,1020,136008,17721,2400,-2602,504542,169114,171104,69980,84204,10140,-48299,51439,936,7520,-5316,-22042,58703,-505,-80240,16812,-9856,716,-16,0,0,0,12880,9388,3492,0,0,964,3340,8296,488,97052,0,0,448,-4480,-3028,-1452,42064,-80,42144,42144,1056,8884,49080,46940,0,2140,16726,-61888
1979:Q1,466744,211591,25856,66636,1028,143122,18584,2452,-2525,511805,173442,175335,67412,87564,8052,-45061,52466,-724,8480,-351,5050,58240,-2542,-50648,9600,9594,-22018,-28,0,0,0,16376,8544,7832,0,0,652,956,3880,188,60248,4556,0,1104,7284,9796,-2512,4524,-104,4628,4628,-72,1660,41192,42380,0,-1188,-5401,-28088
1979:Q2,480376,219935,25936,66532,1080,147374,19494,2520,-2495,522934,177599,178683,68288,89912,8452,-42558,53855,700,8040,2557,8892,59980,-252,-50836,43488,-452,20704,152,0,0,0,26792,19952,6840,0,0,584,2964,-7188,-68,94324,0,2000,1292,49960,51748,-1788,-15368,-164,-15204,-15204,1052,3884,51504,43060,0,8444,-6335,26388
1979:Q3,494758,229435,25344,65280,1176,152357,21061,2572,-2467,543290,179023,193215,70984,92276,7792,-48532,55483,-196,9268,-2121,-14015,64671,-2730,-75956,21092,-5074,4674,96,0,0,0,18700,12396,6304,0,0,532,1328,1000,-164,97048,0,0,1120,46980,47284,-304,37164,-100,37264,37264,8,4212,7564,11876,0,-4312,11894,2260
1979:Q4,506212,238563,25600,62148,1308,156340,22811,2628,-3186,559516,185269,197035,72620,96072,8520,-53304,56559,1108,10324,-8177,-8553,64073,-5870,-66756,15988,1570,-6498,40,0,0,0,15260,9832,5428,0,0,440,4356,876,-56,82744,0,0,924,42504,43032,-528,2116,-104,2220,2220,1084,-780,36896,45080,0,-8184,376,1832
1980:Q1,517694,238273,27612,67004,1480,159309,24441,2736,-3161,583861,192808,205397,74552,102252,8852,-66167,57880,-1240,10640,-17687,-5900,68256,-2632,-71524,28316,8912,-17232,-392,0,0,0,27272,17288,9984,0,0,864,6100,3448,-656,99840,4608,4672,864,68764,69020,-256,-14368,-84,-14284,-14284,-128,1348,34080,30264,0,3816,-11787,-20472
1980:Q2,515412,244173,33552,49832,1600,160986,26019,2832,-3582,608694,207553,210677,73924,107264,9276,-93282,59552,-504,10464,-43690,-67632,68961,751,-137344,6672,-1018,4502,-604,0,0,0,26268,17912,8356,0,0,684,1912,-24876,-196,144016,0,200,560,128388,129144,-756,-16984,-128,-16856,-16856,976,2456,28420,33828,0,-5408,23942,1192
1980:Q3,535906,252789,36144,55952,1656,164160,25971,2780,-3546,639968,205803,239093,77288,108068,9716,-104062,61005,-1196,9288,-51149,-50012,70282,-1898,-118396,21492,3376,-3936,920,0,0,0,20908,15892,5016,0,0,1148,4508,-5396,-36,139888,0,1000,304,95356,95804,-448,624,-116,740,740,72,1312,41220,40784,0,436,-1137,-4504
1980:Q4,565766,267249,37344,61664,1652,170069,27843,4220,-4275,657298,212317,240193,82316,112532,9940,-91532,63138,824,10508,-39726,-9847,73497,-12492,-70852,44940,8576,6520,-764,0,0,0,20004,13336,6668,0,0,484,2592,7608,-80,115792,0,-3000,528,79820,80332,-512,3504,-88,3592,3592,1340,3944,29656,36052,0,-6396,-29879,8432
1981:Q1,605918,278363,50660,58536,1584,187274,30286,3472,-4257,680243,221839,244575,77621,126032,10176,-74325,64657,-1516,10060,-18212,-32501,75379,204,-108084,67756,12922,20374,104,0,0,0,30556,25056,5500,0,0,780,2568,1124,-672,175840,4372,1200,440,119276,119492,-216,1444,-120,1564,1564,-128,3492,45744,33468,0,12276,14289,4872
1981:Q2,616972,288999,51828,50708,1536,190927,31960,2980,-1966,695699,232434,245779,77642,129536,10308,-78727,66669,-212,9268,-21114,-32044,79476,-5320,-106200,-20780,3412,-32012,-264,0,0,0,29400,23248,6152,0,0,1292,3048,-26364,708,85420,0,1000,396,72424,73060,-636,940,-108,1048,1048,1336,-52,9376,35896,0,-26520,10930,5664
1981:Q3,635312,301399,49144,52700,1492,195628,34301,3016,-2368,722113,235796,263727,76134,135744,10712,-86801,68402,-1616,8008,-24791,-39196,81652,-13056,-107792,7140,1740,-7972,-360,0,0,0,19240,16308,2932,0,0,1264,2552,-9200,-124,114932,0,1000,432,69612,69860,-248,-5284,-112,-5172,-5172,-96,-2228,51496,36136,0,15360,14405,-22716
1981:Q4,626044,295899,48084,44764,1456,198207,36456,3044,-1866,738485,244157,265947,72889,142404,13088,-112441,70364,-148,8044,-49973,-57734,85186,-3932,-138988,27368,456,21112,-48,0,0,0,16620,11448,5172,0,0,1232,2000,-13432,-572,166356,0,0,512,121484,121748,-264,2000,-96,2096,2096,1440,944,39976,36896,0,3080,7761,12140
1982:Q1,616913,295213,43472,33484,1336,203194,38033,3952,-1771,753575,249949,269249,74025,146800,13552,-136662,72460,-2768,5208,-66642,-95543,84909,-3532,-176920,9252,4076,13184,516,0,0,0,12736,10444,2292,0,0,852,4316,-26680,252,186172,0,1000,416,122664,125056,-2392,14012,-104,14116,14116,140,1968,45972,32300,0,13672,28901,13272
1982:Q2,624273,301669,39964,34736,1328,205195,39061,4256,-1936,767553,252809,276457,74227,150908,13152,-143280,74891,1020,7152,-76561,-79953,90111,-1028,-169036,-14912,4370,-28862,696,0,0,0,21632,17500,4132,0,0,1140,5024,-19812,900,154124,0,1000,348,96772,96856,-84,4140,-128,4268,4268,1456,7100,43308,36344,0,6964,3392,-18792
1982:Q3,615220,289737,40056,35424,1320,207451,39022,4524,-2314,794534,261285,291657,73080,155932,12580,-179314,76370,-152,7488,-110280,-134708,90224,-504,-224428,48384,3342,20318,112,0,0,0,20848,21064,-216,0,0,1028,-464,2992,208,272812,0,1600,284,226012,226180,-168,2252,-120,2372,2372,40,4776,37848,37220,0,628,24428,23248
1982:Q4,618246,295765,40332,31724,1504,208332,38332,4792,-2535,828403,269499,306577,76275,157084,18968,-210157,77796,-376,8772,-140757,-123277,94559,-9704,-208132,45920,5952,21076,564,0,0,0,9596,6348,3248,0,0,1008,10292,-2652,84,254052,0,1600,380,206064,206432,-368,21568,-124,21692,21692,1748,5172,17520,38184,0,-20664,-17480,11272
1983:Q1,622851,289538,41064,34272,1152,216140,38028,4788,-2131,831494,273569,305890,73703,158888,19444,-208643,77683,-2760,10516,-138716,-176904,96932,40,-273876,25992,6016,9260,-708,0,0,0,4920,6636,-1716,0,0,1660,3704,832,308,299868,0,0,448,247144,247000,144,13808,-60,13868,13868,112,-1280,39636,32624,0,7012,38188,17772
1983:Q2,649293,295282,45256,46256,1244,220152,38021,5108,-2026,852517,280519,311042,76684,163136,21136,-203224,80531,2680,8540,-133913,-165525,99803,-14632,-250696,37408,1122,4946,-804,0,0,0,15248,12092,3156,0,0,900,1312,14532,152,288104,0,0,532,205960,206132,-172,37976,-128,38104,38104,1620,7192,34824,37604,0,-2780,31612,6712
1983:Q3,644513,277342,45452,53312,1220,224763,39121,5304,-2001,864300,290290,304886,77316,170052,21756,-219787,82673,-1676,9568,-145006,-124091,104157,-5176,-223072,25580,-444,7480,140,0,0,0,9008,7560,1448,0,0,1396,2028,6124,-152,248652,0,0,548,178788,178884,-96,26812,-56,26868,26868,208,5500,36796,34728,0,2068,-20915,9580
1983:Q4,662403,284934,45760,54624,1228,231218,40582,5680,-1623,859457,275703,307054,79780,175808,21112,-197054,83607,3540,10612,-127599,-67976,108456,-28,-176404,-34104,4876,-54740,-432,0,0,0,6716,4724,1992,0,0,1520,8020,44,-108,142300,0,0,344,69540,69576,-36,18980,-80,19060,19060,1892,8636,42908,41156,0,1752,-59623,-62592
