1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2003:Q2,65109,52044,34609,34609,17435,1328566,33,0,267,-6258,3351,4569,-15534,-6545,112023,259123,-42526,-17056,137027,18034,163644,415425,-10118,105827,285909,33807,1371,-108564,26024,6944,2953,1131,2632,629622,1311131,1260946,-41246,57762,103188,-41253,166085,197904,-14507,110595,101816,129364,20057,109307,-584,95935,21068,118766,8550,2618,442789,50185,27977,22208,13065
2003:Q3,63475,95529,36632,36632,58898,521440,105,0,208,-7185,1677,5538,-12512,-11314,-102589,210952,-37855,5329,106334,19704,117440,269337,-22747,-21248,277382,35949,502,23834,8352,29308,2950,1132,-301,101447,462542,444805,50679,-17379,41004,-67261,-79041,256062,-23075,197168,81969,-13022,-3440,-9582,-2867,56454,23242,114077,-996,-5602,89455,17737,11124,6613,-32054
2003:Q4,60004,74373,37850,37850,36523,752843,57,0,195,-9854,1572,12270,1080,-10031,-750,277948,-13763,11595,61985,22296,195835,293976,12542,9233,214009,58192,832,-47309,40453,22260,2952,1131,6967,159094,716320,654775,15537,60891,71562,-50329,28793,316247,8940,150172,157135,-13841,-5496,-8345,-300,82513,12896,131734,-2452,1283,241,61545,22758,38787,-14369
2004:Q1,64341,81845,38388,38388,43457,1165067,83,0,293,7982,-5365,6010,16995,-11200,172969,132641,19246,-10142,-16263,24122,115678,268631,-17262,40859,251469,-6435,1630,76726,95392,39600,5108,2237,3252,352084,1121609,1018755,-90341,-2841,176251,-47413,176849,172733,20564,4537,147632,61064,8476,52588,1220,123223,4766,150592,9560,11283,271809,102854,23395,79459,-17504
2004:Q2,60129,123602,40864,40864,82737,916506,76,0,278,3079,8074,1895,8782,-10588,105526,102413,-22291,-60137,97023,20940,66878,452193,18583,69205,345760,18645,1204,105406,22343,65010,5110,2237,12532,30937,833769,779810,42476,39377,119308,-50735,76774,181805,-22354,73847,130312,71534,6853,64681,-148,27280,16349,152228,656,-18791,121697,53959,25358,28601,-63473
2004:Q3,47112,37080,42338,42338,-5259,1056005,61,0,240,-13608,-4703,-4513,11038,-9765,132613,91905,-800,68514,-76623,4464,96350,365206,11199,5403,298685,49919,342,54202,110915,4766,5107,2236,6542,303422,1061264,906680,-31990,-10827,119046,-49701,247690,213639,-846,43803,170682,-1760,14488,-16248,1305,48734,15087,186548,5330,16616,146963,154584,32656,121928,10033
2004:Q4,71420,64034,42902,42902,21132,1136871,91,0,155,2354,-2219,19944,10053,-2701,-116947,163860,84939,-7819,-187254,8192,265803,554726,36846,129352,337325,51203,1326,143932,78949,30253,5108,2236,-6534,252285,1115739,995029,40573,59656,115431,9528,-139465,236358,99996,-6421,142783,92476,6791,85685,1960,88906,15715,157574,4994,8685,302638,120710,36721,83989,7386
2005:Q1,77812,156393,42091,42091,114302,1071864,68,0,111,9192,-788,-16758,196,3437,127060,307129,47067,68445,8167,36889,146561,291660,13704,4413,288178,-14635,52,106956,35152,27559,1916,1066,-1473,179330,957562,902595,14867,-23212,162556,-36678,194520,237526,27097,-12216,222645,-17502,-8040,-9462,980,82112,4575,154546,1665,-4913,131553,54967,14876,40091,-78581
2005:Q2,64090,71993,42412,42412,29581,935476,72,0,70,18046,1929,-2508,-6999,5736,49567,-9917,46744,-47857,-139104,21210,109090,527402,57912,59483,382769,27238,-318,42881,70683,26716,1915,1063,3177,205962,905895,821307,-6774,14993,107578,-11106,150573,284724,57390,19252,208082,46078,2923,43155,-3835,61882,1954,158473,2821,-1005,14951,84588,19406,65182,-7904
2005:Q3,46888,91245,42585,42585,48660,991433,38,0,-186,6734,-3993,-11246,12183,13302,140755,66261,35844,9583,-61889,21813,60910,461810,23871,20764,375739,41436,2006,-36270,19460,4093,1916,1065,2945,310560,942773,927714,-17314,-32779,220936,47974,176135,137826,57522,-24712,105016,4766,8563,-3797,2606,64030,10380,132534,12919,503,167198,15059,2758,12301,-44357
2005:Q4,54448,106540,42177,42177,64363,998354,145,0,111,-8409,6394,-16132,5374,24299,-20841,206642,66710,47006,11565,25977,55384,551894,70586,63621,375410,42277,-3399,62605,41426,23897,1915,1063,-2228,123598,933991,855172,899,45473,118808,124931,-41795,394870,111697,98100,185073,17117,11973,5144,-29,78016,2975,155457,597,-6028,-36119,78819,28622,50197,-52092
2006:Q1,69607,57822,43107,43107,14715,1512004,61,0,1339,11056,-9331,19245,-582,451,64654,334461,73100,13816,54196,23794,169555,460723,53166,18150,418764,-29357,-1701,152941,58368,32690,5200,4793,18666,358971,1497289,1432570,-12549,-19388,201824,7127,152807,341600,35963,76221,229416,27078,2220,24858,454,134480,28498,161021,-4725,5129,409214,64719,9217,55502,11785
2006:Q2,72504,77061,42821,42821,34240,1036140,78,0,111,-14490,2089,33227,36969,7036,-12581,168148,14599,-40652,78287,9966,105948,554754,49725,70742,401371,32916,-1225,25248,66353,22252,6305,4791,-5985,143061,1001901,911918,5811,29060,123740,60437,85941,373901,52813,113383,207705,68362,3056,65306,4309,41228,9612,156491,15478,-2475,-59977,89983,18705,71278,-4557
2006:Q3,67460,69145,44014,44014,25131,1265333,106,0,94,-4222,-6212,-14595,-5526,8727,196485,191870,74510,27673,-46262,28874,107075,484438,43520,39823,342969,58126,51,-34168,44692,18675,8326,4793,-4320,376119,1240202,1195986,19495,-45772,159276,101401,336252,245481,84883,56039,104559,7339,-3567,10906,3833,48022,23060,136800,-3158,16696,147261,44216,-1475,45691,-1685
2006:Q4,69412,139103,45991,45991,93113,1091006,103,0,122,9573,13518,5299,8117,13005,-76033,410366,89170,52419,55962,59960,152855,494187,48744,125679,263405,56359,203,-8026,60996,23892,8811,4791,10123,111959,997893,897869,6419,16254,151289,142665,-88651,393490,102256,82575,208659,-4819,-5117,298,7028,122423,25599,121757,7407,3229,-6221,100024,35879,64145,-69692
2007:Q1,46714,105426,48521,48521,56905,1619289,130,0,165,-1779,-11669,5598,6831,9849,229222,317866,35017,16453,-4895,54561,216730,301176,36519,8031,279166,-22540,-2430,121203,72191,11818,5028,2226,684,551181,1562384,1500756,-141749,-9783,199604,79348,363345,368017,39524,132009,196484,40496,16069,24427,-5089,141202,13434,130502,3357,-8630,326702,61628,13519,48109,-58712
2007:Q2,50839,34087,49150,49150,-15063,1434439,118,0,150,-340,873,12706,8234,12031,52555,337679,96077,-39831,10012,41746,229675,531671,59138,120411,316235,35887,-830,98992,75141,31038,3695,2225,-2524,271025,1449502,1389199,14260,-3516,76831,96436,29413,378054,71527,161719,144808,96000,14730,81270,709,99152,17435,153192,13812,-10849,428270,60303,12723,47580,16752
2007:Q3,52755,48834,50002,50002,-1168,1401216,100,0,118,46225,4346,12111,67532,33458,179368,142790,-203241,105582,23565,34770,182114,712148,137601,201695,304993,67859,-134,29355,87496,12587,8304,2227,-7308,70494,1402384,1280632,66900,3,186731,316564,45081,434210,-224937,313944,345203,203372,24718,178654,1186,40170,12547,127787,-3358,7917,-158478,121752,34667,87085,3921
2007:Q4,32171,110545,50411,50411,60134,933095,148,0,42,31556,60431,8315,-8133,25383,111690,207101,-56599,31396,141419,95213,-4328,547722,98095,176181,220258,53188,3336,58197,80494,20445,6534,2225,1241,-223632,872961,745876,-8238,51370,145587,254961,-136520,331482,-65184,298008,98658,167251,-481,167732,-5996,95574,18526,146983,-16305,-6172,-292627,127085,77650,49435,-78374
2008:Q1,41021,47674,48600,48600,-926,1207997,182,0,-2,23550,56016,23153,79497,41044,72654,249905,7640,-13677,171205,60598,24139,358521,116339,95838,159576,-13232,772,76572,23828,3656,6046,3304,9435,179865,1208923,1094769,-142533,-11279,231904,356780,142854,150671,-38378,165745,23304,178077,42242,135835,-535,27961,14902,143590,3181,-16590,15786,114154,73467,40687,-6653
2008:Q2,40168,132000,46920,46920,85081,98968,144,0,-2,29757,72425,10008,59398,-8208,-41380,-3055,-25148,-164968,227130,7655,-47724,82224,8632,-936,58033,16495,815,126086,-1262,14829,4866,3305,-10887,-240095,13887,-80473,59425,12262,-18202,-65243,-251746,251155,-33321,321964,-37488,-16439,-8669,-7770,-1670,101202,16353,143756,1132,-23883,-288575,94360,83082,11278,-91833
2008:Q3,8691,-19489,45319,45319,-64808,1339503,251,0,-2,-43328,310614,88589,-48616,6893,145434,41157,-149631,232621,150817,16843,-209493,634496,347965,251624,22918,11989,-4305,78425,-32055,10401,12430,3304,-8754,144570,1404311,1309768,476618,413677,94376,42996,75163,-29952,-175067,183014,-37899,344312,258891,85421,-3243,-55739,32488,177606,805,-16082,-243258,94543,109092,-14549,28179
2008:Q4,-10699,-65064,40157,40157,-105221,156108,57,0,-1,40232,844527,-4884,3653,50726,-674745,200894,80652,180305,277762,-17764,-320061,-47944,208463,-235605,-16463,-4339,-1018,106785,108743,21962,3123,3302,1871,-501175,261329,-192354,1110153,223758,34315,411944,-981915,-10143,63224,98018,-171385,-138962,175414,-314376,-3501,-131348,27731,139829,-7677,-45660,-820878,453683,332347,121336,54365
2009:Q1,69681,-86240,36257,36257,-122496,-656370,110,0,3587,-29387,-59982,-38306,135793,143,-13075,-645,-145353,61066,222317,-17791,-120884,-468436,-207124,-221360,35632,-75584,4758,-16932,126071,32036,3360,-1583,-10093,-323789,-533874,-795613,-102002,-156769,98461,-18361,-150874,-225784,-154753,16927,-87958,-311763,-117967,-193796,555,29420,21719,112179,24642,1233,-118269,261739,142288,119451,155921
2009:Q2,89533,84586,36666,36666,47921,-473187,66,0,166,26666,-355461,-9025,76927,-18223,-258404,404071,-141444,221344,239749,17332,67090,-374877,-230531,-99501,-5541,-39304,2853,-68795,-21870,13383,2277,-1583,-9948,118590,-521108,-605259,-410716,116063,-1766,-160775,3084,-299325,-133227,-41453,-124645,-205091,-149246,-55845,5969,169544,4183,147622,4766,-3338,24521,84151,103693,-19542,4947
2009:Q3,103712,-89194,36652,36652,-125846,24821,194,3000,137,36679,98496,-45907,-17416,-21321,-8700,158729,-91832,105747,44409,-4349,104754,-327135,-195012,-71874,-42528,-17721,2732,30238,46965,12355,1973,-1584,-13051,68437,150667,33707,168891,-54591,62313,-227638,-5800,-246933,-124439,-20768,-101726,-147393,-107657,-39736,3117,171541,3402,132428,10456,17523,146391,116960,76861,40099,192907
2009:Q4,101423,-70015,38087,38087,-108102,-140247,-34,0,127,-17967,11379,1208,-15634,-7261,-240449,188629,-2649,23021,119834,9829,38594,-194386,-124068,15905,-36878,-49345,1241,104546,-2733,38181,2968,-1584,-10445,1967,-32145,-144699,-19886,47797,184651,-109570,-277347,-203564,-41123,-14759,-147682,-118838,-61310,-57528,3777,162948,13834,151250,1190,-6013,25072,112554,97922,14632,171438
2010:Q1,101907,20089,38019,38019,-17930,78134,93,0,54,-3254,3669,-4411,-49018,-34944,233030,235979,-77436,178654,66401,570,67790,-396775,-62283,-138661,-115362,-80469,-3902,14245,-2527,15291,-326,-2247,-5411,78589,96065,57226,4884,-40565,16660,-332086,246752,-2132,-80070,70715,7223,-82494,-23912,-58582,3819,151159,3148,165181,-10410,-12130,-54560,38839,39982,-1143,81818
2010:Q2,93008,27045,38046,38046,-11001,-229027,41,0,460,-10337,-96948,19120,-59868,-15392,97758,-19874,-43498,26114,40339,-6597,-36232,-153230,-36349,-21239,-66046,-29596,-2828,119852,22123,25214,1404,-2250,-249,-154023,-218026,-317504,-109967,116412,-107680,-170476,3185,-196268,-34656,-18643,-142969,-37579,-12345,-25234,1022,79194,5338,161229,-12832,16508,-65590,99478,80601,18877,65962
2010:Q3,104474,27400,38572,38572,-11172,330112,66,0,208,20378,-29886,-46817,33999,5429,-345,274162,11154,73025,-79331,5632,263682,-120636,-20043,982,-73415,-28160,-739,-22287,26468,3696,251,-2247,-477,188889,341284,251986,-57100,-4354,138945,-16750,-26572,-131387,-6870,-65861,-58656,-62772,-32314,-30458,3766,81291,15787,173227,539,16545,120821,89298,58813,30485,77074
2010:Q4,114422,-104333,38834,38834,-143167,183434,56,0,129,9503,36930,9148,-3590,12042,-62560,217274,36617,259650,-23613,26720,-82100,49811,22286,80199,-45368,-7306,-820,35129,-52841,25889,419,-2250,-6648,-84187,326600,276617,90581,176093,67702,-7569,-10023,-135335,-428,-25745,-109162,-22298,-12014,-10284,1937,84117,2431,168386,-39546,-2222,-97637,49983,59094,-9111,218756
2011:Q1,86758,57617,39968,39968,17649,969490,-446,0,248,-4518,430775,4469,11025,10054,1192,329022,57897,294992,-93423,-24841,94397,-139225,-12893,-12814,-47214,-66304,943,-20967,36126,11030,653,49,3711,295349,951841,901859,684204,-158288,126657,-64138,91116,-18228,28762,50248,-97238,-47861,-22119,-25742,2566,100844,19856,128553,-1165,2013,35730,49982,10638,39344,29141
2011:Q2,83773,22071,40626,40626,-18555,660847,67,0,163,-9427,180600,15246,26479,5170,-8154,153946,-38715,239742,-26458,-33361,12738,-109662,23589,-81975,-60104,8828,263,30938,18203,7198,133,50,2841,346794,679402,607398,133233,133963,191581,-35470,-1116,-140663,-46509,-71029,-23125,34433,3083,31350,2487,76388,21367,125088,-651,11829,54929,72004,52544,19460,61702
2011:Q3,79188,74720,42992,42992,31728,284347,84,0,129,-36688,6645,4381,-54373,-19756,204156,-95747,-51296,89633,40973,-110,-174947,69991,66901,40176,-44472,7386,-2513,89519,40420,-51164,1602,47,-1486,129101,252619,176549,93959,69792,-21907,-58399,113681,-166675,-73077,6684,-100282,15149,15125,24,4664,-27511,37549,138351,-4451,12916,-30569,76070,37962,38108,4468
2011:Q4,102705,7279,44484,44484,-37205,137780,-54,0,116,-51211,-30822,2079,-19793,24510,-84788,350218,-44395,244513,123865,12984,13251,158279,70736,83053,-27666,32156,725,-78234,-55290,-4690,2335,49,19,-75668,174985,162842,-121490,197024,107783,65432,-19313,-82490,-8854,-8032,-65604,-65173,-2536,-62637,5809,50895,26671,121220,-3530,-2229,-117766,12143,58586,-46443,95426
2012:Q1,97859,74795,46859,46859,27937,453655,73,0,191,-23497,-8056,-16260,8313,3444,-9610,493482,32316,223201,116090,24601,97274,-86017,14643,-19800,-37578,-43282,3565,16130,56786,-36841,12469,1125,4139,34219,425719,341571,18417,-82624,115100,-79735,72817,-37561,2078,-43802,4163,-34616,-17245,-17371,-2536,134137,4373,162185,5222,9998,56393,84148,32952,51196,23064
2012:Q2,89432,79847,47886,47886,31961,113678,39,0,128,-24770,-39279,378,4384,-16138,105845,-36195,-11207,-47072,1603,16008,4473,66689,56879,17625,-28603,20788,-1806,42154,30958,-10721,5220,1123,646,-14978,81716,17548,-52063,75603,59622,-76751,66518,-213490,-65770,8272,-155992,35736,-8175,43911,3010,82639,-8346,107287,-1671,22,-60568,64168,21335,42833,9585
2012:Q3,98865,-274278,48338,48338,-322616,664370,60,0,118,2617,-66070,-2450,46786,14304,91669,253327,-12390,104883,-27845,34511,154168,138159,35248,95488,-12282,19705,-93,-34757,156512,14306,5980,1124,4236,38543,986986,765569,-75215,42988,116149,72811,37852,118194,-2506,2219,118481,10985,11961,-976,936,87081,10385,127670,1676,14465,199592,221417,65675,155742,373142
2012:Q4,62314,102751,50107,50107,52644,773879,33,0,116,-30037,50797,32224,35090,3042,41975,334705,-3309,67585,116068,34026,120335,243969,80224,112807,7117,43821,148,21053,-7023,16820,3274,1123,-210,26779,721234,674757,-86100,230490,231167,138377,32434,-86041,-7082,9519,-88478,19095,772,18323,-4050,82672,11828,131435,3409,-1795,-28164,46477,50401,-3924,-40438
2013:Q1,87242,147785,48577,48577,99208,997462,42,0,220,26395,296127,634,25536,7365,-197620,487637,39908,163615,147191,9153,127770,-17439,-88,36574,-19910,-34015,-5937,-56017,44151,36824,7643,1457,-985,341430,898254,801061,422521,19367,52631,-74176,-138620,28348,15004,36118,-22774,-10068,9437,-19505,-417,193300,7545,126134,-1106,-6677,182280,97193,62904,34289,-60543
2013:Q2,26246,118535,47863,47863,70672,551100,57,0,176,-40416,222844,-21331,6912,1379,-133212,260220,333,47403,135359,-6555,83680,92400,49741,-14755,24499,32915,1623,27799,-13839,36386,6620,1455,-3164,105191,480428,476887,486145,5807,48497,-20890,-117982,-90691,-47226,68546,-112011,103079,-1436,104515,-1940,44622,12136,130745,-2000,-18196,-102445,3541,10207,-6666,-92289
2013:Q3,81947,167899,48493,48493,119406,704559,41,0,187,9788,198083,31237,77150,51613,-28082,204045,-242,137524,620,-16333,82476,147716,31695,17472,66058,32491,-3271,-23509,4701,27724,7539,1454,-1492,-364,585153,550380,137040,62408,217788,102948,-53924,-61177,-47006,52612,-66783,8798,7858,940,-2148,29124,15528,131756,-4570,13472,-46663,34773,47581,-12808,-85952
2013:Q4,49405,-28150,49466,49466,-77615,763152,20,0,159,-30217,15896,-7866,35500,18310,-89492,328122,-30334,128604,137594,-2570,94828,423002,82327,278027,17450,45198,-2233,27456,28434,27929,9794,1455,-3966,-19151,840767,745741,-6632,268155,84754,42808,-71825,165119,40811,81046,43262,72143,2035,70108,-2026,79847,15143,141820,-1038,-9312,-33215,95026,45615,49411,77554
2014:Q1,81449,77965,49867,49867,28098,790426,51,0,256,-14899,215640,-24591,37363,-31389,-26284,166282,26991,221008,-113284,-10851,42418,6370,60191,-24973,3737,-32585,10216,-48300,42226,7282,3186,-1786,3733,445070,762328,705962,262667,-24537,199132,-51500,14373,-100634,-6804,-72631,-21199,39388,4293,35095,4500,125121,15265,85945,831,4504,130907,56366,8452,47914,3484
2014:Q2,88944,54398,51712,51712,2686,661491,17,0,214,4313,8548,9620,-11684,-1475,47070,191794,17679,36407,44997,-208,92919,288486,88073,103137,44572,52704,-210,7164,25989,4832,3540,-1787,3778,81282,658805,571495,20330,114142,63033,-75111,90690,21747,-21854,53382,-9781,50399,-879,51278,668,91686,18116,78486,3571,7406,86331,87310,68339,18971,34546
2014:Q3,65162,143195,52686,52686,90509,614055,127,0,208,16757,48710,47372,-890,2202,-74713,269303,-4931,204258,13284,-3975,60667,232595,52077,69795,71409,39314,1797,53378,23660,-2410,3102,-1787,-2251,-3105,523546,463918,64374,94620,60509,48173,-128848,88132,3616,59214,25302,57070,9367,47703,6258,33558,19134,84441,2694,6705,27098,59628,44510,15118,-78033
2014:Q4,78981,48990,53250,53250,-4260,584157,28,0,130,-11689,-121452,-24602,18994,37608,33626,224406,-83068,111678,131733,20588,43475,371136,127956,108844,80752,53584,-1737,-16664,-8074,16241,3817,-1787,-2428,66604,588417,479923,-261863,145321,193122,104126,32838,98056,-29925,110306,17675,26466,12051,14415,-1128,60663,23319,93139,-1366,2261,-35031,108494,107363,1131,29992
2015:Q1,77951,59461,54878,54878,4583,410277,15,0,370,-6457,62493,-4187,-32980,-22738,-24526,104736,13691,39185,-41499,29437,63922,-599,77316,-74661,30956,-34210,121,58378,-12183,-2226,6662,1291,9402,272706,405694,357490,75451,-76081,197969,-70615,2670,-55739,-12262,-43204,-273,-20146,4352,-24498,2127,105427,21461,82322,5183,3974,83487,48204,62686,-14482,18489
2015:Q2,88476,146859,56645,56645,90214,218979,27,0,329,-5240,-190816,-14632,-46877,-22978,23077,134730,35302,-27826,-14430,3068,138616,252778,86787,-12493,122541,55943,-2045,97151,70085,-2671,7389,1291,7939,-90559,128764,17549,-216503,202989,-54541,-44821,-43854,114606,46702,54421,13483,32935,10867,22068,1653,60457,14584,102649,8352,-12991,-147966,111215,40261,70954,-58383
2015:Q3,70710,91645,58341,58341,33304,329727,39,0,327,-12466,-49961,21811,-28844,-21505,127450,40734,16693,61684,-8454,7570,-36759,85771,30121,-109830,114945,50535,-7233,108867,63188,-9348,6645,1290,5166,-2204,296423,217159,-51062,-93317,147586,58267,56889,46463,-6767,87749,-34519,4755,-4565,9320,6473,-48194,20543,103520,4514,5388,-44666,79264,22590,56674,-20935
2015:Q4,59603,-25499,58805,58805,-84304,270410,21,0,240,-2760,-210301,-9819,-74296,2031,-52704,247723,-56728,181129,75697,8733,38892,506855,90096,241091,114594,61074,1856,-28146,-22245,436,6893,1289,2509,-99172,354714,260244,-256238,260111,98399,62403,-42124,71100,-6552,121473,-43821,10156,5027,5129,6868,-18964,12749,124928,6030,-4044,-71131,94470,76348,18122,85102
2016:Q1,75142,40305,60267,60267,-19963,769933,-120,0,159,13285,151687,11797,13046,31800,-181713,288880,85632,121450,6719,22658,52421,80939,80440,-37903,64567,-26165,-940,-71386,72001,-29275,13331,-783,12767,364457,789895,675569,122050,25413,215605,-13738,-166946,55900,41117,9503,5280,27654,9,27645,9567,38274,23631,91649,5591,6301,234618,114326,12422,101904,34837
2016:Q2,92761,81160,60487,60487,20674,613772,7,0,317,4736,-84918,22055,-52843,10248,133878,155512,-22308,36882,111190,22505,7243,316058,62338,71653,128900,53167,-1212,-79229,61048,1678,13371,-782,6829,107019,593098,527765,-44628,134683,6446,-95026,47195,100005,-5618,145536,-39913,86850,8003,78847,681,22497,30539,77522,8235,1316,151450,65333,17777,47556,11601
2016:Q3,95183,229504,61605,61605,167899,631318,-8,0,327,-4597,-122200,-13056,-223073,41535,242043,289816,-140162,292469,85305,-9828,62032,288117,24795,39409,174630,49283,-390,-54524,66876,-22624,13439,-785,11220,119202,463419,376226,-174548,9746,155097,-25542,144450,119006,-53421,90842,81585,-25540,8064,-33604,96258,9642,19333,92000,11157,4405,-59238,87193,103096,-15903,-134321
2016:Q4,104203,93846,61725,61725,32121,19782,-5,0,166,-38025,-154619,-6152,-56904,55681,-155969,329632,-10318,219473,97569,-10536,33444,268858,-5535,76500,135097,62796,313,30457,-36394,-31927,13270,-782,-2499,-195320,-12339,-74152,-254308,100406,157472,11326,-45912,9058,-12304,105796,-84434,403,-3705,4108,609,-41996,11174,63505,11844,-8693,-89040,61813,106745,-44932,10357
2017:Q1,81656,63657,61096,61096,2562,853401,27,0,245,-2098,389522,27093,30154,21436,561,228252,54186,-13140,44791,1759,140656,-9515,19,-68764,99640,-40410,521,5454,43294,-6686,10945,1955,9767,102475,850840,719439,447977,-124896,200438,-28567,-74704,26988,12562,51203,-36777,-17457,825,-18282,1457,90963,12266,129668,8236,-7641,54710,131401,104012,27389,17998
2017:Q2,87152,4402,60944,60944,-56542,629371,26,0,205,4093,-169275,-3990,14044,-15644,228392,35271,-25507,-54240,71602,4919,38497,251027,49822,6456,152260,42489,-4058,82062,5600,-5683,10898,1955,6247,188201,685913,588655,-195369,143469,-40117,-34012,173742,139542,-16894,95263,61173,56710,5387,51323,2550,87606,7186,122603,6530,2401,115813,97258,95474,1784,82751
2017:Q3,39627,82142,61999,61999,20143,711729,7,0,189,1572,88699,14509,21528,34345,-63681,336066,88756,99999,79143,2233,65935,344661,21244,145438,144423,33556,1042,3374,1336,-12771,11681,1953,3533,-76314,691586,629703,121395,-55698,176798,137271,-125213,147516,27231,91905,28380,-8389,5614,-14003,596,55166,13068,105662,12041,11853,37637,61883,63886,-2003,-42516
2017:Q4,77197,99169,63474,63474,35695,652446,-15,0,206,1146,-112984,6790,-51662,-25867,88879,359548,-25457,184076,74959,35860,90110,401538,34249,120184,176593,70512,-3745,-10836,-18568,-7313,11088,1954,-542,12829,616752,508445,-76541,182479,1303,90617,85929,26657,-36018,108229,-45554,-35312,-7185,-28127,-3920,83664,12907,124153,19654,34669,-37814,108307,116906,-8599,-21972
2018:Q1,86290,52429,64147,64147,-11718,503318,17,0,136,-1899,149204,-22430,-30113,2491,-165339,428034,65717,201009,-9337,4762,165883,72533,29689,-18440,106251,-44967,8071,38548,80467,-20944,-6820,25034,10617,-64289,515036,353671,129198,158192,208162,-52560,-332263,7965,9251,4424,-5710,-28434,2638,-31072,-18178,79706,11628,88072,4233,-13633,111583,161365,51507,109858,33860
2018:Q2,102493,23525,65561,65561,-42036,274587,-50,0,100,12254,-217632,-741,-1023,-5125,161698,3130,1505,-75348,1943,-5092,80122,327587,73340,43149,178112,32986,706,-54517,7263,-11769,-7061,25036,5711,29020,316624,250970,-176554,-28868,87284,24147,107599,69713,-14358,89195,-5124,27614,485,27129,-3959,29833,10906,92127,1039,-977,11066,65654,31645,34009,78968
2018:Q3,111448,122660,66947,66947,55713,329534,37,0,74,-626,-120129,-12751,32278,62627,55805,87971,-10090,32310,-41191,-20036,126978,221400,16759,16942,150753,36946,-391,-34641,-31816,-48287,-6759,25032,1901,97809,273820,255653,-156071,21344,103602,51348,-18175,81465,-14495,62173,33787,-32698,-11603,-21095,-3748,4670,7700,77212,1767,4974,112263,18167,48247,-30080,-11212
2018:Q4,96894,135986,70046,70046,65941,593934,5,0,71,-10414,-199547,19628,-1367,-32361,365980,192917,-55828,267405,30445,-26360,-22745,461108,169393,82304,148751,60660,223,-92028,77126,-20599,-7622,25035,299,-184520,527993,365772,-150609,164720,130987,146219,258305,95865,-14509,91106,19268,36106,15130,20976,-8414,-178835,12081,78168,-11212,10430,-218039,162221,52063,110158,-39093
2019:Q1,110832,92320,72564,72564,19756,695505,19,0,103,6807,12593,-25804,24912,60877,37218,201251,76955,29702,34596,4941,55057,-39652,13771,-107465,97619,-43577,-12453,-57184,41750,-33771,4021,1923,5352,467543,675749,640943,-64447,-112285,228384,194039,-31137,77853,20937,33789,23127,-77644,-237,-77407,5817,91245,6834,106936,2136,-1622,214834,34806,14176,20630,18513
2019:Q2,102136,59025,75477,75477,-16451,731172,26,0,65,-3922,-157648,34761,56408,128682,254627,-72601,11814,-145544,33081,7075,20973,242461,72506,-30700,150859,49796,791,-132038,49321,-56844,4739,1922,6861,373561,747623,652690,-198385,-9518,91686,117176,223866,178219,13927,118616,45676,22561,-1131,23692,2550,26365,8785,117123,4125,1951,66186,94933,49479,45454,43110
2019:Q3,108880,88224,76591,76591,11633,1065254,33,0,64,5218,4703,30520,-34159,-55503,292259,437468,-67141,297206,93768,22360,91275,386132,23393,132507,189952,40280,-7451,10151,32909,62993,4140,1922,-912,-105233,1053621,989853,12330,208497,162291,233108,110703,125426,30035,79742,15649,15978,4624,11354,-7199,6741,16679,126494,4471,8409,-34075,63768,43538,20230,20657
2019:Q4,98331,127428,76788,76788,50640,966588,-1,0,77,435,134735,-12440,-5851,7258,6474,462324,-32527,410008,34480,33564,16799,315345,29652,76483,148871,60339,3344,-116703,-1882,-25761,4503,1922,2452,190357,915947,846194,151516,185550,201765,168456,-83785,81037,8896,86488,-14347,-23380,-3321,-20059,-14317,82928,2657,86493,4303,5733,-2762,69753,50614,19139,-29097
2020:Q1,90571,-72794,74054,74054,-146848,5062694,15,0,109,4381,1017616,302069,30815,131891,268943,1433097,70000,1012872,265971,-1175,85429,1031444,647619,326621,135358,-78154,-5746,-37883,119553,-41175,3302,22904,18067,763293,5209542,5092617,1351505,916329,614851,724713,258102,609326,22283,339660,247383,480866,70935,409931,-3844,-290653,45395,121417,29165,-10021,245466,116925,19363,97562,163365
