1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2005:Q3,45132,-516,294,-810,-737,-148,72,861,241,0,0,0,-1763,-363,-9,-354,34165,-322,18540,1913,14034,0,2598,2426,75,9,88,0,0,1857,0,485,1372,0,-5505,5738,-11243,4751,-3185,7936,97,0,5562,-5465,13763,564,872,2178,7804,1593,752,-2964,-2964,-4615,-4154,-462,280,280,0,0,0,0,0,0,2097,2097
2005:Q4,78286,-516,294,-810,15,-301,121,685,192,0,0,0,-682,742,-10,752,42539,2561,10290,938,28750,0,5691,3517,2037,18,119,0,0,3896,0,513,3383,0,-25566,-19832,-5734,3020,-2432,5452,2167,0,4636,-2469,21571,883,1367,3414,12231,2497,1179,-5914,-5914,28171,25354,2817,4350,4349,1,0,0,0,0,0,-1578,-1578
2006:Q1,45469,4948,4968,-20,-687,156,251,1154,74,0,0,0,-2322,754,-8,762,-12292,1131,-730,1454,-14147,0,-3300,-3965,-59,5,719,0,0,1648,0,273,1375,0,17031,14842,2189,25982,15080,10902,-13,0,-1102,1089,18895,78,1207,1832,11440,3693,645,2874,2874,-6512,-5861,-651,-441,-441,0,0,0,0,0,0,-3395,-3395
2006:Q2,148702,4948,4968,-20,360,284,203,1541,228,0,0,0,-1896,1714,-8,1722,15796,-578,7180,4646,4548,0,24624,22575,1711,-7,345,0,0,2811,0,396,2415,0,-5633,4733,-10366,51095,27703,23392,-47,0,7771,-7818,25336,105,1619,2456,15338,4953,865,1583,1583,14549,13094,1455,-3255,-3258,3,0,0,0,0,0,14858,14858
2006:Q3,26285,4948,4968,-20,-214,580,43,897,145,0,0,0,-1879,1542,-8,1550,12178,-1200,-3180,1619,14939,0,2189,1081,488,-19,639,0,0,2006,0,293,1713,0,10687,3197,7490,1178,-4562,5740,49,0,-1132,1181,19172,80,1225,1858,11607,3748,654,-5429,-5429,-6931,-6238,-693,89,92,-3,0,0,0,0,0,-15142,-15142
2006:Q4,150286,4948,4968,-20,1219,408,695,1140,148,0,0,0,-1172,-26,-8,-18,49289,-537,18790,616,30420,0,-2294,-5490,2089,-38,1145,0,0,5442,0,722,4720,0,37987,28342,9645,-9880,2507,-12387,2827,0,-3951,6778,37699,157,2410,3655,22823,7369,1285,4787,4787,7623,6861,762,965,962,3,0,0,0,0,0,9918,9918
2007:Q1,92442,2344,1655,689,430,12,38,883,212,0,0,0,-715,568,-9,577,11077,-1492,24300,3556,-15287,0,-16962,-15580,-2636,-6,1260,0,0,2193,0,347,1846,0,-13323,-2660,-10663,51664,20579,31085,388,0,-170,558,49394,2544,2877,10827,27787,3340,2019,-5562,-5562,7386,6647,739,-1659,-1656,-3,0,0,0,0,0,4630,4630
2007:Q2,218783,2344,1655,689,154,-52,10,577,176,0,0,0,-557,1291,-8,1299,8402,-1778,19690,1058,-10568,0,17528,11651,2648,2,3227,0,0,884,0,196,688,0,54654,45890,8764,54962,55606,-644,16,0,6685,-6669,52523,2706,3060,11512,29547,3551,2147,1593,1593,3839,3455,384,219,216,3,0,0,0,0,0,20302,20302
2007:Q3,240866,2344,1655,689,-1013,-185,-196,-84,153,0,0,0,-701,1609,-9,1618,13595,-1490,-5110,3980,16215,0,179802,163402,9476,752,6172,0,0,3595,0,540,3055,0,-36847,-47468,10621,-11457,24788,-36245,-312,0,-593,281,32432,1671,1889,7109,18244,2193,1326,3923,3923,-1364,-1228,-136,439,439,0,0,0,0,0,0,54235,54235
2007:Q4,291773,2344,1655,689,-1750,-181,-97,-272,125,0,0,0,-1325,266,-8,274,41560,-654,-3270,2534,42950,0,45388,38089,3927,-13,3385,0,0,5272,0,761,4511,0,28216,9972,18244,94243,113132,-18889,9857,0,-2515,12372,30201,1556,1759,6620,16990,2042,1234,-3928,-3928,15053,13548,1505,1704,1708,-4,0,0,0,0,0,23131,23131
2008:Q1,186985,-691,-588,-103,-281,-181,130,8,110,0,0,0,-348,1377,-9,1386,-13148,777,-6900,8064,-15089,0,28693,29480,-3800,29,2984,0,0,5794,0,-2239,8033,0,27588,37757,-10169,116538,96150,20388,773,0,4690,-3917,28327,3120,3674,3179,13693,790,3871,-5078,-5078,19040,17136,1904,-395,-399,4,0,0,0,0,0,-21407,-21407
2008:Q2,-26030,-691,-588,-103,959,639,130,438,204,0,0,0,-452,1166,-8,1174,-6389,-4233,-11140,2412,6572,0,10643,2323,6900,105,1315,0,0,5850,0,483,5367,0,-66266,-50819,-15447,-2327,-4799,2472,-639,0,928,-1567,23142,2549,3001,2597,11187,645,3163,-4332,-4332,21930,19737,2193,1164,1168,-4,0,0,0,0,0,-10203,-10203
2008:Q3,203745,-691,-588,-103,420,-111,-292,919,275,0,0,0,-371,1253,-9,1262,8881,-2053,-14960,7063,18831,0,96949,79334,8100,701,8814,0,0,-7342,0,-1846,-5496,0,90935,82926,8009,-26051,-20014,-6037,6514,0,-13625,20139,55171,6077,7156,6191,26669,1539,7539,-4072,-4072,-6924,-6232,-692,-686,-687,1,0,0,0,0,0,-10612,-10612
2008:Q4,-461909,-691,-588,-103,5106,-45,4430,707,246,0,0,0,-232,2408,-8,2416,49585,745,-10920,6764,52996,0,-102963,-111627,-2900,535,11029,0,0,467,0,-127,594,0,-213558,-188523,-25035,-218524,-222649,4125,32146,0,37662,-5516,3888,428,504,436,1879,108,533,-2094,-2094,-17121,-15409,-1712,1882,1882,0,0,0,0,0,0,-2440,-2440
2009:Q1,-329408,-869,-707,-162,14738,-43,12726,1038,150,0,1172,100,-405,421,-9,430,-26004,874,-9220,4407,-22065,0,-107528,-97164,-10300,-503,439,0,0,-220,0,244,-464,0,-29213,-22574,-6639,-73552,-77427,3875,-7349,0,-17445,10096,-29963,-2354,-5950,585,-12216,-5675,-4353,-7599,-7599,-23197,-20877,-2320,-1417,-1422,5,0,0,0,0,0,-37656,-37656
2009:Q2,-69421,-869,-707,-162,24088,-74,22574,887,194,0,198,0,309,536,-8,544,-1600,-1219,-7130,332,6417,0,-72389,-68590,-1800,42,-2041,0,0,261,0,-263,524,0,13099,14153,-1054,12431,10971,1460,4969,0,-4982,9951,-23059,-1811,-4579,449,-9401,-4367,-3350,-7042,-7042,-23673,-21306,-2367,-771,-766,-5,0,0,0,0,0,4598,4598
2009:Q3,-61152,-869,-707,-162,23764,-120,24402,637,181,0,-1370,0,34,-903,-9,-894,-3289,-3133,-16480,364,15960,0,-61878,-58643,-200,-319,-2716,0,0,-2175,0,-699,-1476,0,25644,18616,7028,20109,19309,800,-3625,0,2422,-6047,-18088,-1421,-3592,353,-7374,-3426,-2628,-10143,-10143,-18744,-16870,-1874,284,214,70,0,0,0,0,0,-11239,-11239
2009:Q4,11867,-869,-707,-162,3734,48,-140,1030,295,0,0,1888,613,391,-8,399,60938,-1947,-2350,1534,63701,0,-42769,-41755,-1800,230,556,0,0,1910,0,284,1626,0,29132,26747,2385,-3254,405,-3659,-15778,0,2774,-18552,4004,315,796,-78,1632,759,580,1060,1060,-25383,-22845,-2538,-1590,-1465,-125,0,0,0,0,0,341,341
2010:Q1,-138694,-563,-922,359,3894,-111,-1403,789,1197,0,0,2672,750,557,-10,567,-21310,-404,-5650,1401,-16657,0,-59114,-55956,-1100,-1664,-488,94,0,-2311,0,4,-2315,0,-6364,-4710,-1654,690,983,-293,-1176,0,-7228,6052,-20171,-1100,-1541,-1714,-5943,-7967,-1906,-4492,-4492,-33838,-30454,-3384,2394,1525,869,0,0,0,0,0,3110,3110
2010:Q2,-40910,-563,-922,359,-1968,-841,-3834,-281,-89,0,0,3188,-111,675,-9,684,4033,-1265,-4490,3862,5926,0,-34161,-33689,-400,699,-1257,486,0,-1200,0,-473,-727,0,21017,14985,6032,-2597,10357,-12954,2304,0,2518,-214,-12103,189,-655,654,-10052,-1999,-240,-468,-468,-8319,-7487,-832,1408,1479,-71,0,0,0,0,0,-8968,-8968
2010:Q3,-19549,-563,-922,359,876,212,711,-977,367,0,0,476,87,1216,-10,1226,8941,-392,-10790,3447,16676,0,-42905,-42871,200,47,-231,-50,0,5368,0,917,4451,0,16715,7157,9558,3380,14473,-11093,-967,0,-4389,3422,-8069,497,-459,1539,-8178,-1463,-5,3369,3369,6541,5887,654,78,117,-39,0,0,0,0,0,-13529,-13529
2010:Q4,62689,-563,-922,359,2287,-92,-690,1372,785,0,0,854,58,1035,-10,1045,63614,1278,-280,1187,61429,0,-15734,-16406,905,-495,-113,375,0,5392,0,1090,4302,0,44562,16823,27739,-19222,21671,-40893,-3921,0,1357,-5278,-12923,-199,-1004,-1311,-9802,-1272,665,-3292,-3292,1419,1277,142,836,801,35,0,0,0,0,0,-801,-801
2011:Q1,-18358,-2621,-434,-2187,5333,1861,1235,420,1127,0,0,148,542,265,-9,274,-22365,-1215,-11010,3984,-14124,0,-30773,-28834,-2412,3,844,-374,0,2339,0,1132,1207,0,36944,31019,5925,108,525,-417,-1150,0,-1992,842,-14495,-950,-1300,12176,-19768,-1488,-3165,-3710,-3710,-1066,-959,-107,8013,8092,-79,0,0,0,0,0,4820,4820
2011:Q2,-29933,-2621,-434,-2187,6863,6494,-4213,615,3575,0,0,351,41,744,-10,754,-93737,3552,-15500,3061,-84850,0,-18107,-17849,-878,89,50,481,0,-4510,0,-1251,-3259,0,-2834,-8000,5166,41348,40401,947,2592,0,1240,1352,35619,429,1901,12993,17544,2064,688,-182,-182,-10403,-9363,-1040,-2686,-2752,66,0,0,0,0,0,17981,17981
2011:Q3,92304,-2621,-434,-2187,14172,8927,605,-85,4128,0,0,151,446,883,-9,892,97984,-2146,-14590,7530,107190,0,-16256,-17579,931,65,315,12,0,-4150,0,-1141,-3009,0,-60489,-24007,-36482,45599,-578,46177,7012,0,3527,3485,-2950,-107,3221,-4467,-5436,6390,-2551,-3,-3,686,617,69,607,491,116,0,0,0,0,0,11830,11830
2011:Q4,4901,-2621,-434,-2187,-2872,-6250,1958,2263,-2049,0,0,14,1192,592,-10,602,72276,-698,230,8401,64343,0,4436,3519,408,-52,330,231,0,2796,0,336,2460,0,-12780,-20024,7244,-69226,-47612,-21614,-5105,0,5032,-10137,6726,-2181,1594,-1790,6120,-27,3010,-7,-7,13815,12434,1382,-2355,-2409,54,0,0,0,0,0,-774,-774
2012:Q1,-29026,-101,-473,372,14858,8136,1479,-260,3733,0,0,-354,2124,-9,-10,1,-17917,-614,720,-1573,-16450,0,-22620,-23060,-1270,402,1264,44,0,2862,0,1244,1618,0,28409,16008,12401,-2731,20766,-23497,-4067,0,-463,-3604,-23497,3161,-1944,719,4544,-23729,-6248,772,772,-268,-241,-27,19792,19855,-63,0,0,0,0,0,-24509,-24509
2012:Q2,54342,-101,-473,372,1263,-397,1539,312,132,0,0,-549,226,-135,-10,-125,20609,-651,9240,4391,7629,0,23677,18805,836,68,3547,421,0,349,0,-752,1101,0,-23583,-6998,-16585,35896,21640,14256,1472,0,10612,-9140,-497,-3324,1283,5025,-4956,2232,-757,825,825,186,167,19,-23,-994,971,0,0,0,0,0,-5596,-5596
2012:Q3,66360,-101,-473,372,-2598,-679,946,21,-35,0,0,-2813,-38,738,-10,748,16970,-2650,-3510,3398,19732,0,-6041,-6655,660,-73,-71,-2,100,2287,0,122,2165,0,24836,5005,19831,-11775,6040,-17815,-178,0,-3919,3741,-7647,-119,556,1400,-8015,-939,-530,1586,1586,1792,1613,179,54856,52437,2419,0,0,0,0,0,-8365,-8365
2012:Q4,29187,-101,-473,372,-52613,-38093,1696,1619,-16019,0,0,-3119,1303,1162,-11,1173,39446,-40,4080,4579,30827,0,15298,15334,694,-21,-1298,427,162,2818,0,129,2689,0,34248,8043,26205,-18995,21912,-40907,-1066,0,-2924,1858,18161,-2183,517,5069,6083,7658,1017,-1469,-1469,9502,8552,950,-3447,-4793,1346,0,0,0,0,0,-13757,-13757
2013:Q1,24735,2626,2680,-54,2583,228,751,463,399,0,0,-545,1287,-89,-9,-80,2892,-1933,-4780,-1850,11455,0,-6189,-4576,-2857,138,949,-4,161,-668,0,778,-1446,0,4474,15957,-11483,-5023,-16104,11081,3735,0,13250,-9515,16093,-2885,-3026,20656,12112,-10420,-344,2133,2133,3932,3539,393,654,2128,-1474,0,0,0,0,0,-2418,-2418
2013:Q2,71319,2626,2680,-54,2458,734,188,125,34,0,0,-110,1487,818,-10,828,-87017,-1408,-2930,3091,-85770,0,43290,40407,1236,104,1237,231,75,-1112,0,-851,-261,0,-5615,4996,-10611,67583,49890,17693,4363,0,11986,-7623,24017,6957,969,18669,-5439,2205,656,449,449,3914,3523,391,4747,5005,-258,0,0,0,0,0,10798,10798
2013:Q3,-54701,2626,2680,-54,1257,-539,-166,519,153,0,0,0,1290,497,-10,507,-41648,-1262,-30800,7222,-16808,0,6967,4574,3116,54,-923,36,110,-615,0,-360,-255,0,11945,-8991,20936,-28846,-7735,-21111,1883,0,-979,2862,13214,-1798,-938,27908,-10703,83,-1338,-498,-498,2077,1869,208,-10220,-9835,-385,0,0,0,0,0,-13340,-13340
2013:Q4,448051,2626,2680,-54,148309,102934,335,1213,44103,0,0,0,-276,94,-10,104,177221,-6481,-3480,5711,181471,0,34891,32957,421,523,678,-69,381,5302,0,629,4673,0,25151,14990,10161,16841,37384,-20543,8215,0,-1620,9835,39560,11471,3066,14613,3315,6892,203,-1928,-1928,4438,3994,444,-13417,-13490,73,0,0,0,0,0,748,748
2014:Q1,84510,-794,-1036,242,38886,25642,1409,-381,11074,0,0,0,1142,-63,-9,-54,-14409,6394,-12060,3830,-12573,0,-14019,-15332,417,171,379,-62,408,3345,0,1623,1722,0,-18640,-2929,-15711,63007,39986,23021,1818,0,12095,-10277,21266,2507,3292,10874,5754,-1368,207,-1401,-1401,-3375,-3038,-338,-2663,-1651,-1012,0,0,0,0,0,11552,11552
2014:Q2,43125,-794,-1036,242,-33045,-23878,-757,334,-10489,0,0,0,1745,369,-10,379,7411,-2009,3320,1904,4196,0,52022,47436,2551,-173,607,-35,1636,-898,0,-614,-284,0,55515,29010,26505,-25116,-4160,-20956,-2133,0,-838,-1295,-11064,-9248,1545,-5622,1785,1415,-939,-514,-514,3395,3056,340,-8913,-8822,-91,0,0,0,0,0,6890,6890
2014:Q3,-27647,-794,-1036,242,-145752,-101981,-249,-376,-43697,0,0,0,551,837,-10,847,22181,3787,-6190,5309,19275,0,9228,4497,3185,68,335,-69,1212,1888,0,-79,1967,0,14019,6019,8000,17804,29814,-12010,12671,0,10332,2339,12432,5907,3355,-12886,11675,3004,1377,-7,-7,320,288,32,-280,109,-389,0,0,0,0,0,27806,27806
2014:Q4,105239,-794,-1036,242,1064,512,180,74,126,0,0,0,172,707,-9,716,74190,-3457,10820,7531,59296,0,25882,21530,2254,37,539,-90,1612,6825,0,661,6164,0,-21084,-16084,-5000,-17925,-25838,7913,11458,0,10523,935,29374,21989,2623,-18252,13636,8980,398,0,0,9856,8870,986,979,275,704,0,0,0,0,0,-15293,-15293
2015:Q1,-50538,1524,1265,259,142,381,-382,-311,123,0,0,0,331,425,-9,434,-46751,-670,1440,1313,-48834,0,-29075,-32270,-494,57,2226,15,1391,-1142,0,635,-1777,0,-14978,-26,-14952,15699,2222,13477,3830,-28,8097,-4239,14150,-1323,5027,-4416,22182,-8752,1432,3,3,801,721,80,-2486,-2284,-202,0,0,0,0,0,7320,7320
2015:Q2,-52818,1524,1265,259,2089,1194,1639,-879,117,0,0,0,18,369,-9,378,-78763,-843,-18160,3590,-63350,0,51555,42017,5020,-106,2216,-26,2434,1568,0,-340,1908,0,10956,5004,5952,-34009,-20226,-13783,-1430,189,6926,-8545,-14171,-1718,-3154,-1456,-5759,-1426,-658,1,1,3920,3528,392,-7228,-6677,-551,0,0,0,0,0,10801,10801
2015:Q3,-80004,1524,1265,259,-1934,175,-827,-1791,-62,0,0,0,571,717,-9,726,-46519,-5181,-21650,3743,-23431,0,-1919,-17910,4949,12,1028,789,9213,3755,0,213,3542,0,-75902,-20004,-55898,57069,-14470,71539,10068,-3280,-1059,14407,-22399,-6386,-2618,-11693,-2989,943,344,0,0,6569,5912,657,-17426,-17361,-65,0,0,0,0,0,6393,6393
2015:Q4,211469,1524,1265,259,3096,1050,452,65,-41,0,0,0,1570,-120,-9,-111,208283,-5688,-2970,7015,209926,0,45000,38393,-222,213,913,822,4881,4654,0,555,4099,0,626,-14963,15589,-40393,-11174,-29219,-15067,-3207,-17267,5407,-9090,2439,37,-13089,1414,-1072,1181,1,1,2285,2057,229,-1709,-709,-1000,0,0,0,0,0,12379,12379
2016:Q1,41808,-432,-651,219,-2251,324,-1111,-1818,-143,0,0,0,497,-130,-8,-122,-1862,-678,7650,6038,-14872,0,-17474,-14228,-1732,-566,3102,5,-4055,1350,0,1004,346,0,-23841,-5012,-18829,58687,33378,25309,5261,50,4620,591,36049,10077,5709,-5782,16847,7703,1495,181,181,-19855,-17870,-1986,-541,-606,65,0,0,0,0,0,6666,6666
2016:Q2,80635,-432,-651,219,-3360,604,-618,-2345,-308,0,0,0,-693,49,-8,57,23290,-1140,18984,3121,2325,0,71200,64368,1545,1237,4695,-18,-627,3040,0,231,2809,0,9966,11117,-1151,5018,5301,-283,3780,-311,-5739,9830,-16836,1336,-2652,1111,-10831,-4521,-1279,-35,-35,-2475,-2228,-248,-1154,-1161,7,0,0,0,0,0,-11416,-11416
2016:Q3,9664,-432,-651,219,-2114,-412,-335,-958,-4,0,0,0,-405,-689,-7,-682,28465,-1321,7427,4787,17572,0,-93,-2867,1891,266,2355,-45,-1693,-3478,0,-1149,-2329,0,23041,13982,9059,-35870,-23527,-12343,-6700,1690,-7539,-851,-2121,-4023,1228,5995,-8635,5123,-1809,-2,-2,587,528,59,2475,2354,121,0,0,0,0,0,6595,6595
2016:Q4,49535,-432,-651,219,2829,822,-16,1667,707,0,0,0,-351,736,-8,744,81641,-1081,568,1428,80726,0,19443,20152,312,-403,307,-153,-772,4948,0,700,4248,0,-21852,-23078,1226,-22309,-23891,1582,5748,-183,-1355,7286,-18399,-419,-7322,13210,-11645,-11701,-522,112,112,5047,4542,505,-1864,-1117,-747,0,0,0,0,0,-6113,-6113
2017:Q1,-29685,1968,1598,370,-1034,403,-439,-391,47,0,0,0,-654,54,-7,61,-45218,-1410,-3550,1955,-42213,0,-43794,-40793,-1495,16,3008,-187,-4343,1163,0,1212,-49,0,2461,16019,-13558,31987,20349,11638,7083,-515,4323,3275,-925,-5823,-2073,14971,-8622,-390,1012,35,35,791,712,79,-1204,-1287,83,0,0,0,0,0,16948,16948
2017:Q2,41745,1968,1598,370,-1115,274,-330,-618,135,0,0,0,-576,181,-7,188,-84449,-1122,-14766,1501,-70062,0,45861,43872,1454,1068,40,-165,-408,-1578,0,-1048,-530,0,16198,16129,69,-1992,-10968,8976,7385,1079,-7256,13562,14063,6162,-51,7450,961,-395,-64,-3,-3,-644,-580,-64,-291,130,-421,0,0,0,0,0,46161,46161
2017:Q3,125813,1968,1598,370,-1112,-776,-774,-563,40,0,0,0,961,1014,-7,1021,112777,-1957,-11104,4215,121623,0,12760,9950,3887,-900,850,150,-1177,-621,0,-461,-160,0,-4738,2900,-7638,-17498,-9531,-7967,-1627,1890,662,-4179,3613,-3628,2233,-482,-646,7419,-1283,6,6,-4989,-4490,-499,10547,10229,318,0,0,0,0,0,13713,13713
2017:Q4,98253,1968,1598,370,2609,1055,570,1297,246,0,0,0,-559,837,-7,844,61235,-2001,12088,-9552,60700,0,12978,6821,4320,-203,2808,110,-878,5770,0,1043,4727,0,42113,30036,12077,-57158,-46178,-10980,3976,-2543,-2725,9244,-11725,-2157,-1227,-3246,1782,-4705,-2172,62,62,4059,3653,406,8802,5165,3637,0,0,0,0,0,22727,22727
2018:Q1,-13955,-1064,-1154,90,786,1399,-24,110,226,0,0,0,-925,293,-6,299,3310,-1499,-7852,6077,6584,0,-33135,-29473,-8319,980,4134,-85,-372,2800,0,1885,915,0,4939,16015,-11076,12478,-9386,21864,661,3034,-96,-2277,-13428,-8883,-1577,5842,-8735,370,-445,0,0,-139,-125,-14,-1981,-4771,2790,0,0,0,0,0,10525,10525
2018:Q2,-9639,-1064,-1154,90,877,879,-61,284,215,0,0,0,-440,57,-6,63,5702,-843,-5480,10404,1621,0,37722,31527,5861,-520,989,-57,-78,-2935,0,-1333,-1602,0,-4887,-7072,2185,-8983,-1845,-7138,-3795,-189,-8911,5305,8468,1032,-367,14376,-8656,2643,-560,-106,-106,3667,3300,367,-6041,98,-6139,0,0,0,0,0,-38321,-38321
2018:Q3,51685,-1064,-1154,90,597,1614,-376,-48,296,0,0,0,-889,-805,-5,-800,33209,-1276,-7362,8576,33271,0,-28110,-31554,5892,105,-185,-2310,-58,641,0,-453,1094,0,2917,2973,-56,5245,2496,2749,1826,2698,1490,-2362,9249,2493,-627,7009,1226,-434,-418,86,86,1109,998,111,-9330,-8567,-763,0,0,0,0,0,36115,36115
2018:Q4,96862,-1064,-1154,90,2797,2035,435,1357,366,0,0,0,-1396,399,-6,405,85694,-1402,-5556,7876,84776,0,20910,20245,-520,-104,1509,-294,74,6280,0,962,5318,0,-34027,-27035,-6992,4699,-24212,28911,2359,277,20746,-18664,-10192,-79,1397,-26615,12658,1936,511,92,92,5205,4685,521,-1459,-3455,1996,0,0,0,0,0,15169,15169
2019:Q1,-66698,1486,1100,386,4653,1231,1942,815,248,0,0,0,417,-844,-4,-840,-43000,-479,-4222,2046,-40345,0,-58645,-53250,-7020,482,1144,-7,6,1257,0,939,318,0,-9611,-6916,-2695,-5196,-568,-4628,-10871,-730,-21189,11048,3405,821,783,-7838,8082,1187,370,92,92,3896,3506,390,2972,-4754,7726,0,0,0,0,0,43708,43708
2019:Q2,-27107,1486,1100,386,1502,1297,725,-208,264,0,0,0,-576,-808,-5,-803,-86132,-1278,-14110,4873,-75617,0,15660,16334,680,-477,40,-2,-915,1015,0,-160,1175,0,18337,9905,8432,-1092,14274,-15366,692,1851,-7045,5886,-1257,-529,-105,-9819,6105,3026,65,8,8,238,214,24,5625,6679,-1054,0,0,0,0,0,17619,17619
2019:Q3,186321,1486,1100,386,173,901,-171,-173,260,0,0,0,-644,386,-4,390,144350,-1396,5944,6179,133623,0,-31626,-38635,2779,32,4044,269,-115,-2177,0,-920,-1257,0,-2064,2028,-4092,35299,26200,9099,11773,-666,13235,-796,19785,9171,1768,-9906,14667,3556,529,-19,-19,-7170,-6453,-717,12984,12286,698,0,0,0,0,0,3141,3141
2019:Q4,121889,1486,1100,386,3598,1038,1508,2124,275,0,0,0,-1347,-1442,-4,-1438,98692,-5256,23943,-15690,95695,0,-15967,-17138,-1927,178,2668,95,157,7270,0,1256,6014,0,17033,6295,10738,-15644,-7005,-8639,814,1439,-8773,8148,9115,4294,-463,-7582,10556,1854,456,-524,-524,-7339,-6605,-734,-8192,-10007,1815,0,0,0,0,0,32989,32989
2020:Q1,537622,1479,1161,318,-3445,1043,-5005,1231,109,0,0,0,-823,576,-14,590,12815,-236,6650,16671,-10270,0,158243,129839,10602,2438,19301,-46,-3891,4231,0,1128,3103,0,12010,14297,-2287,147715,128289,19426,106260,5599,115887,-15226,26331,11812,3948,-31227,26026,9861,5911,0,0,13302,11972,1330,11065,4927,6138,0,0,0,0,0,47040,47040
2020:Q2,-144062,1479,1161,318,114472,4408,70198,39777,163,0,0,0,-74,-984,-14,-970,101033,-989,4840,10716,-9168,95634,-249514,-234813,-12312,306,586,-361,-2920,44,0,-957,1001,0,-18235,-18849,614,-20762,-5810,-14952,-29253,-2036,-54596,27379,-10233,-4774,-1749,-58,1742,-3052,-2342,0,0,-26904,-26952,48,-9686,-2327,-7359,252,252,0,0,0,4229,4229
2020:Q3,71755,1479,1161,318,66035,3044,40205,22606,441,0,0,0,-261,603,-14,617,56619,-6161,17365,8944,36452,19,-77215,-73409,-2799,4940,-4700,137,-1384,850,0,-113,963,0,65560,51802,13758,-46138,-33149,-12989,5337,194,308,4835,486,-5356,-468,-719,7244,1386,-1601,0,0,-651,-4006,3355,-14435,-10275,-4160,5123,2928,812,1383,0,8102,8102
2020:Q4,201143,1479,1161,318,11966,1727,5126,4092,286,0,0,0,735,-1456,-14,-1442,94448,-6930,9179,5630,86554,15,-60148,-54446,-4496,-1251,309,-226,-38,8367,0,1729,6638,0,97327,77482,19845,8067,38923,-30856,1248,-720,6108,-4140,11458,-4568,624,1818,12423,565,596,0,0,-2174,-2790,616,2003,-2018,4021,14679,372,5150,9108,49,13879,13879
2021:Q1,115501,1057,754,303,7205,997,3438,2381,164,0,0,0,225,-513,3,-516,-59078,-5199,5898,-461,-6220,-53096,-19380,-23973,-2967,-629,8585,-396,0,3256,0,1598,1658,0,91333,59343,31990,-12058,12543,-24601,46530,-553,24506,22577,10090,-7961,1441,15917,2056,-634,-729,0,0,3228,-4685,7913,14565,14319,246,-1431,-1417,-13,-1,0,30697,30697
2021:Q2,98053,1057,754,303,9457,2356,4795,2784,1,0,0,0,-479,-903,3,-906,6873,-1445,1071,2750,13001,-8504,-28291,-22508,-1126,-987,-3680,11,-1,-3643,0,-1193,-2450,0,21526,24164,-2638,23203,23055,148,6490,-1334,18524,-10700,28489,-711,1641,17071,9160,1820,-492,0,0,8269,-14463,22732,8420,7613,807,-773,-513,-94,-165,-1,17879,17879
2021:Q3,144709,1057,754,303,52198,3263,30869,18020,-63,0,0,0,109,151,2,149,-18158,-1026,4292,1606,-11240,-11790,-18355,-16283,269,-888,-1431,3,-25,-682,0,-992,310,0,-23769,19116,-42885,92897,44548,48349,10753,2712,20095,-12054,33039,396,1783,9668,20057,990,145,6125,6125,-15456,-9471,-5986,-4528,3903,-8431,-474,-166,-111,-196,-1,29911,29911
2021:Q4,290590,1057,754,303,47691,2078,27839,17912,363,0,0,0,-501,-364,3,-367,142829,2672,-17344,-10931,172621,-4189,-8851,-13060,1282,-495,3427,-5,0,12309,0,1933,10376,0,3268,3890,-622,16157,15654,503,13274,1070,11880,324,43318,-411,844,12868,23804,6217,-4,339,339,-28637,-9371,-19266,5162,-1171,6333,-588,-110,-195,-236,-47,43626,43626
2022:Q1,374565,1269,947,322,47301,1903,28476,16806,122,0,0,0,-6,-2138,-1,-2137,43205,3041,8547,27496,4111,10,37671,25292,1622,-677,11425,9,0,13473,0,4988,8485,0,8123,1619,6504,126131,103588,22543,13772,-4175,3808,14139,36134,932,1022,20607,9172,3503,898,-409,-409,7374,10925,-3551,20295,14693,5602,-995,-82,-328,-585,0,23359,23359
