date,FA796000105.Q,FA795090005.Q,FA795013005.Q,FA795013005.Q,FA795000005.Q,FA794090005.Q,FA713011005.Q,FA713014003.Q,FA713012003.Q,FA793091005.Q,FA794010005.Q,FA793020005.Q,FA793030005.Q,FA793034005.Q,FA792050005.Q,FA794022005.Q,FA793069175.Q,FA793061105.Q,FA793061705.Q,FA793062005.Q,FA793063005.Q,FA794023005.Q,FA793068005.Q,FA793069005.Q,FA793065005.Q,FA793066005.Q,FA793092305.Q,FA793064105.Q,FA793081115.Q,FA793064205.Q,FA793040005.Q,FA543050005.Q,FA793070005.Q,FA793090005.Q,FA794194005.Q,FA794190005.Q,FA794110005.Q,FA793120005.Q,FA703130005.Q,FA634090005.Q,FA792150005.Q,FA794122005.Q,FA793169175.Q,FA423161705.Q,FA793163005.Q,FA794123005.Q,FA793168005.Q,FA793169005.Q,FA793192305.Q,FA653164205.Q,FA543140005.Q,FA583150005.Q,FA793170005.Q,FA793178005.Q,FA793190005.Q,FA793181105.Q,FA793164105.Q,FA793181115.Q,FA797005005.Q
2000:Q4,115507,-127881,156107,156107,-283988,2971484,270,-4000,3328,88120,7900,57164,-29931,28564,444240,285560,-1118,-79984,445598,8445,-87381,778513,99757,-43710,548494,173972,-4845,222599,156252,262083,3392,1452,31668,639156,3255472,2858988,-10278,-49803,475000,309965,323892,857331,28108,589956,239267,226435,-7776,234211,-12152,216197,48168,495054,15820,31110,-67751,396484,93724,302760,243388
2001:Q1,146040,193198,156969,156969,36229,3658698,394,0,2512,111460,-2019,74484,20733,81834,566208,1255657,-80768,116523,803437,70100,346364,660173,-45508,44905,465449,195327,1686,389027,233756,113997,9396,4060,32000,103341,3622469,3313393,-278246,-46130,401205,728855,408852,548008,145152,427081,-24225,17659,18820,-1161,20504,97700,114936,476870,19248,18974,784957,309076,38820,270256,-47158
2001:Q2,146734,298240,153758,153758,144482,3211830,332,0,1596,11804,1121,75436,-51202,43094,-243,848556,-193559,69165,652428,54477,266045,928130,-57789,108576,735549,141794,-2145,436239,28164,26513,9392,4064,17340,833640,3067348,3011708,63195,6976,347587,278470,58488,853870,-62399,719250,197019,45053,31060,13993,5772,276250,109108,429204,13548,-23811,547998,55640,176,55464,-151506
2001:Q3,170334,147886,149201,149201,-1315,3635990,368,0,1148,-16060,22033,113404,13725,61911,220431,652637,-156120,56664,369803,29470,352819,1107849,-45389,281873,813563,57802,4565,506272,46136,198406,9388,4056,47628,642094,3637305,3660397,107508,164756,260000,443547,289030,1026928,-108242,822308,312862,395771,7464,388307,3624,146223,21568,654716,32800,89346,24580,-23092,-2932,-20160,22448
2001:Q4,216990,149578,145677,145677,3901,3305601,288,0,240,54236,-19647,-22500,243249,31545,22055,1193646,85960,9944,627806,143694,326242,524963,-154577,-190424,680131,189834,2330,292122,67964,87921,9392,4056,20856,792885,3301700,3123552,29206,316630,406338,309376,5214,1009347,7257,602109,399980,-115015,6224,-121239,936,245807,89220,358574,33892,-58093,492121,178148,82948,95200,67412
2002:Q1,226178,438924,143028,143028,295896,3009104,374,0,2452,-26848,3819,-5000,3806,-7623,119076,799895,-297378,39441,637541,12321,407969,938282,-35137,37863,800422,135135,5380,203978,111452,181862,8992,4076,30016,635115,2713208,2569620,-51388,-243123,540699,-139499,152138,795218,-196449,702777,288890,-72957,-3476,-69481,2032,325912,104056,542329,17012,32073,565117,143588,66108,77480,-212746
2002:Q2,230567,-63092,146506,146506,-209598,2057615,182,0,1460,-15044,269,9052,21128,8835,215677,639312,-237292,311016,376607,59665,129315,716844,-126684,-49173,768094,124608,5064,212007,160700,97863,9000,4084,27372,-56189,2267213,2045637,-158527,39069,204518,-56849,515812,790249,-202644,493682,499212,-110651,56160,-166811,-13000,179683,101716,439854,5408,55930,52423,221576,57424,164152,293659
2002:Q3,228852,63562,147426,147426,-83864,2754546,240,0,1280,-6460,15537,76280,-84323,5366,365970,533593,-35873,48863,481670,54011,-15078,962043,-91052,35788,964143,53164,-292,455525,38352,157521,8988,4072,9296,211557,2838411,2767043,147073,205162,368685,-114252,277027,774514,38027,457954,278533,15440,-15468,30908,-9152,100355,71008,499451,33160,-17312,415884,71368,31832,39536,165290
2002:Q4,231638,251329,140589,140589,110740,2773319,424,0,1128,26924,4367,3332,-19155,23938,-55193,939785,23159,250296,554514,104691,7125,1117972,-89622,49051,1089793,68750,12984,-175926,184296,62005,8992,4076,2236,631134,2662580,2386592,149161,-32092,272566,229660,111465,1068730,37323,532194,499213,16455,10124,6331,868,126029,1580,519454,51096,-37686,-90695,275988,77092,198896,-19691
2003:Q1,230029,394186,136667,136667,257519,4156206,228,0,804,-77204,6591,90052,-48836,-34415,81797,1549629,-63887,115891,876417,139029,482179,1063947,-82267,157636,842946,145632,-4617,631696,130444,87687,11808,4528,19452,642614,3898687,3691603,-131224,39960,520826,-209282,235354,1047800,-54420,513688,588532,110320,3648,106672,4444,85560,84536,732680,-28536,12277,1186888,207084,25548,181536,-164157
2003:Q2,260436,215510,138436,138436,77074,5529313,132,0,1068,-25032,5628,18276,-57661,-14470,456062,1422686,-134168,236263,568819,97195,654576,1450177,-51888,359307,1017478,125280,5483,-456595,103352,25412,11812,4524,10528,2567932,5452239,5251499,-205111,138333,474422,-31458,625333,827119,-29576,471261,385434,453829,80228,373601,-2336,394368,84272,473974,34200,10471,1974083,200740,111908,88832,44926
2003:Q3,253900,394350,146526,146526,247824,2272083,418,0,832,-28740,15354,22152,-56130,-41002,-376747,765148,-104729,-85512,390594,95034,469760,1068521,-81691,-22343,1104610,67944,2009,158379,35800,137177,11800,4528,-1204,553789,2024260,1953312,194348,39557,159664,-249381,-304212,1060158,-34452,770355,324255,-22897,-13760,-9137,-11468,338825,92968,455489,-3984,-22410,226654,70948,44496,26452,-140450
2003:Q4,240014,214755,151399,151399,63356,2584089,226,0,780,-39416,-27833,49080,30320,-63500,-116936,931535,-101331,-31851,215001,66376,783340,1036338,38932,-96959,954102,140263,3329,-146396,162680,72760,11808,4524,27868,646923,2520733,2274553,18057,119542,318161,-410096,141958,1221002,-60844,589676,692171,-55183,-21984,-33199,-1200,312255,51584,527193,-9808,5133,35955,246180,91032,155148,25259
2004:Q1,257362,383420,153550,153550,229870,4810469,332,0,1172,31928,16304,24040,46616,-41870,781197,380385,55589,-168570,-38411,69065,462712,1513770,-48708,338604,1056477,167398,6518,221870,376580,160407,20432,8948,13008,1248832,4580599,4169183,-291170,66509,638114,-92021,717131,649221,118398,-4374,535197,308507,33904,274603,4880,377308,19064,601594,38240,45132,1086674,411416,93580,317836,-126058
2004:Q2,240515,532174,163457,163457,368717,3840143,302,0,1112,12316,23027,7580,37941,-28020,432530,708849,-144480,47771,415169,122877,267513,1649528,64261,225025,1300363,59878,4816,394443,89640,256964,20440,8948,50128,169600,3471427,3255591,105005,90407,616831,-98724,282284,707403,-141345,304929,543819,228945,27412,201533,-592,130010,65396,608517,2624,-75165,592648,215836,101432,114404,-291659
2004:Q3,188449,129224,169353,169353,-40129,4312323,242,0,960,-54432,-5792,-18052,49428,-34747,515324,344230,85847,160711,-317433,29704,385400,1425127,52217,56379,1216854,99677,1368,279673,446816,36896,20428,8944,26168,1269742,4352452,3734116,-126940,82404,446369,-186983,989245,902933,109601,169342,623990,-11254,57952,-69206,5220,308978,60348,746146,21320,66463,429867,618336,130624,487712,59225
2004:Q4,285679,181417,171608,171608,9809,4134861,362,0,620,9416,-50391,79776,53487,-32379,-552407,529814,327424,-78248,-791794,9220,1063211,1974593,129694,359262,1359262,126375,5302,625079,317364,104249,20432,8944,-26136,1066735,4125052,3642212,155976,102140,418830,-175556,-541268,958587,302790,-6833,662630,367058,27164,339894,7840,336275,62860,631511,19976,34739,1263243,482840,146884,335956,104262
2005:Q1,311247,683696,168363,168363,515333,4603615,270,0,444,36768,35606,-67032,-29034,18350,645697,1199401,143954,317897,24523,126784,586243,1562420,95141,193943,1137780,135555,206,341800,132820,114304,7664,4264,-5892,605558,4088282,3868414,112621,-23497,530450,-25442,767668,935155,127444,-58266,865976,5566,-32160,37726,3920,197524,18300,617344,6660,-19652,741796,219868,59504,160364,-372449
2005:Q2,256358,384712,169648,169648,215064,3902261,288,0,280,72184,3220,-10032,-16182,39737,230436,132856,71250,1634,-512151,135764,436358,2071570,252166,226340,1505094,87970,-1273,138340,285656,103752,7660,4252,12708,826808,3687196,3348844,-131788,37286,640233,52399,589377,1078077,111027,99982,867068,163974,11692,152282,-15340,280337,7816,633451,11284,-4020,5759,338352,77624,260728,-128354
2005:Q3,187551,211749,170339,170339,41410,3813199,152,0,-744,26936,-6474,-44984,57667,56491,523510,455483,345969,8943,-233954,90884,243641,1636429,60132,43213,1464945,68140,8023,-78664,81200,32599,7664,4260,11780,1041873,3771789,3711553,-45218,-259,855560,188182,720546,657378,474462,-123799,306715,-53861,34252,-88113,10424,365312,41520,530567,51676,2012,387715,60236,11032,49204,-24198
2005:Q4,217790,424523,168708,168708,255815,3669442,580,0,444,-33636,-18184,-64528,30565,72518,-213479,492721,224291,-19767,-3462,70124,221535,2060645,256853,129628,1580565,93599,-13597,303212,167212,78405,7660,4252,-8912,803562,3413627,3098351,31097,4370,413270,285345,-159859,1549178,301895,403779,843505,86157,47892,38265,-116,300987,11900,622678,2388,-24112,-24931,315276,114488,200788,-206733
2006:Q1,278427,395612,172426,172426,223186,6634566,242,0,5356,44224,2796,76980,-67076,12083,382263,1356159,180350,199082,213094,85414,678219,2294281,281784,291179,1655704,65615,-6805,497379,227508,143039,20800,19172,74664,1551501,6411380,6152504,-1101,49349,692189,159536,531824,1339110,114069,317534,907507,217746,8880,208866,1816,410852,113992,643223,-18900,20516,1992352,258876,36868,222008,-117185
2006:Q2,290017,404600,171285,171285,233315,4043045,312,0,444,-57960,4025,132908,140151,45990,13117,808000,-75849,5077,368990,85992,423790,2279653,229484,314492,1624425,111252,-4901,42313,270132,76050,25220,19164,-23940,272367,3809729,3449797,-182147,133607,714801,345209,324052,1393553,62452,462323,868779,283937,12224,271713,17236,108724,38448,625883,61912,-9900,-405517,359932,74820,285112,-114583
2006:Q3,269839,40568,176056,176056,-135488,4843346,422,0,376,-16888,-19793,-58380,30936,36628,640630,1013064,609947,26840,-164615,112591,428302,1625275,121226,13178,1350639,140232,204,-58504,180776,91873,33304,19172,-17280,1341531,4978834,4801970,134539,-109091,659994,387671,1389506,1150078,688049,184877,277152,-149601,-14268,-135333,15332,307686,92240,547227,-12632,66784,322237,176864,-5900,182764,229271
2006:Q4,277646,531742,183962,183962,347780,4096977,412,0,488,38292,13228,21196,51901,22174,-345909,1242155,291069,-17975,151264,206379,611419,1777199,148125,398727,1075268,155078,814,62792,243220,79075,35244,19164,40492,795040,3749196,3349100,125414,-153248,477533,354103,-299985,1535146,239091,348138,947917,39757,-20468,60225,28112,557349,102396,487944,29628,12916,52036,400096,143516,256580,-254096
2007:Q1,186856,538512,194083,194083,344429,7239563,518,0,660,-7116,-15448,22392,-58858,52682,1016591,1423421,154643,176315,-13880,239421,866921,1569370,213244,227019,1055145,73962,-9721,392891,287164,58318,20112,8904,2736,2474946,6895134,6648622,-504629,206628,621647,467432,1345697,1552830,230802,558685,763343,232437,64276,168161,-20356,489097,53736,521195,13428,-34520,1704001,246512,54076,192436,-351656
2007:Q2,203355,259185,196599,196599,62586,5484303,470,0,600,-1360,-1123,50824,46067,67962,261371,1469915,285774,-6881,76904,195418,918700,2262244,263765,544046,1324553,129879,-3321,320985,303932,107066,14780,8900,-10096,585086,5421717,5180505,-199424,-23066,596546,486489,83285,1449261,199094,644064,606104,401058,58920,342138,2836,279550,69740,612676,55248,-43396,1409700,241212,50892,190320,-55830
2007:Q3,211019,54041,200009,200009,-145968,5530915,398,0,472,184900,23728,48444,330172,134344,541530,888728,-506577,389469,123782,153597,728455,2634600,523845,695771,1217061,197923,-536,183416,348916,66544,33216,8908,-29232,132368,5676883,5189875,382205,6507,746763,1233227,247740,1856092,-637739,1204557,1289274,696542,98872,597670,4744,248754,50188,511100,-13432,31668,-812225,487008,138668,348340,156978
2007:Q4,128683,343829,201645,201645,142184,3297375,592,0,168,126224,208767,33260,-19526,67895,471848,239682,-448824,-104503,493598,316723,-17312,1904655,324558,558436,885848,135812,13342,333700,321280,71624,26136,8900,4964,-516135,3155191,2646851,46540,-37773,470055,802087,-471445,1188869,-508437,1215415,481892,698439,-1924,700363,-23984,486990,74104,588884,-65220,-24688,-1086007,508340,310600,197740,-215146
2008:Q1,164085,141187,194398,194398,-53211,5778855,726,0,-8,94200,247101,92612,317802,182250,309054,1198450,58344,62625,700424,280500,96556,1848294,518664,589277,630179,110175,3089,292256,89576,27318,24184,13216,37740,1000996,5832066,5305814,-350721,226609,745194,1590003,488772,691057,-115939,748443,58553,805410,168968,636442,-2140,41382,59608,573175,12724,-66360,491100,526252,363504,162748,22898
2008:Q2,160671,653449,187678,187678,465771,194109,576,0,-8,119028,284727,40032,261378,-11628,-122747,37409,-135413,-602632,920516,45835,-190896,432529,48917,67780,268849,46983,3260,453710,-8100,45223,19464,13220,-43548,-1330417,-271662,-679082,19214,33564,204567,-156707,-1036078,967373,-110139,1209748,-132237,-90777,-34676,-56101,-6680,312553,65412,574899,4528,-95532,-1475417,407420,362308,45112,-492778
2008:Q3,34763,-26089,181276,181276,-207365,5307093,1002,0,-8,-173312,1249684,354356,-178750,26640,424411,376117,-513080,975806,662975,88388,-837972,2451373,1388000,956186,119427,-12240,-17220,377243,-126496,54729,49720,13216,-35016,459404,5514458,5157194,1928553,1658228,364754,124444,322812,-146428,-645492,692643,-193579,1342468,1035564,306904,-12972,-159550,129952,710500,3220,-64328,-1044460,357264,415460,-58196,60852
2008:Q4,-42797,-388062,160628,160628,-548690,-69751,226,0,-4,160928,3352817,-19536,-24702,164558,-2602866,343628,244202,501325,1023740,-145395,-1280244,-623008,770015,-1169558,-122200,-101266,-4073,428259,442036,76122,12492,13208,7484,-1797319,478939,-1257085,4417607,635271,55057,1428167,-3838082,-65078,137401,424130,-626610,-589150,701656,-1290806,-14004,-426080,110924,560550,-30708,-182640,-3318919,1736024,1250680,485344,345265
2009:Q1,278725,-515441,145026,145026,-660467,-1816356,438,0,14348,-117548,-222505,-153224,605487,70310,61228,15443,-630003,255269,903146,-29433,-483536,-1499324,-792109,-697924,139166,-148458,19033,-136174,496360,139137,13440,-6332,-40372,-1076100,-1155889,-2246405,-153514,-400137,266641,243161,-628869,-944756,-682602,67845,-330000,-1186505,-471868,-714637,2220,29119,86876,447549,98568,4932,-111689,1090516,612712,477804,794166
2009:Q2,358132,419058,146663,146663,272395,-1799419,262,0,664,106664,-1424302,-36100,323644,-51595,-1062607,1719268,-569749,993139,937794,89724,268360,-1383690,-922449,-312192,33706,-182756,11413,-320731,-95700,51461,9108,-6332,-39792,398945,-2071814,-2415970,-1688267,418714,186957,-489866,-6177,-1121575,-472760,-168540,-480274,-854601,-596984,-257617,23876,652526,16732,590745,19064,-13352,-150747,344156,422324,-78168,-60926
2009:Q3,414849,-254207,146607,146607,-400814,291338,774,12000,548,146716,408028,-183628,-72930,-100042,-133121,864972,-257226,499937,217189,-13944,419016,-1393362,-775489,-284822,-210249,-122802,10927,215234,189956,59115,7892,-6336,-52204,316800,692152,210856,574520,-181865,215340,-948773,-19718,-969839,-431317,-93264,-445259,-578617,-430628,-147989,12468,792213,13608,529659,41824,70092,659944,481296,320900,160396,669056
2009:Q4,405691,-292861,152347,152347,-445208,-1655499,-136,0,508,-71868,16506,4832,-137521,-105322,-948011,403453,-68134,-103633,447107,-26263,154376,-1182959,-536893,-212382,-159883,-273801,4962,437900,3116,134108,11872,-6336,-41780,-178823,-1210291,-1595939,-187591,-26712,705698,-869899,-1068985,-866254,-227489,-46253,-592511,-512617,-245240,-267377,15108,659954,55336,605963,4760,-24052,-86650,385648,327120,58528,698552
2010:Q1,407627,-136272,152076,152076,-288348,1052221,370,0,216,-13016,47757,-17644,-171232,-87987,1060743,1034233,-371994,692377,399617,43073,271160,-1164807,-201479,-385893,-439427,-138008,-17510,-64082,-17903,68678,-1304,-8988,-21644,426342,1340569,1185405,339934,40003,-26239,-1039853,988055,-40810,-417305,319026,57469,-254457,-95648,-158809,15276,401497,12592,660101,-41640,-37567,168513,155164,159736,-4572,543899
2010:Q2,372031,102743,152185,152185,-49442,-570666,164,0,1840,-41348,-388359,76480,-203665,-38590,352304,219727,-108728,352052,124659,-3328,-144928,-510393,-158505,53485,-239000,-166373,-11381,471051,78146,100513,5616,-9000,-996,-672775,-521224,-967472,-427063,500096,-260710,-519940,33602,-680073,-77737,-33614,-568723,-214496,-49380,-165116,4088,347260,21352,644539,-51328,68341,-433140,446248,370740,75508,269288
2010:Q3,417897,319272,154288,154288,164984,1262089,264,0,832,81512,-110575,-187268,65622,-862,-80161,1205065,105419,354581,-337463,27800,1054728,-533965,-70975,44079,-363135,-143933,99,11157,109859,27653,1004,-8988,-1908,682751,1097105,726681,-463199,6823,471295,-171147,-148696,-551317,30618,-293498,-288437,-227998,-129256,-98742,15064,471189,63148,692717,2156,33532,533115,370424,248484,121940,98625
2010:Q4,457689,-404940,155334,155334,-560274,-293032,222,0,516,38012,106236,36592,-4634,-4021,-261354,371139,82652,750762,-171629,37755,-328400,-274154,45403,-26546,-159201,-133810,-4363,169634,-197209,83516,1676,-9000,-26592,-319249,267242,128686,263920,443422,278162,-376584,-19593,-588288,-23672,-150050,-414565,-123621,-48056,-75565,7748,363098,9724,674735,-158184,10499,-656353,138556,175000,-36444,862629
2011:Q1,347032,28278,159871,159871,-131593,4537562,-1784,0,992,-18072,1756310,17876,43937,89841,62626,1272233,68670,1118734,-224519,-68240,377588,-109951,-3836,133013,-164473,-74656,1985,-194172,136879,52161,2612,196,14844,1409049,4669155,4461751,3039489,-294304,395509,47324,366121,-80599,21110,260621,-362331,-110633,-88476,-22157,10264,205976,79424,513575,-4660,17511,276755,207404,50028,157376,318754
2011:Q2,335091,98554,162502,162502,-63948,3132086,268,0,652,-37708,721764,60984,158647,45260,-36584,1139201,-53768,1368312,-123854,-102442,50952,-345847,76166,-197947,-209154,-14912,1030,117145,62961,28117,532,200,11364,1204101,3196034,2859810,525040,475786,949096,95326,14269,-479792,-133048,-258182,-88562,66449,12332,54117,9948,326057,85468,499949,-2604,51236,243583,336224,258384,77840,236537
2011:Q3,316752,472531,171968,171968,300563,903954,334,0,516,-146752,35121,17524,-287429,-100301,793705,-491770,-179504,318692,92152,-23322,-699788,236051,284487,211813,-255624,-4626,-7419,451645,165013,-192119,6408,188,-5944,429182,603391,284611,157372,451484,-166561,-440506,420262,-698121,-235382,-5917,-456822,87306,60500,26806,18656,37277,150196,553252,-17804,19282,-287484,318780,166348,152432,-155779
2011:Q4,410818,47388,177936,177936,-130548,-363738,-214,0,464,-204844,-164403,8316,-61803,45112,-370123,1030089,-141435,669782,436046,12692,53004,137279,236514,-33120,-88573,22457,2076,-289591,-207016,-38663,9340,196,76,-260030,-233190,-211582,-562277,336998,438413,-72444,-63179,-373715,-51393,-85038,-237284,-296931,-10144,-286787,23236,233154,106684,486073,-14120,10088,-463562,-21608,164164,-185772,363430
2012:Q1,391436,122926,187434,187434,-64508,2532821,292,0,764,-93988,617,-65040,25172,60557,27957,1992853,8879,848527,619580,126771,389096,148960,105267,125498,-110647,28842,12555,-25727,220258,-138618,49876,4500,16556,295279,2597329,2239401,365321,22254,317707,-24672,298937,-119836,-86793,-74818,41776,-47129,-68980,21851,-10144,344757,17492,648042,20888,48893,356891,357928,153144,204784,268510
2012:Q2,357728,345040,191543,191543,153497,797101,156,0,512,-99080,-157938,1512,65455,-36672,422394,282170,-45955,233168,-17619,94684,17892,329483,199789,189154,-86431,26972,-7202,158763,114198,-44055,20880,4492,2584,-260551,643603,338459,-266918,221557,452066,-71270,280457,-809101,-217850,28765,-620016,58281,-32700,90981,12040,342109,-33384,428768,-6684,5020,-274482,305144,133812,171332,12688
2012:Q3,395459,-965922,193352,193352,-1159274,2492530,238,0,472,10468,-255667,-9800,119416,35627,343181,910077,-8748,371168,-184955,115940,616672,507878,172053,435269,-138500,39056,1998,-53768,628221,69222,23920,4496,16944,139607,3651805,2746973,-458581,367226,392610,84557,123692,445519,49668,-22959,418811,76587,47844,28743,3744,494018,41540,510553,6704,25453,633351,904832,281864,622968,1361381
2012:Q4,249254,430416,200427,200427,229989,2199872,132,0,464,-120148,162556,128896,168248,-40904,125985,996177,67464,-58475,406660,99189,481340,464880,270867,74560,50194,69259,-95,99053,-13744,47707,13096,4492,-840,163917,1969883,1872947,-419666,454790,925768,230193,135399,-392173,-38145,-26156,-327872,37061,3088,33973,-16200,365233,47312,526945,13636,11394,-46746,96936,112632,-15696,-181162
2013:Q1,348968,455476,194307,194307,261169,4791052,166,0,880,105580,1217107,2536,69666,74294,-692095,1981535,35540,628661,745299,60955,511080,484574,41215,376976,-12329,78712,-25266,-289883,170312,157244,30572,5828,-3940,1501942,4529882,4101414,2020328,449156,22691,-10575,-540093,192989,-34902,293594,-65703,68964,37748,31216,-1668,589460,30180,503756,-4424,-17286,797935,428468,291312,137156,-106508
2013:Q2,104982,507764,191450,191450,316314,2418085,228,0,704,-161664,890423,-85324,74381,37573,-542322,1436614,-38386,628416,509574,2289,334720,382366,163441,39803,109748,69374,6501,97891,-63628,143830,26480,5820,-12656,180869,2101771,2037055,1777503,-88342,464939,151765,-460541,-360114,-149846,235021,-445289,308851,-5744,314595,-7760,184657,48544,522640,-8000,-68164,-428920,64716,91380,-26664,-402782
2013:Q3,327786,759371,193970,193970,565401,2772910,162,0,748,39152,801320,124948,250833,183872,-134186,748024,82386,486808,-67237,-83838,329904,549051,172990,123324,167778,84959,-11212,-24561,19275,121545,30156,5816,-5968,73935,2207509,2048781,496935,468421,804665,206438,-239240,-265828,-127440,181544,-319931,78398,31432,46966,-8592,254545,62112,526914,-18280,23151,-340859,158728,209960,-51232,-431585
2013:Q4,197618,-98341,197863,197863,-296204,2083046,78,0,636,-120868,22951,-31464,185512,18929,-425021,953924,-40880,164698,495421,-44626,379312,1166725,277054,729168,87192,73311,-9294,119468,127828,92833,39176,5820,-15864,-48325,2379250,2109030,-138470,593714,322385,-144868,-289529,599350,158520,243130,197701,239594,8140,231454,-8104,358910,60572,568510,-4152,-20553,-28328,270220,72576,197644,295959
2014:Q1,325797,220064,199468,199468,20596,4079469,204,0,1024,-59596,895576,-98364,82582,-79586,47582,698339,-10649,863783,-300212,-24254,169672,645648,274289,156188,116029,99142,39491,-239550,163899,40712,12744,-7144,14932,1920975,4058872,3779276,1450201,271688,568520,81579,78111,-275851,-119365,-99714,-56771,292307,17172,275135,18000,329945,61060,342875,3324,28277,529241,279596,87940,191656,105733
2014:Q2,355775,253762,206847,206847,46915,2834397,66,0,856,17252,32838,38480,1505,28826,159465,1239024,83453,611731,145970,26194,371676,1114493,314762,495036,163564,141131,-1098,11777,97213,17102,14160,-7148,15112,54475,2787482,2382050,-200217,321007,592634,-70356,372466,43094,-54080,138499,-41325,74087,-3516,77603,2672,366159,72464,313698,14284,34819,445239,405432,329548,75884,102013
2014:Q3,260649,631917,210743,210743,421174,2367326,506,0,832,67028,203844,189488,-50713,-15942,-339739,880295,-45602,719873,-9078,-27566,242668,889016,264854,327760,187118,109284,8697,277608,93295,-1471,12408,-7148,-9004,168325,1946151,1682187,289233,641090,164476,-17302,-535561,339972,76298,211115,52559,279072,37468,241604,25032,268762,76536,337710,10776,-2470,-195138,263964,203492,60472,-371268
2014:Q4,315925,192446,212998,212998,-20552,1319324,112,0,520,-46756,-526474,-98408,141758,94485,51488,589481,-200518,98018,470239,47842,173900,945192,459283,48228,335169,102512,-6826,-67527,-19203,47436,15268,-7148,-9712,215636,1339875,1041671,-1197185,84399,737554,108831,121196,321989,-122721,351184,93526,47827,48204,-377,-4512,279246,93276,373761,-5464,22878,57875,298204,293680,4524,123479
2015:Q1,311802,187346,219512,219512,-32166,2643892,58,0,1480,-25828,283419,-16748,-232660,-42369,131671,413843,-92597,133025,-16658,134385,255688,674979,334992,-15677,248535,107129,-1254,200139,-52036,4509,26648,5164,37608,1235269,2676059,2415771,771957,29366,538872,8274,37507,-71380,-134360,33365,29615,77216,17408,59808,8508,269448,85844,328288,20732,26912,284226,260288,318216,-57928,124456
2015:Q2,353905,627670,226578,226578,401092,917711,108,0,1316,-20960,-764686,-58528,-138372,-55775,-2781,965195,80325,389548,-95128,35987,554464,927323,313738,9765,453115,150706,-8119,375452,275561,-14632,29556,5164,31756,-629866,516619,10947,-1261304,707620,182121,43052,-168367,374310,211303,117306,45702,-17563,43468,-61031,6612,237120,58336,410427,33408,-45061,-549764,505672,221856,283816,-273765
2015:Q3,282839,404337,233365,233365,170972,1297247,156,0,1308,-49864,-191429,87244,-145329,-113272,484310,13341,89860,126866,-84811,28462,-147036,316675,180902,-385589,367847,153514,-27765,491571,248332,-32255,26580,5160,20664,161820,1126276,783024,-123469,-108052,508649,19703,214663,188062,33131,332158,-177227,71441,-18260,89701,25892,-69754,82172,414096,18056,-6364,-452073,343252,116556,226696,-121498
2015:Q4,238412,-129484,235219,235219,-364703,58722,84,0,960,-11040,-881644,-39276,-215627,-49344,-320012,719313,-41755,367249,241853,-3602,155568,1460243,307648,567929,462647,122019,7934,-122161,-76477,-12858,27572,5156,10036,-444137,423425,200025,-1180593,545873,328011,-50094,-189476,214727,-25589,398927,-158610,-20294,20108,-40402,27472,-41910,50996,500865,24120,-6179,-3493,223400,150912,72488,367896
2016:Q1,300567,149577,241069,241069,-91492,4177952,-478,0,636,53140,640504,47188,-64377,177935,-423272,1195078,234150,475874,168644,106726,209684,1037693,342975,148659,391347,154712,-5524,-310740,286174,-103693,53324,-3132,51068,1546429,4269445,3737325,970113,389935,611799,238885,-634536,375731,84871,236938,53922,281714,36,281678,38268,20586,94524,365523,22364,37547,924872,532120,124504,407616,150990
2016:Q2,371044,377904,241946,241946,135958,2479654,28,0,1268,18944,-341388,88220,-172092,77913,358200,1069766,-156890,672983,413302,111399,28972,1172108,222525,340141,473598,135846,-4961,-327428,241753,1132,53484,-3128,27316,218518,2343696,2017928,-616383,487756,465667,-169738,193056,290583,-6444,467478,-170452,183410,32012,151398,2724,78469,122156,309998,32940,12878,624413,325768,135544,190224,-6860
2016:Q3,380730,944090,246418,246418,697672,2492484,-32,0,1308,-18388,-481224,-52224,-906560,135842,947162,953523,-581094,1018890,300540,-32941,248128,1125763,156970,207927,613118,147749,88,-162598,259220,-87646,53756,-3140,44880,682754,1794812,1414620,-597341,288220,525909,-321072,568726,501788,-152765,359054,295499,-54353,32256,-86609,385032,155631,77332,368085,44628,-9514,-518452,380192,443804,-63612,-563360
2016:Q4,416813,307684,246901,246901,60783,-1010875,-18,0,664,-152100,-658092,-24608,-136067,165366,-729134,1036993,155210,513349,320645,-85987,133776,480324,-74318,-98090,534713,118018,1481,102034,-133023,-138384,53080,-3128,-9996,-866267,-1071659,-1148239,-1162124,-84919,535105,-239995,-212098,-32225,-46566,343239,-328898,-53302,-14820,-38482,2436,-141018,44696,255098,47376,-27595,-79672,76580,256308,-179728,109129
2017:Q1,326622,291201,244382,244382,46819,4509894,106,0,980,-8392,1591360,108372,4047,136899,344129,896535,35695,-45711,318821,25106,562624,694882,17509,37010,533670,106692,588,-171,172347,-14778,43780,7820,39068,492322,4463075,3858327,2261220,-262100,576074,176871,-259512,247660,-21568,385009,-115781,99928,3300,96628,5828,251939,49064,517601,32944,-16735,177544,604748,495192,109556,35421
