date,FA893190005.Q,FA543077073.Q,FA103190005.Q,FA113193003.Q,FA313190005.Q,FA223073045.Q,FA713193005.Q,FA763190005.Q,FA753193005.Q,FA743193005.Q,FA473193005.Q,FA513190005.Q,FA543190005.Q,FA403190005.Q,FA613190005.Q,FA643193075.Q,FA663190005.Q,FA733190005.Q,FA503190005.Q,FA263190005.Q,FA893090005.Q,FA153090005.Q,FA103090005.Q,FA113090005.Q,FA313091105.Q,FA213093003.Q,FA713090005.Q,FA763090005.Q,FA753093005.Q,FA743093005.Q,FA473093005.Q,FA513090005.Q,FA543090005.Q,FA573090005.Q,FA343073045.Q,FA223090005.Q,FA633093005.Q,FA653093005.Q,FA563093003.Q,FA403093005.Q,FA673090543.Q,FA613090005.Q,FA643093075.Q,FA663090005.Q,FA733090005.Q,FA503093023.Q,FA263090005.Q,FA903090005.Q
2013:Q4,458672,4436,140115,41804,-327494,388376,242890,-26606,-45764,-3304,189,-6212,10340,270,-9760,-16348,-19381,-51808,-102834,239764,115933,61828,-80346,188104,0,-12780,5302,-148182,5744,-3704,16669,-27416,18052,131786,-369126,395908,38853,-67446,-26848,-4828,-7732,27470,1648,-49255,15220,-440,7452,342739
2014:Q1,1050779,3920,103438,77908,20279,337729,-239367,88468,-4912,7188,10193,126716,61676,-34197,77292,18476,293090,-12680,137298,-21736,2272450,29223,40665,262540,0,5740,3792,103729,23116,-4040,5513,102448,113843,62115,17861,327149,162307,317960,-128,-54072,-12260,-7744,27164,767450,-35228,0,13308,-1221671
2014:Q2,846123,5496,235605,77908,-85910,143088,141658,38960,-9664,-19084,1908,-32140,18908,-36198,22444,500,190328,22060,105559,24696,306727,38344,-9272,263244,0,-39244,4754,-22435,3180,696,-1304,-92956,25683,63522,-117762,136992,-157633,25003,-3716,-2716,15688,22088,11740,1514,142136,0,-820,539395
2014:Q3,251686,-2636,380950,77908,16943,71887,-184673,162574,39524,-9540,-4856,66872,18520,33988,-23849,-8312,-181129,-109048,4792,-98228,1024909,19605,604007,263208,0,-23344,-8258,58095,8652,-6588,-10320,54548,44294,64849,19110,53307,57594,195147,696,-8624,11884,60295,492,-253831,-173016,0,-6892,-773223
2014:Q4,1871982,-1880,1285162,77908,174644,290481,273522,225274,-8960,472,-2472,-41592,63372,17015,4366,-6644,-280289,-15484,-170704,-12208,245367,-14508,-233546,263676,0,12204,4776,-183896,-12320,47380,25179,-58540,175809,66239,153183,293977,-96000,47570,-1412,21544,15284,13645,676,-215309,-82184,36,1904,1626615
2015:Q1,1128109,4440,447068,20684,138117,202574,-246643,79632,57300,-3068,14818,30204,108580,-27377,47289,-6008,196709,-45076,77866,31000,2417280,29154,866077,278996,0,26748,-15542,151322,20500,-4700,-6886,20860,170299,63459,155075,208250,108687,-47664,17648,40184,12176,41256,3896,251640,44808,0,-18964,-1289171
2015:Q2,538514,3460,932513,20680,153405,24532,113072,-126326,-97372,8844,-2792,31504,-129988,-47655,24918,-1940,-220160,-75100,-26768,-46312,1172647,25442,1526562,279428,0,1056,3036,-25512,-23032,29968,9,67940,-46681,58702,145519,12160,-68011,-243990,-8760,6196,-3280,-70212,-9816,-545005,90904,0,-29976,-634133
2015:Q3,1010505,-880,1256936,20684,187091,40127,-153774,-109303,29292,-25928,-12191,29013,72238,34381,-4847,30360,-174309,-211864,44860,-41380,2095505,67574,1602419,279720,0,57628,-2244,43774,-35360,-25696,8370,85416,-44123,53845,183797,33471,36496,193107,-1532,-48376,-15788,-48061,6044,-58780,-202536,-4,-73656,-1085001
2015:Q4,277144,-124,281598,20684,-409493,423360,293454,-33898,-16412,77408,2353,-51036,-139110,17211,-35584,-44532,-307492,240,233904,-35388,-978179,35578,-868116,279748,0,7856,3312,-72049,-35588,73276,21239,-39756,-207356,49115,-458979,434880,40881,74986,2340,-24020,18412,67185,-14432,-338851,-40084,1352,10892,1255323
2016:Q1,1076919,4736,-244937,201364,-1690,233411,-270097,137317,77088,25200,35304,91147,183796,-22186,78127,24836,29684,-18880,553535,-40836,1849523,61129,781,230260,0,6460,-2470,125175,47020,49812,-11089,90460,130955,104556,6325,232239,48487,79150,36996,31884,-3388,83698,19724,387851,89040,4,4464,-772604
2016:Q2,1929502,3280,989831,201364,-108764,222633,90813,128923,54716,-5880,-21042,49988,139224,-37258,-42253,6956,72609,-10748,198364,-3256,1578151,70063,1091614,229268,0,-5012,13948,85670,26384,-18384,39432,43468,85283,104909,-130210,273689,-122085,-99061,26396,31592,6988,-14562,14908,-94747,-55440,340,-26300,351351
2016:Q3,808100,-3860,738053,201368,22908,304183,-100499,-149075,-112400,-86416,-10765,100504,-1580,30648,-20887,-20484,36853,-427000,242649,63900,1337820,58704,344909,229520,0,4788,13052,59481,-26600,-88328,-31367,7512,-43072,105300,16639,345559,156508,-183950,7864,30072,1468,-76859,6836,-197927,580712,-144,17144,-529720
2016:Q4,1625493,-5448,1070100,201364,134074,218843,282379,107543,-63440,-9548,1638,-4584,-69624,32535,-77711,14596,-455107,-18220,179870,86232,-542250,39836,77193,230656,0,-3924,-5706,-128414,-4160,12948,22824,-53900,-70744,105633,79198,355771,-73698,-409251,-26696,-83316,21624,-76161,34188,-519776,-46112,-520,-19744,2167743
2017:Q1,210034,5496,-493266,104388,61404,296439,-247655,20743,-5640,1724,13175,117732,27600,-51040,18915,-3112,212942,-102548,174709,58028,805244,32716,-149898,415608,0,-16764,-9910,71564,-31196,596,-10453,112024,11071,23886,97928,353639,20694,-60623,2264,-105180,10232,-26094,-43668,425347,-350016,216,31260,-595210
2017:Q2,743558,1688,-185885,104388,183121,162101,32728,23920,14460,-8020,-3205,143996,88484,-40442,39679,-820,140136,76024,-53523,24728,1216999,43836,172912,415488,0,-18812,-2556,-31297,42420,-10972,-1179,23804,-2087,21817,159837,223301,-58095,-4378,8072,31268,15128,-3220,8832,211432,-36092,24,7516,-473441
2017:Q3,795456,228,834569,104388,-363271,161925,-27905,-286102,11776,9372,-4846,253988,33424,57637,-115088,26432,32606,-37800,116562,-12440,1363177,137145,927030,408024,0,-20636,2878,56206,27072,-21736,-1081,37804,22613,19779,-397644,214189,51427,-262399,1956,9604,29592,-20723,5720,15042,97032,-48,24332,-567721
2017:Q4,-1170187,-288,-1715162,104392,193765,202838,242727,275767,34780,-5980,-989,-82712,9152,18425,23330,-27540,-439695,104672,-171570,63900,-348375,4979,-719180,415992,0,-3740,39366,-220354,96320,-5552,15941,-69032,-95158,17711,163706,260850,-42773,288377,-6868,-94700,-7132,-38248,-8420,-368772,7376,460,20476,-821812
2018:Q1,1055857,9736,629313,93616,-100843,-67783,-222287,-89237,11852,-4608,24243,55360,37728,-25730,-51389,10220,305000,22212,370038,48416,1173487,66141,1072204,193360,0,-11676,-30804,42687,-276,-2604,2316,33536,71184,31164,-108864,-47095,5885,-303950,12776,-25488,10788,-6043,23192,222634,-92164,604,13980,-117630
2018:Q2,1101540,-596,784889,93620,-89622,299446,-11857,125740,-41660,-560,-6502,64264,-29908,-39103,-73086,22240,35545,-82828,38559,12960,734480,34021,519751,191376,0,924,-16830,-95344,11296,4200,-2757,4928,75513,32066,-129867,342230,7581,-239482,-652,9528,5716,40730,-484,54628,-103728,-504,-10360,367061
2018:Q3,1682790,3388,728646,93616,-28149,478901,42591,26999,12320,14476,-9570,104500,43900,54692,-90458,13976,53785,90632,82162,-33616,968373,70500,83289,191936,0,-25948,-11652,207475,-36500,14528,3559,10944,64787,32982,-30909,488821,-33132,-127913,-10936,-24000,3228,-9028,31132,12299,-9344,-100,72356,714416
2018:Q4,286370,-4932,669994,93620,67850,182244,195838,30659,-47952,-14852,-8227,-58160,-71400,11437,-48531,13904,-556178,-126736,-136560,94352,2837,38314,545919,192452,0,109820,16030,-502885,-56108,-12588,27126,40428,1912,33814,56992,93884,-277642,339206,6104,-22872,-7384,77221,30856,-665757,-80724,-24,18744,283532
2019:Q1,3032497,5840,1598313,103984,98926,259823,-182558,318293,-15416,1048,30565,72992,66092,-19569,54722,7536,342349,90900,106921,91736,3166013,26710,992591,161852,0,-54044,-16780,297971,68092,-13116,-418,-25082,-20684,178931,70924,279951,124709,315410,984,30744,13516,-11976,38140,484323,193948,104,29212,-133515
2019:Q2,2006359,-2780,1284858,103984,223596,259818,-63981,21274,27624,16584,-4078,108056,100456,-32967,38505,-62764,-26753,87328,-116963,44564,2822011,39360,1261379,161216,0,-46028,-1146,43772,6716,-3460,2297,20182,72636,177855,187359,943082,116393,-433128,-612,50240,-1828,18740,-30864,187186,35076,-16,15604,-815652
2019:Q3,991549,3496,1166296,103988,-438686,258340,85790,-269773,-23184,7696,-19318,77836,148716,76437,-49549,7872,-1390,41788,-160279,-24528,1653099,31446,1848095,160920,0,-70796,-7468,36776,-36180,14580,8786,37471,117027,176749,-411012,-223540,-189115,219691,35264,79388,4224,-170,-100,-81087,-66324,-92,-31436,-661549
2019:Q4,2161794,-484,1793069,103984,25297,258344,162741,-24898,-130532,5544,-2416,62768,-50548,351,-23599,3688,-69766,61156,93404,-106308,2572888,73252,1819469,161536,4,-63776,16580,-207440,-8644,-12264,12178,80232,-14214,175670,-11247,604672,163233,92851,-5224,-32056,8208,-23638,11048,-74334,-186212,468,-7464,-411094
2020:Q1,2208688,10084,-875773,496640,-60355,258292,-107435,34165,151100,24456,30697,-3812,461376,-4572,70966,-13264,-223091,65608,411575,1482032,4168076,26486,413040,428424,0,-56236,1427182,319383,88836,8492,27807,-54908,468293,64028,-59945,142404,-23305,482453,44732,91344,25408,69459,28896,-16405,82076,228,139904,-1959388
2020:Q2,-130977,-3812,-1105552,350920,619770,258301,-151190,-361378,-29348,8040,6673,157156,33224,-37111,24240,5688,264862,50872,302005,-524336,-1230992,105805,-1867187,654456,0,64300,-498712,78754,-75812,-3864,73235,-51693,-97392,63975,-81271,523457,-123484,-354591,89528,79460,17680,19568,-35504,350744,-131416,-128,-30900,1100015
2020:Q3,704480,-1640,-355225,376320,1002463,264920,148684,-383465,-28096,-27836,-19946,179992,-18976,60608,-8547,18588,180648,-1976,191117,-873152,727248,176924,634894,760092,0,50860,-811430,402987,-20648,-25364,-12788,59969,-51538,63888,-8205,-174816,-179085,-180248,52020,65756,32280,-30843,-12516,7708,-59172,-44,-13432,-22769
2020:Q4,1094856,-4360,27088,433080,48762,264920,121085,-7910,-28072,-9316,-2188,-27556,126960,31948,-16311,8956,5441,14496,150579,-42748,1090454,13669,-155806,450316,0,13520,-17046,-169464,-16880,-5240,42434,114956,139117,63812,11485,137332,291383,-180990,-21908,12836,17244,-6316,13848,280881,92824,64,-31616,4401
2021:Q1,1904225,8504,159206,349200,-428208,263552,-115008,242300,14892,-13908,28467,198524,20488,-66566,61314,22792,816198,-5212,367911,-20220,1235923,56581,-118158,439404,0,96056,-70128,366755,22300,23504,-57806,-123213,77155,173617,-79929,356296,-130176,-464354,-16768,38320,44444,-43815,32096,634554,-1592,124,-19344,668302
2021:Q2,1158026,-3320,377681,549200,-377442,263508,-165966,47139,2572,752,-24,160200,50372,-52310,-64954,-31236,118827,-30812,290496,23344,1317031,37900,-412943,520656,0,80000,-5236,121559,39824,3668,58032,21796,124373,176939,-161314,207884,-76581,-45771,18436,-98536,61720,-16064,-28072,496240,208008,-72,-15416,-159005
2021:Q3,1036490,-88,-409250,509200,-134564,232901,193659,17159,-4000,-3384,-11215,253032,50368,82257,-137228,-18924,62217,144292,174891,35168,3090120,111614,1494293,428224,-4,37157,786,213054,-28472,-46932,16200,-87176,41468,180236,210006,241721,343628,-288291,-16360,-4380,42868,-86880,-13388,167697,107440,-180,25792,-2053630
2021:Q4,251419,784,300580,399200,-692946,232879,88432,-7106,14132,-4120,2772,-34564,116944,14676,-2239,-9728,-376606,19704,187450,1176,268230,15168,-37396,392524,0,47172,13334,-214756,-36288,-16504,5934,-43776,77500,183552,-348010,496495,-177039,207913,136,-57404,12916,-54034,-632,-253535,30228,432,24300,-16810
2022:Q1,2383267,7036,1331592,75912,-310559,233211,-87988,210703,42784,5236,39402,205476,62052,-42857,46825,22980,330170,198916,-72705,85080,3764979,69377,2053580,79152,0,-1483,-17490,485564,31472,8824,27924,184117,98529,70476,-126000,288547,143071,-435169,69184,-54904,58032,-6517,-7404,455014,215408,108,75568,-1381712
2022:Q2,758600,-3212,913938,50536,-272135,233187,-224311,-180416,109500,-132,2694,115616,29640,-19423,169260,-8396,-430159,143832,137325,-8744,2583499,100299,2430786,174232,0,9045,84,222078,56732,-8256,-45291,195991,92974,87646,-194718,476355,35895,-49572,-10612,-98300,8400,19626,-26912,-685060,-192156,-136,-15632,-1824899
2022:Q3,3952617,52,2610474,19120,-24745,233156,252845,244009,112384,5640,-32371,208892,94384,102753,-48728,49360,-123611,278292,-34946,5656,3266525,118680,3194203,218900,0,21994,-5108,91448,62148,34440,-54334,197810,162574,45489,-17305,199536,-105842,-269865,-43368,-29204,-3028,171,-4684,-512663,-104260,12,68780,686092
2022:Q4,1957667,-9768,2414366,54188,-191229,233154,-33262,-182328,83940,1140,8167,-36316,-154636,15427,17835,-53304,-185733,9156,-19893,-13236,415566,88676,820051,178936,0,-25974,18282,-324331,94152,-13828,18309,-132560,-69670,74880,-315321,275926,70559,85866,-22564,32608,9876,23436,-24168,-227155,-120680,292,-100032,1542101
2023:Q1,1584760,4084,489649,86916,63211,233128,-137458,37148,-194792,-256,75579,239480,15568,-62077,90812,6948,429120,38788,158389,10524,1031524,109094,-335199,96124,-4,-18318,-7354,41867,-136332,10936,-37006,92279,133502,19824,68853,238708,-13222,50343,-28,-12716,8260,53341,19004,523918,62160,-112,63600,553236
2023:Q2,1272457,64,963009,108392,-222715,233128,-403903,52694,61992,2096,70106,131476,64336,4026,12369,8516,-50044,32328,135247,69340,526645,81752,187266,86804,0,-37395,10646,-2651,6388,-7324,-9888,-70853,208587,53337,-258511,416788,51043,-374637,-3452,-1156,10096,43499,-5712,49806,94308,-84,-2012,745813
2023:Q3,2208715,2756,462024,53452,115003,233123,205461,535262,47924,89732,12653,144852,105724,124978,150399,-8864,-166473,234380,-51403,-82268,893881,76370,129137,46232,0,-15756,8266,234646,53472,19024,-15553,-28798,188577,119842,32228,101763,-137389,-171114,-26232,26832,15936,44114,3424,-291146,295596,392,184016,1314834
2023:Q4,1601021,2740,834838,21152,-454910,233093,-122372,480612,-44848,31288,53278,100132,112160,-23748,43361,20248,174794,41164,68267,29772,-27976,98292,-277910,15444,4,1604,-1532,-340958,-38004,5872,39667,-147230,41185,131929,-552746,349517,-103043,72784,-2772,4808,4720,44821,45496,482461,67816,-392,30192,1628997
2024:Q1,2437358,6368,1025309,95248,-44661,233071,-99997,250546,22692,9336,22713,125514,162776,-64027,-13410,4520,370241,91791,240131,-802,1417804,127935,-133129,71336,-2,19010,-15906,258325,3724,-36152,14480,-47477,69465,165159,-92032,335023,-8938,11849,-15452,-52664,56776,138947,-11900,435374,129401,60,-5408,1019553
