1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2000:Q3,298761,-148,193219,22661,6359,-14762,-39,41887,7440,1636,1323,6653,2531,-9469,25849,137,-19916,45009,-15118,3508,407263,7976,256677,21369,101,576,1124,14488,2267,436,3087,4274,19339,22239,4393,-15741,10800,4557,0,1674,1517,10406,381,-4982,7873,0,32432,-108502
2000:Q4,214986,810,156334,22160,11425,49199,-285,291,2875,-2192,-1857,2065,-8213,7376,26241,365,-91069,3454,32442,3566,661063,1775,462431,21107,158,-15228,904,-7652,690,-2615,1833,15991,6506,27688,10848,46297,4453,64450,0,-12308,2140,9063,1229,10568,7510,105,3120,-446077
2001:Q1,353852,-823,127329,13790,10413,19579,-619,31756,9422,-250,-2148,11122,-18291,32241,26663,-200,30890,1583,54932,6464,375836,5887,283449,28387,-100,821,-1237,-322,-507,473,10777,11446,51919,-2189,10252,15752,-21936,-19274,0,-451,2797,7920,-366,-32974,23990,0,1322,-21984
2001:Q2,189960,-270,36909,13790,9065,14979,-763,-19302,-7935,-1063,2588,15204,29416,-3793,9771,262,99659,19395,-34542,6591,291582,16706,32506,32329,26,2000,702,-5920,-1423,716,78,10230,763,24855,8045,15736,9327,-13906,0,765,5929,-7053,-162,145213,4806,0,9315,-101623
2001:Q3,114520,793,5517,13790,-156,22799,-179,65316,4580,1048,-579,27152,-4439,19497,-2035,100,-8680,12184,-48782,6594,403851,20573,212868,29876,30,-7387,1128,55889,8104,395,9218,10402,8473,-19533,5184,18650,-7181,21525,0,7822,3091,12066,1158,-5237,7812,0,8925,-289332
2001:Q4,223154,-149,50592,13790,-12784,53938,-1037,-114987,-17724,4505,-1700,12158,28159,-877,16366,509,106768,2610,76483,6534,228159,7508,-1664,39461,-28,-11168,-1017,-18104,-7618,4295,-11948,17006,-9355,41430,-9117,55462,13718,-6528,0,-2600,2906,22731,490,127978,-20416,-60,-5202,-5005
2002:Q1,262758,332,64925,4680,32753,15538,619,85345,-18240,745,1402,15950,46231,-4147,-6793,151,20450,15660,-15831,2988,190209,7464,-36393,9777,8,-5522,612,76146,-204,999,15446,-1338,-12153,44139,30588,13863,-8194,-4579,0,-216,8068,-119,-452,33669,5345,0,13256,72550
2002:Q2,107954,-130,48197,4680,11493,52953,-101,66949,29214,-992,-400,18219,3296,6907,13225,55,-101970,-2049,-44531,2939,118972,15234,115576,10488,-41,-10797,1551,18662,2216,574,-9760,5328,7689,-8264,9512,46821,4302,11172,0,5447,5211,8037,1176,-110570,-6256,0,-4336,-11017
2002:Q3,112315,720,2159,4681,-229,-47482,949,35640,10608,1556,815,16073,7004,20094,28387,292,-13154,2880,38241,3081,194975,12642,153229,10698,104,-5373,-1017,15316,216,-266,-1364,3079,10855,-10102,6009,-54111,4673,28837,0,11150,3577,13820,1505,-14342,4907,0,934,-82660
2002:Q4,164534,-18,71113,4680,-7648,136460,-1492,11019,-1632,-2019,109,22064,-23710,14497,15131,-330,-45510,2531,-33726,3014,223749,7023,80064,9966,34,-5651,233,17999,2002,-7345,788,5956,-4244,48364,-9308,143381,-9837,1969,0,5576,3062,13367,219,-80560,6536,38,-5883,-59216
2003:Q1,362732,691,52232,5847,29049,-56363,-537,22415,-3382,1543,607,27598,56652,-7124,2328,721,184630,-2537,40497,7865,181047,12627,-45157,4704,0,-3657,78,16997,-823,1460,219,11519,21729,-7936,30739,-53002,-6055,-5825,0,1357,5784,15022,-55,168869,12573,0,-121,181685
2003:Q2,682946,341,-4028,5847,9638,226366,703,40039,32486,1259,502,18125,54726,1395,40371,-2,181544,886,70755,1992,493854,10827,-149776,4704,0,-2592,-68,38514,9729,-1109,-1013,-1742,9635,31559,8640,239315,-8436,-11738,0,8856,6538,22272,614,263897,14159,0,1069,189091
2003:Q3,170362,18,14649,5847,10534,46538,28,47711,-22544,2978,-31,20192,10126,-13299,65031,-493,-41023,3579,17200,3321,80643,19064,-44166,4669,0,-5,380,28036,-11834,-528,-5601,-327,-9204,40449,9241,52613,1177,-24678,0,4491,3982,25870,-450,-21152,8983,0,-366,89719
2003:Q4,133016,-96,39704,5847,10777,74369,-302,-31576,-5957,-2362,655,23219,16789,-25734,6131,490,13660,3523,1705,2174,252907,20434,71809,4245,0,-4191,895,3324,-3768,-1994,-705,-12302,-4933,43300,-5674,86637,-4860,-6537,0,3791,5086,16448,-213,32442,8113,45,1516,-119891
2004:Q1,436569,-74,62033,17192,33188,54836,647,36933,632,2848,568,8595,53513,21987,20824,2303,101414,5614,15931,-2415,385947,7624,-25785,48386,0,3013,-147,20569,-1555,350,3261,-11068,22221,3664,33345,57478,3077,56940,0,-5075,7470,-1801,1553,153678,8124,0,625,50623
2004:Q2,194487,774,94351,17192,13565,-54384,98,-16155,-12568,2323,1381,12835,8952,-29235,13149,-2613,89599,13891,40040,1292,129745,7575,37025,48451,0,-6424,-797,58767,4689,-762,-319,-1403,-2336,34679,12313,-43353,3641,-80173,0,-1563,4744,-8278,-2395,54282,-799,0,12181,64742
2004:Q3,358535,335,51787,17192,6084,138330,2425,6244,10167,3157,-131,37340,-496,9982,7189,1461,49637,4202,15786,-2155,456838,17553,68654,48489,0,18348,-6,68818,-514,2506,-3449,1913,-876,14749,5989,133107,-3104,4261,0,6670,3596,9944,1845,56325,1648,0,372,-98302
2004:Q4,337060,470,100905,17192,6039,-90435,-1915,55272,-391,2448,81,9458,8412,-11936,9161,797,127760,7660,95831,251,441671,21962,139013,48530,0,-26689,2482,86942,-1389,-1145,412,14812,2945,37268,-11150,-77101,6967,21220,1353,4458,2939,7960,944,145734,6593,41,6569,-104610
2005:Q1,385017,264,151493,35674,32715,18119,65,21389,14206,351,-584,11307,26837,10262,-33367,-1903,51667,10012,21311,15199,334225,13461,78688,52756,0,3561,-1926,-11562,-555,294,7289,9855,7410,23444,32610,19014,-16367,2857,1240,21346,6813,-3825,-433,93451,-11670,44,6430,50792
2005:Q2,303846,710,133349,35675,12813,99708,361,-20911,-1614,-805,3314,23539,406,-676,14033,1419,-16722,12526,81,6640,424760,8993,145884,53020,0,8550,-734,-1549,3212,-383,-3739,9649,-3642,24316,12545,106325,-5948,-15982,29,-10591,2537,10981,1881,62790,14301,-36,2352,-120914
2005:Q3,422761,-739,74568,35674,7555,131953,677,-19701,22856,-194,2125,52411,24487,-222,49308,194,11705,1010,22542,6552,550762,27219,144237,52799,0,14386,-801,12093,2258,225,-1794,8946,8178,23626,6388,134753,11916,-9393,503,-48621,2912,44970,187,92788,21399,27,1561,-128001
2005:Q4,107782,640,65048,35674,18380,16470,21,8959,-24847,327,-2237,10763,-22629,-11260,6933,3797,-25825,7615,12264,7689,447295,35490,232324,52897,0,-1240,280,43490,-1491,-48,-1510,12351,-3629,20310,-8145,20808,-853,23389,1087,41844,2675,4132,2977,-47596,13564,-37,4226,-339513
2006:Q1,486921,199,56419,36152,30646,-45502,737,56111,15085,-600,-2041,-4520,27468,12595,-5257,-3417,236206,3735,73112,-208,539629,2414,116955,79147,0,-17344,-357,28481,4029,817,4070,-24103,3234,18014,34667,-1948,-7055,-2941,2343,-8399,4234,-19917,-3225,321399,5575,53,-514,-52709
2006:Q2,90120,181,35964,36152,18856,61508,139,-16499,25131,181,-111,-2824,15891,9230,-125,640,-58199,-3856,-29575,-2563,443609,2328,221800,79165,0,11290,985,9189,2241,2338,-5711,-1979,4858,15512,15668,57881,18859,-25104,2405,4617,11394,-12050,-426,26496,15964,-76,-14034,-353489
2006:Q3,354501,57,67556,36152,5675,96169,738,18360,-14350,-2764,2812,1659,17486,-13784,14964,2002,85331,7605,27202,1631,571595,1177,114318,79086,0,4643,-215,50002,1249,-2333,2304,-5081,20163,16898,4917,101595,346,173,1070,8780,2107,-16143,3103,181683,5459,41,-3748,-217093
2006:Q4,111014,164,-24632,36152,12861,94562,-148,-115556,-7227,-1230,-3389,-5799,2632,3812,17503,4298,59988,17955,20940,-1873,407209,17007,204487,79143,0,1365,-344,-108640,-4174,-183,4521,-17745,13922,17407,-10855,104075,2545,-18654,2657,-8177,4220,17896,3897,81007,28612,-28,-6752,-296195
2007:Q1,648093,536,159155,23472,31167,101164,394,-27342,18780,-913,1236,12062,33367,-2009,138,-2402,290091,-9846,13146,5898,756378,5184,115859,70314,0,11307,12,-38144,3691,436,7329,4471,5343,12531,35706,101816,5102,-14851,2014,8880,2484,-3883,-4020,421703,544,17,2534,-108285
2007:Q2,507860,30,65540,23472,36936,-54426,-281,102768,6525,-323,-2148,7049,18324,7383,16348,-1988,204866,9285,60462,8039,426066,4125,95677,70272,0,-17851,392,-5193,3480,2286,690,-8610,12179,15713,30729,-43144,-3241,-37396,302,16804,4329,3798,-1477,250983,28413,-11,2818,81794
2007:Q3,75040,466,77889,23471,8113,114860,273,37593,3992,-1899,-4776,11258,32838,4727,-9772,2991,-185984,20555,-70274,8719,282523,13049,110845,70510,0,10385,590,65839,8291,-95,-1689,-4906,6173,13190,4055,123042,20889,-6448,3752,-4869,2836,7900,1824,-180259,10413,-34,7241,-207484
2007:Q4,-155862,0,46619,23472,-5506,38849,-2394,-49142,-4470,-8444,73,-18745,-2277,-837,2022,1687,-149533,34803,-95370,33331,149989,19043,259118,70498,0,5857,24421,-8753,-7113,3490,-1556,-3310,27390,10388,-22970,36914,2402,48949,2992,6229,267,6021,-589,-362085,13223,58,19105,-305851
2008:Q1,75506,1336,8888,28572,29931,-2675,-1012,29240,16716,643,4000,13886,4749,20308,15605,1042,-104418,4784,10243,-6333,-10411,13546,-228250,9412,0,11277,-1051,34487,15757,691,6212,41120,13811,19475,35183,-15245,-28842,18251,3733,-14311,-1233,7236,1629,5049,37799,113,3739,85917
2008:Q2,-158838,392,37065,28572,18658,6934,-577,-81621,-26006,501,-4400,2455,11986,-12642,-7502,-270,-249162,68094,10569,38115,-424224,7647,-244172,9848,0,-1389,39398,-32176,-18961,766,-1967,3500,-7689,25916,13540,8625,-434,-18239,3284,991,4730,11391,437,-331125,57989,-71,43937,265385
2008:Q3,97181,-181,25943,28572,4201,60420,1445,5476,11302,-3747,-1300,26989,-90410,24191,19279,2339,-125894,-8912,-104016,221484,43008,17597,-120394,9707,0,6574,224335,62252,10970,-677,-6660,40921,17577,17139,1263,41456,-1007,2002,1984,-20632,-11938,15408,89,-235910,-14076,75,-15045,54172
2008:Q4,-166149,1625,270180,28571,-9908,63961,-1888,-41315,42555,-1859,2800,-22538,-22198,10428,-10056,-303,-626641,105934,-255797,300300,-340610,17036,58161,9565,0,15934,267988,-38049,-4727,-1767,864,5162,62969,13852,-33278,31641,1541,130801,1567,-8630,-7722,-1108,2375,-1031878,107346,-121,59869,174460
2009:Q1,-305556,-493,-4000,8162,32915,33587,645,-78118,-27489,128,16042,11515,-15625,35141,-16425,158,18948,-87127,23938,-257458,-450084,-214,-80324,-14601,0,-536,-237286,-27850,1020,-1065,5256,24014,3984,29710,42742,21275,6017,-34791,14588,10538,-10614,2102,-4092,-76213,-93156,32,-30621,144528
2009:Q2,125126,-1654,18962,8162,20816,244259,2078,-1985,-38513,-995,164,-11617,13270,417,-47731,2394,46220,3842,56977,-189940,41317,4589,-67662,-15379,-1,2691,-172461,25831,-467,-946,-3008,-35969,-23552,40324,14934,257266,-17961,-31781,5022,17571,-6865,-11144,-1632,97709,-34267,-14,-1512,83810
2009:Q3,270955,-382,75019,8162,2778,90271,-404,-10988,7303,5911,-160,4585,51763,16448,-22658,-3667,53132,24236,20890,-51283,-38554,9387,-110792,-15468,1,-7977,-46179,-17559,-7734,-1053,-1318,-29780,3713,40467,3225,102634,527,-38468,1839,-22564,-8230,4859,934,135547,-52440,17,17858,309509
2009:Q4,52170,-2355,40375,8162,-20108,46134,-6232,138710,-26609,-1753,-1383,-15791,-14298,10262,-47667,-416,5455,-24398,9192,-45109,138903,17386,112279,-15449,0,22343,-39018,55292,2734,-1481,177,-20351,-25469,35486,-44000,60550,13514,6415,6961,-4345,-6883,-7600,-648,-30873,1474,32,377,-86733
2010:Q1,103408,2502,71538,-17547,31302,83563,-991,-102167,13608,-2792,-7999,12913,17590,-50347,-12783,3579,63407,-12177,23599,-13389,42579,-13005,-14025,24880,0,-26198,-8144,-35422,-306,933,333,33791,14422,4240,36575,90804,-14286,-49372,-2163,10140,-2095,-16456,1203,70875,-56510,27,-7663,60830
2010:Q2,39110,896,100423,-12261,22766,-2556,-478,-48664,12860,3912,599,-16484,19984,-12230,-5792,-2099,-52892,25218,10476,-4568,-11567,-3651,96500,24866,0,5289,-309,-23116,-631,5815,-1431,10786,11175,-5350,16432,-8753,2651,-27583,7694,-9361,-6776,10076,591,-127694,-8229,-10,19453,50676
2010:Q3,311363,-2900,66811,-12261,6521,139825,-2561,6961,11257,-4553,420,10309,2217,2599,-2356,8555,42111,14356,31506,-7453,204507,62,8587,24693,0,-2411,-57,-23254,-681,-1186,2125,-14991,-14794,5835,3955,151888,8417,-23583,-69,26349,-2182,-17709,3955,63241,21635,-4,-15313,106857
2010:Q4,-111635,2153,-79007,-12261,-19316,87642,29979,-19250,-36716,-1564,-1291,-6715,9079,20550,-59325,-5446,-10958,-33512,17532,6790,41643,5371,100682,24968,0,-4373,15826,-10472,-13701,-1076,40453,25434,-20224,4115,-40565,103849,-18948,-3068,2189,2191,-3076,-64814,-4621,-53802,-43918,41,-818,-153278
2011:Q1,236043,374,83836,-5262,33617,72872,-28524,-42748,561,-1226,526,9144,18198,-39696,-5217,3331,90675,19762,10944,14875,309393,4692,-13717,12562,0,-11114,10157,26320,13505,-140,8985,-4804,15169,17507,35970,86254,-8491,37383,1041,-39810,-125,-7243,942,86843,15872,14,21621,-73351
2011:Q2,237814,481,-1746,-5262,108538,47026,-4367,10450,12690,-1603,567,17894,12505,1634,-12239,206,30837,-35505,21860,33849,208947,4554,-104492,12383,0,-6735,12748,-10989,5225,1073,-10092,17821,11683,16033,108697,50084,40967,65600,-1022,368,-2336,-8527,3872,42609,2988,-8,-43557,28867
2011:Q3,-55749,-1250,9315,-5263,-75413,39359,10570,-11063,29395,2998,-731,10707,35634,3798,18244,1957,-114195,-7388,-10495,8072,397194,20985,214437,12309,0,16834,-1119,-45683,-2984,4739,-7636,35901,60259,15899,-84555,34310,-35828,217417,2284,44794,-5096,25737,5391,-111969,-22767,6,3529,-452943
2011:Q4,260871,-70,179187,-5262,-16273,145084,2617,-28912,1257,-5341,992,10452,-1253,-8966,-2269,-2961,-26288,-45318,-11776,75972,-255697,28058,-208342,12402,0,630,120638,-27908,-720,-4879,-4179,-20222,-7022,15798,-41766,148501,32569,-174530,321,-5492,356,-5010,-2663,-105095,5598,38,-12777,516568
2012:Q1,220646,1836,133570,12941,33719,40239,2448,-21261,-9393,19978,770,-7108,-17738,2480,-1679,14627,105000,-65883,34152,-58052,8644,-5040,469,40761,0,-15974,-54659,-2721,5691,20594,8471,-5620,-6059,11305,38474,34657,-39427,-93421,2867,1567,-1253,-3164,4027,111020,1882,-11,-45791,212002
2012:Q2,122508,1871,133305,12940,22175,28649,-3607,30014,-5147,1014,-136,9257,5130,-2553,-12480,-4008,-66038,-10415,-1599,-15864,251196,-1524,219214,40876,0,4119,-17868,-2632,-4322,6396,-6264,12212,12357,9761,15605,29617,920,15964,-564,-14110,2456,-14435,5069,2065,-67216,12,3488,-128688
2012:Q3,342454,410,41916,12941,-3376,110846,6779,-1631,13502,-109,1340,26202,25674,-3441,-4381,19724,51124,54781,10028,-19875,1827,2350,-83409,40635,-1,1781,-15860,-28782,8700,-3553,-567,-12579,3095,8241,2026,114352,-1203,-31300,3559,3680,1113,-6202,7675,17801,-31654,1,1928,340627
2012:Q4,41950,-3451,40427,12941,-1097,26105,-573,-41326,-22446,-577,-1694,151,16771,-716,18501,-9476,-35999,44342,4878,-4811,-99714,15177,-182126,40601,1,-3948,-4545,-4538,-10369,-1206,-870,7215,11919,6713,-9728,22626,22278,20084,2594,12946,-2987,-7054,5387,-124593,80784,124,3801,141664
2013:Q1,442422,997,124561,10451,13292,109575,819,12368,-1033,583,2557,7528,2594,-3291,1511,-5135,108605,56634,-1461,1267,344998,6091,-48729,47263,-1,-1726,-589,-15622,8919,1501,8133,-10199,13674,40687,10408,111459,-20549,-23866,-5726,15322,1010,-10225,425,172574,44094,0,670,97423
2013:Q2,53895,1902,11251,10451,108308,44019,-3332,58725,-7080,120,264,4493,6453,1651,-916,581,-144691,-2306,-16407,-19591,49283,10045,-105264,46919,0,-2502,-5006,26179,14474,1355,788,-2244,11129,38103,108936,41608,10099,-26138,-13310,-189,-6899,-2181,-9799,-76966,-4681,-67,-5106,4612
2013:Q3,200651,-1005,100144,10452,30088,94730,4414,-15675,-11523,-1414,-116,4528,-4785,-2086,6587,-16008,-6222,9150,-13513,12905,121987,14366,68813,46854,0,-5906,-1111,-25454,-3727,2645,-9963,-11308,-4795,35522,38348,93999,-19577,-20152,-1881,-874,-1200,-3642,-14427,-30143,-22634,10,-1776,78664
2013:Q4,44337,1109,58888,10451,-149931,97094,-3419,-18483,-11441,-826,-1221,-1553,2585,-6188,-6873,-4087,45627,-12952,-14384,59941,100555,24472,49540,47026,0,-3195,1326,-3373,1436,-926,9,-6854,570,32947,-169354,98977,15921,8499,-6712,-1207,-1933,-2044,412,9461,3805,-110,1863,-56218
2014:Q1,284074,980,23103,19477,30608,84432,526,19229,-1228,1797,-417,31679,15419,-2278,16822,4619,35853,-3170,12056,-5434,561189,2822,42900,65635,0,1435,948,-724,5779,-1010,11133,25612,30252,15529,34487,81787,6227,91278,-32,-13518,-3065,2053,6791,160350,-8807,0,3327,-277115
2014:Q2,237207,1374,62203,19477,25875,35772,674,23352,-2416,-4771,2349,-8035,4727,-1699,-2057,125,42553,5515,26015,6174,77101,8371,-68347,65811,0,-9811,1189,-2856,795,174,-4148,-23239,4330,15881,19127,34248,3516,-11542,-929,-679,3922,-1565,2935,4590,35534,0,-205,160106
2014:Q3,104744,-659,66283,19477,-870,17972,-15,52223,9881,-2385,715,16718,4630,1361,2337,-2078,-51273,-27262,22246,-24557,169789,2159,112492,65802,0,-5836,-2065,4035,2163,-1647,-3552,13637,13810,16212,2414,13327,-3919,26456,174,-2156,2971,20521,123,-62355,-43254,0,-1723,-65045
2014:Q4,379119,-470,349699,19477,-24124,72620,-3400,34015,-2240,118,-1454,-10398,15843,-2232,2961,-1661,-21633,-3871,-41079,-3052,154283,4814,13419,65919,0,3051,1194,-11582,-3080,11845,1334,-14635,41514,16560,-37930,73494,-14257,40228,-353,5386,3821,1062,169,-27629,-20546,9,476,224836
2015:Q1,324856,1110,115156,5171,61539,50644,3633,20551,14325,-767,494,7551,27145,30,8629,-1502,13748,-11269,919,7750,613456,2936,266119,69749,0,6687,-3886,12239,5125,-1175,8800,5215,43632,15865,70131,52063,-7498,-3985,4412,10046,3044,12988,974,33514,11202,0,-4741,-288600
2015:Q2,158334,865,219639,5170,86072,6133,-151,-25895,-24343,2211,780,7876,-32497,-6128,-2363,-485,-57602,-18775,9406,-11578,286012,5080,308863,69857,0,264,759,2983,-5758,7492,-3883,16985,-14212,14676,85381,3040,20546,-77384,-2190,1549,-820,-25580,-2454,-134414,22726,0,-7494,-127677
2015:Q3,297904,-220,296047,5171,41885,10032,-1085,1113,7323,-6482,-949,7253,18059,1669,3964,7590,-50632,-52966,20476,-10345,424034,14131,346184,69930,0,14407,-561,-117,-8840,-6424,-82,21354,-9080,13461,43824,8368,-794,26338,-383,-12094,-3947,-9927,1511,-14176,-50634,-1,-18414,-126130
2015:Q4,-42526,-31,98687,5171,-172216,105840,-870,-43243,-4103,19352,222,-12759,-34777,-1431,-2286,-11133,-31827,60,51665,-8847,-146689,17290,-139430,69937,0,1964,828,9279,-8897,18319,848,-9939,-52306,12279,-192983,108720,17259,49141,585,-6005,4603,20061,-3608,-57673,-10021,338,2723,104162
2016:Q1,335547,1184,-27184,50341,28444,58353,599,37360,19272,6300,5032,22787,45949,-19,14803,6209,-25605,-4720,106651,-10209,497775,11093,61928,57565,0,1615,-618,16115,11755,12453,7666,22615,32781,26139,34637,58060,-16023,23275,9249,7971,-847,21318,4931,70719,22260,1,1116,-162227
2016:Q2,511701,820,231595,50341,22651,55658,-97,33968,13679,-1470,-3845,12497,34806,-2051,-18718,1739,17209,-2687,66420,-814,372770,15947,200316,57317,0,-1253,3487,24929,6596,-4596,5702,10867,18578,26227,18858,68422,-3212,-39106,6599,7898,1747,-11265,3727,-24665,-13860,85,-6575,138931
2016:Q3,228766,-965,146552,50342,54,76046,2,-1729,-28100,-21604,-591,25126,-395,378,-2711,-5121,1016,-106750,81241,15975,201548,11549,7934,57380,0,1197,3263,-6438,-6650,-22082,-10401,1878,-9082,26325,1614,86390,34429,-68894,1966,7518,367,-20084,1709,-47768,145178,-36,4286,27218
2016:Q4,283991,-1362,287300,50341,-39517,54711,145,-13422,-15860,-2387,688,-1146,-17406,2627,-9055,3649,-71610,-4555,39293,21558,-16282,18844,108446,57664,0,-981,-1427,872,-1040,3237,1983,-13475,-16672,26408,-62121,88943,-12891,-68553,-6674,-20829,5406,-10940,8547,-104436,-11528,-130,-4936,300273
2017:Q1,121136,1374,-97800,26097,48137,74110,-271,7416,-1410,431,-1505,29433,6900,-8168,-2821,-778,21750,-25637,29371,14507,236576,3965,22611,103902,0,-4191,-2478,1912,-7799,149,6536,28006,1374,5972,61482,88410,-14896,-17414,566,-26295,2558,-9871,-10917,82630,-87504,54,7815,-115441
2017:Q2,230480,422,-52716,26097,94157,40525,395,8605,3615,-2005,846,35999,22121,-234,4811,-205,34937,19006,-12078,6182,275780,9109,-22578,103872,0,-4703,-639,-5813,10605,-2743,-3720,5951,-3518,5454,90186,55825,-2596,-12104,2018,7817,3782,-5661,2208,50165,-9023,6,1879,-45299
2017:Q3,204719,57,201768,26097,-98211,40481,-773,-35511,2944,2343,1113,63497,8356,4319,-27824,6608,690,-9450,21325,-3110,194778,30803,137359,102006,0,-5159,720,-15883,6768,-5434,-2687,9451,7086,4945,-103321,53547,18318,-86553,489,2401,7398,-8198,1430,8964,24258,-12,6083,9940
2017:Q4,-411618,-72,-441187,26098,-25328,50710,623,28072,8695,-1495,580,-20678,2288,228,17543,-6885,-70880,26168,-22073,15975,52127,10792,-79676,103998,0,-935,9842,-11186,24080,-1388,678,-17258,-20832,4428,-42390,65213,-8013,106315,-1717,-23675,-1783,1659,-2105,-70997,1844,115,5119,-463746
2018:Q1,323113,2434,180906,23404,9627,-16946,-1068,-23104,2963,-1152,219,13840,9432,-971,-21380,2555,46210,5553,78486,12104,315754,12174,318953,48340,0,-2919,-7701,-7848,-69,-651,8510,8384,15570,7791,11983,-11774,-16207,-82047,3194,-6372,2697,-7273,5798,34616,-23041,151,3495,7359
2018:Q2,329311,-149,191314,23405,25574,74862,417,37998,-10415,-140,439,16066,-7477,853,-21740,5560,8395,-20707,1817,3240,153338,6415,72418,47844,0,231,-4208,-29468,2824,1050,-3344,1232,15782,8017,17603,85558,8950,-69246,-163,2382,1429,6579,-121,10222,-25932,-126,-2590,175974
2018:Q3,413850,847,184453,23404,-18438,119725,903,39806,3080,3619,508,26125,10975,1223,-21798,3494,7212,22658,14458,-8404,99523,13994,-71866,47984,0,-6487,-2913,18199,-9125,3632,-403,2736,17457,8246,-15497,122205,916,-51218,-2734,-6000,807,-4752,7783,10831,-2336,-25,18089,314327
2018:Q4,-34635,-1233,146537,23405,-54454,45561,819,-31160,-11988,-3713,-1180,-14540,-17850,-781,-948,3476,-102279,-31684,-6211,23588,151181,19661,235786,48113,0,27455,4008,-67900,-14027,-3147,2798,10107,4541,8454,-67251,23471,-67986,119476,1526,-5718,-1846,31166,7714,-149718,-20181,-6,4686,-185816
2019:Q1,803621,1460,412713,25996,60728,64956,-707,76456,-3854,262,1320,18248,16523,2862,5245,1884,55837,22725,18033,22934,797592,2041,293753,40463,0,-13511,-4195,46160,17023,-3279,7397,-6270,-7986,44733,58364,69988,15126,68624,246,7686,3379,-9548,9535,102048,48487,26,7303,6029
2019:Q2,573513,-695,303908,25996,102022,64955,984,14172,6906,4146,1120,27014,25114,84,6874,-15691,-7377,21832,-18992,11141,682600,7735,268606,40304,0,-11507,-287,5449,1679,-865,-1316,5045,14924,44464,95068,235771,32850,-116864,-153,12560,-457,1252,-7716,43392,8769,-4,3901,-109087
2019:Q3,218779,874,294052,25997,-126522,64585,-668,-36432,-5796,1924,-1179,19459,37179,5767,-10355,1968,-5108,10447,-51281,-6132,285731,4245,372047,40230,0,-17699,-1867,-17229,-9045,3645,1655,9368,30043,44187,-115987,-55885,-36268,39467,8816,19847,1056,-335,-25,-10072,-16581,-23,-7859,-66952
2019:Q4,452138,-121,449960,25996,-58945,64586,889,-42972,-32633,1386,-73,15692,-12637,-2650,3256,922,17758,15289,33011,-26577,787581,28671,545978,40384,1,-15944,4145,8390,-2161,-3066,-2025,20058,1711,43918,-78439,151168,42097,57479,-1306,-8014,2052,4370,2762,-6346,-46553,117,-1866,-335443
2020:Q1,592401,2521,-237489,124160,22662,64573,10124,2633,37775,6114,498,-953,115344,7955,8683,-3316,-84463,16402,128670,370508,1043056,1795,149945,107106,0,-14059,356796,46548,22209,2123,13498,-13727,113507,16007,27591,35601,-19741,106461,11183,22836,6352,8937,7224,-20688,20519,57,34976,-450654
2020:Q2,67156,-953,-269407,87730,200182,64575,-8840,-78102,-7337,2010,4111,39289,8306,-1218,4640,1422,65198,12718,73915,-131084,-330784,24181,-505804,163614,0,16075,-124678,9145,-18953,-966,17187,-12923,-27696,15994,27192,130864,-31469,-95876,22382,19865,4420,2351,-8876,83797,-32854,-32,-7725,397940
2020:Q3,119879,-410,-79055,94080,229277,66230,300,-67509,-7024,-6959,-702,44998,-4744,-61,213,4647,41711,-494,23669,-218288,54759,40521,63975,190023,0,12715,-202858,74249,-5162,-6341,-2739,14992,-12371,15972,-19680,-43704,-30665,-58114,13005,16439,8070,-6921,-3129,14643,-14793,-11,-3358,65120
2020:Q4,189826,-1090,8585,108270,-49461,66230,1202,-36669,-7018,-2329,-98,-6889,31740,6042,4051,2239,34519,3624,37565,-10687,421668,14224,48119,112579,0,3380,-4262,27973,-4220,-1310,4726,28739,41181,15953,-69587,34333,73252,-10815,-5477,3209,4311,8600,3462,77980,23206,16,-7904,-231843
2021:Q1,514044,2126,8863,87300,-67944,65888,-800,52188,3723,-3477,-664,49631,5122,-5567,6127,5698,175906,-1303,136282,-5055,287434,9072,3937,109851,0,24014,-17532,50194,5575,5876,-8510,-30803,15080,43404,24199,89074,-44662,-134328,-4192,9580,11111,-20534,8024,144207,-398,31,-4836,226610
2021:Q2,403885,-830,140051,137300,-50653,65877,524,26684,643,188,2588,40050,12593,-6642,-16737,-7809,28448,-7703,33477,5836,309360,7140,-134215,130164,0,20000,-1309,18255,9956,917,14152,5449,27616,44235,5714,51971,-23395,-17691,4609,-24634,15430,-6146,-7018,120030,52002,-18,-3854,94525
