1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1996:Q1,2027115,2353470,2174754,607095,342919,1217851,6881,8,178716,1531735,2058,22596,-36135,233391,155440,80880,-50309,19124,-50127,-28125,-52685,61505,26164,50664,-25972,1472,-7012,-62803,95344,-24743,218022,14720,366018,115045,-7433,390492,1353019,1436554,0,0,-4,282399,25793,185933,-2320,-17016,90008,628105,43895,158018,309402,116789,30591,368,105586,8159,381349,-83535,-68624,14248,-29159,-326355
1996:Q2,2083093,1998477,2249280,622283,359560,1236908,30521,8,-250803,1161925,1752,4516,-62906,173406,88273,40724,290418,52028,52802,172620,-53489,66456,-36720,-7128,-14612,-14980,1054,-121710,49764,27076,182756,30836,340952,141002,-1338,12070,1412728,1308704,0,0,-180,320137,9037,206592,2248,-3364,105624,596809,89278,110013,287429,110089,12453,2432,163366,13208,200478,104024,-23760,101528,26256,84616
1996:Q3,2126026,2346401,2307621,625089,362645,1268809,51070,8,38780,1177129,-16312,20312,63156,217603,104665,2984,17698,22293,2944,107810,-34069,-81280,-43411,-11588,-14772,-17051,14806,-242640,62140,1103,143321,56884,340327,129818,-6892,311567,1138349,1179631,0,-1800,2344,185046,-14515,167546,-3072,-30017,65104,517480,131718,71412,224041,90309,3348,156,-33302,963,505396,-41281,-74924,36088,-2445,-220375
1996:Q4,2185160,2131837,2327370,634528,360612,1297497,34725,8,-195533,1011137,982,45256,-85530,97989,117914,11964,-158579,34639,-206503,59999,-59267,12553,195488,166448,-6212,35252,24060,-138311,67020,-10163,161241,57760,432343,138495,23706,29503,1206670,1145433,0,0,-4,91415,-24099,-2912,-3296,24293,97428,444032,24120,67874,246353,105685,3563,-488,204279,25189,377448,61237,-11996,85448,-12215,53323
1997:Q1,2241437,1991166,2378104,649297,371018,1307980,49745,64,-386938,733465,-11222,14284,36350,133302,106062,15608,-302376,19674,-75912,-64629,-11121,-170387,-8614,-3492,10928,-16050,4053,-104762,99028,-39011,101726,46200,381628,145595,-11910,127524,1120404,1170951,0,-2072,436,183485,7017,55999,-1420,7246,114644,618365,185502,97757,293298,41808,38278,2840,42386,25452,261780,-50547,-66720,61152,-44979,250271
1997:Q2,2296748,2117448,2443203,641012,378221,1335520,88374,76,-325755,805360,630,19360,-45019,231462,139133,-11004,-120892,4266,-137526,28805,-7045,-9392,104231,75408,22928,5895,4070,-124730,76592,-9650,153070,50868,456836,162150,-16095,-265652,1131114,1118576,0,0,156,274851,20541,61558,244,44376,148132,585162,123914,106649,280786,73812,25544,2204,125406,6887,98366,12538,-84864,113576,-16174,179300
1997:Q3,2368389,2559011,2503994,665114,385105,1385760,67935,80,55017,1366472,2664,5376,-70612,267985,134433,16444,29306,23017,-85917,-40857,21007,112057,69628,48832,19776,1020,1527,-297067,72668,-20566,287507,54704,423526,59945,11046,317957,1311455,1300526,0,0,1252,343611,14701,22988,-920,84410,222432,724028,16269,224596,409090,74072,1859,-96,99839,16470,113563,10930,-77548,114964,-26486,-190622
1997:Q4,2397388,2215226,2533014,678349,391547,1385394,77652,72,-317788,797442,17802,-33164,-10849,181497,102280,-2448,-153491,30264,-462729,243966,39779,-4772,227215,126768,24800,75647,10846,-205713,68308,-2173,216389,32620,391945,167250,-7323,-203549,1115229,1169807,0,0,-4,45637,12645,-136944,1748,91564,76624,752029,162594,230846,267134,91456,24832,2000,203660,5623,136030,-54577,-70024,17860,-2413,182162
1998:Q1,2486022,2289245,2597097,683119,400706,1408184,105100,-12,-307852,1434955,1398,14456,32982,253760,191850,31804,-32926,19230,-42691,-173541,8050,156026,146317,167104,-8280,-12507,23793,-292369,151708,-45959,242329,27096,522505,129023,3083,34105,1742807,1766098,0,0,320,366219,51068,-89216,-2432,90275,316524,768663,86557,174869,473785,33452,15995,720,163513,17487,433181,-23291,-44580,72284,-50995,196777
1998:Q2,2532057,2696533,2609055,712322,417222,1442187,37340,-16,87478,2043976,5812,-22280,135004,54504,295780,-28092,464381,-19937,151066,167044,-7055,173264,129453,125316,-8352,12489,51965,-233111,95096,-45114,195618,42020,540447,49876,-32339,344956,1956498,1993413,0,0,224,462796,3760,12551,-1440,90034,357892,927618,164859,174090,423645,165024,20100,2612,36551,-21488,565000,-36914,-94488,104416,-46842,-164476
1998:Q3,2592312,3490000,2683740,726958,433579,1470799,52420,-16,806260,1978779,7828,-1908,-156428,73907,333688,-3884,251016,16722,49694,288861,-16646,-87617,154446,188708,-13204,-21058,-9733,-168310,84008,-14589,18424,35856,512793,212403,30859,618403,1172519,1389076,0,0,1700,68599,85568,-200033,-412,75000,108476,829453,169564,131558,434075,94256,21430,12,103809,32605,331468,-216557,-238188,36848,-15217,-897688
1998:Q4,2608936,2151246,2759502,764133,447353,1488015,60017,-16,-608256,1823297,9068,41432,-40761,280316,238066,32568,-179207,58521,-369213,235464,-4372,-99607,37615,-29244,30500,36359,23671,-366757,96224,-47192,183109,82432,427631,144358,-22451,883175,2431553,2675844,0,0,-4,93741,-42956,-107174,12184,81483,150204,1041588,109516,215285,621091,95696,41527,1824,131287,7252,1358630,-244292,-464084,267556,-47764,457690
1999:Q1,2688892,2209314,2819847,761416,453448,1521597,83394,-8,-610533,1443868,-9162,29440,75184,-61257,186961,208,254200,36165,-105136,53608,29657,239907,-23434,-6508,-15288,-1638,99953,18421,137988,-43131,29323,41312,318317,200302,8638,180606,2054401,2169420,0,-4000,0,249677,58321,-102981,-1532,80149,215720,986483,69437,179760,615513,121773,62723,676,131189,-4584,747256,-115019,-50276,-19588,-45155,479578
1999:Q2,2659740,2068933,2850680,793785,465290,1556504,35112,-11,-781747,1238612,-4724,-11096,15248,192512,133565,-11136,96787,41961,81456,104380,-34001,-97008,25605,22236,-20828,24197,55658,-128478,117288,-73975,156793,59340,373545,228152,26219,-12692,2020359,2052458,0,0,2068,223767,-2643,-52554,600,33324,245040,781487,59074,99936,506491,115985,34906,2696,248491,45329,713714,-32099,-321536,366884,-77447,590807
1999:Q3,2653975,2821109,2915889,809002,472669,1593738,40516,-36,-94780,1933302,-8130,7324,10202,252518,151427,4136,224870,11358,-18330,180394,41324,10124,37187,67636,-18836,-11613,46853,-83132,179060,-75423,31587,28784,378440,330128,-11957,429429,2028082,2124485,0,-4000,2000,277946,49757,-118292,32,75761,270688,934368,104773,82736,617641,129217,57350,228,299154,-1732,559171,-96403,-85736,67520,-78187,-167134
1999:Q4,2662991,1940211,2998385,813773,480014,1620380,84241,-23,-1058174,1302607,-6354,-10164,231499,388505,366999,2988,-288950,16500,86531,140614,25764,-558359,154119,142708,-10620,22031,22060,-301507,140816,-86884,228261,69428,462398,300418,17705,-388731,2360781,2279114,0,-4000,-4,159474,44037,-9989,32,28210,97184,974138,94060,247324,550326,82429,56181,2004,288713,24595,778013,81668,68460,107672,-94464,722780
2000:Q1,2874169,2435579,3059258,877483,490367,1675283,16157,-32,-623679,1855585,1902,35124,-174732,342951,226077,1760,-193002,33035,-184157,38780,27771,-108431,198317,211012,468,-13163,-34582,-633357,147904,-35095,223701,49204,421632,242216,21850,1013714,2479264,2200810,0,0,2160,27942,29752,-205502,-2064,28572,177184,1209271,108387,430322,547401,123161,24800,1168,337565,53044,544860,278453,196768,119076,-37391,438590
2000:Q2,2867255,3063450,3163898,859432,492414,1721640,90443,-31,-100448,2244281,-8328,-21268,-109062,415716,72942,-20864,2304,25093,-259247,126877,23420,86161,-51600,-76196,-1600,26196,-3351,-232744,183144,-18608,28710,32732,434224,401387,-11660,1150608,2344729,2176394,0,-8000,3194,-193883,110448,-420965,1836,-15882,130680,958046,194686,-8425,577616,194169,39660,2624,429949,2458,942346,168336,-107400,299436,-23700,-196195
2000:Q3,2905075,3130334,3158706,868700,488890,1743924,57232,-40,-28372,2287036,-1544,-68304,-64028,312215,229524,-9508,66797,38573,-231014,170366,26553,62320,65913,32456,-1996,35453,25196,-558475,95168,18788,110890,47580,436587,426355,-54549,1208431,2315407,2137655,0,-4000,4228,-28627,56128,-295525,-2424,51927,161268,810393,16414,39795,558991,195193,145528,216,417651,-29864,822129,177752,46924,112000,18828,-225259
2000:Q4,2849221,4299902,3178026,872669,493757,1757241,54343,16,1121876,3170348,5370,55172,-135788,480675,277466,-20528,272708,7395,-397,-26647,21434,270923,242349,223456,-792,19685,-32023,-482363,163972,-49054,-29797,47512,493942,416265,-5312,1469783,2048472,2140366,0,-4000,-4,-56077,-4024,-183259,-1180,29879,102508,753665,86489,-74183,547702,193657,14608,1752,380531,48806,1001084,-91894,-279852,238964,-51006,-1450681
2001:Q1,2880132,3244943,3088037,872829,502991,1742881,-30630,-34,156906,1954920,-1154,-18328,-20694,441349,643085,-16092,-684244,31240,-126953,-500524,66278,-154286,-101237,-86612,6736,-21361,16794,-383171,115172,22947,4319,109636,473826,-236488,-22803,1612002,1798014,1644111,0,0,1592,338859,-199164,-4839,-2236,136378,408720,650474,-58463,62785,472185,173966,97480,636,-117030,-606,672706,153903,57256,82904,13743,-364811
2001:Q2,2860639,2953552,3104085,865924,517865,1731888,-11560,-32,-150533,1185183,5040,-8664,-63193,386841,231444,-5904,-252204,28500,-348965,21478,36437,10346,18356,18952,14216,-14812,-10971,-374787,115580,-7838,255758,105552,426156,-62461,-7396,433873,1335716,1202582,0,0,1304,14474,-131524,-424352,1124,90914,478312,923914,-81932,129099,749765,126982,37808,2372,-74230,-24481,321420,133134,-20768,171360,-17458,-92913
2001:Q3,2804039,4013379,3069231,870077,528908,1700398,-30116,-36,944148,2662757,13868,-11180,39954,253411,377700,-18648,527688,-2826,185257,374932,79426,-109101,368836,339952,-528,29412,19095,-627948,100292,-28099,-20858,15664,651676,-115401,77531,1039175,1718609,1798576,0,0,2232,477490,-44424,269578,-352,108897,143792,1131835,-50682,282268,813035,87214,36784,28,-94220,81579,162847,-79967,-80136,31668,-31499,-1209340
2001:Q4,2642419,2330301,3066507,937877,528996,1680502,-80830,-38,-736206,689974,508,5744,332182,208857,273895,-5532,-62564,25650,-54883,-148861,10857,104673,-142840,-185184,18104,24240,15146,-225454,120980,-29392,159082,85796,355534,-6958,-78285,-316725,1426180,1356293,0,0,0,514213,42632,143654,-732,154552,174108,446279,-157395,-308634,698235,214074,36968,2504,-30165,-28085,414578,69888,29732,74396,-34240,312118
2002:Q1,2663322,2199980,3120371,916028,545608,1658448,293,-6,-920391,678234,-1934,1000,-267947,539377,-135808,-22692,-13752,22539,-63972,-15632,99773,-56459,-81569,-56156,1452,-26865,29068,-246766,123008,-62573,149886,98232,539297,-124137,-90020,245562,1598625,1593070,0,0,936,214726,-77770,13174,-1796,112094,169024,923542,-36961,50360,801874,108270,21404,-272,81257,-12001,363478,5555,-4752,70912,-60605,463342
2002:Q2,2676174,2839682,3142278,917105,562006,1642051,21168,-52,-302596,1560915,7190,9104,-3627,145825,-69620,-5976,304116,15449,-64982,-88865,88165,354349,-98234,-104236,-276,6278,33044,-98667,85528,-82847,109028,100164,436806,2040,60250,626791,1863511,1802058,0,0,600,592498,-56842,367110,1788,147830,132612,713472,-189194,3962,767818,130886,-80876,4000,100108,13392,458864,61453,46100,99244,-83891,-163508
2002:Q3,2691701,3107485,3172704,939928,566080,1641324,25433,-61,-65219,1275121,5424,12248,185139,455904,-117930,-22208,184460,12131,-4060,-134760,103447,207702,43778,3180,-1040,41638,-264,-587953,115420,-80094,-54922,65344,496415,-125789,434,699716,1340340,1403898,0,0,2416,415430,-47790,342362,1580,164458,-45180,1066976,-70530,79601,963103,94802,-50224,-116,55046,30523,-116154,-63558,-80400,97412,-80570,-415784
2002:Q4,2719266,1877126,3181627,925276,585643,1637767,33004,-63,-1304501,1420409,2824,2972,-92255,260037,207410,-8440,227608,28457,-196381,-130760,101620,424672,33120,2260,12848,18012,20944,262310,115412,-58115,62924,-1288,516422,-53861,20336,-97950,2724911,2668838,0,0,0,444406,-49250,241049,420,213310,38876,1139746,-101170,51513,1102641,86762,38720,2680,128441,21606,893239,56073,9252,108776,-61955,842140
2003:Q1,2615295,2312991,3195122,914518,609115,1645469,26080,-60,-882131,444912,-560,12148,-80222,546382,-173174,-2064,-600848,15996,-29420,-420069,-12941,-154414,8532,41772,-4668,-28572,-35103,-498700,104812,28561,-4267,77620,729604,91790,4775,235625,1327042,1221865,0,0,564,324781,-21930,179299,-1580,133088,35904,959690,-76877,81230,838278,117060,-42612,76,-48213,-25156,52736,105177,-38020,113696,29501,302304
2003:Q2,2638348,1853768,3237930,945754,619651,1679078,-6488,-65,-1384162,1960152,548,43404,115103,502411,-15300,6820,-277917,37050,568,-151363,74845,-239017,377600,359512,14448,3640,35589,566575,123072,40786,361728,78960,470898,-114449,54540,-410215,3344314,3312745,0,0,1604,930163,-65298,632748,516,179040,183156,1396479,-111752,347385,1031926,128920,-15496,1680,-15929,-776,1015020,31570,-3664,-760,35994,784580
2003:Q3,2695198,2624249,3344379,977620,659591,1706819,439,-90,-720130,1418486,2026,4988,82902,253186,-215190,9332,278794,27690,57404,473653,16038,-295992,74528,31436,15072,28020,13063,107585,122116,37912,180508,86528,452417,-87407,46826,-31628,2138616,2023956,0,0,92,553868,-18638,331469,56,120072,120908,1178133,-68811,31297,1119682,95964,-60776,548,45926,26,306139,114660,19288,58948,36424,70949
2003:Q4,2787397,2551576,3434840,982592,690952,1725029,36345,-78,-883264,1404337,-9110,21308,17470,279533,-353408,12928,337938,-12912,119575,333234,42644,-144604,-38535,-16028,36000,-58507,-46189,300600,175952,34612,217547,46796,524117,24402,37998,-179622,2287601,2067745,0,0,-4,441521,-43462,344948,-8628,118020,30644,1031732,56444,-96570,990102,81756,-46384,2200,124409,-23062,537334,219856,13776,176016,30064,235821
2004:Q1,2795183,3253866,3471406,996601,713876,1714922,46025,-18,-217540,2566262,-2560,23668,1942,584466,-56963,7904,129887,53549,-71781,-38471,145144,41447,134179,114864,54972,-35657,21738,-15554,205612,8011,190789,6752,595222,311187,-11270,431251,2783802,2681124,0,0,784,545981,11786,267139,1064,223208,42784,1276504,-70112,103426,1111449,131741,29232,-48,270778,5737,552156,102679,33344,56900,12435,-458683
2004:Q2,2905690,2526502,3580637,998234,751105,1757326,73989,-17,-1054135,1859521,-4790,34444,47168,541390,-77516,-20180,-174669,-35613,-63632,-190249,121012,-6187,165439,140932,9008,15499,25024,-189567,221456,69052,-145633,55016,602149,108507,62433,539798,2913656,2796212,0,0,1156,795337,18846,599026,-3644,252889,-71780,1558297,36085,137464,1309371,75377,-33364,1888,81284,20480,371133,117444,-48804,98424,67824,379188
2004:Q3,3059900,3498175,3655069,1016096,771762,1803085,64167,-41,-156894,2938377,-1958,-7812,70269,381413,-153532,40876,594485,60966,-82991,361751,182987,71772,65764,-44524,79032,31256,11532,-206329,163152,40458,275314,48304,739774,118957,74377,683332,3095272,3105873,0,0,696,533284,-7522,327262,-152,216692,-2996,1534556,-2919,110656,1295886,130933,-6840,216,176557,34806,832599,-10602,-123072,78712,33758,-438275
2004:Q4,2909922,2581905,3752271,1036701,794601,1848911,72089,-31,-1170366,1670622,-3150,47632,-32921,334203,-144473,-40920,251654,-44362,253563,441761,145087,-544396,244590,247340,-7068,4318,3854,-750315,420688,49664,230682,52884,625143,197660,15228,168518,2840988,2744964,0,0,120,480751,38094,270949,312,158307,13088,1862077,98034,281156,1352194,130693,7752,2288,202089,-510,190398,96024,-125672,175332,46364,328017
2005:Q1,2977090,2777132,3855396,1036216,824193,1892596,102477,-86,-1078264,2108895,-21594,52936,68060,504992,-45088,-4332,-215660,5255,-343829,-97697,116454,104156,-8529,-8364,21824,-21989,5034,-339524,203280,-53505,83440,17840,616920,377778,33662,833185,3187159,3303932,0,0,796,518839,29647,262670,-740,247238,-19976,1646955,120909,252875,1159604,113566,5616,4,342916,18242,770564,-116773,-165572,104852,-56053,199958
2005:Q2,3099832,3765616,3879295,1062312,852908,1935314,28835,-74,-113679,3665526,2900,-26632,39784,646615,11366,32912,635344,-6211,6386,389809,76767,168592,204664,124376,55968,24320,-12707,-173456,125744,-72419,178057,9012,633031,262114,56632,1112566,3779205,3984416,0,0,1080,376589,-34105,254455,-1384,216531,-58908,2181206,242958,264896,1561062,112290,-89352,1672,264856,7352,1241013,-205211,-183528,50668,-72351,-665784
2005:Q3,3266296,3627305,3953263,1075285,884782,1980933,12354,-91,-325958,3089919,-19212,-16168,15636,774981,132819,57420,-122369,90553,-91441,-45285,159847,-236042,163654,57340,77500,28814,32561,-93396,-121672,-118361,320202,41336,530147,424867,29995,1057480,3415878,3720918,0,0,916,317975,-12785,92030,-376,252731,-13624,1907066,24132,243536,1542445,96954,67504,280,418486,1806,1006886,-305041,-273184,87252,-119109,-361009
2005:Q4,3297392,3789764,4041161,1040679,898970,2015218,86388,-94,-251397,2805901,-19760,37660,42238,387609,213955,9568,702304,22072,32144,239053,104895,304141,46843,43164,18344,-14665,-79787,-386812,-91036,-83296,208873,14024,622258,458217,34179,688864,3057299,3319238,0,0,324,421825,-13601,283374,796,177020,-25764,1976441,165385,133213,1598909,78934,18056,2588,295287,209,604510,-261940,-343432,166564,-85072,-492372
2006:Q1,3429446,3588864,4155455,1078456,904818,2093967,78214,0,-566591,2055650,-2294,-70172,-2826,770549,148585,-48936,-43648,-37033,100180,-49708,-25733,-31353,42939,79248,-49680,13371,-46715,-932767,232992,-22441,249334,98568,630599,65580,19502,966801,2622241,2892069,0,0,576,447642,-22765,361010,-1012,61681,48728,2220060,268496,266554,1606024,78986,-18928,304,153455,22576,66385,-269829,-402448,162060,-29441,-159418
2006:Q2,3423583,3975872,4163672,1073897,867807,2146460,75513,-5,-187800,3383422,1928,63344,-19556,507958,300347,23688,244915,31009,-22962,-262799,130773,368894,168261,158840,5852,3569,-29063,-325189,144820,-47900,21950,20508,613259,126457,23475,1544220,3571222,3824939,0,0,756,570045,22939,215605,228,218765,112508,2258863,185468,328297,1630277,114821,59552,2220,204776,3364,725363,-253716,-362692,155752,-46776,-552289
2006:Q3,3442564,3523997,4167864,1084440,822811,2181875,78755,-17,-643867,1995158,-4446,-41060,-56272,604721,341792,22184,-325200,31258,-172806,177157,78321,-439129,-30388,-16544,2388,-16232,3412,-448052,250992,-42777,188610,64544,534603,43178,5638,883680,2639026,2979647,0,0,1000,204242,-21481,-34493,-1016,199640,61592,1717450,131110,109313,1353027,124000,52328,548,164784,-401,839695,-340621,-431696,134756,-43681,-81433
2006:Q4,3438387,3527376,4146502,1092747,790477,2219488,43476,314,-619126,2236711,-6072,15344,-206934,369452,322677,32932,119779,18394,-100760,9798,50047,142299,128751,108304,12904,7543,-2502,-183448,273712,-65716,445122,75156,475324,-112608,-37478,593220,2855837,3231489,0,0,-4,541275,111091,75890,496,265154,88644,1806634,153205,402636,1088172,162621,80580,2936,203049,7293,589725,-375652,-471148,155128,-59632,-88989
2007:Q1,3459982,3923511,4149208,1104724,756712,2266412,21372,-12,-225697,3250466,-230,-1768,231140,654081,405502,20440,-139295,-8891,-131335,391805,64810,-455685,259672,194784,27980,36908,-68735,-632575,354620,-63931,395303,42928,518603,175524,6885,1092301,3476162,3713161,0,0,408,775991,18942,309502,-1316,312960,135904,1773704,135124,444585,1083125,110870,440,1444,213495,-85080,1032759,-236999,-373352,214400,-78047,-463529
2007:Q2,3518827,2940400,4201260,1110974,725130,2324907,42224,-1975,-1260860,1572811,-574,67652,-97448,478211,409275,-48752,-397134,-48602,-195411,179152,141878,-474152,268872,314856,-54856,8872,-49875,-1110405,226572,-61195,143668,65100,610080,260669,-17561,825657,2833671,3334630,0,0,-1324,571768,40938,-18595,-96,346025,203496,2181000,191373,581179,1269697,138751,45716,2268,193193,-27333,369342,-500959,-595956,164584,-69587,578427
2007:Q3,3370991,5847331,4198679,1116753,679560,2357453,44923,-10,1648652,4794208,-182,24220,-35453,425071,1070219,20972,1484987,-105380,-162043,857735,36576,858100,89930,84724,21820,-16614,-9052,-384084,239616,-68945,191779,24760,508504,301240,-33087,943712,3145555,3537028,0,0,-1404,430217,-30646,168889,-812,202846,89940,2080952,405933,254829,1238881,181309,65568,-64,150510,-49113,860363,-391473,-533540,214124,-72057,-2476340
2007:Q4,3374245,5469089,4169362,1120257,624321,2397506,27282,-4,1299727,3818521,-504,-15344,-83221,433157,705528,-3412,1036874,-66207,157793,554212,-115993,507068,468025,445400,-11488,34113,58542,-1098392,440272,-93419,419399,58448,586292,209104,-97917,795089,2518793,3154964,0,0,-404,669304,15954,324716,744,213402,114488,1636067,292558,299224,874360,169925,48028,2612,222427,-21718,598649,-636171,-661028,123356,-98499,-2094844
2008:Q1,3214640,3453724,4068918,1087970,575056,2422565,-16673,0,-615194,1289193,378,4520,184085,367128,1379090,-17584,-368073,-79880,62854,-47761,-139793,-163493,382161,368664,-20836,34333,6663,-554066,286424,-406431,27044,45408,576231,-118305,-33742,-471737,1904387,2576398,0,0,-908,884509,42873,609329,1276,153375,77656,1420124,340956,325317,609343,144508,71460,-348,19090,44478,137993,-672011,-421964,160968,-411015,-239084
2008:Q2,3092751,2912557,4053576,1073086,547743,2455013,-22252,-14,-1141019,-180547,4492,-95028,-13109,-37575,-173743,-10656,695601,-21282,272540,190068,156056,98219,-29135,-69452,20076,20241,14764,-541687,319696,-355955,270802,58236,577951,-54953,-80688,-729560,960472,1533019,0,0,-468,722840,-77271,281469,252,214563,303828,463041,85941,20951,288925,67224,94664,1952,-86346,-39479,376815,-572547,-312524,101052,-361075,180194
2008:Q3,3243133,3510295,3988252,1033557,516249,2454283,-15825,-12,-477957,2270875,-286,-52956,1243173,483144,79060,-33488,1225536,-30869,298998,426355,-4910,535961,-130062,-124920,2700,-7842,-87436,-522887,287776,-355731,-183991,90096,713556,-181005,-39257,-264368,2748833,3361852,0,0,-1188,2135828,62833,1944449,-1692,82602,47636,925227,352800,470382,122127,-20082,-24660,-464,-160588,53350,434347,-613019,-409904,158112,-361227,-267162
2008:Q4,3102749,3553356,3739406,950715,460465,2390443,-62215,-2,-186050,1683025,12278,-30040,438180,-112633,1244869,-25492,1506092,-40921,635563,127186,153563,630701,-888255,-911956,-23164,46865,-43243,90335,233356,-363752,-459722,111536,563606,-346694,-81457,-165939,1869076,2517387,0,0,-764,2290898,2217,2218218,992,7288,62184,-960403,35683,-796321,-145364,-54401,-44736,2772,-326336,-19113,1575069,-648312,-568568,276520,-356264,-450607
2009:Q1,2645111,3521476,3459426,949520,413262,2247634,-150996,6,62050,1060320,3490,-13380,-175063,-132291,154107,-27092,819423,-68780,511829,-563197,205998,733573,-224642,-297068,7812,64614,69439,520736,190480,-79181,-85058,73196,449769,-296439,-24247,-162928,998270,1178339,0,0,-4,2062260,-138777,1641388,-3192,175689,387152,-660775,-322741,-401168,146978,-83844,-42596,-232,-346384,-54964,221034,-180069,-148068,56892,-88893,-876365
2009:Q2,2530341,1700592,3303793,940275,383188,2176330,-196001,1,-1603201,1339034,14266,2308,427622,-76995,-457011,34400,-809489,35388,114572,-1020854,124856,-63451,208466,96088,78232,34146,39275,723400,203244,-51990,598361,9672,592965,-31482,79104,-167081,2942235,2838781,0,0,-4,2109170,-132785,1769931,-1096,213701,259420,-317044,-314857,34485,111938,-148610,-12196,2060,-81558,25556,1112797,103454,70080,78304,-44930,829749
2009:Q3,2487246,2262558,3318221,978468,397811,2145948,-204006,0,-1055663,1125293,195310,1788,3391,329371,-844383,15740,364132,-14580,810485,10855,148063,-590693,200546,84644,52624,63278,27801,-90043,238344,-57142,682623,5844,531883,-50431,30946,-460425,2180956,2102206,190392,12000,-1000,1796922,2027,1546804,3712,150387,93992,-624544,-327805,-79590,-157625,-59524,41932,140,73245,8777,604341,78750,2976,131508,-55734,224688
2009:Q4,2652829,3710380,3445188,958709,399978,2138584,-52084,1,265192,1589401,-5380,7908,-38328,829031,-760225,-3816,241807,-80496,603178,-267612,215254,-228517,227498,-2880,42888,187490,10450,-540393,295304,-30294,477223,45880,608187,47733,25289,151529,1324209,1425675,0,0,-400,1248547,-22733,944413,1172,205259,120436,-440310,-276457,39452,-116995,-86311,-32900,2424,168829,-17429,496914,-101466,-281316,229736,-49886,-1057551
2010:Q1,2664589,2861633,3471938,952658,387926,2132574,-1238,18,-610305,1579667,2722,9324,100992,162841,-947517,9996,591788,83993,199160,33063,75235,200338,81897,-11400,43548,49749,-59526,-156524,434423,208622,286538,4292,660141,178326,14624,-3293,2189971,2052670,0,0,0,2030346,50254,1651388,344,134576,193784,-842626,-134407,-224081,-395879,-88259,11452,-380,218387,-7810,643300,137302,-163340,109268,191374,-197044
2010:Q2,2830316,3560549,3618580,973945,405531,2202396,36707,1,-58031,2188183,496,13660,364391,-76122,-476999,-21172,438592,1624,792255,-203046,31504,-183745,99223,9004,-3612,93831,-52843,-331188,293038,169442,196180,7228,644583,189468,27319,702887,2246214,2118864,0,0,-4,2016134,62710,1804540,1076,44448,103360,-327737,-129653,117070,-242612,-72542,-6004,708,221121,36744,177902,127350,-137532,110112,154770,-730233
2010:Q3,2961665,2801186,3713530,981896,370520,2248205,112897,12,-912344,1911613,4120,-1328,157683,425553,-160413,24572,-683909,23264,185072,136221,23911,-1052377,227312,16364,52304,158644,-20075,-36609,302077,174092,377556,53584,692757,202322,-8151,180471,2823957,2669342,0,0,-1100,2021126,43766,1631372,484,61604,283900,-323902,-90055,62274,-310831,14711,10256,660,99094,5250,857959,154616,-269440,261440,162616,160479
2010:Q4,2956539,4340506,3736692,1006170,378129,2285072,67302,19,603814,2933643,-1022,49344,342923,244740,-362695,-5168,596045,-94964,72226,129338,185777,303668,302156,96736,38132,167288,-2245,-27235,299533,191167,216482,1288,674783,218600,66076,128871,2329829,2105710,0,0,0,1624334,-58658,1272596,760,233424,176212,-51742,45047,-9198,-121069,33478,-47068,2460,291882,133680,152164,224119,-145720,201192,168647,-1383967
2011:Q1,3033542,2685147,3701492,1016024,377462,2275903,32078,25,-1016345,1088272,16260,52444,-308362,266204,-32645,-9740,-672851,-14139,-834138,534535,-24414,-334695,129896,-39788,-5852,175536,37571,39686,349641,164900,90231,63740,509503,281763,40653,69378,2104617,1981245,0,0,0,848905,25799,775208,1192,-82766,129472,110488,42644,137289,-170325,100880,-36,280,224235,36248,761125,123372,-168732,120312,171792,348395
2011:Q2,3126286,4103156,3782484,1011332,382569,2327513,61047,23,320672,2107998,24800,2124,260772,720397,59938,-20840,-290747,-34003,-683959,-74642,-7267,509125,236428,132456,4832,99140,25610,-393897,449575,155927,232720,73316,495877,203069,41263,-168335,1787326,1832859,0,0,0,1476998,49535,1296920,156,-99821,230208,-184368,1454,-65727,-204322,84228,5716,1728,230409,-4264,306640,-45533,-381436,188876,147027,-976870
