date,FA766000105.Q,FA765013005.Q,FA764090005.Q,FA763025000.Q,FA763013005.Q,FA762050005.Q,FA764022005.Q,FA763069175.Q,FA763061100.Q,FA763061705.Q,FA763061805.Q,FA763061503.Q,FA763061603.Q,FA763061403.Q,FA763061795.Q,FA763062000.Q,FA763063005.Q,FA763063673.Q,FA763063653.Q,FA763063663.Q,FA763063693.Q,FA763063095.Q,FA764023005.Q,FA763068005.Q,FA763069005.Q,FA763065005.Q,FA763066000.Q,FA763092305.Q,FA763064103.Q,FA763092100.Q,FA763094905.Q,FA763064203.Q,FA763040005.Q,FA763090005.Q,FA764194005.Q,FA764190005.Q,FA764110005.Q,FA713022003.Q,FA713068715.Q,FA764112005.Q,FA764116005.Q,FA763127005.Q,FA763123005.Q,FA763128000.Q,FA763129205.Q,FA763122605.Q,FA763130005.Q,FA762150005.Q,FA764122005.Q,FA763169175.Q,FA763163005.Q,FA763169305.Q,FA763178000.Q,FA763190005.Q,FA763194705.Q,FA763193005.Q,FA763181105.Q,FA763164105.Q,FA763194603.Q,FA767005005.Q,FA763066303.Q,FA763139105.Q
1982:Q3,-343,14860,185299,1032,-8896,24027,67180,6324,18760,35424,30304,0,0,0,5120,-1064,7736,0,0,0,0,7736,51688,53468,272,-9232,7180,-552,-464,1736,24,0,0,49523,216915,171851,-69996,-7980,-2060,-11908,-48048,67552,14760,2164,54088,-3460,148757,33224,4064,1408,2656,-7024,-36,-4690,4940,-9630,45064,612,44452,16414,0,ND
1982:Q4,5551,15994,192677,-15428,21904,61509,174768,-2484,79888,46536,38720,0,0,0,7816,25248,25580,0,0,0,0,25580,22253,30901,13780,-31616,9188,-132,-444,472,772,0,0,-72997,196239,169511,-18944,8740,-1624,9057,-35117,57240,17460,-2200,41420,560,191250,26668,24876,21600,3276,-6564,-60,-104955,2900,-107855,26728,640,26088,-6881,0,ND
1983:Q1,9623,12270,257397,12948,-15240,-11010,130652,1732,63604,61244,45784,0,0,0,15460,-19616,23688,0,0,0,0,23688,21595,-1749,-16676,30872,9148,-628,316,2304,-56,0,0,116517,268656,283400,-63816,-8996,8364,-29403,-33781,77524,14036,2372,57696,3420,230601,-4916,-18348,-19104,756,-22136,-36,84528,-1712,86240,-14744,668,-15412,8612,0,ND
1983:Q2,14018,13443,266530,6544,-9792,305,144374,-2228,78676,33056,31504,0,0,0,1552,4860,30010,0,0,0,0,30010,138985,39457,14064,69112,16352,-380,240,1264,500,0,0,-15510,291893,293001,17415,2136,3208,25971,-13900,27900,-9852,-1472,37232,1992,181328,2724,8528,8888,-360,-1948,-16,57069,-204,57273,-1108,696,-1804,25937,0,ND
1983:Q3,14439,14692,276658,-11432,4996,-22523,90235,756,47868,39932,40020,0,0,0,-88,7372,-5693,0,0,0,0,-5693,192971,36643,7400,112936,35992,-168,288,1296,-152,0,0,21147,280771,248959,-3069,-4320,-7940,-14336,23527,8680,-7880,504,18808,-2752,185895,17480,7348,7172,176,-692,-48,33365,3448,29917,31812,800,31012,3859,0,ND
1983:Q4,15508,16115,174891,-2204,2528,-2896,88603,-3336,45048,13048,18704,0,0,0,-5656,21860,11983,0,0,0,0,11983,174670,3746,13680,108072,49172,-496,424,2432,636,0,0,-88806,215620,184100,66630,6492,-2828,-52679,115645,-15004,-17676,-2200,2056,2816,104242,29492,14068,15156,-1088,6436,-16,-21748,3396,-25144,31520,960,30560,40121,0,ND
1984:Q1,11798,14478,435938,5560,-324,22493,67556,-2304,20160,24020,26048,0,0,0,-2028,-3172,28852,100,0,0,0,28752,248683,84791,-6724,108068,62548,-664,440,600,1012,0,0,90582,422333,441913,28708,-3104,-88,53598,-21698,137944,45752,21156,72112,-1076,233884,49233,-11248,-10824,-424,-4136,-880,8407,-2292,10699,-19580,1040,-20620,-16285,0,ND
1984:Q2,11042,15494,387407,336,1752,5981,11500,-3836,-11340,34616,29380,0,0,0,5236,-1580,-6360,248,0,0,0,-6608,361050,103578,19928,167864,69680,-860,-104,2676,996,0,0,4080,374506,390002,45565,-5768,15456,13625,22252,-48724,-51216,-3928,5600,820,257857,16494,30520,22092,8428,33560,840,53890,-1840,55730,-15496,1080,-16576,-17352,0,ND
1984:Q3,14264,16405,397889,-1108,8548,-7524,63491,1548,7900,17160,11520,0,0,0,5640,21476,15407,52,0,0,0,15355,234804,60560,-19156,139980,53420,-344,-308,844,700,0,0,98785,475112,412600,17525,3776,7492,30567,-24309,20508,44188,1980,-25892,232,216020,39308,-22580,-21452,-1128,28952,204,112663,6820,105843,62512,1120,61392,75081,0,ND
1984:Q4,17380,17386,308105,8180,-9696,67356,64705,-4732,24548,-13548,-24924,0,0,0,11376,32404,26033,-252,0,0,0,26285,233979,88271,-5436,105120,46024,544,-652,3096,1156,0,0,-60563,325006,282126,-28056,2264,-12224,14251,-32347,36780,-22624,3464,43988,11952,232472,23735,10996,-4104,15100,7132,-692,-241,4636,-4877,42880,1160,41720,16895,0,ND
1985:Q1,20774,15593,224715,-7952,24284,-48347,3518,-1372,30812,-2824,-1872,0,0,0,-952,-18972,-4126,48,0,0,0,-4174,175465,27525,-11948,82012,77876,-160,404,-392,1620,0,0,76275,241744,242288,26598,-2228,-3980,2769,30037,60020,46496,4692,16440,-7608,199340,-10331,-5884,-13244,7360,1156,68,-28680,-196,-28484,-544,1200,-1744,22210,0,ND
1985:Q2,23355,17056,253807,-800,11760,48991,-13124,-3100,-7144,-27916,-36740,0,0,0,8824,8044,16992,-76,0,0,0,17068,173235,38203,-15632,103600,47064,-496,560,1528,1496,0,0,30657,250564,239688,-7336,-144,-4976,-1887,-329,26812,-21540,468,43916,3968,133663,-16748,-8964,-14584,5620,20728,-1612,93146,1056,92090,10876,1400,9476,3056,0,ND
1985:Q3,25917,18502,311184,8780,-8748,23648,74279,-5496,8272,26240,33668,0,0,0,-7428,43368,1895,568,0,0,0,1327,201607,38531,-3176,125440,40812,596,-156,-2460,980,0,0,12658,326527,291383,-8075,-772,4728,-7650,-4381,83656,-32840,2068,112116,2312,89539,66757,4108,-5376,9484,25452,1168,28778,3744,25034,35144,1440,33704,22758,0,ND
1985:Q4,28408,20681,374790,5168,-2904,51748,175810,-3732,-22936,-4860,-6644,0,0,0,1784,199032,8306,-576,0,0,0,8882,175213,38049,-13532,109336,41360,272,-1080,2204,976,0,0,-32617,393554,379010,61293,3676,2160,25637,29820,76100,48888,-1412,27168,1456,96602,89940,3620,-10216,13836,13268,1160,37028,1448,35580,14544,1500,13044,26490,0,ND
1986:Q1,30442,17412,135894,-2012,24996,23948,-12698,5684,-3924,44096,18236,0,0,0,25860,-71308,12754,2408,0,0,0,10346,111741,24465,-9500,57324,39452,848,880,-1724,1656,0,0,-11741,180466,143906,-12802,-1712,-8968,-18947,16824,85916,-2664,7164,82252,-836,129301,29982,-7232,-14388,7156,-5620,536,-76175,3920,-80095,36560,1300,35260,57602,0,ND
1986:Q2,33435,18801,266232,192,9424,8896,112720,-6204,16512,98748,91668,0,0,0,7080,-21484,25148,2428,0,0,0,22720,125448,24344,-7276,73360,35020,316,2460,796,828,0,0,5152,280610,270254,-19874,-1108,536,3687,-22990,96236,-17924,7860,104300,2000,76548,22847,312,-7256,7568,31104,1132,61949,2060,59889,10356,1300,9056,29011,0,ND
1986:Q3,30591,19657,280787,5616,11824,-35860,167291,-6016,4588,91344,81344,0,0,0,10000,35632,41743,4048,0,0,0,37695,83207,-22817,-5832,93556,18300,328,3456,-2200,1244,0,0,45881,279425,263885,7745,2264,-292,-1145,6918,49856,7476,-5220,47684,-84,109522,38926,6708,-3208,9916,17504,1176,32447,-2096,34543,15540,1400,14140,9571,0,ND
1986:Q4,25546,20190,459217,-3336,29292,21324,91563,9772,20268,96900,83616,0,0,0,13284,-57632,22255,4452,0,0,0,17803,300481,152641,-6400,134004,20236,28,1752,-5376,1332,0,0,22157,390580,370816,-34721,1648,2744,-21937,-17176,209324,19844,3036,176796,9648,67335,76859,-5972,-9872,3900,39396,-1448,20044,4440,15604,19764,1400,18364,-63281,0,ND
1987:Q1,23810,18150,75039,4684,-14552,-9752,-1752,-2148,-23904,53768,65164,0,0,0,-11396,-41952,12484,-336,0,0,0,12820,-23967,-93471,944,72432,-3872,160,3244,-1384,2708,0,0,115650,100573,82717,93844,15920,88,17071,60765,-88368,-23860,392,-58820,-6080,9388,10687,14612,1404,13208,-6844,-416,49814,6724,43090,17856,1476,16380,31194,0,ND
1987:Q2,28175,18706,231049,2896,-22852,21624,104539,-6316,21392,90284,71984,0,0,0,18300,-29072,28251,-272,0,0,0,28523,163114,-5302,-4204,145032,27588,344,1328,-3188,1768,0,0,-38524,105417,144953,487,-14648,-2460,-17048,34642,60372,12036,1792,45032,1512,100903,-985,-5896,-4768,-1128,33420,-7432,-35915,-6340,-29575,-39536,1492,-41028,-116164,0,ND
1987:Q3,31606,20092,258311,6712,8048,-36871,83188,-7928,25556,62140,57028,0,0,0,5112,-28060,31480,944,0,0,0,30536,188813,33597,-8132,145624,17724,204,584,680,1316,0,0,5637,274120,253152,70348,-5324,3876,30140,41656,25848,8384,-2404,28776,-8908,108416,43884,-4836,-8204,3368,23804,-748,-13565,5020,-18585,20968,1492,19476,27323,0,ND
1987:Q4,34590,21951,264074,-17468,5728,-16081,128058,18068,2932,79800,72932,0,0,0,6868,-17464,44722,96,0,0,0,44626,219459,1319,7208,187072,23860,272,472,-1932,2084,0,0,-56517,225750,217866,-24395,2252,7496,-32717,-1426,-53160,-19904,4412,-45364,7696,229699,17860,12260,7512,4748,52764,-1144,-16019,9108,-25127,7884,1496,6388,-25686,0,ND
1988:Q1,22128,18682,254829,15588,-8184,64645,-33253,-11536,-48360,14160,-7736,0,0,0,21896,-30216,42699,-7804,0,0,0,50503,181308,29152,-16292,128880,39568,544,2900,-1488,2584,0,0,30185,301566,301638,-10600,-2052,-6016,-306,-2225,108084,40492,3744,68792,-4944,201981,44174,-17480,-16956,-524,-14412,-1984,-8125,592,-8717,-72,668,-740,50182,0,ND
1988:Q2,28604,21493,327649,7556,-7076,-22834,75571,-1212,-13404,55784,52808,0,0,0,2976,-20536,54939,14128,0,0,0,40811,199608,39460,372,123744,36032,188,1988,-1276,1364,0,0,72561,366519,340131,41089,-156,612,6225,34408,53940,-9356,6632,51972,4692,134282,2748,5588,360,5228,21180,-2612,83916,5460,78456,26388,-192,26580,45980,0,ND
1988:Q3,29862,23736,257720,-12272,12792,8091,55992,5000,-9732,57476,-33776,0,0,0,91252,-16976,20224,8708,0,0,0,11516,207403,7555,2524,172388,24936,12,1840,80,1672,0,0,-17891,245556,215296,-11434,3760,-1240,-14949,995,-21536,1488,-248,-18776,-4000,167020,55340,3016,2176,840,26276,1416,-4801,9660,-14461,30260,6820,23440,-6038,0,ND
1988:Q4,26962,25677,177336,-60,-2816,-58842,43396,8384,-7012,69280,67308,0,0,0,1972,-22344,-4912,4696,0,0,0,-9608,175975,19115,1124,143696,12040,996,1224,648,2228,0,0,14588,150341,132041,-25413,348,64,-12742,-13082,-50172,-3284,60,-48860,1912,118425,-37868,2236,1344,892,44732,3996,76104,4760,71344,18300,2656,15644,-25711,0,ND
1989:Q1,29352,22440,192209,835,-3065,55789,-13587,-11624,-16042,33268,11740,0,0,0,21528,-16142,-3046,11268,0,0,0,-14314,106368,-1529,-5448,94174,19170,651,4684,-884,2304,-40,0,39154,187948,165852,-5112,-2916,1136,16388,-19720,-16751,-26304,-6683,14049,2188,56592,101684,-8348,-5976,-2372,44276,-1620,-4869,-3392,-1477,22096,968,21128,2650,0,ND
1989:Q2,30662,26052,170059,-489,4157,24095,-61710,300,-63755,34372,28596,0,0,0,5776,-16720,-15906,3128,0,0,0,-19034,175688,65091,-4140,88141,26597,277,-1144,700,320,-200,0,28363,184332,165012,-21086,-3040,-6452,-38580,26986,32845,25016,1524,12329,-6024,139438,-31,-1016,-4012,2996,-8696,2980,20578,4960,15618,19320,1664,17656,18882,0,ND
1989:Q3,31135,25128,-36026,-2482,-20334,-41763,-112483,-4404,-55536,-21400,-41232,0,0,0,19832,-17326,-13817,3104,0,0,0,-16921,96097,19226,-5100,64356,17614,310,-1460,776,320,44,0,44951,-48450,-45346,-10959,2816,-972,-13289,486,-27502,-12728,-749,-16413,2388,94387,-78626,-5644,-5120,-524,-42188,1824,23362,-1124,24486,-3104,1664,-4768,-6417,0,ND
1989:Q4,28788,20744,-23947,6576,15318,57439,-26260,10564,22034,-22712,-37508,0,0,0,14796,-21595,-14550,512,0,0,0,-15062,17141,3698,-6088,9829,9702,1802,-1036,-2808,-1592,-384,0,-90142,-65326,-66470,-44599,2520,-468,-15565,-31086,-7408,429,2372,-11909,1700,101558,-43814,-8504,-5920,-2584,-35196,-1380,-27127,2320,-29447,1144,1664,-520,-33336,0,ND
1990:Q1,32491,25868,176305,-911,-7442,10232,56766,-1900,19052,49024,-4612,0,20000,0,33636,-12671,3261,7808,0,0,0,-4547,-9452,-39195,-5204,47593,-12647,314,-2656,1020,-4408,-916,0,133758,179717,157125,53443,-3020,6728,19570,30165,38632,-2749,1106,47646,-7372,-16798,13410,-10980,-5996,-4984,-27376,1240,105553,5320,100233,22592,2652,19940,10034,0,ND
1990:Q2,36576,23665,-84168,-108,16943,427,-25474,-1304,1932,12476,-3928,0,20796,0,-4392,-21830,-16749,-12176,0,0,0,-4573,-68050,3251,-7912,-46029,-17360,-116,-2824,840,-1640,64,0,-4230,-45579,-61959,38019,1120,-6308,-17733,60940,41017,6421,1922,32473,200,-21132,-41220,-18224,-8008,-10216,-20859,508,-40068,-11480,-28588,16380,560,15820,51500,0,ND
1990:Q3,40898,23728,-116756,-2292,-20506,-13668,-26727,-428,-10475,17028,7688,0,23816,0,-14476,-9079,-23773,-804,0,0,0,-22969,-83635,-28514,2004,-55156,-1969,674,-3320,-1988,-1408,124,0,35990,-101817,-106197,37209,4884,-324,38050,-5400,-3271,14875,257,-24436,6032,-26070,-34190,-4828,1892,-6720,-33604,10000,-51443,40072,-91515,4380,52,4328,32109,0,ND
1990:Q4,41749,21576,-208911,18987,11237,-7080,7195,6664,-7437,39680,4404,0,28420,0,6856,-20384,-11327,10868,0,0,0,-22195,-161228,-36149,-5260,-94948,-24872,-760,-11440,796,-960,-356,0,-65302,-239714,-247518,-67142,1380,-1260,-42697,-24565,-7333,2801,-1182,-8508,-444,3726,-117948,10968,-5540,16508,-13877,-4324,-51588,-2948,-48640,7804,5332,2472,-10630,0,ND
1991:Q1,48454,21768,-163723,-17597,-55677,6317,-10964,6400,11168,3312,1140,0,20772,0,-18600,-14412,-17433,-5340,0,0,0,-12093,-102345,-64035,-7412,-26804,-4094,390,5672,1624,-688,2336,0,7209,-56561,-73093,79784,1440,216,60444,17684,-9876,15265,1332,-21057,-5416,-58827,-53131,-11616,-7624,-3992,-34048,-2132,16753,18308,-1555,16532,3588,12944,133848,0,ND
1991:Q2,49214,20893,-148211,-747,13243,7550,12884,-6620,72454,-13748,-47600,0,31748,0,2104,-17839,-21363,1176,0,3112,0,-25651,-156100,-63398,-9372,-58056,-25275,-960,-2964,-1756,-448,680,0,-19594,-106361,-116261,67835,-8560,4940,46289,25166,37285,-15100,9161,49012,-5788,-136160,-34995,-10188,-9256,-932,-47768,-6072,13802,7248,6554,9900,648,9252,70171,0,ND
1991:Q3,50223,21836,-156827,13033,10066,47789,61508,-3232,54392,-6392,-19124,0,41080,0,-28348,-16984,33725,668,0,-2008,0,35065,-264161,-69041,1756,-162510,-34365,-81,-960,380,-192,3292,0,-27500,-191195,-201315,-16210,-840,-4656,1923,-12637,102162,15748,4802,77647,3964,-148138,11925,-7308,1516,-8824,-47451,7376,-103670,-3692,-99978,10120,-3036,13156,-5982,0,ND
1991:Q4,46105,19314,-115708,9363,-3571,-78267,100991,1656,59686,39540,-23104,0,44708,0,17936,-9653,9762,4880,0,572,0,4310,-127879,-63540,-3368,-47541,-13430,19,432,-3488,-1396,1044,0,-12957,-142651,-155443,687,1996,-388,21802,-22723,89941,6067,5924,79527,-1576,-156544,-71588,-2212,-3356,1144,-19800,-7460,11533,16396,-4863,12792,2480,10312,-152,0,ND
1992:Q1,56316,23340,1823,-1675,-2878,54981,53096,-7188,55625,19840,-1800,0,32880,0,-11240,-7782,-7398,1728,0,-6548,0,-2578,-93594,-37173,-1496,-35717,-19209,1292,-1012,1080,28,2868,0,-12362,23597,961,58127,-876,-664,-3854,63520,80232,-49249,2749,129824,-3092,-201994,59355,-7388,-1628,-5760,13221,3288,-3879,-77228,73349,22636,2172,20464,54750,0,ND
1992:Q2,52497,25208,-96868,-1418,-6005,-54332,84801,-3772,61883,48800,-8424,0,31868,0,25356,-7469,-14642,-3780,0,-10880,0,18,-147787,-40938,-2144,-93447,-11258,237,316,1424,-628,-1868,0,28392,-110824,-155204,-39258,-2712,5228,3344,-45118,53052,16059,2115,27502,7376,-160680,-71411,5492,-2180,7672,-2590,1988,58203,5900,52303,44380,4612,39768,13333,0,ND
1992:Q3,51592,23921,92449,10093,15650,13766,112243,1448,63722,31068,-8836,0,55580,0,-15676,-1069,17075,-500,0,-1612,0,19187,-68496,-9523,3500,-48659,-13814,-32,-2212,1408,1452,1452,0,7123,91304,60732,54819,-244,-3000,18690,39373,121219,21792,9607,85604,4216,-143882,80186,11504,3364,8140,3733,5816,-72664,4384,-77048,30572,2876,27696,26526,0,ND
1992:Q4,47062,26149,8641,-13932,5052,28267,101842,140,41146,48000,14648,0,12888,0,20464,-7723,20279,972,0,-7428,0,26735,-76266,-24781,-160,-47289,-4036,1171,2792,1536,224,-3988,0,-38057,-16610,-51654,-64029,13920,264,-12056,-66157,111197,-12050,1073,123730,-1556,-137816,15266,10720,-80,10800,-16852,-4476,34336,15860,18476,35044,7696,27348,-4339,0,ND
1993:Q1,38451,16911,26448,20551,8515,-38859,75285,2632,-5078,62508,30388,0,26984,0,5136,-3927,19151,8704,0,-248,0,10695,-14681,-38079,-5336,-6953,35688,582,2028,668,1288,1544,0,-30474,13010,-24894,69377,-11664,312,15896,64833,-35696,-30452,5792,-10077,-960,-208916,78050,-4648,-5604,956,50816,8,26116,-6756,32872,37904,2464,35440,8102,0,ND
1993:Q2,42001,21342,134413,1746,-13359,-24345,55740,-7156,15445,43600,22440,0,27864,0,-6704,3094,756,-7492,0,-2880,0,11128,96501,30705,-2856,38574,30078,1303,1148,-228,1640,-1500,0,15766,135841,99021,-2247,-464,3124,178,-5085,98359,17576,3418,79636,-2272,-78497,-38000,4788,-2528,7316,17152,-8940,106407,984,105423,36820,1476,35344,22088,0,ND
1993:Q3,41979,17583,181910,3322,9293,4059,82299,-884,22737,33184,8420,0,4120,0,20644,10291,16972,-2780,0,4252,0,15500,69108,20799,-32,17224,31117,-510,4936,3088,2196,1536,0,2583,149773,123749,17809,2904,5536,9026,343,138111,23622,5869,93300,15320,-62696,87250,-840,-404,-436,20826,12688,-89399,4408,-93807,26024,132,25892,-7742,0,ND
1993:Q4,42822,19045,175112,-22415,5595,13740,47731,180,26505,22348,20732,0,-14572,0,16188,-1630,328,20432,0,-8364,0,-11740,114102,35769,-1408,43419,36322,3120,2084,-40,1448,552,0,9195,138895,94543,-8505,-152,-11296,-7537,10480,111755,37578,-6859,94228,-13192,-57471,-14526,-1076,-1584,508,-1094,2780,62681,-5832,68513,44352,3568,40784,-12440,0,ND
1994:Q1,40007,20157,385632,23777,14655,-8978,63813,-3636,37191,-312,17200,0,-6732,0,-10780,3812,26757,8844,0,3940,0,13973,33012,1672,1728,-42151,71763,2635,-5192,-296,868,-3604,0,264943,469412,459808,52816,-1860,1476,-20066,73266,14656,1798,11783,-3593,4668,-76730,70328,864,1724,-860,24194,6820,366861,4616,362245,9604,2536,7068,103630,0,ND
1994:Q2,36298,18697,187673,7946,-5443,-37838,-20927,-1580,-29389,18240,25600,0,-19048,0,11688,-926,-7272,-2492,0,-620,0,-4160,165960,43654,-896,62625,60577,145,-3452,2908,2820,-2632,0,78186,220829,198609,81372,1688,952,16516,62217,-116931,-45921,-2845,-69142,976,-19257,42156,-1480,-1016,-464,16467,-13576,209858,-3604,213462,22220,60,22160,50756,0,ND
1994:Q3,41018,17821,85626,-10427,-7936,-10222,-40998,-1588,-60239,40924,39096,0,-14144,0,15972,-3452,-16644,-11068,0,2656,0,-8232,185432,42409,1692,74020,67311,423,-1632,2756,1764,-1176,0,-32357,-40007,-70035,48941,-2712,-788,24423,28017,-40251,-36870,-3781,-2152,2552,749,62258,5240,1588,3652,28268,9916,-185155,2048,-187203,30028,2256,27772,-102437,0,ND
1994:Q4,40971,18258,165066,536,-17835,28046,-84653,984,-59876,-1136,-4592,0,-17724,0,21180,-7658,-16967,-3992,0,732,0,-13707,260836,65413,-3512,143842,55093,-687,-2312,2432,1880,-116,0,-23059,158568,149980,106648,-3616,-1124,-8791,120179,-17934,5464,2466,-23980,-1884,8032,48198,4652,-3368,8020,19307,-5604,-13320,7324,-20644,8588,2216,6372,16214,0,ND
1995:Q1,41601,19301,164176,3375,13607,30457,-89114,-1044,-65758,4456,-9488,0,-11688,0,25632,-5451,-21318,-9016,0,600,0,-12902,283652,88770,6172,120421,68288,52,-216,-472,2028,472,0,-79665,269484,222556,10411,3092,-556,4420,3454,-60359,-17121,1902,-44729,-412,96467,36506,6276,5992,284,14477,17880,100899,4664,96235,46928,572,46356,127608,0,ND
1995:Q2,45829,17613,262424,5251,-22421,49005,-25118,2656,-62340,29788,-8048,0,-10148,0,47984,-3575,8353,10516,0,3728,0,-5891,241545,100017,1008,93807,46713,110,2984,1956,1968,1288,0,5855,121957,80249,-23852,940,532,-13048,-12276,-13869,33061,2005,-48164,-772,221952,25976,6416,796,5620,-12988,-4360,-119026,2832,-121858,41708,4912,36796,-112251,0,ND
1995:Q3,46708,18166,212393,-3958,-568,-33937,68127,-24,-3524,69404,41424,0,-18352,0,46332,-5607,7878,-3868,0,4152,0,7594,180089,57438,3288,73176,46188,128,6524,2812,3068,532,0,-10424,202494,160366,2947,-876,816,13700,-10692,-56577,-25003,623,-37237,5040,183874,60140,9496,3356,6140,2518,19720,-61752,5828,-67580,42128,2152,39976,18643,0,ND
1995:Q4,44003,18514,64426,5064,4846,110793,-76259,-96,-64903,8456,31720,0,-33252,0,9988,-2595,-17122,-11952,0,5328,0,-10498,95252,50160,-968,26492,19568,-122,1744,2112,2036,-1028,0,-80011,107532,92184,-23718,136,-1144,-24550,1840,-60914,-9929,-1231,-49878,124,119878,-57219,-2272,-844,-1428,10349,8960,97121,17496,79625,15348,2784,12564,68595,0,ND
1996:Q1,43181,20819,97351,3916,-2461,-44546,-24901,812,-38769,5012,39160,0,-14864,0,-19284,2999,5045,-256,0,3728,0,1573,168244,55497,2148,89264,21336,-380,3728,2496,792,560,0,-10096,65138,42690,-68816,-316,-368,6092,-74224,-101069,-637,-3024,-95581,-1828,229182,-24226,9024,2244,6780,34601,1112,-37118,-3644,-33474,22448,3208,19240,-9852,0,ND
1996:Q2,42156,23528,303983,2366,-4380,-60330,-15948,-2676,-12399,9844,22284,0,-25528,0,13088,-753,-9964,-4824,0,-1720,0,-3420,186022,45074,2596,82091,56260,2,656,816,2456,-608,0,192931,332244,281644,-52392,-872,2372,-16562,-37330,-45860,1781,-1545,-58835,12740,168652,-13075,12992,2416,10576,39446,5864,166017,6388,159629,50600,3224,47376,46888,0,ND
1996:Q3,35459,24349,244075,7815,-13510,-9660,-36490,-2060,8533,-23592,-21336,0,-4548,0,2292,-2170,-17201,460,0,-12940,0,-4721,227577,87637,4004,92599,43336,730,1988,4504,2812,-340,0,58649,341171,320175,-12835,3320,4072,279,-20506,78871,37468,-2104,47759,-4252,190558,-10559,5388,4004,1384,31753,2980,34019,-4512,38531,20996,2884,18112,108206,0,ND
1996:Q4,19266,20822,-21219,4399,-953,28024,-91302,5608,-100110,35796,17528,0,-1224,0,19492,4333,-36929,-11512,0,-1636,0,-23781,132238,50292,-2180,86097,-1972,1444,3260,4300,1684,1536,0,-105849,2158,-18930,6379,14624,-6276,-1973,4,-74619,112,-2479,-79435,7184,73180,10000,8628,-1920,10548,1223,11704,-55426,14024,-69450,21088,3292,17796,21821,0,ND
1997:Q1,42792,26360,402495,-1394,8582,57919,25466,-2104,-13302,37048,27084,0,11616,0,-1652,2984,840,-8520,0,-1816,0,11176,212912,141300,2316,97276,-27980,139,568,1696,3172,-1096,0,94531,394280,348744,28137,-19260,15652,29024,2721,-48709,-13332,4092,-39397,-72,132810,67824,6548,2152,4396,26485,13972,121677,12376,109301,45536,636,44900,8216,0,ND
1997:Q2,42871,23483,331040,3507,737,-51112,45113,-276,-13273,51212,24840,0,3096,0,23276,1847,5603,-5100,0,-3040,0,13743,285975,95513,2060,152392,36009,238,-172,3864,2976,2360,0,37555,380822,329698,39870,3920,-8416,-3249,47615,-16798,-19959,3844,-8446,7764,219922,-59873,9348,2240,7108,51843,-2808,88193,2524,85669,51124,3548,47576,69169,0,ND
1997:Q3,40404,25149,283879,1437,-7079,52421,19022,320,-12897,30800,11772,0,14768,0,4260,4242,-3443,-11368,0,4456,0,3469,186253,74113,-1044,117869,-4684,9,-572,4368,564,788,0,26668,338024,293532,-24432,-2896,-6324,-25426,10213,-63560,19157,5542,-84879,-3380,218696,114704,3000,-1188,4188,32448,24688,-12012,72,-12084,44492,1772,42720,69400,0,ND
1997:Q4,45652,28509,330640,-4278,15976,-4935,151329,-1552,3664,119424,46100,0,40528,0,32796,832,28962,-3452,0,3036,0,29378,147027,132866,-4320,61579,-43097,106,3216,1392,3436,-356,0,17726,448521,437557,70,3928,6888,-53991,43245,23550,10514,-4546,4274,13308,183123,72247,23224,-4344,27568,30164,4372,100808,12208,88600,10964,6748,4216,135024,0,ND
1998:Q1,41001,23228,218275,7403,-4426,111193,54824,-360,-5718,41936,33816,0,4552,0,3568,-1453,20418,2440,0,24844,0,-6866,257469,112104,-8276,188316,-34675,1007,2836,4604,5360,-4860,0,-217135,284711,230335,74615,3132,-8024,29589,49918,-66356,-9345,302,-56225,-1088,229142,70684,6268,-8464,14732,75717,22576,-182311,12472,-194783,54376,424,53952,84209,0,ND
1998:Q2,34662,30908,194090,-526,-9414,-43925,-35349,-172,-70697,-33132,-71920,0,7416,0,31372,11840,56812,2212,0,14796,0,39804,185964,167011,-4980,5696,18237,2251,2864,784,2344,-284,0,89380,282555,227779,35432,-344,3736,33560,-1520,45691,42233,5277,2469,-4288,129216,-144537,176,-4880,5056,69012,-4860,97648,-4808,102456,54776,5524,49252,92218,0,ND
1998:Q3,35730,28444,414206,5451,7628,100475,95189,-196,-93129,128824,96572,0,45536,0,-13284,11474,48216,-8536,0,10724,0,46028,196847,119936,1612,44369,30929,-823,4588,-3168,3496,5520,0,-997,494487,444383,131747,-10584,368,47015,94947,-88104,-47815,-972,-30429,-8888,134665,125544,7172,1472,5700,71379,20840,41140,21128,20012,50104,2540,47564,87567,0,ND
1998:Q4,32167,37015,617334,-24117,-4344,65489,256211,476,-15944,142972,129296,0,-22016,0,35692,12603,116105,200,0,30872,0,85033,327241,147618,-6744,192315,-5947,-4247,1004,7536,6360,2064,0,-15864,592146,546366,-111973,11464,-4152,-77831,-41454,-32546,-43561,-1578,9457,3136,382472,166458,9232,-6340,15572,139699,1692,-8668,-2044,-6624,45780,6760,39020,-30036,0,ND
1999:Q1,34691,32797,317117,23064,-1921,-109317,87758,-520,14177,52960,-47580,0,31172,0,69368,11323,9819,23412,0,6016,0,-19609,189121,108968,-3324,78570,4906,2843,3648,1536,5936,-1872,0,116320,203655,166931,55805,-10072,916,41161,23799,-54074,27554,838,-74674,-7792,-25397,28745,372,-3476,3848,77347,2508,81625,-4088,85713,36724,1936,34788,-111568,0,ND
