1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2001:Q3,1722645,-284,45444,229069,276159,456267,168117,335900,67758,-115509,368395,-488548,-39798,900,15664,651676,207700,1621595,516658,244675,870077,-7999,-1816,1085021,247593,174946,660416,536574,269065,69729,209661,-7999,-1816,1181240,616763,99158,87214,236833,141272,19752,1097731,209661,-2452,3747,894269,494442,399827,7883495,13.924420414320343,11.343553965802789,6.27186292374131,5.071691042061478
2001:Q4,949201,1152,193825,87247,197554,-212118,-85879,-214685,-1511,89957,-150569,26738,170506,900,85796,355534,192636,1682614,516367,248395,937877,-8260,-11765,1097775,249996,177552,668144,584839,266371,70843,269733,-8260,-11765,622342,470208,108962,214074,-235102,64200,34652,946350,269733,3466,3735,676887,258044,418843,7755899,12.201681737816646,8.727376879826945,3.327067564959265,5.40030931486768
2002:Q1,671447,-3620,-220011,541678,-144578,-124731,-97628,-59684,97649,-65067,-25385,-232962,154870,4740,98232,539297,83916,1694704,532488,251302,916028,-8150,3036,1103219,257162,174126,671931,591485,275326,77176,244097,-8150,3036,975860,695677,90820,108270,5506,75587,34504,321575,244097,5025,3753,76206,436958,-360752,7957569,4.041126225624031,0.9576541077027182,5.491099103256284,-4.533444995553565
2002:Q2,792536,1792,-10851,124507,-66817,209386,-101038,-132041,96129,346337,-96893,-131215,99440,4740,100164,436806,121476,1707315,548686,255213,917105,-8301,-5388,1117590,258958,178648,679984,589725,289728,76565,237121,-8301,-5388,832382,618375,92612,130886,-72368,62878,32571,582450,237121,-4902,3757,353988,474767,-120779,8080919,7.207721252997831,4.38054440836676,5.875160981071584,-1.4946165727048228
2002:Q3,557408,6248,120434,481895,-108391,86449,-31060,-165652,81811,201350,-7118,-632145,-67906,4740,65344,496415,111444,1741705,552739,256847,939928,-8403,594,1134155,261381,182675,690099,607550,291358,74172,249829,-8403,594,1035710,805331,80273,94802,-45557,100862,33675,162923,249829,-4045,3753,-79108,441534,-520642,8132548,2.0033462608034305,-0.9727281017490541,5.429220952646084,-6.401949054395138
2002:Q4,1358286,624,25522,109023,180671,94095,-237629,-184668,105664,410728,-27721,293186,73388,4740,-1288,516422,89624,1746028,571916,254381,925276,-8454,2909,1153798,264040,188947,700811,592230,307876,65434,224465,-8454,2909,1154323,903138,78749,86762,5188,80486,15498,811691,224465,-9386,3757,600369,453135,147234,8220458,9.87403081276531,7.303346407652847,5.512284108744306,1.7910622989085412
2003:Q1,129801,6764,-110206,502017,-167797,-632920,-41664,-423597,-13741,-153918,74293,-404744,-13399,4340,77620,729604,64228,1759771,594836,253978,914518,-8426,4865,1166024,279419,183216,703389,593747,315417,70762,211129,-8426,4865,997710,699524,85064,117060,58861,37202,14755,-259408,211129,-6156,3823,-460558,425661,-886219,8285363,-3.1309179005718937,-5.558696043192591,5.137505743562473,-10.696201786755063
2003:Q2,2217277,9948,61897,360838,-11374,-280783,-6736,-126291,80849,-228605,418218,690471,354736,4340,78960,470898,59128,1801748,605325,260809,945754,-8442,-1698,1178131,281652,186901,709578,623617,323673,73908,236176,-8442,-1698,1495391,849006,136610,128920,343401,37454,12353,1357855,236176,-1350,3875,1126904,430175,696729,8387901,16.188258043954537,13.434880064782556,5.128517849698035,8.30636221508452
2003:Q3,1198316,-11876,-20719,273259,-183991,117804,14236,418117,-218,-314332,-12694,234137,173516,4340,86528,452417,85594,1874726,644579,260318,977620,-8471,680,1194525,284414,191834,718277,680201,360165,68484,259343,-8471,680,1030571,897703,131474,95964,-99713,5143,12072,860018,259343,-2855,3949,607479,469914,137565,8586985,10.015365295887255,7.074410078811735,5.472398053565949,1.602012025245787
2003:Q4,1254864,6780,-35314,182407,-292402,170037,57267,247030,38168,-172428,-23862,441488,210555,4340,46796,524117,19922,1914883,675762,262651,982592,-8514,2392,1215256,287980,198704,728572,699627,387782,63947,254020,-8514,2392,1061785,811299,165961,81756,-155083,157852,14831,907537,254020,2349,4054,655222,433820,221402,8652611,10.48859217337948,7.572538675997818,5.013746717609286,2.5587919583885324
2004:Q1,1565861,9452,-32289,520404,-92041,8155,-103481,-73011,151684,32963,101338,-19410,190857,9632,6752,595222,267788,1955949,698770,261382,996601,-8934,8130,1237000,307193,191361,738446,718949,391577,70021,258155,-8934,8130,1310462,856367,78182,131741,62382,181789,13707,988054,258155,-4926,4234,739059,402134,336925,8758765,11.280750617809678,8.43794050434269,4.591218054143479,3.846722450199211
2004:Q2,1044509,10740,-20770,581369,-91023,-191924,-88008,-209125,123680,-18471,159218,-193519,-145565,9632,55016,602149,269186,2012524,735473,266537,998234,-8889,21169,1262311,312319,198557,751435,750213,423154,67980,246799,-8889,21169,1526782,1080784,154842,75377,52901,162878,13861,281801,246799,-647,4352,40001,447437,-407436,8907978,3.1634634888474324,0.4490449079376183,5.022879490721688,-4.57383458278407
2004:Q3,1688741,3900,96038,271865,-158349,340779,-147847,261167,184415,43044,-39051,-210113,275382,9632,48304,739774,310580,2048819,755858,273137,1016096,-8703,12431,1288081,317645,206560,763876,760738,438213,66577,252220,-8703,12431,1343758,1007306,152926,130933,-8577,61170,-55176,1050545,252220,414,4458,802369,405660,396709,9009501,11.660412401704242,8.905811477518885,4.502580109597635,4.40323136792125
2004:Q4,1475312,11600,60498,388581,-142979,484604,300059,550997,146031,-512484,256926,-754723,230750,9632,52884,625143,252394,2095581,778356,277791,1036701,-8382,11115,1309373,324499,213342,771532,786208,453857,64449,265169,-8382,11115,1730195,1104309,184439,130693,153494,157260,13339,544664,265169,1275,4528,282747,412969,-130222,9192274,5.925232473285249,3.0759229886154285,4.49256625727214,-1.4166432686567112
2005:Q1,929157,22552,-60790,534942,-82930,-381227,-434949,-147869,112178,89412,-30890,-155056,81528,9872,17840,616920,356395,2125926,807069,285622,1036216,-9361,6380,1332795,342977,208030,781788,793131,464092,77592,254428,-9361,6380,1500952,939098,130706,113566,-26776,344358,14607,235942,254428,-956,4652,-12878,229276,-242154,9120285,2.587003233820575,-0.14119884414979691,2.513912668299291,-2.655111512449088
2005:Q2,2302850,-11412,-78458,704455,-28547,494999,-53290,321465,85011,141812,48680,12660,176145,9872,9012,633031,332413,2181673,835423,289198,1062312,-9041,3781,1358642,349839,214607,794196,823031,485584,74591,268116,-9041,3781,1863963,1219173,109882,112290,10035,412583,13964,1275882,268116,2491,4681,1009956,206961,802995,9261799,13.775751059983635,10.904535829110548,2.234565876456615,8.669969952653933
2005:Q3,1531143,8140,-50974,719820,68932,-584886,-211989,-228177,147563,-292282,-31690,98468,318290,9872,41336,530147,403688,2233900,867020,296120,1075285,-8927,4402,1390015,357263,224923,807829,843885,509757,71197,267456,-8927,4402,1858444,1221858,114104,96954,31039,394489,-162918,353666,267456,-1569,4689,92468,167231,-74763,9396375,3.7638562123555994,0.9840858153402428,1.7797395272112917,-0.7956537118710489
2005:Q4,1902342,-10948,-131498,268595,139217,602197,-6352,209405,104659,294485,12876,-191960,206961,9872,14024,622258,360748,2228182,881520,304008,1040679,-9016,10991,1414664,365641,232165,816858,813518,515879,71843,223821,-9016,10991,1768958,1214848,116948,78934,-60190,418418,-5024,941878,223821,126,4640,722571,233244,489327,9556135,9.856267757480513,7.561329888470608,2.4407775737785204,5.120552314692088
2006:Q1,1763563,16128,81104,772801,94632,75189,123552,8484,-34877,-21969,82248,-711219,224494,8104,98568,630599,390915,2285843,887378,318488,1078456,-9554,11075,1434651,377517,233110,824024,851192,509861,85378,254432,-9554,11075,1981911,1241722,210502,78986,90119,360582,20182,653027,254432,-2797,4648,406040,309870,96170,9783857,6.674530767453886,4.150100415009207,3.1671558568364193,0.9829445581727868
2006:Q2,1977031,19148,86196,545631,226324,60290,-74558,-344363,143489,335722,126973,-107789,-2890,8104,20508,613259,381278,2246621,850727,329308,1073897,-9795,2484,1457331,384079,237208,836044,789290,466648,92100,237853,-9795,2484,2105942,1335167,215540,114821,71623,368792,15235,675614,237853,-237,4590,442588,293766,148822,9906545,6.819870704654172,4.4676320784921195,2.9653728923656026,1.5022591861265164
2006:Q3,1252484,-3668,1342,560084,258917,-443418,-212698,128981,90281,-449981,-51250,-219592,163770,8104,64544,534603,379048,2221281,806385,336650,1084440,-10278,4084,1477164,390295,239998,846871,744117,416090,96652,237569,-10278,4084,1751649,1016614,228136,124000,54563,328336,15727,260679,237569,-1825,4560,29495,241897,-212402,9992331,2.608791078579852,0.29517814623141836,2.420826531867289,-2.1256483856358708
2006:Q4,1541988,-7212,-159778,243696,249252,-202331,-185480,-170710,44203,109655,21425,58900,420282,8104,75156,475324,359171,2199765,774171,341655,1092747,-11002,2194,1497021,396845,242355,857821,702744,377326,99300,234926,-11002,2194,1681929,705026,252793,162621,152278,409211,15731,578534,234926,-436,4591,348635,258267,90368,10097401,5.72953348976771,3.452720832860856,2.5577571892014586,0.8949636436593972
2007:Q1,1813232,14352,271612,749090,303319,-329988,-193807,296757,60502,-493441,104652,-663171,399007,9896,42928,518603,392933,2192730,742778,348082,1104724,-10675,7821,1512530,393977,254145,864408,680200,348801,93937,240316,-10675,7821,1452304,806257,263082,110870,10972,261124,3214,1044341,240316,-293,4685,809003,279494,529509,10267698,10.17113381437362,7.879106406440313,2.7220707114681404,5.157035694972174
2007:Q2,700195,25580,-210240,542114,313959,-262336,-157663,224192,137538,-466404,231579,-1142977,147372,9896,65100,610080,370068,2176524,711168,363860,1110974,-11232,1754,1528229,398323,254919,874987,648295,312845,108941,235987,-11232,1754,1840197,904426,276810,138751,211718,308493,5304,-486403,235987,-160,4707,-717523,296280,-1013803,10406081,-4.674220139127478,-6.895230367968199,2.847181374044657,-9.742411742012855
2007:Q3,3356043,19656,-272979,553665,837516,1395099,-238931,778387,29660,825984,92494,-417216,195483,9896,24760,508504,409166,2143572,665702,368851,1116753,-11485,3751,1544114,402308,256120,885686,599458,263394,112731,231067,-11485,3751,1458335,796640,294944,181309,-159198,344640,4621,2501787,231067,-1404,4723,2276846,249833,2027013,10482565,23.866170152334952,21.720318149605145,2.383319349796543,19.3369987998086
2007:Q4,2957700,11516,-70133,498331,561402,1168176,184509,591652,-114657,506672,478164,-1130124,423103,9896,58448,586292,362629,2090387,610498,367795,1120257,-11435,3272,1557147,406125,256718,894304,533240,204373,111077,225953,-11435,3272,1400003,496506,309839,169925,65045,358688,15789,2106726,225953,116,4748,1885405,228088,1657317,10602170,19.87070540018698,17.783197906337964,2.1513331704735914,15.63186473586437
2008:Q1,2109620,-14628,193782,628108,978023,-86622,157830,28515,-107525,-165441,402283,-779134,42356,7504,45408,576231,116308,2006796,559363,378233,1087970,-11151,-7619,1563992,388181,277455,898356,442804,171182,100778,189614,-11151,-7619,1228187,361784,197590,144508,186114,338191,14179,1338415,189614,-3793,4783,1157377,300736,856641,10733994,12.468941516902179,10.782353892292493,2.8017157453227566,7.980638146969736
2008:Q2,542965,-22228,97166,-184331,-232181,634432,220888,164772,157004,91767,-972,-759379,286114,7504,58236,577951,80653,1973732,531598,379648,1073086,-10865,265,1576607,392457,275167,908983,397125,139141,104481,164103,-10865,265,422972,60557,241719,67224,-157894,211366,17244,534362,164103,-713,4794,375766,512391,-136625,11061837,4.830678540608796,3.3969587187753065,4.632060660449073,-1.2351019416737674
2008:Q3,1958363,-31928,108706,603579,-34695,1310721,355218,477459,-21730,499773,-47723,-720951,-168679,7504,90096,713556,128177,1908668,500149,384443,1033557,-10648,1167,1582840,396927,270867,915046,325828,103222,113576,118511,-10648,1167,940359,-9543,254044,-20082,315288,400651,-36639,1307193,118511,-1860,4841,1195384,386320,809064,10964447,11.922110258723027,10.90236037414661,3.523387910033219,7.378972464113391
2008:Q4,1622940,-2536,695690,19112,855533,1725349,780947,131410,145771,667221,-864061,-1087641,-444410,7504,111536,563606,43258,1768696,445338,390711,950715,-10502,-7566,1587523,398919,266781,921823,181173,46419,123930,28892,-10502,-7566,-527016,-257516,277635,-54401,-754129,261395,22072,2353201,28892,-1242,4898,2330449,606446,1724003,10912439,21.564393026757187,21.355896097566564,5.55738272626312,15.798513371303441
2009:Q1,817163,-17508,-67900,-181466,79688,713855,468577,-723085,223778,744585,-295554,242136,-121526,-808,73196,449769,-56718,1681490,398919,362980,949520,-10536,-19393,1584125,379926,281858,922341,97365,18993,81122,27179,-10536,-19393,-16911,162682,24684,-83844,-106425,-14008,12351,943790,27179,-615,4910,922136,616408,305728,10830420,8.71425139563937,8.514318157460822,5.691450562397395,2.8228675950634265
2009:Q2,456108,288,214397,-67227,-381192,-1387449,-77088,-1380926,122540,-51975,36924,948748,561893,-808,9672,592965,-72104,1619451,369505,345279,940275,-10441,-25167,1576773,376158,279666,920949,42678,-6653,65613,19326,-10441,-25167,82932,121081,28306,-148610,63932,18223,6834,422688,19326,-2455,4972,410788,743161,-332373,10946227,3.8614909259279453,3.7527826303237393,6.789197775635386,-3.036415145311646
2009:Q3,721085,1712,-45554,72993,-661129,190887,758537,-140477,140995,-568169,44560,-32175,646155,-808,5844,531883,-33282,1656925,383896,334009,978468,-10329,-29119,1573168,373983,277534,921651,83757,9913,56475,56817,-10329,-29119,26749,-71439,54963,-59524,57807,44942,-97149,680944,56817,-3285,4980,632392,552528,79864,10888261,6.2539246347518676,5.80801645679961,5.074529348626012,0.7334871081735985
2009:Q4,1098720,-13164,-1735,772463,-628623,50747,517650,-424560,200478,-242821,13322,-135801,440755,-808,45880,608187,-52504,1641479,386285,315368,958709,-10199,-8684,1574235,375354,279223,919658,67244,10931,36145,39051,-10199,-8684,68930,38821,14122,-86311,98383,3914,-58408,1038626,39051,1127,4973,1003420,587655,415765,10988307,9.45209951642217,9.13171087470321,5.34800310912318,3.78370776558003
2010:Q1,474602,-17008,-496173,216635,-655169,442096,147892,16987,85579,191638,18491,-95352,277878,6064,4292,660141,112707,1635762,374806,322804,952658,-10155,-4351,1570170,368563,285375,916232,65592,6243,37429,36426,-10155,-4351,-373967,-281148,-22684,-88259,-50173,68297,-60145,854016,36426,-3543,4977,826110,601846,224264,11096944,7.695958130118259,7.44448261003464,5.423529216692451,2.020953393342189
2010:Q2,1222432,11476,211464,-70436,-302629,702936,872859,-60658,42192,-151457,46876,-356408,187520,6064,7228,644583,133758,1680200,391395,327416,973945,-10018,-2538,1567420,369181,282114,916125,112780,22214,45302,57820,-10018,-2538,-120556,-50203,-25470,-72542,64203,-36543,-26294,1429473,57820,-1477,4953,1378083,702739,675344,11298797,12.651552017948317,12.196723872491972,6.219591342334941,5.977132530157032
2010:Q3,806406,10136,-90489,468425,-71618,-811097,121896,115101,14307,-1062401,19471,-1817,368896,6064,53584,692757,162093,1664154,357074,330446,981896,-9893,4631,1566108,370182,281967,913959,98046,-13108,48479,67937,-9893,4631,-297935,-169674,-44490,14711,50958,-149440,-4499,1197888,67937,-3879,4904,1138735,696731,442004,11381992,10.524416585480562,10.004703271559356,6.121345015881227,3.8833582556781274
2010:Q4,1687436,13584,218173,118291,-249775,453777,-71418,96502,174041,254652,83958,25177,207822,6064,1288,674783,134294,1697367,364972,335825,1006170,-9780,180,1569442,373214,282612,913616,127925,-8242,53213,92554,-9780,180,14398,-15829,-40626,33478,86402,-49026,-21788,1779174,92554,-2005,4857,1693482,684383,1009099,11498297,15.47336967530168,14.728110914850562,5.952037940922904,8.77607297392766
2011:Q1,827607,9348,248518,364906,-15147,-562917,-817086,606527,-21834,-330523,-22705,-42866,102867,14544,63740,509503,157817,1703370,364422,329747,1016024,-9722,2899,1578964,362622,296163,920179,124406,1800,33584,95845,-9722,2899,215219,-58881,47973,100880,117739,7507,1020,737814,95845,-3565,4394,649929,773709,-123780,11711592,6.299861894006847,5.549446791207976,6.606352065543267,-1.0569052743352914
2011:Q2,1615924,-17248,124860,736343,79874,19304,-651543,136974,29,533845,168585,-464629,245356,14544,73316,495877,139742,1715659,369735,339774,1011332,-9611,4429,1589334,366506,295340,927488,126325,3229,44434,83844,-9611,4429,-62546,-89809,-14577,84228,-14541,-27847,-1586,1803209,83844,-2351,4385,1726102,749283,976819,11803351,15.277094327937432,14.623826133376111,6.348053192690788,8.275772940685323
2011:Q3,2096021,-3656,592368,160020,-274765,1339197,650233,146955,30011,511998,-48051,-818802,245544,14544,130952,549180,209490,1738905,376327,355750,1018665,-9491,-2346,1600607,369970,294238,936399,138298,6357,61512,82266,-9491,-2346,-82429,-148564,-20463,107889,-76681,55390,-811,2315937,82266,-5768,4418,2243857,785916,1457941,11921126,19.427164562592917,18.822525238904955,6.592632273159431,12.229892965745522
2011:Q4,1357225,-28088,158878,401058,-102890,137068,361776,-380604,36146,119749,-197936,112576,107749,14544,86348,482001,185916,1797734,386136,367877,1038888,-9361,14194,1607819,373266,293075,941478,189915,12870,74802,97410,-9361,14194,58032,-36305,-23578,144658,-94777,68033,4488,1493596,97410,-1503,4442,1402131,796225,605906,11987448,12.459664355192535,11.69665715586212,6.642156028539185,5.0545011273229346
2012:Q1,477354,-4412,72823,390476,-65782,-1132483,-418749,-528922,-133574,-51237,66414,-56297,383467,9036,-33396,642034,205473,1841815,408686,363711,1072102,-9241,6557,1609799,364968,302691,942140,232016,43718,61020,129962,-9241,6557,357418,-71628,91296,141364,91818,104568,6911,358863,129962,-4138,4554,237593,909652,-672059,12252058,2.929001921460346,1.9392087383878498,7.4244832990506575,-5.485274560662807
2012:Q2,1673401,-22240,-18632,389697,-16969,706843,495868,316784,6612,-112422,57255,-184377,214824,9036,-55568,422752,170781,1852348,413866,377364,1067829,-9141,2430,1623314,368821,304183,950310,229034,45045,73181,117519,-9141,2430,293745,-70202,86959,161139,-12078,127927,8147,1616838,117519,-2472,4612,1506403,974070,532333,12364178,13.076791468745661,12.183610094033861,7.878162219922748,4.305447874111113
2012:Q3,1942087,5360,113221,145551,30399,368081,-140831,119224,-113942,503630,-42529,155279,448067,9036,15348,504549,189724,1869226,428309,382113,1075475,-9081,-7590,1636175,372915,309565,953695,233051,55394,72548,121780,-9081,-7590,269426,-117925,85840,143756,32558,125198,10729,1916441,121780,-3043,4653,1802357,859911,942446,12301844,15.578485944790687,14.651111004378803,6.990098395004847,7.661012609373957
2012:Q4,1814385,-10228,395536,500476,214808,121015,716396,-222699,-144972,-227710,75412,-493353,265454,9036,31340,520937,183953,1926474,455476,394623,1096094,-9062,-10657,1651425,376149,317881,957395,275049,79327,76742,138699,-9062,-10657,216756,-78291,89479,188461,-101240,118347,-64694,1807984,138699,-787,4716,1674787,1162472,512315,12715043,14.219249000274678,13.171700740837922,9.142493658888924,4.029207081948999
2013:Q1,849887,12876,31873,-49467,-122937,-993033,-256908,-344638,-53719,-337768,-80033,769955,500004,5660,1140,497512,276338,2018070,479753,424573,1110242,-9429,12931,1655646,384951,310347,960348,362424,94802,114226,149894,-9429,12931,431774,-13854,78994,200968,63559,102107,18187,798725,149894,-2756,5217,656804,590013,66791,12254044,6.518050477025093,5.3598959793639915,4.814843165244062,0.5450528141199298
2013:Q2,677740,15248,163706,392429,35159,-1344759,-317591,-163338,-87120,-776711,227826,332196,27631,5660,23904,516400,282341,2063906,502345,442025,1108259,-9259,20536,1677836,389898,320735,967203,386070,112447,121290,141056,-9259,20536,351572,-30735,71879,151156,49224,110047,19211,731450,141056,-1368,5171,596933,650812,-53879,12353217,5.921128333910169,4.832203818318182,5.268360460275247,-0.4361566419570641
2013:Q3,881443,-92,209533,380867,-43755,-126877,-16705,194474,-5389,-299257,-67063,-477825,152516,5660,32780,520674,295025,2102213,518042,451541,1112286,-9170,29514,1694223,394743,329746,969734,407990,123299,121795,142552,-9170,29514,315413,40948,70920,179702,-19818,43661,20913,994933,142552,-3126,5113,860620,652166,208454,12447306,7.993160908800152,6.914105232362468,5.239414858122713,1.6746903742397543
2013:Q4,1597285,-17636,323732,-132108,-136387,-259366,-132105,-177584,-50683,101005,190771,477302,245313,5660,23248,562274,314484,2103915,519391,452651,1117809,-9162,23226,1712299,400977,337891,973431,391616,118414,114760,144378,-9162,23226,913441,22636,70724,178425,501435,140220,21782,1097242,144378,-406,5118,958388,569795,388593,12510375,8.770654247072764,7.660746127333873,4.554579698849954,3.106166428483919
2014:Q1,1441525,1728,1286,617604,170033,-314043,-551068,350227,-34630,-78572,179889,-181223,240572,27480,37072,340447,320679,2089926,528009,445977,1119762,-9254,5432,1727162,411930,340786,974446,362764,116079,105191,145316,-9254,5432,710912,7427,166127,240917,82748,213692,20369,1113746,145316,-2741,5224,976396,667867,308529,12714403,8.75972276891915,7.6794466606229115,5.252838060898337,2.426608599724574
2014:Q2,1664369,-10868,205322,542277,-78183,-257044,-477268,86393,-61106,194937,-76834,413036,212645,27480,47728,311282,327528,2150679,546503,445328,1153789,-9360,14419,1735153,416499,341833,976821,415526,130004,103495,176968,-9360,14419,668625,-6382,164525,236811,30474,243198,19182,1430451,176968,-602,5230,1259315,715105,544210,12931863,11.061448496245053,9.738078034136993,5.529791028562552,4.208287005574443
2014:Q3,1422144,11576,198114,276570,-28146,89512,-147415,220061,-46341,63207,114138,-135807,170852,27480,54088,335282,308485,2197320,564558,459433,1169578,-9580,13331,1752687,422585,347601,982501,444633,141973,111832,187077,-9580,13331,207484,-3190,167334,220807,-371853,194385,-21405,1637888,187077,-2462,5252,1458525,714945,743580,13089118,12.51335455420971,11.143032440437683,5.462132742633996,5.680899697803686
2014:Q4,2036379,-27872,-241606,535913,-65952,67139,206131,-136313,-17834,15156,-18389,793762,251930,27480,68176,371345,274452,2247142,585821,480763,1183255,-9912,7215,1768602,427078,349888,991636,478540,158743,130875,191619,-9912,7215,657086,112567,171147,177754,-40472,236089,19223,1877056,191619,-1919,5285,1692641,750067,942574,13258193,14.15770311005066,12.76675331406788,5.6573848336647385,7.10936848040314
2015:Q1,2190047,-4664,141392,780385,46014,18402,318613,96584,-57906,-338889,-3861,338553,177267,212,64684,325520,306142,2279630,601134,476134,1185409,-10066,27019,1778870,429775,355637,993458,500760,171359,120497,191951,-10066,27019,595659,71619,154039,236180,-8108,141929,20650,2115797,191951,-2900,5254,1932000,828314,1103686,13380512,15.812528470211577,14.438908723088788,6.19045070921053,8.248458013878261
2015:Q2,1199358,-20424,371818,345747,75997,-278176,10971,16652,-28878,-276920,-96689,-114205,168156,212,37280,407663,301978,2332299,620186,490558,1209944,-10375,21986,1791686,433433,358993,999260,540613,186753,131565,210684,-10375,21986,770628,196126,155772,251450,47982,119299,21338,990681,210684,-1633,5224,786854,781359,5495,13487843,7.344991468075884,5.833802124990455,5.79306120333696,0.040740921653494605
2015:Q3,1662548,-13228,-216625,693221,120504,1421270,863061,559780,-838,-733,-131565,-1026476,-20011,212,62580,411332,361334,2364789,645344,494803,1218331,-10596,16907,1815199,437480,364270,1013449,549590,207864,130533,204882,-10596,16907,602068,146612,158669,247484,-53976,103280,21562,1631632,204882,-2924,5250,1434924,766046,668878,13598262,11.998825246618567,10.552257836506554,5.633411093270596,4.9188467432359575
2015:Q4,1558207,-17028,182438,446459,-45223,-255993,155055,86485,-54158,-443374,-37244,375359,63684,212,32304,498105,315134,2367316,659439,483747,1218848,-10730,16012,1829886,439989,369048,1020849,537430,219450,114699,197999,-10730,16012,631857,204965,157514,198829,-39851,110400,22126,1485906,197999,-2151,5336,1295394,786574,508820,13664798,10.873970979143609,9.479791771810097,5.756206568146855,3.7235852036632435
2016:Q1,2133112,2904,82590,551374,95398,260612,300207,-127,-44131,4664,156615,126159,65331,3184,54048,361479,373417,2366636,682844,461684,1231864,-10900,1144,1826874,449272,365322,1012280,539762,233572,96362,219584,-10900,1144,1066565,148845,244500,266058,-44360,451521,21293,1627602,219584,-2653,5505,1416176,808121,608055,13782355,11.809316267943942,10.275281139801315,5.86344641391112,4.411834725890194
2016:Q2,2017261,-5240,37955,613687,-125052,15436,203844,-31611,-5581,-151215,5250,625983,80785,3184,82688,305950,376635,2387852,693651,464225,1238533,-11143,2586,1849160,454579,371408,1023173,538692,239072,92817,215360,-11143,2586,1181106,243302,247017,226506,56063,408218,14366,1389213,215360,-2318,5574,1181745,726509,455236,13841829,10.036337335403983,8.537488371422759,5.248648859915839,3.2888395115069198
2016:Q3,1502802,-2000,-52682,1374650,-287401,-24084,-22269,-131008,70995,58197,-149548,-338019,138674,3184,36884,364049,439096,2418418,701740,469680,1257322,-11393,1069,1872390,458781,377991,1035618,546028,242959,91689,221704,-11393,1069,1225847,275013,243322,247104,45105,415304,21443,844426,221704,-1915,5568,630205,713289,-83084,13968108,6.045386034843992,4.5117420925563305,5.106554158945507,-0.5948120663891758
2016:Q4,-225918,-18120,-201854,492961,-246349,-751940,-53785,-58630,61109,-700634,-86401,56242,-69158,3184,4864,251054,339600,2458451,719775,479851,1265406,-11650,5069,1889173,464559,383457,1041157,569278,255216,96394,224249,-11650,5069,1031586,264546,249648,205182,-70670,382881,1184,-687042,224249,-974,5473,-904844,736869,-1641713,14123300,-4.8646017959714545,-6.4067461960615715,5.217399616236999,-11.62414581229857
2017:Q1,2095796,18128,430605,528795,12077,-361375,-280308,113061,-92126,-102002,55149,101324,246441,16012,24488,512929,511224,2490423,741980,494181,1268376,-11601,-2513,1916769,474978,382204,1059587,573654,267002,111977,208789,-11601,-2513,1169067,377938,290324,197858,62984,239962,-6353,1494030,208789,-2479,5356,1293076,788972,504104,14353057,10.409143562483742,9.009066209608614,5.496891707459951,3.512174502148663
2017:Q2,2146475,12400,184360,160958,65687,281525,305589,-53671,-24626,54233,-17974,277716,163402,16012,4988,485656,511744,2529888,755429,509139,1276895,-11945,370,1941272,481493,388427,1071352,588616,273936,120712,205543,-11945,370,1178979,318781,292533,172128,78921,316617,21960,1578072,205543,-2452,5219,1380200,872082,508118,14538770,10.854229860992248,9.493235481750792,5.99832035309727,3.4949151286535223
2017:Q3,1557555,23712,98001,488111,99997,-371251,-333215,35596,-62813,-10819,-78876,-255540,478846,16012,26540,418109,613893,2563193,764738,508166,1298336,-12387,4340,1959669,488220,393852,1077597,603524,276518,114314,220739,-12387,4340,1027226,318302,288860,174123,24820,221121,-136481,997372,220739,-2347,5155,784134,883020,-98886,14692114,6.78848402641817,5.337110934515041,6.010163003091319,-0.6730520685762768
2017:Q4,1890458,-3424,232983,26872,150030,65057,165086,-23047,54465,-131447,-164068,230980,344123,16012,27924,492966,471003,2630064,786671,510404,1342794,-12926,3121,1973370,494021,397661,1081688,656694,292650,112743,261106,-12926,3121,1309763,361435,290908,233155,151802,272463,22739,1260128,261106,-1310,5173,1005506,822514,182992,14871770,8.473291230245358,6.761169083660476,5.530706835837294,1.2304622478231821
2018:Q1,1827794,12504,68034,764960,64628,131565,454019,-51094,-128561,-142799,-93104,-107661,300480,5536,51908,298774,330169,2654245,789141,518696,1357223,-13272,2457,2004957,510533,399063,1095361,649288,278608,119633,261862,-13272,2457,950308,301756,175082,182836,61645,228989,22446,1549220,261862,-2366,5304,1295028,880197,414831,15133060,10.23732087843942,8.557609216004169,5.8163847893287945,2.7412244266753745
