date,FU766000105.Q,FU765013005.Q,FU764090005.Q,FU763025000.Q,FU763013005.Q,FU762050005.Q,FU764022005.Q,FU763069175.Q,FU763061100.Q,FU763061705.Q,FU763061805.Q,FU763061503.Q,FU763061603.Q,FU763061403.Q,FU763061795.Q,FU763062000.Q,FU763063005.Q,FU763063673.Q,FU763063653.Q,FU763063663.Q,FU763063693.Q,FU763063095.Q,FU764023005.Q,FU763068005.Q,FU763069005.Q,FU763065005.Q,FU763066000.Q,FU763092305.Q,FU763064103.Q,FU763092100.Q,FU763094905.Q,FU763064203.Q,FU763040005.Q,FU763090005.Q,FU764194005.Q,FU764190005.Q,FU764110005.Q,FU713022003.Q,FU713068715.Q,FU764112005.Q,FU764116005.Q,FU763127005.Q,FU763123005.Q,FU763128000.Q,FU763129205.Q,FU763122605.Q,FU763130005.Q,FU762150005.Q,FU764122005.Q,FU763169175.Q,FU763163005.Q,FU763169305.Q,FU763178000.Q,FU763190005.Q,FU763194705.Q,FU763193005.Q,FU763181105.Q,FU763164105.Q,FU763194603.Q,FU767005005.Q,FU763066303.Q,FU763139105.Q
2001:Q4,11680,6988,78122,10673,-7470,-20861,69037,0,-4012,55189,1845,0,34259,0,19085,2478,15382,14339,0,5423,0,-4380,40219,-35345,-354,51663,24255,288,-92,-523,896,4060,0,-18104,49925,33164,35868,526,-54,760,34636,84244,11106,6489,70291,-3642,48248,-12690,5,-410,415,6471,-13993,-114987,-2000,-112987,16761,4756,12005,-23505,0,ND
2002:Q1,11729,5596,96352,-12412,4889,4951,52009,0,14855,36999,10246,0,-1848,0,28601,-1352,1507,-7162,0,1394,0,7275,-30629,-21590,-84,-2274,-6681,204,-683,629,871,377,0,76146,56823,49152,-39850,-453,-14,3510,-42893,-103898,-37949,-746,-64018,-1185,105787,4697,-2684,-165,-2519,-9025,8780,85345,-16,85361,7671,1295,6376,-33396,0,-31372
2002:Q2,11717,6700,98825,1631,-454,-2725,32886,0,5259,41275,59229,0,-20791,0,2837,-192,-13456,-5823,0,-3672,0,-3961,48695,-23055,480,68686,2584,228,479,246,769,-1592,0,18662,150507,131168,1190,238,164,2348,-1560,13082,27612,2593,-17835,712,33821,-4276,726,481,245,2927,16750,66949,-1342,68291,19339,2020,17319,56699,0,33902
2002:Q3,11329,6915,194938,1301,649,18243,29067,0,-3043,23000,20846,0,10783,0,-8629,2968,6142,-2514,0,9282,0,-626,129909,-7539,-206,118445,19209,-29,482,732,432,-1163,0,15316,237455,218192,178,634,-7,217,-666,26555,17460,-435,9905,-375,132997,18209,-1215,-182,-1033,10253,-4425,35640,3555,32085,19263,1056,18207,46931,0,123427
2002:Q4,10563,5920,174802,9968,-765,-15062,46825,0,10645,34576,10970,0,2704,0,20902,1042,562,-429,0,1123,0,-132,108836,-11767,155,103824,16624,-143,1070,1182,323,4569,0,17999,180693,170521,52885,22,-137,1744,51256,10541,-23517,5229,28271,558,81927,24228,2690,139,2551,-1459,-11310,11019,-515,11534,10172,1173,8999,10534,0,86015
2003:Q1,10150,6263,166308,-9286,4410,39090,64575,0,2979,54662,38631,0,20478,0,-4447,1582,5352,-2444,0,12569,0,-4773,51236,-13999,340,74319,-9424,-156,582,2140,1142,-4422,0,16997,153166,140032,-11642,-1615,-10,-1411,-8605,-31251,-22537,-2025,-9047,2358,123596,24296,2262,333,1929,4023,6332,22415,6830,15585,13134,1526,11608,-9255,0,84811
2003:Q2,9965,6022,236390,1008,737,15049,55107,0,-10634,76211,61898,0,-201,0,14514,4135,-14605,-335,0,-1114,0,-13156,123017,-2364,-162,109945,15598,285,634,1133,393,513,0,38514,221801,203055,-39959,672,738,-11660,-29709,46743,18152,1988,25939,664,100872,42957,1832,-164,1996,8914,1657,40039,1279,38760,18746,3018,15728,-10646,0,118895
2003:Q3,8899,7237,65402,821,181,-9228,-43557,0,4508,-62637,-59760,0,-20862,0,17985,5287,9285,1617,0,5313,0,2355,89767,-2677,-325,83394,9375,61,1243,620,528,-3070,0,28036,53942,48355,45488,29,-594,12583,33470,-18043,3159,-63,-20886,-253,31363,-54548,480,-320,800,2609,-6705,47711,1759,45952,5587,2649,2938,-9798,0,5758
2003:Q4,8090,7983,114621,7590,-4686,-38394,86969,0,13281,39459,-3119,0,27362,0,15216,752,33477,1486,0,14178,0,17813,59080,-4083,-32,16756,46439,-255,-1101,2682,22,-610,0,3324,85769,76045,16095,177,-112,-3911,19941,41039,315,7888,31277,1559,60388,-24085,1719,-23,1742,10516,1949,-31576,2047,-33623,9724,1881,7843,-28745,0,19302
2004:Q1,7346,8113,243159,-6994,1509,19759,97940,0,6873,88028,115340,0,-19330,0,-7982,1289,1750,-63,0,-9318,0,11131,105790,-14422,-414,128388,-7762,228,721,2563,1670,-596,0,20569,216575,195872,-11559,-270,2,7841,-19132,-5297,-12630,-1155,5726,2762,113181,39628,89,-428,517,15714,7183,36933,350,36583,20703,1193,19510,-27351,0,63694
2004:Q2,6387,9604,245860,2390,4978,-2616,4192,0,-2504,7767,9164,0,-10588,0,9191,3301,-4372,-767,0,-3184,0,-421,175308,19238,519,146348,9203,267,-877,2759,1256,-564,0,58767,224330,196106,44443,752,259,2059,41373,24949,23021,-4733,5010,1651,98616,18869,3877,520,3357,39523,-18016,-16155,1232,-17387,28224,841,27383,-24746,0,69426
2004:Q3,6182,10017,190671,-1328,-5074,22192,-45737,0,-19341,-62156,-45839,0,-5418,0,-10899,2669,33091,3215,0,7305,0,22571,150203,12141,-500,121773,16789,44,-103,866,1249,-459,0,68818,185929,103022,-34430,1676,-87,541,-36560,-18187,-8291,-1918,-8169,191,108984,27034,1033,-493,1526,-4058,16402,6244,1422,4822,82907,2222,80685,-8577,0,71426
2004:Q4,6607,9708,242602,-491,-253,-3511,-16469,0,-8107,-26301,12505,0,-14717,0,-24089,1831,16108,1838,0,9575,0,4695,175176,20881,-56,124275,30076,1646,-1163,-219,478,466,0,86942,260105,227665,45188,-914,-193,2994,43301,37775,-5335,3493,34540,5077,107027,-48786,7450,-17,7467,17539,6200,55272,5385,49887,32440,1359,31081,14403,0,93421
2005:Q1,5226,9952,201898,600,745,-1987,138355,0,13052,92733,45750,0,28677,0,18306,4845,27725,2132,0,16839,0,8754,76961,-4273,103,102806,-21675,-58,-662,396,1017,-1907,0,-11562,139213,122707,-2890,-2338,9,-7975,7414,-26644,-6684,7912,-26400,-1472,127653,2487,4538,89,4449,2855,-6681,21389,-17338,38727,16506,2840,13666,-67412,0,47674
2005:Q2,4940,9440,135196,3186,-2109,-48001,-8178,0,-10402,-25757,-19788,0,-8035,0,2066,3272,24709,2727,0,14484,0,7498,190974,42035,-50,144902,4087,-212,868,35,1359,-1177,0,-1549,141765,117835,-10051,436,183,494,-11164,11822,10363,354,-5692,6797,82489,22485,563,-60,623,31954,-516,-20911,2483,-23394,23930,2262,21668,2069,0,25109
2005:Q3,3510,8838,221824,-4153,-901,31633,14161,0,-1118,-10297,-1313,0,-7505,0,-1479,6276,19300,1453,0,13000,0,4847,167492,9718,201,127909,29664,409,-745,408,987,440,0,12093,174518,166479,7554,666,675,-8757,14970,-41071,2377,-7714,-37261,1527,184800,30353,2147,223,1924,2426,-29,-19701,-3643,-16058,8039,2774,5265,-52634,0,70402
2005:Q4,1662,8083,155705,8920,-2966,-2525,-11958,0,-7648,-4201,-1754,0,-10222,0,7775,3896,-4005,-1830,0,11969,0,-14144,120746,38031,-295,74540,8470,-398,-324,-31,220,531,0,43490,143387,126533,-11826,1196,-838,4456,-16640,22943,911,8503,14209,-680,113179,-13774,6233,-277,6510,3517,-2698,8959,1663,7296,16854,542,16312,-18740,0,94120
2006:Q1,4578,9164,255333,-10063,1999,28995,80223,0,2025,51792,43391,0,6908,0,1493,3647,22759,2537,0,14264,0,5958,125355,27368,0,116530,-18543,-714,-285,2284,745,-1687,0,28481,230938,220550,23855,-1741,494,3446,21656,-25075,-29652,-1796,7201,-828,126293,35240,4449,415,4034,-3965,3642,56111,8175,47936,10388,1358,9030,-28981,0,-276994
2006:Q2,3429,8359,216716,2604,-177,-41534,57227,0,4172,31057,38999,0,2555,0,-10497,1562,20436,1265,0,6695,0,12476,186206,38075,0,128385,19746,-570,-952,-10,1332,1571,1830,9189,236442,187629,8154,-181,-275,3409,5201,23258,37261,-993,-18127,5117,111487,33006,6506,-931,7437,22575,-858,-16499,3191,-19690,48813,2301,46512,14796,0,59229
2006:Q3,2712,8958,213590,-2548,-3133,83137,-23434,0,-8077,-32079,-47616,0,15161,0,376,7678,9044,1822,0,-7726,0,14948,106425,15411,0,70843,20171,-389,-42,-1527,11,2282,2806,50002,236776,205340,51831,-62,31,3971,47891,-31855,6814,-1387,-38610,1328,88221,57901,4786,566,4220,1081,15015,18360,2833,15527,31436,1711,29725,16940,0,-16161
2006:Q4,2309,10429,36651,11638,1365,535,18440,0,4115,-16614,17689,0,-26922,0,-7381,11336,19603,6248,0,7076,0,6279,108746,34104,0,43858,30784,-303,894,-438,-523,1361,3576,-108640,-22105,-67933,22179,766,-255,-18248,39916,-2011,-20284,6854,7664,3755,120024,-99221,13898,33,13865,-5490,-1756,-115556,8028,-123584,45828,4795,41033,-66876,0,83155
2007:Q1,5164,9704,42802,-10533,-533,39399,24992,0,3213,-7888,5455,0,5837,0,-19180,8319,21348,-3223,0,7789,0,16782,17677,14275,0,21416,-18014,-53,-1383,10081,327,-2244,3216,-38144,32585,22639,-35439,-537,-40,2044,-36906,-8593,-24163,-3765,17935,1400,85648,22942,6183,1404,4779,-15580,-5180,-27342,1586,-28928,9946,1487,8459,-14756,33,3772
2007:Q2,3376,9727,145591,2273,-1426,-24479,23790,0,-1705,-5134,-5745,0,-7415,0,8026,3108,27521,165,0,18937,0,8419,139850,44365,0,79198,16287,-50,770,7926,-265,1013,1382,-5193,176942,163511,21145,-431,177,2255,19144,-9824,18384,-6533,-24765,3090,25316,14010,7106,70,7036,11651,-8661,102768,8877,93891,13431,1903,11528,25000,-429,16262
2007:Q3,1353,10221,384156,-1970,5923,77933,17463,0,2147,-65192,-50818,0,-3855,0,-10519,2855,77653,8258,0,16509,0,52886,195970,89422,0,83021,23527,277,2048,7335,7155,3896,2287,65839,413835,363755,50314,579,-2,9234,40503,6312,49570,-408,-40753,-2097,92757,3056,3373,-1721,5094,163402,6948,37593,-7556,45149,50080,1497,48583,20811,-815,37008
2007:Q4,-4909,10235,240244,13515,-2239,49940,-8176,0,1990,-32790,2038,0,-424,0,-34404,-2387,25011,5829,0,61073,0,-41891,179988,75006,0,68647,36335,1025,-1,6229,2953,1749,4014,-8753,230094,182961,54101,703,48434,-3820,8784,25640,-28904,10753,41203,2588,96167,15977,8059,148,7911,38089,-5930,-49142,-100,-49042,47133,2640,44493,-25294,-608,118944
2008:Q1,2267,12904,154706,-9567,3037,17515,-9032,0,-9954,-10149,27458,0,4368,0,-41975,9586,1485,3748,0,9411,0,-11674,116479,62963,0,64568,-11052,456,1115,1299,-1861,-260,1038,34487,167001,152018,-29436,-536,62656,-2223,-89333,-2692,13,-5075,4623,-2253,152816,-11821,-31,-221,190,29480,-15538,29240,21952,7288,14983,2162,12821,1658,-8,131987
2008:Q2,834,11199,71891,280,9786,12205,44974,0,-15693,66159,60160,0,6353,0,-354,408,-5900,-8449,0,-12659,0,15208,33996,23088,0,-8248,19156,439,-496,-1138,1557,-550,3014,-32176,-62148,-52831,75475,-83,62897,6853,5808,3893,7292,-172,-1389,-1838,-47700,15810,-525,-35,-490,2323,-20486,-81621,1294,-82915,-9317,2008,-11325,-144405,-454,-82816
2008:Q3,-2317,9859,414879,2275,148847,29797,104803,100037,20059,-1096,15416,0,-3039,0,-13473,17746,-31943,-5370,0,-10034,0,-16539,62512,67999,0,-25862,20375,-706,-1395,3674,-919,-2841,6580,62252,498272,478725,193790,-316,125868,-12397,80635,49405,-8763,-397,46955,11610,145301,24177,-7389,855,-8244,79334,-11369,5476,-9148,14624,19547,2605,16942,71218,-873,113394
2008:Q4,3027,6680,293129,9740,366358,-4623,-55793,-84352,-18106,81284,50865,0,12158,0,18261,-7805,-26814,-15671,0,-30053,0,18910,3063,-16723,0,-21817,41603,412,1627,13125,-2646,4098,-4183,-38049,272594,288829,264689,-540,259638,8345,-2754,87325,-38001,14015,87649,23662,166270,-37910,8207,-390,8597,-111627,-46810,-41315,46150,-87465,-16235,5329,-21564,-24188,-327,-545695
2009:Q1,4180,7388,-158219,-7420,-27210,-85332,59699,-11233,18282,18842,-17365,0,10675,0,25532,-1492,35300,-2767,0,-29399,0,67466,-98004,-76772,0,12934,-34166,1879,4379,1520,4082,16303,-265,-27850,-131015,-184427,-393,-1581,-18885,30307,-10234,-63177,850,-5156,-41270,-17601,103134,-36007,-14387,148,-14535,-97164,1685,-78118,-36074,-42044,53412,3408,50004,23996,-387,-48133
2009:Q2,6297,8518,-148566,837,-74211,-85978,107101,5389,12641,58248,24672,0,15254,0,18322,5580,25243,11491,0,-11249,0,25001,-116074,-61877,0,-31277,-22920,1168,-4112,-3886,3293,-3216,681,25831,-149508,-178835,-90266,244,-212299,19728,102061,60353,-265,24707,38264,-2353,-64131,-6553,-2518,277,-2795,-68590,-5145,-1985,-48353,46368,29327,4012,25315,-3163,-1080,-40869
2009:Q3,11294,8520,-112984,-397,142664,-69977,34857,-9789,37704,-5798,-53531,69,19175,31,28458,-2257,14997,-633,973,-825,-2552,18034,-193092,-87644,0,-102572,-2876,1382,-2063,3863,-88,-11834,-740,-17559,-104466,-171192,-97381,296,-121279,8129,15473,21088,-337,-13992,44664,-9247,-1850,-32741,-7065,-197,-6868,-58643,16388,-10988,-5664,-5324,66726,2263,64463,11293,-764,-609220
2009:Q4,12813,9433,-35137,4177,46511,-66896,46370,-52,-516,96722,32779,-10,24963,19,38971,610,-50394,-1495,102,-10122,-1246,-37633,-115332,-59461,0,-51333,-4538,540,8076,-7236,-2014,-5705,1080,55292,-10624,-40690,-181584,438,-110614,-7300,-64108,75773,88,13640,61503,542,99504,-119731,-4375,-101,-4274,-41755,-7232,138710,7083,131627,30066,1956,28110,27894,-362,112904
2010:Q1,12441,8068,-149327,-3120,42472,-10942,27140,0,64264,4769,-35421,96,48610,-389,-8127,1500,-43393,-1874,-714,-32104,-380,-8321,-163428,-59582,0,-75177,-28669,-1288,-832,181,-86,-4617,615,-35422,-188375,-179003,-143375,472,-85095,-4784,-53968,-46096,324,-3831,-43605,1016,57117,25311,95910,114003,-18093,-55956,-9747,-102167,-26867,-75300,-9372,4097,-13469,-34675,606,532100
2010:Q2,11037,7383,-161829,1985,-49708,-836,-30401,0,-871,-9031,-35810,-229,20413,-114,6709,2640,-23139,-6873,-4984,-12966,-742,2426,-61703,-4931,0,-43918,-12854,-849,-2082,3257,-234,1143,715,-23116,-77017,-105684,-24592,-323,-10850,-1894,-11525,18429,-879,536,16995,1777,-30284,-36238,32987,15698,17289,-33689,16367,-48664,-929,-47735,28667,2711,25956,88466,-1128,34183
2010:Q3,12054,6913,-19966,-3239,-54393,8914,92700,0,38362,50688,32280,16,31341,65,-13014,8086,-4436,-609,-633,-12946,-236,9988,-41276,1273,0,-25611,-16938,-257,-1169,1946,-316,-1153,1531,-23254,33201,8969,6736,374,-377,808,5931,-5403,382,-657,-201,-4927,63120,11558,-43029,-20998,-22031,-42871,11897,6961,8319,-1358,24232,4218,20014,58309,-292,273498
2010:Q4,14123,6558,38435,2174,-2790,3606,45717,0,-8717,63655,36744,-98,29083,88,-2162,18043,-27264,-346,-101,-12547,3,-14273,-770,25509,0,-14393,-11886,64,2310,-380,-1500,-1152,1628,-10472,1052,11154,4460,153,-75,10179,-5797,102620,24,10146,94131,-1681,47898,-48736,-60170,-27510,-32660,-16406,738,-19250,-7676,-11574,-10102,885,-10987,-29818,44,-696000
2011:Q1,10927,6393,-11815,589,125823,-44883,21610,0,-1454,34593,4987,490,24335,1107,3674,5259,-16788,6375,-2287,-8542,-4578,-7756,-141718,1492,0,-101316,-41894,473,-2361,2134,-733,-409,1340,26320,5469,-24054,-23848,41,-163,2698,-26424,36894,-5,-607,24631,12875,74407,-39783,-1695,2586,-4281,-28834,1553,-42748,-4299,-38449,29523,1744,27779,21818,-57,29291
2011:Q2,11064,6146,124277,2116,143686,2116,-34618,0,-32768,-2206,-13182,965,32370,757,-23116,7430,-7074,-6119,117,-6985,-122,6035,18763,29103,0,-26505,16165,216,4185,3000,-3935,-1251,988,-10989,163406,138626,-82926,463,62,7797,-91248,81732,80,5107,73399,3146,161185,-16272,-10088,-4510,-5578,-17849,12394,10450,19802,-9352,24780,2249,22531,44048,43,125182
2011:Q3,11715,6785,20121,-4819,-72649,27522,61642,0,8440,16964,17451,2465,22003,4075,-29030,16554,19684,-998,116,-3089,4910,18745,59714,57065,0,-619,3268,-1007,871,-6057,-1319,878,1028,-45683,128968,98083,-70577,148,-10,24867,-95582,94827,-752,-544,91193,4930,129532,-4772,-37359,-17105,-20254,-17579,15074,-11063,-1266,-9797,30885,4021,26864,113778,30,6608
2011:Q4,11303,7262,159439,10193,9828,-9796,59713,0,-17878,57552,54515,918,1610,3869,-3360,13402,6637,-2332,-415,-3343,2496,10231,121720,72569,0,19630,29521,222,-1703,-5132,245,168,1889,-27908,154999,157752,-86290,138,86,-10919,-75595,105989,-2007,13028,90316,4652,158770,-20711,27555,14938,12617,3519,-2168,-28912,2949,-31861,-2753,-1631,-1122,-399,-126,65820
2012:Q1,8514,7575,12981,-7551,16608,-13409,60625,0,13893,64411,52141,1316,14852,5312,-9210,14635,-32314,11527,-2627,-13296,237,-28155,-34951,28277,0,-26715,-36513,1099,-9982,1682,-469,-1050,3100,-2721,47332,12410,20479,-89,-190,-2526,23284,-43309,218,-8193,-30407,-4927,103391,-23160,-8228,-2260,-5968,-23060,7558,-21261,-6181,-15080,34922,865,34057,35290,-105,21091
2012:Q2,7828,7572,92177,195,-36729,15243,11297,0,24533,-29410,-13927,1623,-19132,5147,-3121,19218,-3044,3948,2968,-2161,1281,-9080,101415,73561,0,10543,17311,-607,2028,2085,-688,-677,1247,-2632,76328,52547,-49342,11,71,-18649,-30775,16922,-63,-1657,20340,-1698,73225,20760,-57822,-22080,-35742,18805,-15,30014,-6528,36542,23781,312,23469,-15592,-54,54386
2012:Q3,7875,8049,86633,-293,-41600,40028,58493,0,15519,6562,-325,2857,261,7584,-3815,22126,14286,-811,-87,-2114,1579,15719,59680,40004,0,7807,11869,-169,177,-1718,-426,-206,1449,-28782,171503,135537,969,102,49,2042,-1224,33093,-172,-5343,37598,1010,118249,-18360,-3010,738,-3748,-6655,12882,-1631,202,-1833,35966,206,35760,84696,249,23915
2012:Q4,6849,9013,255341,14709,61991,18220,36187,0,15334,-3255,-20730,2803,-5697,6190,14179,12017,12091,675,106,-2948,589,13669,129019,78832,0,18436,31751,-167,-125,-3789,-116,2348,1602,-4538,213156,207736,-81934,121,-56,-9943,-72056,170454,305,6172,162476,1501,186705,-32030,-8604,-7116,-1488,15334,-863,-41326,2031,-43357,5420,508,4912,-44349,288,237356
2013:Q1,9092,6072,93301,-11427,190925,-43445,32814,0,-12866,38774,39857,1527,-7764,4282,872,10018,-3112,909,-126,-4693,1527,-729,-62719,-5506,0,-29825,-27388,-1784,-530,3859,-656,692,1194,-15622,59134,44047,62137,-105,-61,13077,49226,5498,169,-2500,17182,-9353,13898,-22621,-14804,-6312,-8492,-4576,-7853,12368,1147,11221,15087,-1391,16478,-31148,289,106393
2013:Q2,7314,5688,77652,582,1287,-21740,1757,0,-36255,19178,16895,5922,-11578,6670,1269,16155,2679,3410,441,-5117,635,3310,75791,54403,0,-2439,23827,466,-989,-4581,-51,-2236,1187,26179,4002,23345,23365,-123,111,-28653,52030,-65513,-223,-2745,-61456,-1089,39491,2659,-61488,-28892,-32596,40407,-14301,58725,-11576,70301,-19343,133,-19476,-72024,505,94485
2013:Q3,7897,5810,203579,1978,202980,-20320,-750,0,-7445,-20440,-14533,-1149,-12743,5423,2562,13825,13310,4297,-1201,-1518,1044,10688,36151,19782,0,-3187,19556,-819,318,7492,-617,1408,1212,-25454,182651,169075,33111,148,57,1858,31048,57258,-17,3357,45875,8043,146206,-24665,-43571,-18905,-24666,4574,11837,-15675,-3549,-12126,13576,650,12926,-18842,450,216231
2013:Q4,6434,5586,204819,11418,19304,-1737,65364,0,30507,19031,8222,2264,7315,4340,-3110,13315,2511,1264,-334,-3576,1818,3339,115498,64094,0,11234,40170,-570,-315,-3627,884,-217,2190,-3373,256111,231509,592,-396,-103,12459,-11368,150067,353,8754,139328,1632,81757,-35869,28986,18527,10459,32957,-8498,-18483,-2716,-15767,24602,1181,23421,52140,210,163624
2014:Q1,6545,5717,129690,-8833,81602,-13653,44257,0,46655,8073,339,1823,10815,3229,-8133,8475,-18946,-851,-1618,-4834,1475,-13118,23977,38464,0,10649,-25136,2719,-614,-1320,-1131,2135,1275,-724,139166,117046,2723,416,-39,-4760,7106,-21094,81,-3025,-19860,1710,128059,13892,-13196,-4419,-8777,-15332,2765,19229,13482,5747,22120,-1692,23812,10304,178,6767
2014:Q2,5843,6428,234767,120,28807,682,35036,0,33950,-4479,-6197,5560,-1569,2639,-4912,4959,606,-2248,440,4316,-1279,-623,166561,79034,0,49866,37661,-582,-175,3174,1230,1281,1489,-2856,248009,212872,10898,22,129,-2478,13225,94862,116,40,92123,2583,49776,-11137,-9647,-5871,-3776,47436,7332,23352,15958,7394,35137,1089,34048,12657,231,163567
2014:Q3,-4172,6201,199049,-208,41281,-6420,73626,0,61316,22127,13784,3808,3291,3791,-2547,10880,-20697,-1860,-1066,-2920,1744,-16595,86328,43041,0,21544,21743,-18,390,2107,-67,-3204,1199,4035,180171,169360,70087,-391,163,-844,71159,15746,256,2473,16692,-3675,40646,-19298,-1545,-554,-991,4497,7004,52223,14900,37323,10811,685,10126,-29251,263,-1075
2014:Q4,5550,6718,287319,10952,59258,-11018,75593,0,61363,2067,4801,993,-371,4938,-8294,10631,1532,-1048,-223,-2130,3469,1464,165573,92305,0,35578,37690,-1087,1073,-2754,442,-900,1769,-11582,321867,306678,-14803,360,-182,-18873,3892,46629,409,17296,25902,3022,230413,-16619,2057,667,1390,21530,3456,34015,20882,13133,15189,295,14894,33380,21,210073
2015:Q1,4991,6430,220669,-7807,67516,30005,63731,0,922,50014,42172,868,3207,4840,-1073,12063,732,-1483,-434,-2735,3332,2052,55718,51378,-28,35332,-30964,43,-439,171,-1273,-615,1380,12239,190266,194397,21737,-193,-96,-3109,25135,14165,-37,-10548,25365,-615,181568,-7739,-3962,-353,-3609,-32270,347,20551,20057,494,-4131,3023,-7154,-31842,33,66190
2015:Q2,4562,8015,19287,456,-193007,-6110,38813,0,2880,30277,34440,3877,-6827,1706,-2919,11444,-5788,-1652,-1407,-1865,2088,-2952,169521,73687,189,58234,37411,-361,774,2587,526,949,2156,2983,-19123,-56810,-85146,336,117,-2243,-83356,23572,-157,3840,24273,-4384,-25720,-2089,29201,15403,13798,42017,-12750,-25895,4317,-30212,37687,523,37164,-41863,-33,32533
2015:Q3,4786,9226,79282,-664,-31296,3389,13406,0,-3308,16486,19158,4374,-1268,3788,-9566,11115,-10887,-2474,-506,-2790,1882,-6999,97746,16817,-3280,50702,33507,-2008,816,-1213,-1358,-833,1414,-117,85445,65226,-29612,325,86,4325,-34348,-59396,-12,-3142,-45977,-10265,163563,-20303,19723,9853,9870,-17910,8048,1113,15934,-14821,20219,526,19693,1723,-354,31359
2015:Q4,5260,9759,244228,6557,-40989,-2473,79640,0,14263,50661,39344,7395,3110,7504,-6692,10781,3935,-2397,-196,-4593,3332,7789,197044,71381,-3207,68668,60202,457,861,-9024,1615,-400,1661,9279,277538,270056,52788,51,-137,-3873,56747,92600,51,1211,86436,4902,144365,-9145,-859,-144,-715,38393,-4843,-43243,-2214,-41029,7482,2732,4750,28811,-293,115965
2016:Q1,7045,9834,195862,-4372,81174,-4237,19231,0,-55,5815,1072,7431,-2139,6202,-6751,8744,4727,-2130,-457,-2414,-983,10711,91820,68939,50,45329,-22498,-250,-7372,2313,-958,1017,1381,16115,206343,177610,-31252,-1142,-57,-7780,-22273,-8338,-118,896,-14765,5649,190462,-3073,4365,2065,2300,-14228,2314,37360,10712,26648,28733,-8648,37381,7693,95,50898
2016:Q2,6238,9899,169375,3471,-93003,10025,42651,0,10733,18450,28508,4591,-9928,6573,-11294,13100,368,-1744,-261,-1396,-1179,4948,185023,51626,-311,92902,40806,-822,-470,-6181,2443,-114,1423,24929,218052,184100,3548,-109,142,-6281,9796,36278,-90,-1583,38446,-495,45338,-9598,6863,4910,1953,64368,3335,33968,21520,12448,33952,1171,32781,45016,240,63383
2016:Q3,7503,10528,275574,-8201,37771,18794,118628,0,41970,59110,60736,8863,-2450,5054,-13093,10875,6673,-1123,210,-3449,-6200,17235,113954,18313,1690,64821,29130,-203,206,1399,235,-2060,1489,-6438,238101,217773,14653,552,-2,8291,5812,37684,-63,1820,30579,5348,211847,-4012,-43972,-20801,-23171,-2867,6169,-1729,723,-2452,20328,787,19541,-40498,679,118770
2016:Q4,8828,10013,98434,10905,-116258,-15915,108175,0,43383,65939,64021,3267,-8126,8191,-1414,14078,-15225,-172,923,-4084,-2219,-9673,106545,7475,-183,42871,56382,-3,694,1596,1189,-688,1322,872,45999,56020,-75990,-69,-135,6750,-82536,26960,148,4797,19717,2298,152593,-17524,-25820,-11103,-14717,20152,-10929,-13422,-20325,6903,-10021,1728,-11749,-53620,288,59512
2017:Q1,801,11563,209846,-5798,208575,-28533,53757,0,-4391,36900,27537,3711,-1015,4091,2576,1956,19292,-524,1502,-331,-3397,22042,-24377,1750,-515,19385,-44997,202,-947,4621,-1203,244,1393,1912,174079,149486,11797,237,-54,-545,12159,89162,-9,140,86859,2172,94133,-4035,-961,1556,-2517,-40793,-7233,7416,-36299,43715,24593,-1964,26557,-46529,436,56446
2017:Q2,10814,10435,27697,586,-129631,34517,-25216,0,-47796,36196,34924,2998,-2737,2737,-1726,6724,-20340,-1079,-648,-1807,-1589,-15217,146507,49940,1079,68269,27219,-961,36,5514,2061,-1250,1347,-5813,49106,18968,-3527,-69,133,-7487,3896,21461,-208,-2458,25623,-1496,-60485,4410,-237,1027,-1264,43872,4869,8605,-7705,16310,30138,614,29524,21788,971,-45104
2017:Q3,11565,10670,98675,-2226,14284,-36338,47540,0,2550,43803,37376,4835,1564,2734,-2706,3397,-2210,-1373,-1073,-2406,-516,3158,86243,17323,1890,39924,27106,321,-1219,2919,455,449,2130,-15883,150251,130897,-21168,-107,54,-1203,-19912,-46570,39,-6319,-52386,12096,171859,3949,37433,19454,17979,9950,10955,-35511,10174,-45685,19354,750,18604,52471,302,68702
2017:Q4,11638,10797,163029,8643,-45915,34319,34425,0,6419,31847,19691,10086,-2540,5995,-1385,8984,-12825,-1486,-214,-2618,-1191,-7316,140545,35527,-2543,37131,70430,-965,138,540,344,603,1538,-11186,126717,120446,-4121,-177,-62,7653,-11535,71660,-153,6173,76273,-10633,60404,3537,-69981,-31223,-38758,6821,24054,28072,-8113,36185,6271,3433,2838,-35470,218,113077
2018:Q1,7871,10859,83881,-8959,66122,18446,-14831,0,-572,4236,-4031,2226,2654,4377,-990,-12263,-6232,-1115,-527,-1957,431,-3064,27869,39345,3034,23666,-38176,2144,2902,359,-74,-3467,1218,-7848,68383,61673,-82148,220,-117,3064,-85315,56484,321,-457,46355,10265,149194,-13563,18271,8490,9781,-29473,-13988,-23104,-8194,-14910,6710,-6948,13658,-18487,223,693
