date,FU316010105.Q,FU316210001.Q,FU316240001.Q,FU316231001.Q,FU316231061.Q,FU316601001.Q,FU316150105.Q,FU316403105.Q,FU316402101.Q,FU316900005.Q,FU316901001.Q,FU316404001.Q,FU316403001.Q,FU316130001.Q,FU316402001.Q,FU316006005.Q,FU316300001.Q,FU313154015.Q,FU315440095.Q,FU316000105.Q,FU315090005.Q,FU315019001.Q,FU315420003.Q,FU315000005.Q,FU314090005.Q,FU313011005.Q,FU313020005.Q,FU313030003.Q,FU314022005.Q,FU313061703.Q,FU313063763.Q,FU314023005.Q,FU313069005.Q,FU313065005.Q,FU313066220.Q,FU313064105.Q,FU313081115.Q,FU313070000.Q,FU313078000.Q,FU313091105.Q,FU314190005.Q,FU313111303.Q,FU713014003.Q,FU313112003.Q,FU314122005.Q,FU313161105.Q,FU313161705.Q,FU314123005.Q,FU313165403.Q,FU313169005.Q,FU313169205.Q,FU313140003.Q,FU313170005.Q,FU313190005.Q,FU343073045.Q,FU313172003.Q,FU313190015.Q,FU317005005.Q,FU314000105.Q
2003:Q3,437918,170280,22950,43985,2080,179035,11575,6480,1533,575120,163240,245053,82182,72915,11730,-137202,43262,-509,12686,-106116,-96120,49665,-225,-145560,704,507,12161,-18677,0,0,0,-301,-1046,-402,1147,0,284,-311,7042,0,146264,0,0,23,81950,81936,14,35136,0,35136,35136,137,18484,10534,9241,0,1293,-9996,-15257
2003:Q4,497136,204290,22867,55059,2522,192292,11585,6940,1581,584764,161713,248267,89971,73527,11286,-87628,43774,523,10590,-54967,-107617,50078,-96,-157599,11684,-2278,2005,-6698,0,0,0,-823,-125,247,-945,0,273,2853,16352,0,169283,0,0,-1,112975,115132,-2157,32431,0,32431,32431,550,12551,10777,-5674,0,16451,52650,-7904
2004:Q1,486103,194297,23212,47901,2404,199341,10468,7104,1376,596541,166935,255389,88778,74471,10968,-110438,44335,-1038,12936,-78002,-103913,49466,-108,-153271,10856,-640,-31482,-558,0,0,0,6340,1311,1992,3037,0,306,6358,30532,0,164127,0,0,196,149273,149007,266,-27203,0,-27203,-27203,-12,8685,33188,33345,0,-157,25911,-12982
2004:Q2,510353,191035,23357,61567,2262,212683,10668,7364,1417,600846,166815,255576,92717,74915,10823,-90493,44847,-63,10247,-55830,-16479,51605,-188,-67896,639,-1198,23633,264,0,0,0,-4050,-1873,-1502,-675,0,477,3332,-21819,0,68535,0,0,289,33024,33935,-911,15715,0,15715,15715,472,5470,13565,12313,0,1252,-39351,23370
2004:Q3,484405,194181,24527,54277,2124,189565,10979,7538,1214,604610,176648,257823,81846,77040,11253,-120205,45309,115,12021,-87032,-61146,53692,-141,-114697,-6467,-490,-11297,133,0,0,0,1431,-1181,200,2412,0,819,-1131,4067,0,108230,0,0,174,85432,85470,-38,12988,0,12988,12988,54,3498,6084,5989,0,95,-25887,-8215
2004:Q4,547221,223506,24168,68459,3319,207390,11703,7560,1116,619573,173305,261745,91953,79596,12974,-72353,45995,15,11539,-37912,-86715,53656,-196,-140175,-2168,-788,-11864,155,0,0,0,-1292,-1150,924,-1066,0,250,1932,9438,0,138007,0,0,30,97760,97682,78,35859,0,35859,35859,572,-2253,6039,-11150,0,17189,48803,-5276
2005:Q1,551683,223403,23958,73724,2718,208144,11375,7656,705,638823,178752,270609,93020,82352,14090,-87140,46677,-29,16454,-56888,-110089,53275,-226,-163138,33539,-5399,-2025,-9,0,0,0,-4077,-7693,265,3351,0,324,698,44026,0,196677,0,0,199,142571,142756,-185,10541,0,10541,10541,1,10650,32715,32610,0,105,53201,-7372
2005:Q2,579128,225258,25012,80263,2490,225412,11999,8125,569,645539,177130,271562,95871,85895,15081,-66411,47278,733,12700,-32565,52233,55314,-280,-2801,-13307,725,11581,-701,0,0,0,-993,-658,154,-489,0,330,4709,-28958,0,-10506,0,0,270,-70964,-70618,-346,36916,0,36916,36916,418,10041,12813,12545,0,268,-84798,8769
2005:Q3,566126,234156,25626,77675,3280,204842,12299,7917,330,651727,187035,275155,86827,87307,15403,-85601,47916,-500,29084,-66269,-49680,56843,-1031,-105492,-906,-4803,1088,382,0,0,0,2996,-746,963,2779,0,262,2130,-2961,0,104586,0,0,229,52639,52733,-94,34165,0,34165,34165,70,9928,7555,6388,0,1167,-16589,2767
2005:Q4,607769,254400,24815,87828,3217,214998,13163,8924,424,662375,182857,278630,96103,88821,15964,-54606,48664,-181,14271,-20032,-97350,56581,-253,-153678,9474,-4940,1510,-635,0,0,0,-881,5,1007,-1893,0,222,1687,12511,0,163152,0,0,81,98460,98261,199,42539,0,42539,42539,647,3045,18380,-8145,0,26525,77318,433
2006:Q1,622345,262171,24424,80119,2661,229211,13807,8959,993,684176,191843,297603,91338,89552,13839,-61831,49351,-484,12249,-24245,-109351,57611,-361,-166601,9794,-574,-28147,98,0,0,0,2783,-695,443,3035,0,1289,-1524,35868,0,176395,0,0,144,154273,154526,-253,-12292,0,-12292,-12292,76,3548,30646,34667,0,-4021,85106,-28665
2006:Q2,633314,252888,24509,89108,2748,239353,14660,9231,817,690465,189752,298859,97206,91854,12793,-57151,49992,-39,12728,-19848,100120,59406,-392,41106,-2124,482,38100,38,0,0,0,1587,352,1724,-489,0,132,2348,-44811,0,-43230,0,0,189,-86022,-86079,57,15796,0,15796,15796,555,7396,18856,15668,0,3188,-119968,37334
2006:Q3,612347,254625,25588,94084,2952,210307,14850,9329,612,689447,192813,300891,89289,94075,12378,-77100,50665,-463,11925,-37897,-7375,58789,-620,-65544,-544,-1112,5201,3247,0,0,0,1534,-222,903,853,0,308,-708,-9014,0,65000,0,0,250,46120,46374,-254,12178,0,12178,12178,137,640,5675,4917,0,758,-30522,9963
2006:Q4,670772,286163,24726,102648,5361,226811,14997,9515,551,696634,191139,304159,92521,96731,12083,-25862,51278,-338,11959,13795,-73998,59836,-12870,-120964,-23637,-1518,-17875,-3162,0,0,0,57,1211,640,-1794,0,210,-11711,10362,0,97327,0,0,-1,39806,39682,124,49289,0,49289,49289,734,-5362,12861,-10855,0,23716,87793,-24087
2007:Q1,670751,293563,23105,81939,3036,241178,17527,9988,416,717262,192585,314696,99074,99002,11905,-46511,52099,130,16419,-10961,-104408,59628,-536,-163500,14644,-58,-25562,-99,0,0,0,4736,421,803,3512,0,280,1834,33512,0,178144,0,0,102,125824,126153,-329,11077,0,11077,11077,361,9613,31167,35706,0,-4539,93448,-24676
2007:Q2,677440,282010,23040,90991,3424,249949,17220,9932,875,728617,196844,317305,100610,101978,11880,-51177,52811,-17,14958,-13307,110253,63065,-1269,48457,-21045,-144,20715,-128,0,0,0,638,146,815,-323,0,1153,2280,-45559,0,-69502,0,0,-331,-129243,-129219,-24,8402,0,8402,8402,567,14167,36936,30729,0,6207,-123560,18665
2007:Q3,643890,282967,24382,84355,3249,219436,17384,10809,1309,732861,204852,320224,92453,103541,11791,-88971,53578,-339,15114,-50168,-25276,63605,-181,-88700,47804,-46,50152,-82,0,0,0,2108,-1022,-16,3146,0,78,2985,-7391,0,136504,0,0,-351,108362,108565,-203,13595,0,13595,13595,-16,6801,8113,4055,0,4058,-24892,50408
2007:Q4,676245,312360,24099,70955,4182,236735,16437,10652,825,749262,206706,324404,102820,103456,11876,-73018,54316,-209,12919,-31412,-106207,63739,-1347,-168599,-42440,-126,-20163,1490,0,0,0,-843,-1758,258,657,0,70,-5903,-16965,0,126159,0,0,-101,90815,90629,186,41560,0,41560,41560,653,-1262,-5506,-22970,0,17464,74796,-16910
2008:Q1,666649,307612,22912,54428,3674,248756,17935,10634,699,761255,211719,335443,101235,100868,11989,-94605,55252,-652,14978,-53679,-154298,63791,-2661,-215428,18596,95,-11415,941,0,0,0,5671,-290,519,5442,0,88,1345,21871,0,234024,0,0,-227,198286,197967,319,-13148,0,-13148,-13148,-87,19269,29931,35183,0,-5252,100619,-9542
2008:Q2,662922,289115,23399,59127,3625,257521,18602,10929,604,848721,215337,418938,105179,97088,12178,-185799,56115,-147,12804,-142341,15933,67953,-5459,-46562,-43528,1123,9672,-2006,0,0,0,3728,951,1522,1255,0,1052,3087,-60184,0,3034,0,0,-117,-35459,-35522,63,-6389,0,-6389,-6389,488,25853,18658,13540,0,5118,-158274,4660
2008:Q3,619452,281857,23986,57086,3838,226948,14182,10885,670,795218,226887,364016,96314,95538,12462,-175766,56927,-484,16103,-134457,-162249,69383,-2455,-229178,320870,-72,317668,1075,3311,3311,0,8217,411,-839,8645,0,105,2413,-11847,0,550048,0,0,-297,536440,536863,-423,8881,0,8881,8881,-116,939,4201,1263,0,2938,27792,319804
2008:Q4,633028,298047,23690,31320,5800,241273,16517,15756,625,801794,226327,360289,107316,94903,12958,-168766,57564,-619,12241,-122824,-216805,70562,-9819,-277548,302699,3070,-2804,-1274,51116,51116,0,11931,5098,2681,4152,256340,61,-2690,-13051,0,580247,0,0,-191,564306,564058,248,49585,0,49585,49585,693,-24238,-9908,-33278,0,23370,93982,-6317
2009:Q1,559759,233951,21247,28334,3387,239827,16430,16049,535,828974,223087,387302,114779,90467,13339,-269215,57833,138,13782,-225301,-294774,67738,-6940,-355572,103183,873,-97939,153,52284,52284,0,28183,14729,1719,11735,90911,113,267,28338,0,458755,0,0,-1,469354,470152,-798,-26004,0,-26004,-26004,-58,-17451,32915,42742,0,-9827,69473,-97309
2009:Q2,564005,204831,23129,38734,3437,251645,22338,19218,673,887954,235611,415724,135021,88033,13565,-323949,58133,-678,16800,-281939,-200540,70912,-1212,-270240,83620,3567,48380,-116,44031,43659,372,32580,24080,1128,7372,-31969,1280,3221,-17352,-1,353860,0,0,-1,344327,344601,-274,-1600,0,-1600,-1600,515,-10197,20816,14934,0,5882,-81398,48465
2009:Q3,529995,198428,23428,42870,2835,219591,27406,14644,793,877357,238558,411161,123594,87579,16465,-347362,58493,-808,19149,-307211,-281073,71996,-407,-352662,84316,48828,-42863,308,23131,22957,174,53989,23755,1281,28953,13425,57,-22514,9954,1,436978,47598,3000,-250,397903,396975,928,-3289,0,-3289,-3289,35,-10797,2778,3225,0,-447,-26138,-42708
2009:Q4,588307,229342,23580,43024,3109,239600,33417,15774,461,890955,240909,416357,131665,88453,13571,-302648,59181,41,20369,-263877,-279978,71976,-307,-351647,-62838,-1345,-81820,-8,23094,23080,14,55791,3726,2628,49437,-71772,1313,-2074,13983,0,288809,0,0,-100,264199,263906,293,60938,0,60938,60938,606,-16726,-20108,-44000,0,23892,16102,-81610
2010:Q1,589825,223864,22819,53058,3058,239019,31380,16282,345,923971,240654,444769,135189,90065,13294,-334146,59829,-730,20929,-294516,-348294,71319,-194,-419419,80655,681,24920,103,-9990,-10011,21,20133,3884,1141,15108,-1360,1760,1392,43017,0,500074,0,0,0,482394,482308,86,-21310,0,-21310,-21310,-95,7783,31302,36575,0,-5273,53777,25276
2010:Q2,614246,225836,23647,56395,3401,257043,31635,16329,-40,939615,251210,442305,138525,94232,13343,-325369,60633,-275,25687,-290148,-241544,74852,-432,-315964,59770,124,71471,-187,-10995,-11066,71,16458,-1977,1398,17037,18686,2588,-3005,-35370,0,375734,0,0,-1,344700,344431,269,4033,0,4033,4033,177,4059,22766,16432,0,6334,-48603,70026
2010:Q3,594472,228833,25337,56928,3155,227302,36111,17176,-370,944105,255936,442770,134481,97312,13606,-349632,61226,-922,23310,-310794,-260272,75576,-282,-335566,75696,1030,20455,-60,-10824,-10929,105,60334,866,281,59187,4919,932,710,-1800,0,411262,0,0,-275,397845,397724,121,8941,0,8941,8941,165,-1935,6521,3955,0,2566,-50522,20596
2010:Q4,647722,265036,24977,53005,4248,247539,36898,16815,-796,956936,255108,444131,143819,99879,13999,-309214,62053,-799,21638,-268000,-250789,75503,-43,-326249,83506,-256,32043,196,-15056,-15179,123,43771,2277,1692,39802,1816,581,197,20214,0,409755,0,0,0,365700,365510,190,63614,0,63614,63614,615,-858,-19316,-40565,0,21249,-17211,33047
2011:Q1,646806,277994,25708,61692,3388,225495,36888,16662,-1020,946475,244821,448198,136248,102701,14506,-299669,62957,-732,21862,-257842,-315341,73149,-51,-388439,-106079,4065,-224025,-438,-10778,-10777,-1,56066,5324,603,50139,15327,38,1729,51937,0,282360,0,0,0,268451,268153,298,-22365,0,-22365,-22365,70,2587,33617,35970,0,-2353,57499,-224945
2011:Q2,644281,272869,26806,53767,3376,237957,33826,16757,-1076,966998,254742,448257,142885,106247,14866,-322717,63561,-487,24577,-283245,-161512,74295,-168,-235639,-6833,6200,18656,130,-34770,-34770,0,25734,6853,2233,16648,12396,1581,2306,-39066,0,228806,0,0,0,204364,204325,39,-93737,0,-93737,-198311,432,9209,108538,108697,0,-159,-121734,19075
2011:Q3,623985,281305,27962,48521,4100,216028,31033,16312,-1275,946053,254796,448999,119170,108156,14931,-322067,64096,-1404,21477,-278044,-284729,74924,-401,-359252,-45142,3996,-78438,144,-33153,-33087,-66,58291,14163,1908,42220,242,469,1211,2096,0,314110,0,0,0,293685,293201,484,97984,0,97984,202558,289,-2435,-75413,-84555,0,9142,6685,-79477
2011:Q4,658538,298594,28148,59973,4202,223726,29492,15770,-1366,948226,249737,451049,123943,108337,15159,-289687,64324,-674,21294,-245983,-270752,73298,-266,-343784,30470,1966,26190,-105,-39517,-39496,-21,21113,-2882,2027,21968,12324,137,-485,8848,0,374254,0,0,0,318030,317744,286,72276,0,72276,72276,472,-251,-16273,-41766,0,25493,24770,27345
2012:Q1,679918,293768,27995,63989,3849,238412,38441,14757,-1294,940733,248142,449324,121695,107086,14486,-260815,64925,-860,20057,-215087,-328367,71334,-336,-399365,22371,1160,-42467,86,-29655,-29630,-25,52579,14848,1098,36633,-4940,-228,1337,44499,0,421736,0,0,0,399772,400607,-835,-17917,0,-17917,-17917,106,6056,33719,38474,0,-4755,113280,-41931
2012:Q2,678959,276981,28137,76967,4023,245077,35807,13421,-1455,945237,248888,448498,127364,106086,14401,-266278,65304,-523,20012,-220463,-113354,72466,-316,-185504,45991,3250,46883,228,-1471,-1461,-10,29475,1253,1122,27100,-4519,1703,1665,-31223,0,231495,0,0,0,183891,183856,35,20609,0,20609,20609,360,4460,22175,15605,0,6570,-107109,48071
2012:Q3,640250,278337,29308,66977,4112,216636,34468,11955,-1543,945741,257982,449561,118993,105244,13961,-305491,65651,-729,18991,-258102,-139065,73043,-343,-211765,30118,774,-5471,-34,-97,0,-97,41710,-2608,604,43714,-2470,-1454,1301,-4140,-1,241883,0,0,0,232534,232608,-74,16970,0,16970,16970,-55,-4190,-3376,2026,0,-5402,-119037,-6174
2012:Q4,701690,317299,29723,66767,4717,237833,32880,14189,-1718,941793,244709,452402,125741,104209,14732,-240103,65758,-498,27083,-200929,-299207,70446,-969,-368684,-18679,-928,7720,-103,-27,0,-27,-32831,-52624,-248,20041,-1250,-1271,-1658,11668,1,350005,0,0,0,305273,304788,485,39446,0,39446,39446,-124,6507,-1097,-9728,0,8631,98278,7504
2013:Q1,732714,301714,30086,72091,4282,275700,35330,15090,-1578,938461,239628,460335,121005,102763,14730,-205747,65826,-494,17865,-157292,-218006,67190,-487,-284709,72152,834,-13747,-419,-44,0,-44,47653,2574,2091,42988,-1290,-1482,-1622,42270,-1,356861,0,0,0,344932,345185,-253,2892,0,2892,2892,41,-4296,13292,10408,0,2884,60714,-13737
2013:Q2,816610,312539,30647,76036,4279,287280,93852,13900,-1923,946530,240874,458350,129271,103127,14908,-129921,66294,-257,15973,-79342,76028,67454,-748,9321,35499,-248,55403,234,-20,0,-20,17605,2448,-177,15334,-694,1616,3288,-41685,0,26178,0,0,0,-4627,-4963,336,-87017,0,-87017,-99817,183,9331,108308,108936,0,-628,-155370,55607
2013:Q3,749693,326017,32218,75764,4633,255352,44062,13764,-2117,946758,244605,459933,123163,104185,14872,-197065,66696,-754,15794,-145410,-121952,68723,-904,-189771,-271,-1042,-46091,46,-13,0,-13,41336,1247,585,39504,-2576,60,-1413,9421,0,189500,0,0,-350,195559,195423,136,-41648,0,-41648,-143353,-124,5975,30088,38348,0,-8260,-23458,-46397
2013:Q4,837303,362580,32526,74541,4933,273448,70482,20977,-2183,938505,231322,461772,124427,106250,14734,-101202,67265,-409,14642,-48170,20614,67589,-340,-46636,253860,-2802,74011,-326,-5,0,-5,165526,148299,1784,15443,-280,77,3002,14657,0,300496,0,0,0,269987,270598,-611,177221,0,177221,291726,130,3089,-149931,-169354,0,19423,-68784,74107
2014:Q1,836159,359038,33622,80776,5458,289405,51915,17309,-1363,954849,236661,468187,127461,107988,14553,-118690,67667,-459,16742,-67305,-112597,64884,-325,-177156,103039,-1007,-20266,-27,-2,0,-2,80465,38877,555,41033,-138,0,1840,42174,0,280195,0,0,0,263833,264317,-484,-14409,0,-14409,-14409,-20,183,30608,34487,0,-3879,45292,-20111
2014:Q2,832835,336241,33422,93920,4982,298890,44660,21935,-1214,970965,234729,474181,137553,110007,14496,-138130,67706,-89,16335,-86671,34403,66962,-444,-32115,-49026,757,-3244,319,-19,0,-19,-16993,-33055,814,15248,-270,1370,665,-31611,0,-16911,0,0,0,-50961,-50993,32,7411,0,7411,7411,138,626,25875,19127,0,6748,-121073,-2588
2014:Q3,793160,336272,34994,86197,5025,265484,37728,28521,-1061,986420,248189,476996,136287,110527,14422,-193260,67917,-602,16210,-140951,-265743,67591,-1584,-331750,-103982,-1015,19034,60,0,0,0,-103748,-145762,792,41222,-1059,476,-10517,-7213,0,227768,0,0,-250,208083,208261,-178,22181,0,22181,22181,306,-1682,-870,2414,0,-3284,124792,19332
2014:Q4,832263,372177,34649,78756,4922,286276,38428,18041,-985,976203,230709,481232,139567,110571,14125,-143940,67989,-781,15591,-90761,-134222,67349,-250,-201321,72469,-2539,64775,326,0,0,0,14104,1055,-179,13228,-170,212,2858,-7097,0,273790,0,0,0,225599,225082,517,74190,0,74190,74190,346,-2221,-24124,-37930,0,13806,43462,65927
2015:Q1,853841,382551,34791,81842,5494,299465,33059,17106,-467,992832,237669,491407,142711,107172,13872,-138991,68216,-475,15877,-86177,-114332,65983,-190,-180124,-25796,-4174,-123318,-206,0,0,0,42290,133,1124,41033,-110,2086,1777,55858,0,154328,0,0,0,125606,125849,-243,-46751,0,-46751,-107671,-521,14455,61539,70131,0,-8592,28155,-123616
2015:Q2,866419,367946,35651,92127,5458,311945,34128,19527,-362,996273,233878,497047,144895,106469,13983,-129853,68118,-366,14198,-75567,98133,67669,-30404,60868,131554,-903,154409,-157,-20,0,-20,16179,2080,18,14081,146,1,323,-38424,0,70686,0,0,0,64470,63951,519,-78763,0,-78763,-145408,231,-1324,86072,85381,0,691,-173700,153848
2015:Q3,826417,369204,35157,83846,5819,276598,40685,15228,-120,1009365,246362,499572,142170,106970,14290,-182948,68131,-735,15864,-129946,-109335,68840,-184,-177991,-37965,-305,-55796,215,-17,0,-17,32279,-1943,-962,35184,-50,10,-795,-13506,0,140026,0,0,-551,141633,142188,-555,-46519,0,-46519,-118869,-145,3723,41885,43824,0,-1939,-20611,-55332
2015:Q4,901708,412878,36265,71273,5407,302772,53340,19757,16,1007356,233837,502242,148073,108670,14533,-105648,67969,-826,14009,-50861,-163228,68539,-122,-231644,159050,-1011,135109,-314,0,0,0,15834,3087,-371,13118,-10,0,11402,-1960,0,390694,0,0,0,356613,356154,459,208283,0,208283,408198,327,-2313,-172216,-192983,0,20767,112367,134543
2016:Q1,859638,383686,34344,72645,6158,304521,38514,19436,335,1019784,235427,507816,149944,111556,15041,-160146,67874,-395,15325,-107202,-148166,67686,-106,-215746,66493,-1072,-19501,52,0,0,0,38743,-2259,918,40084,0,1489,2733,44048,0,282239,0,0,0,237991,238106,-115,-1862,0,-1862,-1862,-99,17765,28444,34637,0,-6193,40964,-19731
2016:Q2,874686,373701,33579,84048,5894,322836,34845,19839,-55,1024139,236496,509648,149210,113323,15462,-149452,68277,-557,14319,-94937,60764,68748,-8237,253,33009,182,49771,115,0,0,0,7972,-3368,-48,11388,-30,211,-897,-24315,0,32756,0,0,0,-15338,-15455,117,23290,0,23290,23290,195,1958,22651,18858,0,3793,-155701,49710
2016:Q3,852885,385411,34794,81196,5879,294588,35141,15771,106,1044040,249959,512175,151912,114379,15615,-191155,68541,-500,14939,-137052,-169309,69267,-462,-238114,21385,1650,-10900,-93,0,0,0,33618,-2121,222,35517,-20,20,950,-3840,0,259499,0,0,-550,230125,230318,-193,28465,0,28465,28465,16,1389,54,1614,0,-1560,32257,-10436
2016:Q4,873463,405149,34552,73975,6122,302462,32185,18716,304,1040013,240435,515517,153919,115046,15096,-166549,69003,-513,15935,-112968,-164524,69337,-91,-233769,74973,1454,46338,-302,0,0,0,17644,2821,2183,12640,-10,27,1001,8822,0,308742,0,0,0,258353,258257,96,81641,0,81641,81641,2,8263,-39517,-62121,0,22604,51556,45749
2017:Q1,909207,411855,31430,62119,6000,328672,40591,27839,701,1050366,242507,525078,152912,115167,14702,-141159,69308,-352,15542,-87042,-206999,69079,-159,-275919,-227048,-268,-306698,-294,0,0,0,35699,-1041,-1002,37742,1,835,-1728,45404,0,48871,0,0,0,42552,42783,-231,-45218,0,-45218,-152856,-285,3685,48137,61482,0,-13345,119957,-307187
2017:Q2,878109,388719,32314,61399,6196,336886,35438,16346,810,1048671,242780,527335,146381,117803,14372,-170562,69771,-593,15659,-115857,43007,71458,-147,-28304,30417,125,88632,95,0,0,0,8890,-1122,-1234,11246,-130,34,2736,-69965,0,58721,0,0,0,42952,42789,163,-84449,0,-84449,-118239,-127,6188,94157,90186,0,3971,-158865,88719
2017:Q3,836990,388151,33596,59418,6265,299503,32398,16840,819,1065491,247538,531495,150755,120364,15339,-228501,70252,-619,23331,-180961,-137923,72368,-1841,-208451,1686,-68,-21347,156,0,0,0,36245,-1119,2068,35296,-10,637,698,-14626,0,210137,0,0,-250,190246,190269,-23,112777,0,112777,242160,162,5413,-98211,-103321,0,5110,-43038,-21590
2017:Q4,879442,424372,34094,47408,6466,319252,30512,16588,750,1076016,245676,535673,156400,123360,14907,-196574,70843,-583,-219056,93908,67372,74647,-91,-7185,309550,-1524,69259,428,0,0,0,14893,2602,289,12002,0,0,-1632,228126,0,316735,0,0,0,278553,278526,27,61235,0,61235,-78398,77,2198,-25328,-42390,0,17062,26537,69903
2018:Q1,908763,416487,36966,54875,6218,344824,29646,18975,773,1101432,253184,549306,157503,126905,14534,-192668,71582,-332,13732,-134486,-274567,75048,-28,-349587,150010,-23,60529,-78,0,0,0,37256,780,422,36054,3989,0,2835,45502,0,499597,0,0,0,460368,460101,267,3310,0,3310,154988,104,26188,9627,11983,0,-2356,140081,61063
2018:Q2,894643,389175,38079,58378,6414,353494,28248,19936,919,1111292,253304,551707,158921,132944,14416,-216649,72310,-382,15619,-159575,36680,76641,-188,-39773,30235,3118,43987,66,0,0,0,11870,871,1000,9999,1,1278,1100,-31184,0,70008,0,0,0,37877,39028,-1151,5702,0,5702,5702,-154,1009,25574,17603,0,7971,-196256,43126
2018:Q3,865695,387281,41447,57066,6366,314035,32224,26377,900,1131032,264869,555846,158031,137973,14313,-265337,72883,-675,15711,-207490,-153015,78539,-104,-231450,101145,-214,51449,146,0,0,0,34091,592,761,32738,-20,50,3734,11909,0,332595,0,0,-266,293216,293905,-689,33209,0,33209,33209,181,24693,-18438,-15497,0,-2941,-54475,51614
2018:Q4,913993,421348,46962,54637,6739,334257,31570,17754,727,1145724,263061,560766,159609,142807,19481,-231731,73375,-657,15585,-173283,-268743,81649,-1264,-349128,43037,2101,17582,-7,0,0,0,15937,2791,1244,11902,0,0,2734,4691,0,392165,0,0,0,338711,338593,118,85694,0,85694,85694,63,22151,-54454,-67251,0,12797,95460,17400
2019:Q1,935003,435307,42525,46237,6442,360337,27168,16633,353,1166463,259780,582546,162065,144956,17116,-231460,74223,-532,16939,-173644,-280639,81553,-1317,-360875,11248,190,-68384,33,0,0,0,38701,4649,753,33299,0,0,400,40308,0,372123,0,0,0,321753,322492,-739,-43000,0,-43000,-258313,509,32133,60728,58364,0,2364,106994,-68104
2019:Q2,933182,409962,41501,57152,6637,370948,30164,16603,215,1186163,272380,585903,166654,146657,14569,-252981,74541,-186,15716,-193969,-42578,80165,-192,-122551,-106129,2334,-70501,247,0,0,0,7018,1497,-3255,8776,0,1349,1536,-48112,0,16422,0,0,0,-4626,-4422,-204,-86132,0,-86132,-87555,-103,5261,102022,95068,0,6954,-151391,-70234
2019:Q3,889717,408717,45469,53289,6689,328605,25112,21587,249,1197757,279267,589330,164381,144630,20149,-308040,75009,-585,16806,-249252,-204234,83962,-291,-287905,140625,1848,118478,319,0,0,0,35619,169,2810,32640,0,18,-1531,-14126,0,428530,0,0,-540,418862,419404,-542,144350,0,144350,337989,408,-8028,-126522,-115987,0,-10535,-45018,119475
2019:Q4,946280,447361,45420,53773,6712,349401,27508,15627,478,1198185,278288,592007,166246,141121,20523,-251905,75400,-929,29517,-205092,-255547,86771,-100,-342219,26497,211,21446,-335,0,0,0,12201,3594,349,8258,0,0,-2301,-4726,1,368716,0,0,0,324973,325217,-244,98692,0,98692,121789,83,3913,-58945,-78439,0,19494,50455,20683
2020:Q1,972969,457855,44855,42767,7111,375996,30032,13472,881,1213113,273502,609921,173606,136077,20007,-240144,76043,-820,19601,-182883,-281363,85656,-75,-366944,175731,-260,111570,-397,0,0,0,29409,-3459,1515,31353,0,1298,-160,34271,0,542675,0,0,0,486895,486922,-27,12815,0,12815,12815,-147,20450,22662,27591,0,-4929,98480,111208
2020:Q2,886379,389521,31825,53327,6570,362039,27643,14270,1184,2212316,302479,1174181,362955,128751,243950,-1325938,76942,-1190,18628,-1266434,-1470816,91529,3,-1562348,1500996,4941,1206681,156,0,0,0,121044,114458,1410,5176,0,114010,7195,46969,0,3063344,0,0,0,2751041,2751206,-165,101033,0,101033,101033,-10,11098,200182,27192,175838,-2848,204382,1206894
2020:Q3,898778,412733,38464,63091,6735,329313,32185,14792,1466,1775359,287835,886016,197280,127136,277092,-876581,77660,-986,18354,-816289,-597366,92325,-2800,-686891,77705,1807,60144,-422,0,0,0,88655,66021,-1003,23637,0,215,1079,-73772,0,764596,0,0,-40,472278,473146,-868,56619,0,56619,56619,339,6123,229277,-19680,251341,-2384,-218923,59727
2020:Q4,1017071,493375,40206,62574,7239,367217,28713,16004,1744,1468848,294798,730943,198501,129423,115183,-451777,78796,-617,16843,-389207,-584756,95292,23,-680071,-31680,2447,-52078,-668,0,0,0,14968,11952,1439,1577,0,324,3214,113,0,648391,0,0,0,606033,605977,56,94448,0,94448,94448,8,-2637,-49461,-69587,5555,14571,195549,-53531
2021:Q1,1033163,505425,39246,61455,7564,374035,27031,16415,1992,2035711,302491,1292622,210473,133753,96372,-1002548,79664,127,73658,-996669,-812556,90291,-4644,-898203,-590844,-2123,-616131,8870,0,0,0,37418,7208,1088,29122,-10,-61053,7015,35170,0,307359,0,0,0,400827,401207,-380,-59078,0,-59078,-59078,284,33270,-67944,24199,-85282,-6861,-184113,-597943
2021:Q2,1089272,512456,44167,76009,7574,398918,33491,14522,2135,1910313,308671,859052,428872,140544,173174,-821041,80889,-952,15248,-754448,-592918,93889,21,-686827,-359824,458,-261306,-8600,0,0,0,14507,9460,1232,3815,0,-11500,1497,-94880,0,327003,0,0,0,351677,351678,-1,6873,0,6873,6873,-848,19954,-50653,5714,-62568,6201,-161531,-276646
2021:Q3,1075057,529021,46749,73658,7831,362648,38559,14432,2159,1665127,301227,791083,288810,147231,136776,-590070,81962,256,17701,-526065,-594239,95159,-4437,-684961,-497889,112734,-636904,496,0,0,0,76733,52200,2048,22485,0,-13382,2666,-40231,-1,187072,112834,0,-120,146767,147092,-325,-18158,0,-18158,-198715,935,4923,-60109,29765,-92225,2351,68174,-637088
