date,FA893163005.Q,FA103163005.Q,FA793163005.Q,FA763163005.Q,FA673163005.Q,FA613163005.Q,FA643163075.Q,FA663163003.Q,FA733163005.Q,FA503163003.Q,FA263163005.Q,FA893063005.Q,FA153063005.Q,FA123063003.Q,FA313063763.Q,FA213063003.Q,FA763063005.Q,FA763063605.Q,FA763063095.Q,FA753063005.Q,FA743063005.Q,FA473063005.Q,FA473063605.Q,FA473063095.Q,FA513063005.Q,FA513063605.Q,FA513063095.Q,FA543063005.Q,FA543063675.Q,FA543063095.Q,FA573063005.Q,FA343063005.Q,FA223063045.Q,FA633063005.Q,FA653063005.Q,FA553063003.Q,FA563063003.Q,FA403063005.Q,FA403063605.Q,FA403063095.Q,FA613063003.Q,FA643063073.Q,FA663063005.Q,FA733063003.Q,FA503063005.Q,FA263063005.Q,FA263063603.Q,FA263063095.Q
2018:Q3,506266,280916,111767,2960,-39065,112084,9780,34184,-8176,0,113583,506266,-180407,4156,0,14716,46376,-11092,57468,-7904,32,-2964,-2792,-172,65200,14968,50232,91448,18756,72692,48552,268,21120,1120,159012,372,54480,-3412,-2956,-456,5592,15020,10672,-304,3232,159889,3764,156125
2018:Q4,180443,145268,64895,-60540,23115,3880,59652,32420,6368,0,-29720,180443,613885,92,0,-6184,-71792,6880,-78672,16024,0,2492,1956,536,67356,15464,51892,190456,35532,154924,48552,-216,-9704,908,-242880,1380,-132,-10852,-10460,-392,-21724,-4276,-28552,12524,-40544,-336370,2076,-338446
2019:Q1,262895,386808,122189,-10620,52073,-80216,27140,-10060,143872,0,-246102,262895,-96543,-3096,0,-45956,103260,7576,95684,-50236,16,3388,3356,32,42444,9756,32688,163160,28712,134448,-13752,1272,-53156,-5192,-41360,2992,92456,-1980,-1624,-356,-13864,-11540,-14716,2796,14240,188263,-7344,195607
2019:Q2,721041,350684,193330,13036,-4098,-60048,25956,97764,120720,0,177027,721041,580925,1788,0,-18380,-15608,6240,-21848,9432,18680,-448,-268,-180,44520,10236,34284,182244,29532,152712,-13752,1144,-255048,11288,79608,2484,69140,-2812,-2464,-348,-11036,-7132,-48004,12796,6396,72815,3008,69807
2019:Q3,539861,437540,42104,53948,-6104,42960,19500,-88576,20376,0,60217,539861,-10727,-96,0,-4800,20568,7148,13420,-13064,12860,528,408,120,53496,12296,41200,184948,28348,156600,-13752,1544,-115848,20272,55764,1916,90148,-2984,-2596,-388,10440,-6204,57272,8836,-1640,190384,-13660,204044
2019:Q4,-36269,35660,-77202,27336,49966,-73560,60524,-39476,-101992,0,5273,-36269,-280407,1532,0,2856,-6524,3612,-10136,-62636,-888,1028,1168,-140,-1528,-360,-1168,29672,11248,18424,-13752,176,-75492,12568,120912,716,107792,-2892,-2520,-372,12504,11132,-54192,-3772,-7628,172554,5772,166782
2020:Q1,1187024,774376,1018600,46004,264648,103148,-60592,331964,333428,0,-605952,1187024,919873,792,0,30872,-135176,22016,-157192,145868,13916,10564,10192,372,61744,14408,47336,218436,31020,187416,58336,-4580,120612,-19212,-27660,6124,-39504,-4456,-4148,-308,7428,-55780,6708,1976,-23628,-106229,-36240,-69989
2020:Q2,2215736,1914608,-53171,37128,-67135,2256,32552,-308724,250752,0,354299,2215736,337244,1904,0,24028,134948,6476,128472,-85432,-3956,-1672,-1544,-128,54928,12816,42112,132408,32144,100264,58336,2820,108552,-11360,468160,-1304,274088,144,456,-312,16364,-30568,-240,10588,30280,695475,-16344,711819
2020:Q3,73942,256968,-240595,75320,-53519,-96880,21648,-57152,-130012,0,57570,73942,-1095760,584,0,-50264,151832,-8424,160256,-15872,-220,1728,1504,224,52860,12336,40524,256628,40892,215736,58336,3276,-33984,10728,445016,-628,187924,-2884,-2612,-272,5884,-15764,57780,-25580,-2132,84455,49040,35415
2020:Q4,680026,63004,191638,60720,-13182,-2408,4520,73788,68200,0,425383,680026,52699,1596,0,-9476,-118400,-5744,-112656,-17384,5412,-196,32,-228,19020,4436,14584,143964,18936,125028,58336,2172,38896,-16184,180804,1872,174836,-3028,-2676,-352,9204,-3036,-40812,2924,17100,179707,107524,72183
2021:Q1,1084245,525760,-71665,-40476,154071,-79548,-3248,49832,-152296,0,630150,1084245,-865574,7136,0,-67652,491104,18356,472748,8308,8,12792,12232,560,58712,12732,45980,209716,32676,177040,87424,964,95068,-704,658004,8348,113284,-1960,-1672,-288,1336,-11124,-31016,20496,-7356,296932,69172,227760
2021:Q2,793863,210024,553439,-101140,226111,18544,50904,32676,326344,0,30400,793863,273869,8652,0,-25400,129164,20552,108612,-11792,-9588,-4672,-4756,84,63620,13796,49824,51872,11800,40072,87424,-304,58956,-2988,13440,6552,161704,-1772,-1332,-440,24708,-264,-8148,-11308,44232,-54093,-13460,-40633
2021:Q3,1102731,317372,154770,-67752,214318,-16996,12964,40504,-28268,0,630589,1102731,229553,12384,0,13232,96788,38800,57988,-2332,8536,4244,3904,340,49344,10700,38644,305892,44740,261152,87424,-3752,-37108,-11164,224952,10056,107260,-508,-216,-292,1232,-2304,-1696,-88,-19232,30017,-19324,49341
2021:Q4,232281,-113064,126444,-49740,192200,-165340,34596,12300,102428,0,218900,232281,-508168,2592,0,1776,102668,50076,52592,8996,-1160,8300,8052,248,48848,10592,38256,289244,37304,251940,87424,-2632,85832,-10460,184760,7760,80144,-676,-368,-308,45440,2892,-207104,5256,-17256,17804,15940,1864
2022:Q1,1073548,185532,179815,73412,10031,-45972,22692,172492,-52840,0,708200,1073548,-498717,20668,0,-25972,359356,49464,309892,34928,3700,15012,14640,372,85124,-28928,114052,290832,249576,41256,40672,48,132680,-6224,154892,-128,21808,180,596,-416,-14284,3648,-49356,-140,33008,471812,23524,448288
2022:Q2,158308,-153348,-938,82236,52686,-43676,17336,-46368,-63152,0,312594,158308,138442,-9644,0,-6108,-53000,17472,-70472,62912,3360,6804,6692,112,25404,26416,-1012,210720,98572,112148,64592,-2508,40332,-7216,-301740,-2248,12528,1772,2188,-416,-14396,2828,3576,76,-2168,-16010,27868,-43878
2022:Q3,7988,14904,-333832,11796,50456,-103048,-12844,-102596,-177596,0,326916,7988,-935484,792,0,-7196,31044,2756,28288,86656,2208,-1372,-1520,148,48412,29888,18524,216532,99572,116960,50872,256,132052,10092,101856,3564,64108,2132,2508,-376,244,3832,44416,12272,-27804,168504,6636,161868
2022:Q4,311781,25480,514695,144344,-44973,65352,24728,50020,275224,0,-228394,311781,74293,-824,0,-2567,93584,-14000,107584,-15704,-1204,-7688,-7600,-88,-3504,10584,-14088,179652,-311424,491076,52920,2352,26736,436,-264872,-1336,147820,1024,1588,-564,11440,-2400,-48984,7912,-8392,71087,-5308,76395
2023:Q1,806799,631876,74699,-93604,124475,46156,-2092,-27156,26920,0,100224,806799,359326,-4036,0,3488,51340,-7824,59164,-75104,-1432,-4832,-4496,-336,69468,13788,55680,213820,71548,142272,51288,396,39864,11536,-92388,372,36856,1968,2572,-604,-50204,-1484,17180,-12500,10836,181041,82344,98697
2023:Q2,392646,119952,82604,59568,47436,107360,-18792,-72468,-40500,0,190089,392646,-283060,-920,0,5796,-7504,-7868,364,6284,280,-2132,-2028,-104,24956,5496,19460,79124,31324,47800,65532,1396,-98756,1972,105448,644,123144,3428,3816,-388,-8484,-304,42400,-2796,-1436,337634,17684,319950
2023:Q3,-6342,43932,-11356,11972,117144,33680,-11380,39356,-202128,0,-38918,-6342,-531402,3644,0,-8215,-220892,-12224,-208668,9604,80228,3132,3228,-96,57352,11444,45908,92444,36916,55528,45552,-1500,-42828,-3024,91820,-820,31444,2604,2856,-252,-6540,3384,46068,18852,-4172,326923,25136,301787
2023:Q4,705241,44924,626793,12540,102961,142864,25888,60856,281684,0,33525,705241,700496,-9588,0,-8961,-121176,-4920,-116256,-71840,12304,-1204,-576,-628,10884,6152,4732,-5148,-101792,96644,23584,380,808,-13596,-160584,200,168772,496,800,-304,-38028,152,-19284,1948,-3676,238303,42148,196155
2024:Q1,1205402,446852,332528,-18884,115360,141464,-6164,87848,12904,0,426022,1205402,-480709,-1080,0,-2510,156252,-10104,166356,26516,344,4092,3856,236,107124,22776,84348,272936,50048,222888,63424,764,-5228,1256,321868,560,165468,756,1084,-328,-2276,2448,56152,-9208,23836,502618,44096,458522
